match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_interceptionWon,captain,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_wonTackle,stat_wasFouled,stat_fouls,stat_goalAssist,stat_onTargetScoringAttempt,stat_dispossessed,stat_errorLeadToAGoal,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed
10352156,home,SV Oberachern,Rais Awell,rais-awell,R. Awell,F,17,,1,M,1391675,EUR,978307200.0,F,17,17,False,5.0,4.0,,,2.0,2.0,2.0,3.0,,3.0,2.0,1.0,,3.0,,,,63.0,14.0,6.4,4.0,3,Rais Awell,,,,,,,,,2.0,3.0,,1.0,1.0,,2.0,,,,,,2.0,,2.0,,,
10352156,home,SV Oberachern,Mohammed Ambri,mohammed-ambri,M. Ambri,M,10,,1,M,1391704,EUR,928195200.0,F,10,10,True,10.0,8.0,1.0,,4.0,4.0,4.0,6.0,,4.0,1.0,,,,,,,27.0,16.0,6.2,6.0,0,Mohammed Ambri,,,,,,3.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,
10352156,home,SV Oberachern,Bastian Barnick,bastian-barnick,B. Barnick,M,28,,0,M,1391673,EUR,954201600.0,M,28,28,True,5.0,4.0,1.0,,3.0,3.0,1.0,2.0,,2.0,1.0,,,3.0,,,,26.0,9.0,6.5,3.0,1,Bastian Barnick,,,,,,1.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,
10352156,home,SV Oberachern,Jan Dietrich,jan-dietrich,J. Dietrich,D,4,,0,M,1391688,EUR,1022457600.0,D,4,4,True,7.0,5.0,2.0,,5.0,6.0,,1.0,,2.0,,1.0,2.0,1.0,,,,18.0,12.0,6.2,3.0,0,Jan Dietrich,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
10352156,home,SV Oberachern,Jonas Knobelspies,jonas-knobelspies,J. Knobelspies,M,23,,0,M,1391687,EUR,,M,23,23,True,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,7.0,2.0,,,0,Jonas Knobelspies,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10352156,home,SV Oberachern,Marin Stefotic,marin-stefotic,M. Stefotic,F,9,,0,M,1391700,EUR,1024099200.0,F,9,9,True,,,,,,,,,,,,,,,,,,7.0,1.0,,,0,Marin Stefotic,,,,,,,,,,,,,,,,,,,,,,,,,,
10352156,home,SV Oberachern,Vincent Früh,vincent-fruh,V. Früh,G,44,,0,M,1391680,EUR,968544000.0,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,Vincent Früh,,,,,,,,,,,,,,,,,,,,,,,,,,
10352156,home,SV Oberachern,Nathan Recht,nathan-recht,N. Recht,D,21,,0,M,939419,EUR,867369600.0,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352156,home,SV Oberachern,Quentin Hauswald,quentin-hauswald,Q. Hauswald,D,19,,1,M,1391699,EUR,1054512000.0,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,Quentin Hauswald,,,,,,,,,,,,,,,,,,,,,,,,,,
10352156,home,SV Oberachern,Kevin Reis,kevin-reis,K. Reis,M,16,,0,M,1391684,EUR,1028937600.0,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,Kevin Reis,,,,,,,,,,,,,,,,,,,,,,,,,,
10352156,away,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193.0,410,M,578166,EUR,877392000.0,G,33,33,False,33.0,28.0,9.0,4.0,26.0,27.0,2.0,6.0,,,,,,8.0,2.0,2.0,2.0,90.0,43.0,6.6,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352156,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184.0,1087,M,1002920,EUR,1041292800.0,D,29,29,False,57.0,54.0,3.0,3.0,28.0,28.0,26.0,29.0,1.0,1.0,5.0,,2.0,3.0,,,,76.0,75.0,7.9,5.0,2,,,,,1.0,,,,,2.0,,1.0,,2.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,
10352156,away,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189.0,3072,M,790989,EUR,854323200.0,D,3,3,False,109.0,107.0,6.0,4.0,69.0,70.0,38.0,39.0,1.0,2.0,4.0,,,7.0,,,,90.0,119.0,7.0,4.0,0,,,,,1.0,,,,,2.0,,,,2.0,1.0,,,,2.0,,,,,,,,
10352156,away,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188.0,1056,M,282229,EUR,844041600.0,D,30,30,False,85.0,79.0,3.0,1.0,55.0,58.0,24.0,27.0,3.0,,6.0,,2.0,9.0,,,,90.0,95.0,7.3,8.0,1,,,,,1.0,,,,,3.0,2.0,,,2.0,,,,,,,,1.0,,,,,
10352156,away,Borussia M'gladbach,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186.0,29095,M,577726,EUR,797990400.0,D,25,25,False,37.0,25.0,5.0,2.0,9.0,15.0,16.0,22.0,2.0,2.0,6.0,,1.0,4.0,,,,76.0,62.0,7.7,14.0,1,,,,,1.0,,1.0,1.0,,2.0,1.0,,,1.0,1.0,3.0,,1.0,,,,,1.0,,rbens,,
10352156,away,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191.0,168,M,110967,EUR,666921600.0,M,6,6,False,76.0,73.0,1.0,1.0,39.0,39.0,34.0,37.0,,5.0,4.0,2.0,,3.0,,,,90.0,89.0,6.8,6.0,0,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,,,2.0,,,,,1.0,,,
10352156,away,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185.0,878,M,837205,EUR,858470400.0,M,32,32,False,52.0,49.0,5.0,5.0,14.0,14.0,36.0,39.0,,6.0,7.0,,,,,,,90.0,76.0,8.2,10.0,6,,,1.0,,,,7.0,4.0,,2.0,2.0,2.0,1.0,,1.0,2.0,,2.0,1.0,,1.0,3.0,1.0,,,1.0,1.0
10352156,away,Borussia M'gladbach,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176.0,2113,M,142390,EUR,711072000.0,M,23,23,False,38.0,36.0,,,8.0,8.0,30.0,34.0,,4.0,2.0,2.0,,2.0,,,,76.0,53.0,9.5,7.0,3,,,4.0,1.0,,,1.0,,,1.0,2.0,3.0,,,1.0,,1.0,2.0,,,2.0,1.0,2.0,,,2.0,
10352156,away,Borussia M'gladbach,Lars Stindl,lars-stindl,L. Stindl,M,,180.0,393,M,23996,EUR,588556800.0,M,13,13,False,25.0,20.0,,,5.0,5.0,15.0,20.0,,2.0,1.0,,,1.0,,,,60.0,32.0,9.7,8.0,2,,,,,,True,2.0,1.0,,,2.0,5.0,,,,1.0,3.0,1.0,,,,1.0,1.0,1.0,,3.0,1.0
10352156,away,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180.0,1815,M,192308,EUR,731721600.0,M,14,14,False,50.0,43.0,3.0,2.0,11.0,12.0,34.0,42.0,1.0,,3.0,,,3.0,,,,82.0,69.0,8.8,15.0,4,,,4.0,,,,1.0,1.0,,,5.0,6.0,2.0,,1.0,,2.0,1.0,,,2.0,1.0,,,,2.0,
10352156,away,Borussia M'gladbach,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192.0,25604,M,791702,EUR,870825600.0,F,10,10,False,18.0,15.0,,,5.0,5.0,10.0,14.0,,3.0,2.0,,,2.0,,,,90.0,28.0,9.9,6.0,5,,,1.0,1.0,,,3.0,2.0,,,,3.0,,,,,1.0,4.0,1.0,,,1.0,3.0,1.0,m_thuram,,
10352156,away,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179.0,113,M,103289,EUR,666316800.0,F,7,7,True,14.0,12.0,1.0,1.0,4.0,4.0,8.0,13.0,,,1.0,,,1.0,,,,30.0,20.0,6.8,6.0,1,,,3.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
10352156,away,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180.0,640,M,979144,EUR,1052956800.0,D,20,20,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,,,,,,,14.0,7.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352156,away,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176.0,446,M,113920,EUR,714873600.0,D,18,18,True,7.0,7.0,,,1.0,1.0,6.0,6.0,,,,,,,,,,14.0,12.0,6.5,1.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10352156,away,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175.0,1023,M,1048650,EUR,1022630400.0,M,27,27,True,18.0,15.0,3.0,2.0,11.0,11.0,4.0,8.0,,1.0,3.0,,,2.0,,,,14.0,23.0,7.0,5.0,0,,,1.0,,,,,,,3.0,,,,1.0,,,,,1.0,,,,,,,,
10352156,away,Borussia M'gladbach,Yvandro Borges Sanches,yvandro-borges-sanches,Y. B. Sanches,M,21,175.0,443,M,1123613,EUR,1085356800.0,F,38,38,True,2.0,2.0,,,,,2.0,2.0,,2.0,,,,,,,,8.0,4.0,6.3,1.0,0,Yvandro Borges Sanches,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
10352156,away,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182.0,143,M,972510,EUR,1006041600.0,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352156,away,Borussia M'gladbach,Tony Jantschke,tony-jantschke,T. Jantschke,D,,177.0,28,M,33901,EUR,639446400.0,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352156,away,Borussia M'gladbach,Torben Müsel,torben-musel,T. Müsel,M,26,185.0,24,M,886023,EUR,932860800.0,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352156,away,Borussia M'gladbach,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180.0,841,M,1008245,EUR,1070668800.0,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
