match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,captain,stat_outfielderBlock,stat_wonTackle,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_errorLeadToAShot,stat_totalCross,stat_blockedScoringAttempt,stat_accurateCross,stat_goals,stat_totalOffside,stat_lastManTackle,stat_errorLeadToAGoal,stat_ownGoals
14064485,home,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,bradley_b,996952,EUR,1030924800,F,29,29,False,25.0,19.0,,,0.0,9.0,10.0,10.0,15.0,3.0,,3.0,2.0,,,,,,68.0,37.0,6.8,10.0,0.10236,192.63773248381,13.0,158.12358607142,7.0,,3,,0.2,0.59,-0.05,,,,2.0,,5.0,1.0,1.0,1.0,,1.0,,26.465586953912,156.82369663312,2.0,,,,2.0,1.0,,1.0,3.0,,1.0,0.9134,,-0.58,,1.0,,,,2.0,,,
14064485,home,Paris Saint-Germain,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,Kvaradona,889259,EUR,981936000,F,7,7,True,18.0,16.0,,,0.0,10.0,11.0,6.0,7.0,1.0,,,,,,,,,28.0,22.0,7.5,3.0,0.0225853,74.430805042667,9.0,39.057948835066,1.0,,2,,-0.11,0.31,-0.01,,,,,,,,,,,,,9.2848986369289,10.058602338297,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.8099,0.4761,0.44,,,,,1.0,,,,
14064485,home,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,kanginlee,917087,EUR,982540800,M,19,19,True,10.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,6.0,,,2.0,,,,,,,22.0,17.0,8.4,3.0,0.598079,90.498033555386,6.0,-2.9613858532343,2.0,,1,,0.66,0.21,0.14,,,,1.0,,4.0,,1.0,,,,1.0,22.483193391988,29.41074445154,2.0,,,,1.0,,2.0,,,1.0,,0.0402,0.1132,0.53,,2.0,,2.0,1.0,,,,
14064485,home,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,lucashernandez21,352370,EUR,824256000,D,21,21,True,13.0,13.0,,,0.0,10.0,10.0,3.0,3.0,1.0,1.0,,1.0,,,,,,15.0,15.0,6.8,,0.00070621,14.661862109496,3.0,9.0886738853173,0.0,,0,,0.07,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064485,home,Paris Saint-Germain,Dro Fernández,pedro-fernandez,D. Fernández,M,27,182,75264,M,,1926085,EUR,1200096000,M,27,27,True,11.0,11.0,1.0,1.0,0.0,6.0,6.0,5.0,5.0,4.0,,,3.0,,,,,,15.0,16.0,7.0,,0.00197229,30.582665512233,6.0,7.5843359176822,0.0,,0,,-0.02,0.0,0.23,,Pedro,Fernández Sarmiento,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
14064485,home,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,goncaloramos88,934510,EUR,992995200,F,9,9,True,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,1.0,,,1.0,,,,,,15.0,11.0,6.1,3.0,0.00044832,11.495432179783,1.0,-6.0835758897785,0.0,,2,,-0.06,-0.43,-0.09,,,,,,2.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,1.0,,,0.2261,,-0.48,,,1.0,,,,,,
14064485,home,Paris Saint-Germain,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21320,M,,996953,EUR,1005004800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064485,home,Paris Saint-Germain,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064485,home,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,lberaldo,1108441,EUR,1069632000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Lucas Beraldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064485,home,Paris Saint-Germain,Ibrahim Mbaye,ibrahim-mbaye,I. Mbaye,F,49,175,36953,M,,1590918,EUR,1201132800,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064485,away,Olympique de Marseille,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,614,M,,803034,EUR,891388800,G,12,12,False,30.0,18.0,16.0,4.0,0.0,17.0,19.0,1.0,11.0,,,7.0,,,3.0,3.0,1.0,,90.0,37.0,5.7,12.0,0.00014667,41.653415800631,8.0,23.756222535859,0.0,0.589,0,-2.3753,0.0,0.01,-0.55,-0.56,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064485,away,Olympique de Marseille,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,timothyweah,855810,EUR,951177600,D,22,22,False,28.0,25.0,,,0.0,14.0,16.0,11.0,12.0,,,1.0,,,,,,,90.0,39.0,5.0,4.0,0.00610861,119.81433952515,11.0,41.791580190425,1.0,,1,,-0.1,0.08,-0.91,,,,1.0,,5.0,1.0,,,,1.0,3.0,23.609785974326,25.327059856999,1.0,,1.0,,,,,,,,,0.127,,-0.23,,,1.0,,,,,,
14064485,away,Olympique de Marseille,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,benpavard21,787505,EUR,827971200,D,28,28,False,23.0,21.0,5.0,4.0,0.0,13.0,14.0,8.0,9.0,5.0,1.0,,1.0,,,,,,62.0,29.0,6.8,2.0,0.00227341,79.443011018157,8.0,30.697815202235,1.0,,0,,0.04,0.01,-0.15,,,,1.0,3.0,1.0,,,1.0,1.0,,,25.120219471737,25.465092106647,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
14064485,away,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,leobalerdi5,928236,EUR,917308800,D,5,5,False,35.0,28.0,9.0,4.0,0.0,20.0,24.0,8.0,11.0,4.0,2.0,4.0,1.0,,,,,,90.0,45.0,5.2,9.0,0.00508037,130.53356083274,15.0,57.114543079013,1.0,,0,,0.01,0.14,-0.96,,,,,,7.0,3.0,,,3.0,2.0,4.0,18.027945429928,19.867355158652,,True,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,
14064485,away,Olympique de Marseille,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,,860307,EUR,927849600,D,32,32,False,59.0,53.0,3.0,3.0,0.0,28.0,31.0,25.0,28.0,2.0,5.0,4.0,1.0,,,,,,90.0,74.0,5.1,6.0,0.0158393,164.4891135829,18.0,38.011392075051,2.0,,1,,0.13,0.14,-1.0,,,,,,3.0,1.0,,2.0,1.0,,2.0,16.136155721929,35.155689266548,,,,,,,,,1.0,,,0.0187,,-0.09,,,,,,,,,1.0
14064485,away,Olympique de Marseille,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,,155997,EUR,775872000,D,33,33,False,46.0,38.0,3.0,1.0,0.0,9.0,13.0,29.0,33.0,9.0,1.0,1.0,2.0,,,,,,90.0,64.0,6.5,13.0,0.619647,124.08086040981,16.0,50.656077964067,1.0,,0,,0.39,0.2,-0.76,,,,2.0,3.0,5.0,1.0,,,4.0,,2.0,30.041988709127,30.797991103317,4.0,,1.0,4.0,,,1.0,,,,,,,,,1.0,,,,,,,
14064485,away,Olympique de Marseille,Ethan Nwaneri,ethan-nwaneri,E. Nwaneri,M,11,176,28926,M,ethan_nwaneri,1401702,EUR,1174435200,M,11,11,False,17.0,13.0,,,0.0,5.0,6.0,8.0,11.0,2.0,,2.0,,,,,,,45.0,27.0,6.2,10.0,0.00481809,127.62953318496,13.0,59.614479522113,1.0,,0,,-0.11,0.03,-0.11,,,,,,5.0,1.0,2.0,1.0,2.0,2.0,,26.612021456715,29.821938233455,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
14064485,away,Olympique de Marseille,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,23,23,False,53.0,45.0,4.0,3.0,0.0,25.0,28.0,20.0,25.0,3.0,2.0,7.0,1.0,,,,,,90.0,63.0,6.3,9.0,0.0175693,179.36570519971,25.0,33.236411456689,0.0,,0,,0.02,0.03,-0.36,,,,1.0,1.0,4.0,3.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14064485,away,Olympique de Marseille,Quinten Timber,quinten-timber,Q. Timber,M,27,177,8480,M,,959805,EUR,992736000,M,27,27,False,28.0,22.0,2.0,,0.0,9.0,9.0,13.0,19.0,2.0,,2.0,1.0,,,,,,90.0,36.0,6.0,8.0,0.0189013,118.88486207358,14.0,-4.6711877141209,0.0,,1,,-0.05,0.07,-0.26,,,,,,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,0.0705,,-0.3,,,,,,,,,
14064485,away,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181,65939,M,MGreenwood,942116,EUR,1001894400,M,10,10,False,31.0,26.0,4.0,2.0,0.0,13.0,15.0,13.0,16.0,2.0,,2.0,,,,,,,80.0,42.0,6.0,11.0,0.163069,199.41924039043,21.0,84.064054588207,2.0,,1,,0.03,0.3,-0.43,,,,,,7.0,3.0,1.0,,,2.0,1.0,26.747726096021,49.103558122518,3.0,,,,4.0,2.0,,,,,,0.0209,,-0.19,,2.0,1.0,1.0,,,,,
14064485,away,Olympique de Marseille,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,amine_gouiri,859026,EUR,950659200,F,9,9,False,29.0,22.0,1.0,,0.0,13.0,14.0,9.0,15.0,4.0,,6.0,1.0,,,,,,90.0,43.0,6.1,14.0,0.00633961,141.66800459455,17.0,45.969576014574,2.0,,1,,-0.3,0.27,-0.02,,,,2.0,1.0,7.0,,2.0,1.0,,2.0,1.0,13.652834319114,37.099156618911,,,,,4.0,2.0,,1.0,,1.0,,0.2676,0.2466,-0.72,,1.0,,,,,,,
14064485,away,Olympique de Marseille,Igor Paixão,igor-paixao,I. Paixão,F,14,168,12542,M,,981815,EUR,962150400,F,14,14,True,8.0,5.0,,,0.0,,,5.0,8.0,5.0,,2.0,2.0,,,,,,45.0,21.0,6.7,8.0,0.0086155,52.484157411571,6.0,41.709878579684,1.0,,1,,-0.41,0.32,-0.02,,,,2.0,1.0,5.0,,,,1.0,2.0,1.0,22.891330122117,25.443979641558,,,,1.0,3.0,1.0,,,,1.0,,0.0265,0.254,0.08,,,,,,,,,
14064485,away,Olympique de Marseille,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185,7344,M,,945830,EUR,942796800,M,8,8,True,7.0,4.0,,,0.0,3.0,4.0,1.0,3.0,,,1.0,,,,,,,28.0,11.0,6.0,4.0,0.00107227,7.7741416542279,2.0,6.4971411427015,0.0,,3,,-0.14,0.14,-0.2,,,,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,1.0,,0.1278,0.0817,-0.25,,,2.0,,,,,,
14064485,away,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178,4739,M,,1129527,EUR,1069891200,M,26,26,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,,,,,10.0,3.0,6.6,1.0,4.69e-06,,,,,,0,,0.0,0.0,-0.01,,Bilal,Nadir,,,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14064485,away,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13363,M,gerorulli,128383,EUR,706320000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064485,away,Olympique de Marseille,Conrad Jaden Egan-Riley,cj-egan-riley,C. Egan-Riley,D,4,183,1100,M,,1131448,EUR,1041465600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064485,away,Olympique de Marseille,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,,892924,EUR,950659200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064485,away,Olympique de Marseille,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,,96544,EUR,729734400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064485,away,Olympique de Marseille,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4706,M,arthurvermeeren,1149127,EUR,1107734400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Arthur Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064485,away,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,Auba,51498,EUR,614131200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
