match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,captain,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceMissed
10389728,home,Lorient,Vito Mannone,vito-mannone,V. Mannone,G,189,191,M,17053,EUR,573264000,G,1,1,False,13.0,12.0,3.0,2.0,12.0,13.0,5.0,1.0,2.0,5.0,90.0,23.0,8.1,1.0,0.0,0.0,0.00010569,0,0.9632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389728,home,Lorient,Gedeon Kalulu,gedeon-kalulu,G. Kalulu,D,176,4314,M,991200,EUR,872812800,D,24,24,False,66.0,50.0,13.0,3.0,24.0,29.0,11.0,,,,90.0,94.0,7.3,24.0,0.0,0.0,0.0718295,0,,,,2,gedeon_K2,26.0,39.0,2.0,2.0,3.0,7.0,9.0,4.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,,,,,,,,,,
10389728,home,Lorient,Bamo Meïté,bamo-meite,B. Meïté,D,183,525,M,1131541,EUR,992995200,D,18,18,False,61.0,55.0,2.0,1.0,43.0,47.0,3.0,,,,90.0,72.0,7.1,8.0,0.0,0.0,0.00310694,0,,,,5,,12.0,14.0,,3.0,5.0,7.0,9.0,1.0,,2.0,,2.0,,,2.0,,1.0,1.0,2.0,,,,,,,
10389728,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,190,3461,M,879618,EUR,896140800,D,3,3,False,76.0,69.0,5.0,3.0,52.0,57.0,9.0,,,,90.0,81.0,7.1,7.0,0.0,0.0,0.0118235,0,,,,3,,17.0,19.0,,,2.0,,3.0,,,3.0,,1.0,,,,,,,,,,,,,,
10389728,home,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,177,29,M,99945,EUR,624412800,D,25,25,False,46.0,40.0,5.0,,23.0,26.0,4.0,,,,90.0,68.0,7.2,11.0,0.0,0.0,0.144166,0,,,,25,,20.0,25.0,5.0,,1.0,2.0,2.0,1.0,,3.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,True,3.0,,,,,
10389728,home,Lorient,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,173,3108,M,984014,EUR,949536000,M,10,10,False,83.0,74.0,8.0,6.0,26.0,26.0,11.0,,,,90.0,113.0,7.7,18.0,0.0362,0.0,0.0756808,1,,,,28,,49.0,62.0,5.0,1.0,1.0,8.0,11.0,5.0,4.0,2.0,3.0,6.0,5.0,3.0,3.0,2.0,,,,,1.0,3.0,1.0,,,
10389728,home,Lorient,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,177,232,M,802138,EUR,897609600,M,17,17,False,55.0,51.0,1.0,,22.0,23.0,3.0,,,,90.0,71.0,6.5,9.0,0.0,0.0,0.148857,0,,,,17,,29.0,32.0,,3.0,,10.0,4.0,2.0,2.0,1.0,3.0,1.0,,2.0,,1.0,3.0,,1.0,,,4.0,,,,
10389728,home,Lorient,Romain Faivre,romain-faivre,R. Faivre,M,180,1033,M,913942,EUR,900374400,M,14,14,False,32.0,28.0,,,4.0,4.0,1.0,,,,80.0,57.0,7.5,13.0,0.0834,0.0165,0.181258,2,,,,28,,26.0,34.0,6.0,,,2.0,7.0,4.0,3.0,,,1.0,1.0,4.0,2.0,1.0,,,3.0,,2.0,,,1.0,1.0,
10389728,home,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,170,165,M,942844,EUR,975369600,M,21,21,False,29.0,25.0,,,6.0,6.0,1.0,,,,61.0,40.0,6.6,9.0,0.0,0.0,0.0549221,0,,,,21,,19.0,23.0,,3.0,1.0,5.0,4.0,3.0,2.0,,,,,4.0,1.0,1.0,,,1.0,,,,,,,
10389728,home,Lorient,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,178,8305,M,1102503,EUR,953769600,M,11,11,False,16.0,14.0,1.0,,3.0,3.0,3.0,,,,73.0,44.0,6.6,11.0,0.1857,0.0,0.0189806,3,,Ahmadou Bamba Dieng,,12,dieng_ahmadou_bamba,11.0,15.0,2.0,2.0,,10.0,11.0,5.0,3.0,,,2.0,,2.0,2.0,,3.0,,6.0,,,1.0,1.0,2.0,,
10389728,home,Lorient,Ibrahima Kone,ibrahima-kone,I. Kone,F,190,817,M,873630,EUR,929491200,F,9,9,False,13.0,10.0,,,2.0,2.0,1.0,,,,81.0,22.0,6.8,7.0,0.2214,0.1045,0.0165299,2,,,,9,,8.0,11.0,,1.0,,2.0,,,,,,,,4.0,1.0,1.0,,,,,,,,1.0,1.0,
