match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_wonTackle,player_firstName,player_lastName,stat_goalAssist,stat_hitWoodwork,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_totalOffside
11450036,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,MauroIcardi,233114,EUR,730080000,F,9,9,False,,17.0,13.0,1.0,1.0,3.0,4.0,10.0,13.0,1.0,4.0,1.0,1.0,,,,,,,90.0,32.0,7.8,7.0,0.248436,6,,,,2.0,4.0,,,,2.0,2.0,1.0,2.0,1.0,1.0,0.9177,2.0,,1.0,2.0,1.0,,,,,,2.0,2.0,1.0,0.4856,,
11450036,home,Galatasaray,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,KAktürkoğlu,903324,EUR,908928000,F,7,7,True,,9.0,8.0,,,1.0,1.0,7.0,9.0,,2.0,1.0,,,,,,,,23.0,15.0,6.8,4.0,0.0574512,0,,1.0,,1.0,2.0,,,,,,2.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,,
11450036,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,,138152,EUR,784425600,D,23,23,True,,14.0,10.0,4.0,,5.0,5.0,5.0,9.0,1.0,1.0,,1.0,,,,,,,22.0,20.0,6.6,5.0,0.050372,2,,,,1.0,2.0,,,,2.0,,,,,1.0,0.218,1.0,,,,,,,,,,1.0,,,,,
11450036,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,,992912,EUR,885686400,M,18,18,True,,9.0,5.0,2.0,,3.0,4.0,2.0,5.0,,,,3.0,,,,,,,15.0,11.0,6.5,4.0,0.00109087,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450036,home,Galatasaray,Tetê,tete,Tetê,F,21,175,4004,M,Tete,980327,EUR,950572800,F,20,20,True,,1.0,,1.0,,,,,2.0,,,,,,,,,,,15.0,2.0,6.5,2.0,,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450036,home,Galatasaray,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7220,M,,891920,EUR,796089600,F,95,95,True,,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,11.0,5.0,6.3,2.0,0.00335049,0,,,,3.0,6.0,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,
11450036,home,Galatasaray,Jankat Yılmaz,jankat-yilmaz,J. Yılmaz,G,24,193,1049,M,,1210422,EUR,1092614400,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450036,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,DAVINSON,566102,EUR,834537600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450036,home,Galatasaray,Serge Aurier,serge-aurier,S. Aurier,D,,176,2921,M,Serge_aurier,105697,EUR,725155200,D,92,92,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450036,home,Galatasaray,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2703,M,,845486,EUR,851731200,M,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450036,home,Galatasaray,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,,1130115,EUR,1091404800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450036,away,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,,758606,EUR,763603200,G,1,1,False,True,38.0,22.0,28.0,13.0,13.0,17.0,9.0,21.0,,2.0,,3.0,,1.0,1.0,,,,90.0,42.0,6.7,17.0,0.00141758,0,-0.5144,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11450036,away,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,,758870,EUR,867110400,D,22,22,False,,26.0,19.0,2.0,1.0,12.0,14.0,7.0,12.0,,3.0,,4.0,,,,,,,90.0,42.0,6.3,10.0,0.0114499,1,,,,1.0,3.0,1.0,,,,1.0,1.0,,2.0,1.0,0.0348,,,,,,1.0,,,,,,,,,1.0,
11450036,away,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180,314,M,,944222,EUR,928022400,D,3,3,False,,29.0,23.0,10.0,6.0,18.0,19.0,5.0,10.0,2.0,5.0,5.0,3.0,,,,,,,90.0,40.0,7.3,6.0,0.0112816,0,,,,2.0,3.0,,,1.0,,,1.0,,2.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
11450036,away,Hatayspor,Nikola Maksimović,nikola-maksimovic,N. Maksimović,D,15,193,266,M,,68076,EUR,691027200,D,19,19,False,,28.0,22.0,4.0,,18.0,20.0,4.0,8.0,5.0,5.0,4.0,4.0,,,,,,,90.0,41.0,7.3,7.0,0.00141969,1,,,,2.0,3.0,1.0,,,,,,,,,0.0313,,3.0,2.0,,,,Nikola,Maksimović,,,,1.0,,0.0377,,
11450036,away,Hatayspor,Faouzi Ghoulam,faouzi-ghoulam,F. Ghoulam,D,,188,1996,M,,133236,EUR,665366400,D,13,13,False,,36.0,23.0,9.0,3.0,12.0,16.0,12.0,28.0,4.0,7.0,,3.0,,,,,,,90.0,66.0,6.9,27.0,0.0918013,0,,8.0,1.0,2.0,4.0,,1.0,,,,2.0,3.0,1.0,1.0,,2.0,,1.0,,,1.0,Faouzi,Ghoulam,,,,,,,,
11450036,away,Hatayspor,Chandrel Massanga,chandrel-massanga,C. Massanga,M,8,172,201,M,,1083138,EUR,934848000,M,4,4,False,,52.0,41.0,10.0,7.0,23.0,29.0,18.0,23.0,5.0,9.0,1.0,6.0,,,,,,,90.0,65.0,7.2,13.0,0.00969009,0,,,,,2.0,,1.0,,,,2.0,,2.0,,,,,1.0,1.0,,1.0,Chandrel Massanga,,,,,,,,,
11450036,away,Hatayspor,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,,930775,EUR,944611200,M,11,11,False,,13.0,9.0,1.0,1.0,3.0,3.0,6.0,10.0,1.0,5.0,,6.0,,,,,,,68.0,27.0,7.0,10.0,0.0115258,2,,,,1.0,5.0,,1.0,,2.0,,2.0,2.0,,,0.1027,2.0,,1.0,5.0,2.0,2.0,,,,,,,,,,
11450036,away,Hatayspor,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186,3768,M,,910121,EUR,981417600,M,17,17,False,,22.0,20.0,1.0,1.0,6.0,6.0,15.0,19.0,,5.0,,6.0,,,,,,,90.0,46.0,7.2,11.0,0.0576787,1,,3.0,1.0,1.0,3.0,,1.0,,,1.0,1.0,5.0,2.0,,0.05,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,
11450036,away,Hatayspor,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,,1022881,EUR,1062115200,M,7,7,False,,19.0,16.0,,,8.0,8.0,8.0,13.0,,2.0,,4.0,,,,,,,77.0,35.0,6.3,11.0,0.00354063,1,,2.0,,,5.0,,1.0,,1.0,,,3.0,2.0,2.0,0.0249,,1.0,1.0,2.0,,,,,,,,,,,,
11450036,away,Hatayspor,Rigoberto Rivas,rigoberto-rivas,R. Rivas,M,99,178,347,M,,837742,EUR,901843200,M,99,99,False,,21.0,14.0,2.0,1.0,8.0,9.0,7.0,14.0,1.0,5.0,,3.0,,,,,,,89.0,37.0,6.6,13.0,0.103671,1,,2.0,1.0,,4.0,,,,,,3.0,2.0,,1.0,0.244,1.0,,2.0,4.0,1.0,2.0,,,,,1.0,1.0,,0.8989,,1.0
11450036,away,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187,170,M,,333423,EUR,829440000,F,10,10,False,,10.0,8.0,,,1.0,1.0,7.0,9.0,,1.0,,,,,,,,,77.0,17.0,6.5,4.0,0.0108092,1,,,,3.0,4.0,,,,1.0,,,1.0,1.0,,0.0639,,,,1.0,,,,,,,,,,,,1.0
11450036,away,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,481,M,,1032547,EUR,1046390400,F,77,77,True,,8.0,6.0,,,1.0,1.0,5.0,8.0,,1.0,,1.0,,,,,,,22.0,13.0,6.3,4.0,0.00552496,0,,1.0,,,4.0,2.0,,,,,,,1.0,2.0,,,,,1.0,,,Joelson Mendes,,,,,,,,,
11450036,away,Hatayspor,Rui Pedro,rui-pedro,R. Pedro,M,,182,143,M,,862672,EUR,890352000,F,14,14,True,,11.0,9.0,,,1.0,1.0,8.0,10.0,,,,,,,,,,,13.0,11.0,6.6,2.0,0.00942824,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450036,away,Hatayspor,Renat Dadaşov,renat-dadasov,R. Dadaşov,F,77,186,1648,M,,836941,EUR,926899200,F,9,9,True,,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,13.0,5.0,6.6,1.0,0.00560669,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11450036,away,Hatayspor,Mehdi Boudjemaa,mehdi-boudjemaa,M. Boudjemaa,M,4,182,595,M,,960088,EUR,891907200,M,8,8,True,,5.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,3.0,,,,,,,1.0,7.0,,3.0,0.00157171,1,,,,,,,,,1.0,,,,,,0.0221,,,,,,,,,,,,,,,,
11450036,away,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,221,M,,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450036,away,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186,15,M,,1015360,EUR,987552000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450036,away,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,,904172,EUR,817430400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450036,away,Hatayspor,Oguzhan Matur,oguzhan-matur,O. Matur,D,23,173,23,M,,926396,EUR,935020800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450036,away,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175,118,M,,795001,EUR,892252800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450036,away,Hatayspor,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,20,176,57,M,,344225,EUR,788572800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
