match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_wonContest,stat_unsuccessfulTouch,stat_goalAssist,stat_totalOffside,stat_wasFouled,stat_penaltyWon,player_sofascoreId,stat_bigChanceMissed,stat_penaltyMiss,stat_errorLeadToAGoal,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_penaltyConceded
10388320,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,31.0,26.0,7.0,2.0,24.0,24.0,2.0,7.0,7.0,1.0,3.0,90.0,38.0,6.4,5.0,0.0,0.0,0.00097235,0,0.5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,857740,EUR,953942400,D,5,5,False,,48.0,45.0,1.0,1.0,30.0,32.0,15.0,16.0,5.0,,,90.0,58.0,7.6,3.0,0.1222,0.2576,0.034993,2,,5.0,7.0,7.0,8.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,22,22,False,,54.0,49.0,3.0,2.0,26.0,26.0,23.0,28.0,3.0,,,51.0,56.0,6.6,5.0,0.0,0.0,0.0567935,0,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,False,,40.0,33.0,1.0,,16.0,16.0,17.0,24.0,4.0,,,45.0,47.0,6.4,8.0,0.0097,0.0431,0.00672866,1,,,1.0,1.0,2.0,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,29,29,False,,41.0,28.0,5.0,3.0,12.0,14.0,17.0,30.0,7.0,,,90.0,67.0,7.1,18.0,0.1927,0.5504,0.223875,5,,,,5.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,5.0,,,2.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,253993,EUR,789609600,M,6,6,False,,33.0,27.0,3.0,,11.0,12.0,16.0,21.0,9.0,,,90.0,40.0,6.5,7.0,0.1183,0.0,0.0128077,3,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,False,,30.0,27.0,1.0,1.0,12.0,14.0,16.0,19.0,2.0,,,62.0,37.0,7.2,6.0,0.0,0.0,0.239369,0,,,,2.0,1.0,,,,,,,,,2.0,3.0,,,1.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,False,,28.0,21.0,3.0,1.0,9.0,11.0,13.0,19.0,2.0,,,76.0,47.0,7.6,11.0,0.8195,1.0842,0.0274674,4,,2.0,3.0,8.0,6.0,,3.0,1.0,,,2.0,,,3.0,1.0,,,2.0,2.0,1.0,1.0,,1.0,,1.0,,,4.0,1.0,,,,,,,,,,
10388320,home,TSG Hoffenheim,Angeliño,angelino,Angeliño,M,3,171,3342,M,848355,EUR,852336000,M,11,11,False,,30.0,23.0,3.0,2.0,7.0,9.0,20.0,32.0,6.0,,,90.0,53.0,7.1,15.0,0.0,0.0,0.34201,0,,1.0,1.0,3.0,5.0,,,,,,,1.0,1.0,1.0,2.0,,,1.0,11.0,4.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,7,7,False,,11.0,11.0,,,3.0,3.0,8.0,9.0,1.0,,,62.0,21.0,6.6,7.0,0.026,0.0,0.0475199,1,,2.0,,4.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,F,27,27,False,,35.0,28.0,,,13.0,13.0,15.0,22.0,2.0,,,90.0,53.0,6.6,14.0,1.2241,1.0931,0.0767895,5,,1.0,,5.0,5.0,,3.0,,,,,,,,2.0,,,4.0,,,,3.0,2.0,3.0,2.0,,,2.0,,andrejkramaric,1.0,1.0,,,,,,,
10388320,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,True,,23.0,18.0,6.0,4.0,11.0,12.0,7.0,11.0,2.0,,,45.0,29.0,6.5,6.0,0.0,0.0,0.00876948,0,,2.0,,5.0,3.0,,,,2.0,,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,D,3,3,True,,26.0,18.0,9.0,4.0,11.0,13.0,7.0,13.0,3.0,,,39.0,29.0,6.6,8.0,0.0,0.0,0.0063159,0,,1.0,1.0,2.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Sebastian Rudy,sebastian-rudy,S. Rudy,M,16,180,207,,35680,EUR,636163200,M,16,16,True,,13.0,11.0,3.0,2.0,3.0,3.0,9.0,11.0,,,,28.0,21.0,7.0,4.0,0.0,0.0,0.146356,0,,,,1.0,1.0,,,,4.0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3506,M,946695,EUR,1019260800,F,33,33,True,,8.0,4.0,,,,,4.0,8.0,,,,28.0,20.0,6.5,9.0,0.0488,0.1462,0.151828,1,,,,5.0,2.0,,1.0,,,,,,,1.0,1.0,,,4.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Munas Dabbur,munas-dabbur,M. Dabbur,F,19,182,608,M,114379,EUR,705801600,F,10,10,True,,10.0,6.0,,,,,6.0,10.0,,,,14.0,12.0,7.3,5.0,0.1203,0.3577,0.0245026,1,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,39,39,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Muhammed Damar,muhammed-damar,M. Damar,M,10,185,484,M,1128638,EUR,1081468800,M,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388320,home,TSG Hoffenheim,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1706,M,796358,EUR,821318400,M,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388320,away,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,,56.0,30.0,49.0,23.0,12.0,13.0,19.0,44.0,13.0,6.0,9.0,90.0,70.0,7.8,26.0,0.0,0.0,0.0283916,0,0.5323,,,,1.0,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,
