match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,player_lastName,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_challengeLost,stat_shotOffTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wonTackle,stat_keyPass,stat_accurateCross,stat_penaltyWon,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,captain,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded
12624407,home,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200.0,G,1,1,False,30.0,20.0,17.0,7.0,0.0,16.0,20.0,4.0,10.0,1.0,1.0,16.0,1.0,3.0,5.0,90.0,49.0,7.6,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624407,home,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400.0,D,29,29,False,37.0,31.0,,,0.0,11.0,14.0,20.0,25.0,10.0,6.0,5.0,3.0,,,90.0,67.0,7.3,10.0,0,Mohammed Abdulrahman,2.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12624407,home,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800.0,D,4,4,False,43.0,36.0,2.0,,0.0,33.0,34.0,3.0,9.0,2.0,5.0,3.0,,,,90.0,51.0,6.5,9.0,0,,,4.0,1.0,,,,,1.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12624407,home,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400.0,D,3,3,False,45.0,41.0,6.0,5.0,0.0,25.0,28.0,16.0,17.0,3.0,1.0,2.0,,,,90.0,49.0,6.8,4.0,1,,,1.0,1.0,1.0,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,
12624407,home,Al-Ettifaq,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400.0,D,24,24,False,13.0,12.0,3.0,3.0,0.0,6.0,7.0,6.0,6.0,2.0,1.0,1.0,1.0,,,45.0,22.0,6.6,2.0,0,,,3.0,,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
12624407,home,Al-Ettifaq,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600.0,M,6,6,False,62.0,57.0,10.0,6.0,0.0,21.0,21.0,36.0,41.0,5.0,3.0,4.0,1.0,,,90.0,75.0,7.6,6.0,2,,,1.0,2.0,2.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
12624407,home,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600.0,M,10,10,False,46.0,40.0,5.0,4.0,0.0,10.0,12.0,31.0,35.0,3.0,3.0,3.0,1.0,,,90.0,58.0,7.1,9.0,1,,1.0,4.0,1.0,,,,,1.0,1.0,,,2.0,,2.0,1.0,,,,3.0,1.0,,,,,,,,,,
12624407,home,Al-Ettifaq,João Costa,joao-costa,J. Costa,F,18,178.0,623,M,1397478,EUR,1111968000.0,M,18,18,False,11.0,7.0,,,0.0,3.0,4.0,5.0,9.0,5.0,,,2.0,,,45.0,25.0,7.3,8.0,1,,2.0,3.0,4.0,3.0,1.0,,,2.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
12624407,home,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800.0,M,14,14,False,37.0,29.0,,,0.0,4.0,5.0,25.0,33.0,5.0,,3.0,,,,90.0,62.0,7.2,13.0,6,,1.0,9.0,3.0,2.0,1.0,2.0,,1.0,3.0,,2.0,1.0,,2.0,3.0,,,,2.0,,,1.0,1.0,3.0,,,,,,
12624407,home,Al-Ettifaq,Demarai Gray,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000.0,M,11,11,False,20.0,18.0,1.0,,0.0,6.0,7.0,12.0,15.0,5.0,1.0,3.0,2.0,,,89.0,38.0,7.3,6.0,2,,2.0,4.0,2.0,1.0,2.0,2.0,,1.0,,,2.0,,,1.0,,,,1.0,,,,,,2.0,,,,,,
