match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_wonTackle,stat_goals,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside
12501542,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,28.0,10.0,22.0,4.0,0.0,7.0,8.0,3.0,20.0,1.0,11.0,1.0,3.0,4.0,90.0,36.0,7.5,19.0,0.00431659,0,0.5974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501542,home,Lecce,Frédéric Guilbert,,,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,12,12,False,33.0,27.0,5.0,4.0,0.0,7.0,9.0,21.0,29.0,1.0,3.0,,,,86.0,61.0,7.1,15.0,0.045431,0,,5.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12501542,home,Lecce,Kialonda Gaspar,Kialonda Gaspar,,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,1090374,EUR,875318400,D,4,4,False,33.0,28.0,6.0,2.0,0.0,21.0,25.0,7.0,8.0,7.0,1.0,,,,90.0,50.0,7.3,6.0,0.0030774,0,,,,3.0,4.0,4.0,5.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12501542,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,48.0,41.0,9.0,4.0,0.0,29.0,31.0,12.0,17.0,3.0,4.0,,,,90.0,53.0,7.2,7.0,0.00387433,1,,,,,4.0,,4.0,,,,,,,,True,1.0,0.0536,0.0172,,,,,,,,,,,,
12501542,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,20.0,11.0,4.0,1.0,0.0,3.0,3.0,9.0,22.0,7.0,3.0,,,,90.0,50.0,7.2,18.0,0.166103,1,,5.0,1.0,3.0,1.0,4.0,3.0,,,,,,,,,,0.0432,,1.0,1.0,1.0,1.0,2.0,,,,,,,
12501542,home,Lecce,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,804621,EUR,829094400,M,29,29,False,31.0,27.0,2.0,2.0,0.0,9.0,10.0,18.0,22.0,,4.0,,,,90.0,43.0,6.9,8.0,0.0170937,1,,1.0,,4.0,1.0,7.0,5.0,2.0,2.0,,1.0,1.0,,2.0,,,0.2703,,1.0,,2.0,1.0,,1.0,1.0,2.0,,,,
12501542,home,Lecce,Balthazar Pierret,,,balthazar-pierret,B. Pierret,M,4,186,216,M,1014651,EUR,958348800,M,75,75,False,21.0,19.0,4.0,3.0,0.0,9.0,10.0,10.0,11.0,,3.0,,,,45.0,24.0,6.8,3.0,0.0178512,0,,,,1.0,,3.0,1.0,,1.0,,,,1.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,,
12501542,home,Lecce,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,429,M,978327,EUR,972604800,M,10,10,False,12.0,10.0,1.0,1.0,0.0,2.0,3.0,8.0,12.0,,1.0,,,,45.0,22.0,6.9,6.0,0.0149171,1,,3.0,,1.0,,2.0,2.0,,1.0,,,,,1.0,,,0.0227,,,1.0,1.0,1.0,,,,1.0,,,,
12501542,home,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,False,9.0,7.0,1.0,,0.0,1.0,1.0,7.0,11.0,,1.0,,,,45.0,14.0,6.6,4.0,0.0508373,1,,3.0,1.0,,,2.0,,,1.0,1.0,,,,,,,0.1064,,,,,,1.0,,1.0,,,,,
12501542,home,Lecce,Tete Morente,,,tete-morente,T. Morente,F,15,180,435,M,605374,EUR,849657600,M,7,7,False,25.0,20.0,1.0,1.0,0.0,7.0,8.0,13.0,18.0,,5.0,,,,90.0,41.0,6.5,13.0,0.0388799,1,,1.0,,1.0,1.0,7.0,3.0,1.0,1.0,1.0,3.0,1.0,,3.0,,,0.0231,,2.0,,1.0,,1.0,,1.0,1.0,,,,
