match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_goals,stat_totalContest,stat_wonContest,stat_totalOffside,player_sofascoreId,stat_punches
14065138,home,SV Werder Bremen,Keke Topp,,,topp-keke,K. Topp,F,9,192,894,M,1166832,EUR,1080172800,F,9,9,False,16.0,11.0,1.0,,0.0,,,11.0,16.0,3.0,,,,,,65.0,26.0,6.0,12.0,0.0160468,,0,,-0.38,-0.43,-0.01,,1.0,,5.0,3.0,,2.0,,,,,,,,3.0,,,,,,,2.0,,,2.0,1.0,,,2.0,1.0,,,
14065138,home,SV Werder Bremen,Samuel Mbangula,Samuel,Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4363,M,1100836,EUR,1074211200,F,7,7,True,11.0,11.0,1.0,1.0,0.0,3.0,3.0,8.0,8.0,1.0,,,,,,25.0,16.0,7.1,2.0,0.0300142,,1,,-0.05,-0.01,0.0,,1.0,,2.0,2.0,,,,,,1.0,,,,1.0,2.0,1.0,0.1316,0.8346,1.0,0.32,1.0,,,,,,1.0,,,,Samu,
14065138,home,SV Werder Bremen,Victor Okoh Boniface,,,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,44,44,True,3.0,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,24.0,11.0,7.0,1.0,0.0230773,,5,,-0.04,0.26,0.0,,,,,5.0,,,1.0,,2.0,2.0,1.0,,,,1.0,,0.3783,0.1715,1.0,-0.59,,2.0,,,,,,2.0,2.0,,boniface_jrn,
14065138,home,SV Werder Bremen,Isaac Schmidt,,,isaac-schmidt,I. Schmidt,D,23,172,532,M,1015164,EUR,944524800,D,23,23,True,9.0,8.0,,,0.0,1.0,2.0,7.0,7.0,1.0,,,,,,10.0,14.0,6.7,2.0,0.0301333,,0,,0.21,0.05,-0.06,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,
14065138,home,SV Werder Bremen,Cameron Puertas,,,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,18,18,True,5.0,2.0,,,0.0,,1.0,2.0,4.0,,,,,,,12.0,6.0,6.4,4.0,0.0107609,,0,,-0.15,0.01,-0.01,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14065138,home,SV Werder Bremen,Leonardo Bittencourt,,,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,,,,,,,12.0,6.0,6.7,,0.00788834,,0,,0.12,,0.15,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
14065138,home,SV Werder Bremen,Karl Hein,,,karl-hein,K. Hein,G,13,193,4097,M,991591,EUR,1018656000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065138,home,SV Werder Bremen,Julián Malatini,Julian Malatini,,julian-malatini,J. Malatini,D,22,191,563,M,1087043,EUR,991267200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065138,home,SV Werder Bremen,Skelly Alvero,Skelly Alvero,,skelly-alvero,S. Alvero,M,80,202,456,M,1165722,EUR,1020470400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065138,home,SV Werder Bremen,Patrice Čović,Patrice,Čović,patrice-covic,P. Čović,M,24,182,572,M,1596105,EUR,1182729600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065138,away,VfL Wolfsburg,Kamil Grabara,,,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,46.0,31.0,23.0,8.0,0.0,26.0,28.0,5.0,18.0,10.0,,4.0,5.0,2.0,2.0,90.0,58.0,7.1,15.0,0.00326179,0.4133,0,0.5485,0.16,0.0,-0.06,0.37,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0
14065138,away,VfL Wolfsburg,Saël Kumbedi,,,sael-kumbedi,S. Kumbedi,D,26,175,838,M,1155226,EUR,1111795200,D,26,26,False,36.0,27.0,4.0,1.0,1.0,16.0,22.0,11.0,14.0,5.0,,,,,,90.0,53.0,6.3,12.0,0.348308,,0,,0.29,0.05,-0.34,,2.0,1.0,4.0,,1.0,1.0,1.0,,,,,4.0,2.0,1.0,,2.0,,,2.0,,,,,,,,,,,,,
14065138,away,VfL Wolfsburg,Jenson Seelt,Jenson Seelt,,jenson-seelt,J. Seelt,D,14,192,601,M,1088897,EUR,1053648000,D,14,14,False,35.0,29.0,5.0,3.0,0.0,21.0,22.0,8.0,13.0,3.0,,,,,,90.0,48.0,6.6,9.0,0.00403294,,0,,0.1,-0.04,-0.14,,,,3.0,3.0,1.0,,,,,,,4.0,1.0,3.0,,1.0,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,
14065138,away,VfL Wolfsburg,Moritz Jenz,,,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,15,15,False,43.0,39.0,1.0,,0.0,27.0,28.0,12.0,15.0,1.0,,,,,,90.0,54.0,6.2,4.0,0.00697082,,0,,-0.03,0.08,-0.06,,,,,3.0,,,,,,,,6.0,1.0,,1.0,,,,,,,1.0,2.0,1.0,1.0,,,,,,,
14065138,away,VfL Wolfsburg,Aaron Zehnter,,,aaron-zehnter,A. Zehnter,M,25,180,593,M,1127788,EUR,1099180800,D,25,25,False,46.0,41.0,4.0,2.0,0.0,20.0,22.0,21.0,24.0,5.0,,,,,,90.0,66.0,6.9,10.0,0.222301,,0,,0.38,0.13,-0.16,,1.0,,,1.0,,,,,,,,4.0,2.0,,,,,,3.0,,,1.0,1.0,,,,,,,,,
14065138,away,VfL Wolfsburg,Maximilian Arnold,,,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,45.0,32.0,11.0,2.0,0.0,17.0,19.0,15.0,26.0,2.0,,,,,,90.0,66.0,6.5,17.0,0.014927,,1,,0.09,-0.01,-0.01,,2.0,,3.0,2.0,1.0,2.0,,,,1.0,,9.0,1.0,,1.0,,0.0116,0.3,,-0.07,,1.0,,,,True,,,,,,
14065138,away,VfL Wolfsburg,Vinícius Souza,,,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,5,5,False,36.0,35.0,2.0,2.0,0.0,12.0,13.0,23.0,23.0,3.0,,,,,,90.0,58.0,7.3,2.0,0.0440177,,0,,0.18,0.04,0.14,,,,4.0,9.0,1.0,1.0,,,,,,6.0,2.0,,4.0,,,,,,2.0,2.0,1.0,2.0,2.0,,,1.0,1.0,,,
14065138,away,VfL Wolfsburg,Adam Daghim,,,adam-daghim,A. Daghim,F,11,186,850,M,1180758,EUR,1127865600,M,11,11,False,27.0,15.0,2.0,,0.0,6.0,7.0,9.0,20.0,1.0,,,,,,87.0,44.0,5.8,20.0,0.0222607,,1,,-0.9,0.35,-0.05,,2.0,,6.0,4.0,1.0,2.0,,,,1.0,,,2.0,4.0,3.0,2.0,0.0714,0.1139,,-0.43,2.0,,,1.0,1.0,,,,,,,
14065138,away,VfL Wolfsburg,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20706,M,105734,EUR,698025600,M,24,24,False,44.0,36.0,1.0,1.0,0.0,18.0,20.0,18.0,24.0,5.0,,,,,,87.0,63.0,6.6,13.0,0.0546451,,2,,0.14,0.15,0.26,,2.0,1.0,3.0,1.0,,2.0,,,,1.0,1.0,3.0,1.0,1.0,,,0.0819,0.0675,1.0,-0.17,,,1.0,,,,,2.0,1.0,,chriseriksen8,
14065138,away,VfL Wolfsburg,Mattias Svanberg,,,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,22.0,16.0,2.0,2.0,0.0,5.0,8.0,11.0,14.0,2.0,,,,,,67.0,41.0,7.7,14.0,0.0405754,,3,,0.06,0.12,-0.07,,1.0,,6.0,5.0,2.0,1.0,,,1.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,0.4076,0.6837,,0.48,,2.0,,,,,1.0,3.0,1.0,,,
14065138,away,VfL Wolfsburg,Mohamed Amoura,Mohamed El Amine Amoura,,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,9.0,6.0,,,0.0,4.0,4.0,2.0,5.0,1.0,,,,,,80.0,15.0,6.1,6.0,0.0038228,,0,,-0.19,0.08,0.13,,,,7.0,2.0,,1.0,,,,,,,,1.0,,,,,,,5.0,1.0,,1.0,,,,1.0,,1.0,amoura9,
14065138,away,VfL Wolfsburg,Patrick Wimmer,,,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,True,9.0,4.0,1.0,,0.0,,3.0,4.0,6.0,1.0,,,,,,23.0,15.0,6.1,7.0,0.00447571,,0,,0.02,0.02,-0.17,,,,5.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,2.0,,,,,2.0,1.0,,,,,,,,,,
14065138,away,VfL Wolfsburg,Jonas Wind,,,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,10.0,3.0,6.3,,0.00054022,,0,,0.01,0.0,0.13,,,,3.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,,
14065138,away,VfL Wolfsburg,Andreas Skov Olsen,,,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,F,7,7,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,11.0,6.0,6.5,2.0,0.00140441,,0,,-0.1,-0.17,-0.01,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14065138,away,VfL Wolfsburg,Dženan Pejčinović,,,dzenan-pejcinovic,D. Pejčinović,F,17,188,1114,M,1127790,EUR,1108425600,F,17,17,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,,,,11.0,3.0,6.5,,2.697e-05,,0,,0.0,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065138,away,VfL Wolfsburg,Pavao Pervan,,,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065138,away,VfL Wolfsburg,Konstantinos Koulierakis,,,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065138,away,VfL Wolfsburg,Denis Vavro,,,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065138,away,VfL Wolfsburg,Jan Bürger,Jan Bürger,,jan-burger,J. Bürger,D,41,180,49,M,1568511,EUR,1173484800,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065138,away,VfL Wolfsburg,Pharell Hensel,,,pharell-hensel,P. Hensel,M,37,188,37,M,2114948,EUR,1181260800,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
