match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wonContest,captain,stat_totalOffside,stat_shotOffTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,player_sofascoreId
12645903,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,567,M,253391,EUR,820454400,G,1,1,False,32.0,23.0,15.0,6.0,0.0,18.0,20.0,5.0,12.0,1.0,1.0,1.0,9.0,1.0,2.0,2.0,1.0,90.0,38.0,6.7,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645903,home,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2210,M,1096210,EUR,1000425600,D,38,38,False,36.0,31.0,2.0,1.0,0.0,11.0,12.0,20.0,28.0,2.0,4.0,1.0,2.0,,,,,90.0,57.0,6.7,14.0,1,4.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
12645903,home,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,False,41.0,36.0,8.0,4.0,0.0,18.0,18.0,18.0,23.0,,2.0,3.0,1.0,,,,,85.0,49.0,6.4,5.0,0,,,1.0,,,,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,
12645903,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1398,M,1050692,EUR,1072569600,D,42,42,False,73.0,64.0,7.0,4.0,0.0,35.0,35.0,29.0,38.0,4.0,8.0,3.0,5.0,,,,,90.0,85.0,7.2,9.0,0,,,2.0,,,,3.0,3.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
12645903,home,Hellas Verona,Yllan Okou,yllan-okou,Y. Okou,D,99,189,113,M,1167514,EUR,1040601600,D,15,15,False,46.0,35.0,5.0,1.0,0.0,17.0,19.0,18.0,29.0,1.0,2.0,,1.0,,,,,55.0,55.0,6.5,13.0,0,2.0,,,,,,1.0,,,,,,,Yllan Okou,,,,,,,,,,,,,
12645903,home,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1114,M,246319,EUR,786585600,M,33,33,False,58.0,53.0,3.0,2.0,0.0,18.0,19.0,36.0,42.0,,3.0,,4.0,,,,,90.0,67.0,7.1,8.0,0,3.0,1.0,3.0,1.0,,,3.0,2.0,,4.0,,1.0,,,,1.0,1.0,,,,,,,,,,
12645903,home,Hellas Verona,Dani Silva,daniel-silva,D. Silva,M,80,180,232,M,974863,EUR,955411200,M,21,21,False,50.0,48.0,6.0,5.0,0.0,8.0,8.0,40.0,42.0,,4.0,,4.0,,,,,90.0,64.0,7.1,5.0,2,,,3.0,1.0,1.0,1.0,3.0,3.0,1.0,,1.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,
12645903,home,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,10,175,1258,M,964154,EUR,1023408000,M,31,31,False,23.0,20.0,1.0,1.0,0.0,6.0,6.0,14.0,19.0,,4.0,1.0,1.0,,,,,90.0,44.0,6.6,12.0,3,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,,5.0,2.0,,,,,,,
12645903,home,Hellas Verona,Abdou Harroui,abdou-harroui,A. Harroui,M,21,181,1068,M,915812,EUR,884649600,M,18,18,False,27.0,23.0,2.0,1.0,0.0,7.0,7.0,16.0,20.0,,4.0,,2.0,,,,,55.0,36.0,6.8,7.0,1,,,3.0,,1.0,,1.0,,3.0,,,,2.0,,,,,1.0,2.0,1.0,,,,,,,
12645903,home,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,,181,676,M,41157,EUR,653356800,M,8,8,False,23.0,18.0,,,0.0,4.0,5.0,15.0,21.0,,1.0,,1.0,,,,,71.0,30.0,6.6,8.0,1,3.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,,,,,,1.0,,,1.0,,True,2.0,,,,,
12645903,home,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1030,M,1018179,EUR,940377600,F,35,35,False,17.0,15.0,1.0,1.0,0.0,4.0,4.0,11.0,14.0,1.0,4.0,,,,,,,71.0,29.0,6.5,6.0,5,1.0,4.0,9.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,,,,,,,,2.0,,1.0,,,1.0,,,,
12645903,home,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1730,M,288321,EUR,800928000,D,27,27,True,27.0,22.0,4.0,2.0,0.0,6.0,8.0,16.0,19.0,1.0,1.0,2.0,1.0,,,,,35.0,33.0,6.7,6.0,2,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,
12645903,home,Hellas Verona,Dailon Rocha Livramento,dailon-rocha-livramento,D. R. Livramento,F,10,185,1917,M,1155358,EUR,988934400,F,14,14,True,11.0,8.0,,,0.0,,,8.0,11.0,1.0,2.0,,,,,,,35.0,15.0,6.8,4.0,0,,2.0,2.0,,1.0,,,,,3.0,,,,,,,,,1.0,1.0,,,,,1.0,,
12645903,home,Hellas Verona,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179,519,M,791566,EUR,886118400,M,20,20,True,6.0,3.0,1.0,,0.0,,,3.0,6.0,,1.0,,,,,,,19.0,12.0,6.7,6.0,1,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,
12645903,home,Hellas Verona,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1591,M,957937,EUR,959817600,F,11,11,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,,,,,,19.0,11.0,7.0,5.0,3,,,,,,2.0,,,,,,,,,,,,1.0,3.0,,,,,,,1.0,
12645903,home,Hellas Verona,Elayis Tavsan,elayis-tavsan,E. Tavsan,F,7,183,303,M,929631,EUR,988588800,F,7,7,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,1.0,,,,,,,11.0,8.0,6.6,5.0,0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
12645903,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,105,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645903,home,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,38,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645903,home,Hellas Verona,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187,130,M,139410,EUR,705542400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645903,home,Hellas Verona,Karlson Nwanege,karlson-nwanege,K. Nwanege,D,99,186,52,M,1418078,EUR,1114646400,D,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645903,home,Hellas Verona,Daniele Ghilardi,daniele-ghilardi,D. Ghilardi,D,87,189,1175,M,1384847,EUR,1041811200,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645903,home,Hellas Verona,Christian Corradi,christian-corradi,C. Corradi,D,28,190,113,M,1526305,EUR,1108944000,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645903,home,Hellas Verona,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4237,M,1389689,EUR,1086048000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reda Belahyane,,,,,,,,,,,,,reda.belahyane
12645903,home,Hellas Verona,Alphadjo Cissè,alphadjo-cisse,A. Cissè,M,80,181,1024,M,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645903,home,Hellas Verona,Stefan Mitrović,stefan-mitrovic,S. Mitrović,F,75,181,893,M,1019892,EUR,1029369600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645903,home,Hellas Verona,Junior Ajayi,junior-ajayi,J. Ajayi,F,72,183,132,M,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645903,away,Cesena,Matteo Pisseri,matteo-pisseri,M. Pisseri,G,75,188,31,M,170885,EUR,690681600,G,1,1,False,26.0,16.0,12.0,2.0,0.0,14.0,14.0,2.0,12.0,,,,5.0,,4.0,5.0,,90.0,36.0,6.8,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645903,away,Cesena,Marco Curto,marco-curto,M. Curto,D,2,191,84,M,906656,EUR,925516800,D,3,3,False,45.0,38.0,3.0,,0.0,32.0,36.0,6.0,9.0,3.0,5.0,,7.0,,,,,90.0,65.0,7.3,10.0,1,,,3.0,,,,,,2.0,,1.0,1.0,4.0,,,,1.0,,,,,,1.0,,,,
12645903,away,Cesena,Giuseppe Prestia,giuseppe-prestia,G. Prestia,D,19,190,79,M,134095,EUR,753148800,D,19,19,False,49.0,42.0,9.0,6.0,0.0,35.0,37.0,7.0,12.0,5.0,8.0,4.0,3.0,,,,,90.0,68.0,7.5,10.0,1,,2.0,5.0,1.0,,,1.0,1.0,,,5.0,3.0,2.0,,,,2.0,,1.0,,True,,1.0,,,,
12645903,away,Cesena,Massimiliano Mangraviti,mangraviti-massimiliano,M. Mangraviti,D,24,188,41,M,826841,EUR,885600000,D,24,24,False,43.0,34.0,6.0,2.0,0.0,27.0,33.0,7.0,10.0,1.0,1.0,2.0,2.0,,,,,90.0,47.0,6.5,9.0,0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12645903,away,Cesena,Joseph Ceesay,joseph-ceesay,J. Ceesay,M,15,178,245,M,841113,EUR,896832000,M,11,11,False,21.0,14.0,2.0,1.0,0.0,7.0,12.0,8.0,12.0,,1.0,1.0,4.0,,,,,65.0,30.0,6.7,9.0,0,3.0,1.0,1.0,,,,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,,,
