match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,length,injury,playerName,reason,rescinded,description
14073476,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14073476,,3.0,1.0,,90,2.0,,1,,,goal,penalty,320607055.0,True,penalty,931988.0,Jaze Kabia,,,,,,
14073476,,,,,90,0.0,,1,,,injuryTime,,,,,,,5.0,,,,,
14073476,,,,,85,,,6,,,substitution,,124277244.0,False,regular,,,,False,,,,
14073476,,,,,85,,,6,,,substitution,,124277233.0,False,regular,,,,False,,,,
14073476,,,,,81,,,10,,,card,,123726919.0,False,yellow,1005898.0,Luca Hoole,,,Luca Hoole,Foul,False,
14073476,,,,,79,,,12,,,substitution,,124277177.0,True,regular,,,,False,,,,
14073476,,,,,78,,,13,,,substitution,,124277176.0,True,regular,,,,False,,,,
14073476,,,,,78,,,13,,,substitution,,124277163.0,True,regular,,,,False,,,,
14073476,,,,,69,,,22,,,substitution,,124277102.0,False,regular,,,,False,,,,
14073476,,,,,69,,,22,,,substitution,,124277088.0,False,regular,,,,False,,,,
14073476,,2.0,1.0,,63,,,28,,,goal,,320605768.0,False,regular,920368.0,Thomas Sang,,,,,,
14073476,,2.0,0.0,,50,,,41,,,goal,,320605200.0,True,regular,1535465.0,Cameron Gardner,,,,,,
14073476,,,,,47,,,44,,,card,,123726732.0,False,yellow,74440.0,Sam Clucas,,,Sam Clucas,Foul,False,
14073476,,,,,46,,,45,,,substitution,,124276857.0,True,regular,,,,False,,,,
14073476,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14073476,,,,,45,0.0,,1,,,injuryTime,,,,,,,4.0,,,,,
14073476,,,,,27,,,19,,,inGamePenalty,,118554722.0,True,missed,97043.0,Jamie Walker,,,,goalkeeperSave,,Goalkeeper save
14073476,,,,,26,,,20,,,card,,123726499.0,False,yellow,252189.0,Tom Anderson,,,Tom Anderson,Foul,False,
14073476,,1.0,0.0,,15,,,31,,,goal,,320602319.0,True,regular,856670.0,Justin Amaluzor,,,,,,
14073476,,,,,4,,,42,,,card,,123726415.0,False,yellow,212080.0,Malvind Benning,,,Malvind Benning,Foul,False,
