match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_keyPass,stat_shotValueNormalized,stat_unsuccessfulTouch,captain,stat_wonTackle,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_challengeLost,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_penaltyMiss,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_errorLeadToAGoal
14073476,home,Grimsby Town,Christy Pym,christy-pym,C. Pym,G,1,182.0,202,M,313104,EUR,798681600.0,G,1,1,False,31.0,21.0,19.0,9.0,0.0,14.0,16.0,7.0,15.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,90.0,36.0,6.7,10.0,0.0459,0,0.14,-0.01,-0.07,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073476,home,Grimsby Town,Tyrell Warren,tyrell-warren,T. Warren,D,21,181.0,141,M,843034,EUR,908409600.0,D,21,21,False,30.0,20.0,6.0,2.0,1.0,12.0,15.0,8.0,15.0,6.0,4.0,,,,,,90.0,60.0,8.8,14.0,,3,0.65,0.23,-0.08,,,,1.0,1.0,4.0,4.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,-0.52,,,,,,,,,,,,,,,,,,
14073476,home,Grimsby Town,Samuel Lavelle,samuel-lavelle,S. Lavelle,D,6,188.0,25,M,892010,EUR,844300800.0,D,6,6,False,31.0,25.0,3.0,1.0,0.0,20.0,22.0,5.0,9.0,3.0,3.0,,,,,,45.0,36.0,6.9,7.0,,0,0.04,0.02,0.22,,,,,,2.0,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
14073476,home,Grimsby Town,Douglas Tharme,douglas-tharme,D. Tharme,D,24,183.0,16,M,911729,EUR,934848000.0,D,24,24,False,63.0,53.0,7.0,4.0,0.0,41.0,42.0,12.0,21.0,8.0,2.0,,,,,,90.0,75.0,7.0,11.0,,0,0.25,0.07,-0.1,,,,,1.0,3.0,1.0,5.0,,,,,,,2.0,,,,,,1.0,True,1.0,,,,,,,,,,,,,,,
14073476,home,Grimsby Town,Reece Staunton,reece-staunton,R. Staunton,D,16,183.0,38,M,911257,EUR,1007942400.0,D,16,16,False,61.0,47.0,4.0,1.0,0.0,22.0,26.0,25.0,35.0,3.0,9.0,,,,,,90.0,104.0,7.3,32.0,,1,0.36,0.39,-0.12,,,,12.0,5.0,4.0,9.0,11.0,8.0,,,1.0,,,,2.0,,,2.0,-0.14,2.0,,,2.0,2.0,6.0,,,,,,,,,,,,
14073476,home,Grimsby Town,Géza Dávid Turi,geza-david-turi,G. D. Turi,M,15,184.0,147,M,1029337,EUR,1002326400.0,M,15,15,False,49.0,39.0,5.0,2.0,1.0,21.0,23.0,18.0,26.0,,8.0,,,,,,90.0,68.0,7.1,13.0,,2,-0.19,0.52,-0.05,,,,,,1.0,3.0,5.0,1.0,,1.0,1.0,,4.0,2.0,1.0,,,1.0,-0.14,,,2.0,,2.0,1.0,1.0,,,,,,,,,,,
14073476,home,Grimsby Town,Justin Amaluzor,justin-amaluzor,J. Amaluzor,M,14,183.0,28,M,856670,EUR,845510400.0,M,14,14,False,18.0,16.0,1.0,,0.0,7.0,8.0,9.0,10.0,,7.0,,,,,,90.0,38.0,7.8,7.0,,3,0.01,0.24,-0.03,,,,1.0,2.0,1.0,5.0,6.0,2.0,,1.0,2.0,,,3.0,,2.0,,1.0,0.5,3.0,,3.0,,1.0,2.0,,1.0,,,,,,,,,,
14073476,home,Grimsby Town,Jamie Walker,jamie-walker,J. Walker,M,7,180.0,86,M,97043,EUR,740966400.0,M,7,7,False,19.0,17.0,2.0,2.0,0.0,3.0,3.0,14.0,16.0,,1.0,,,,,,78.0,52.0,5.9,14.0,,2,-0.05,-0.17,-0.1,,,,6.0,2.0,,10.0,11.0,5.0,,1.0,,,,5.0,4.0,1.0,,1.0,-0.91,2.0,,5.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,
14073476,home,Grimsby Town,Evan Khouri,evan-khouri,E. Khouri,M,8,179.0,70,M,994540,EUR,1043107200.0,M,8,8,False,27.0,24.0,1.0,,0.0,7.0,7.0,17.0,20.0,,5.0,,,,,,90.0,46.0,6.7,9.0,,2,0.07,0.28,-0.09,,,,2.0,,,4.0,5.0,5.0,,,,,1.0,,3.0,,,,-0.27,1.0,,,,,2.0,1.0,,,2.0,,,,,,,,
14073476,home,Grimsby Town,Darragh Burns,darragh-burns,D. Burns,M,18,176.0,103,M,1005670,EUR,1023494400.0,M,18,18,False,25.0,21.0,,,0.0,8.0,9.0,13.0,16.0,1.0,3.0,,,,,,79.0,53.0,6.8,18.0,,3,0.29,0.29,-0.04,,,,8.0,,,5.0,4.0,2.0,,,3.0,,,3.0,,2.0,,,-0.04,5.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
