match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_penaltyConceded,stat_wasFouled,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss
11067385,home,Fortaleza,Fernando Miguel,fernando-miguel,F. Miguel,G,16,191,318,M,358418,EUR,476150400,G,16,16,False,15.0,8.0,11.0,4.0,5.0,5.0,3.0,10.0,5.0,1.0,1.0,1.0,3.0,90.0,22.0,6.9,7.0,0.0,0.0,0.00084091,0,-0.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067385,home,Fortaleza,Dudu,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,False,41.0,39.0,,,17.0,17.0,23.0,31.0,8.0,,,,,89.0,72.0,7.5,13.0,0.0,0.0,0.0214047,0,,7.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11067385,home,Fortaleza,Marcelo Benevenuto,marcelo-benevenuto,Marcelo,D,14,180,199,M,841808,EUR,820972800,D,5,5,False,45.0,39.0,6.0,2.0,30.0,32.0,9.0,13.0,6.0,,,,,90.0,55.0,6.2,7.0,0.0,0.0,0.00339116,0,,,,6.0,4.0,,,3.0,,,3.0,3.0,1.0,4.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11067385,home,Fortaleza,Tobias Figueiredo,tobias-figueiredo,T. Figueiredo,D,4,188,200,M,96999,EUR,760147200,D,3,3,False,41.0,39.0,3.0,3.0,30.0,31.0,9.0,10.0,5.0,,,,,90.0,45.0,6.8,2.0,0.0,0.0,0.00240085,0,,,,2.0,4.0,,,2.0,,,2.0,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,
11067385,home,Fortaleza,Gonzalo Escobar,gonzalo-escobar,G. Escobar,D,31,171,1242,M,840500,EUR,858470400,D,33,33,False,50.0,39.0,8.0,3.0,14.0,18.0,25.0,35.0,4.0,,,,,90.0,69.0,6.9,15.0,0.0,0.0,0.0404361,0,,3.0,,3.0,2.0,,,1.0,2.0,2.0,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11067385,home,Fortaleza,Pedro Augusto,pedro-augusto,P. Augusto,M,28,181,302,M,922556,EUR,857347200,M,21,21,False,55.0,52.0,3.0,3.0,26.0,27.0,26.0,28.0,6.0,,,,,90.0,75.0,6.8,4.0,0.0327,0.0,0.0208666,1,,,,8.0,5.0,1.0,1.0,4.0,,1.0,3.0,3.0,,1.0,1.0,3.0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
11067385,home,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,False,68.0,62.0,2.0,1.0,22.0,23.0,40.0,45.0,7.0,,,,,90.0,83.0,7.0,7.0,0.0448,0.0583,0.0219896,1,,,,6.0,6.0,,,1.0,,2.0,3.0,3.0,,1.0,1.0,1.0,,3.0,,4.0,,,1.0,,,,,,,,,,,,,
11067385,home,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,False,38.0,33.0,6.0,4.0,9.0,10.0,24.0,30.0,3.0,,,,,75.0,49.0,7.3,8.0,0.1937,0.0,0.0400185,4,,2.0,,1.0,4.0,3.0,3.0,,,,,,,,1.0,,,1.0,,1.0,,3.0,,True,1.0,1.0,,,,,,,,,,
11067385,home,Fortaleza,Lucas Crispim,lucas-crispim,L. Crispim,M,10,178,449,M,795178,EUR,771984000,M,10,10,False,51.0,42.0,4.0,2.0,12.0,15.0,32.0,39.0,3.0,,,,,83.0,63.0,7.2,10.0,0.0843,0.0,0.0547397,3,,3.0,2.0,5.0,4.0,,,1.0,,1.0,1.0,1.0,,,4.0,1.0,,3.0,,4.0,,3.0,,,,,,,,,,,,,,
11067385,home,Fortaleza,Imanol Machuca,imanol-machuca,I. Machuca,F,7,169,1281,M,974698,EUR,947894400,M,39,39,False,21.0,18.0,2.0,2.0,4.0,4.0,14.0,20.0,,,,,,75.0,39.0,6.7,12.0,0.0368,0.0,0.0147752,2,,3.0,,4.0,6.0,6.0,4.0,,,,1.0,,3.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
