match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork
12514163,home,Rio Ave,Clayton,,,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,9,9,False,20.0,14.0,,,0.0,7.0,10.0,7.0,10.0,,3.0,1.0,,,,90.0,38.0,7.3,14.0,0.00450235,2,,,,6.0,,2.0,2.0,1.0,2.0,,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0761,0.5336,,,1.0,,,1.0,,,,,,
12514163,home,Rio Ave,Tiago Morais,,,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,F,11,11,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,2.0,3.0,,,,32.0,13.0,6.5,4.0,0.00056199,0,,,,3.0,2.0,,1.0,,,2.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,
12514163,home,Rio Ave,João Tomé,,,joao-tome,J. Tomé,D,20,183,171,M,1173124,EUR,1045008000,D,20,20,True,9.0,6.0,2.0,,0.0,4.0,5.0,3.0,6.0,,2.0,4.0,,,,23.0,20.0,6.6,7.0,0.0695181,0,,2.0,1.0,3.0,,1.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
12514163,home,Rio Ave,Brandon Aguilera,,,brandon-aguilera,B. Aguilera,M,10,180,927,M,1020203,EUR,1056758400,M,16,16,True,14.0,7.0,2.0,,0.0,4.0,8.0,3.0,6.0,2.0,5.0,1.0,,,,23.0,23.0,6.5,10.0,0.00325603,0,,,,2.0,,1.0,,,,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
12514163,home,Rio Ave,Ole Pohlmann,,,ole-pohlmann,O. Pohlmann,M,80,184,239,M,930273,EUR,986428800,M,80,80,True,9.0,6.0,,,0.0,2.0,3.0,4.0,6.0,,1.0,1.0,,,,23.0,12.0,6.6,3.0,0.0617821,0,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12514163,home,Rio Ave,Tim Sousa,Tim Sousa,,tim-sousa,T. Sousa,F,95,168,17,M,1959880,EUR,1108339200,F,94,94,True,1.0,,,,0.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514163,home,Rio Ave,Jhonatan,,,jhonatan,Jhonatan,G,,189,96,M,798688,EUR,673660800,G,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514163,home,Rio Ave,João Muniz,,,joao-muniz,J. Muniz,D,43,191,420,M,1217983,EUR,1119744000,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514163,home,Rio Ave,Amine Oudrhiri,,,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514163,home,Rio Ave,Ahmed Hassan,,,ahmed-hassan,A. Hassan,F,19,191,1936,M,1143587,EUR,731289600,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514163,away,Vitória SC,Bruno Varela,,,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,26.0,23.0,8.0,5.0,0.0,22.0,22.0,1.0,4.0,,,4.0,1.0,1.0,2.0,90.0,30.0,6.5,3.0,0.00052804,0,-0.8094,,,,,,,,,,,,,,,,,,,True,,,,,,2.0,2.0,,,,
12514163,away,Vitória SC,Alberto Costa,Alberto Baio,,alberto-baio,A. Costa,D,20,185,2748,M,1160957,EUR,1064793600,D,22,22,False,31.0,23.0,5.0,2.0,0.0,8.0,9.0,17.0,27.0,1.0,8.0,7.0,,,,90.0,66.0,7.2,19.0,0.583538,0,,5.0,2.0,7.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,,2.0,1.0,,,,,,,2.0,3.0,,,,,1.0,,,
12514163,away,Vitória SC,Jorge Fernandes,,,jorge-fernandes,J. Fernandes,D,44,193,145,M,814673,EUR,859939200,D,44,44,False,66.0,59.0,8.0,3.0,0.0,34.0,36.0,25.0,30.0,2.0,7.0,3.0,,,,90.0,78.0,6.8,8.0,0.0228525,0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,
12514163,away,Vitória SC,Óscar Rivas,Óscar Rivas,,oscar-rivas,Ó. Rivas,D,4,190,113,M,1168093,EUR,954115200,D,15,15,False,82.0,71.0,11.0,5.0,0.0,38.0,42.0,33.0,40.0,,1.0,4.0,,,,90.0,96.0,7.2,12.0,0.014976,2,,,,4.0,2.0,1.0,,,4.0,2.0,,,,1.0,,1.0,,0.8669,0.9536,,,1.0,,1.0,1.0,,,,,,
12514163,away,Vitória SC,João Mendes,,,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,57.0,46.0,6.0,2.0,0.0,18.0,21.0,30.0,46.0,1.0,2.0,8.0,,,,90.0,92.0,6.7,24.0,0.0608507,1,,10.0,2.0,4.0,1.0,,1.0,,1.0,2.0,,,2.0,1.0,,1.0,,0.0361,0.269,,,2.0,3.0,,,,,,,,
12514163,away,Vitória SC,Tiago Silva,,,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,83.0,71.0,10.0,8.0,0.0,27.0,31.0,44.0,54.0,,4.0,10.0,,,,84.0,90.0,7.3,14.0,0.0517999,0,,2.0,,2.0,,,2.0,2.0,,,2.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,
12514163,away,Vitória SC,Manuel Silva,,,manuel-silva,M. Silva,M,16,190,1034,M,1085740,EUR,992304000,M,6,6,False,80.0,70.0,11.0,9.0,1.0,31.0,34.0,39.0,47.0,2.0,8.0,14.0,,,,90.0,100.0,7.6,14.0,0.034844,2,,1.0,,4.0,1.0,1.0,1.0,,3.0,2.0,6.0,4.0,,,1.0,,,0.1518,,,,,1.0,1.0,,,,,1.0,1.0,
12514163,away,Vitória SC,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,24.0,20.0,1.0,1.0,0.0,2.0,2.0,19.0,26.0,,3.0,2.0,,,,74.0,43.0,7.0,12.0,0.143991,1,,4.0,1.0,6.0,,1.0,4.0,1.0,,,2.0,1.0,1.0,,1.0,,1.0,0.1689,,,,2.0,2.0,1.0,,,,1.0,,,1.0
12514163,away,Vitória SC,Kaio César,Kaio César,,kaio-cesar,Kaio César,M,37,168,4877,M,1396009,EUR,1076803200,F,11,11,False,16.0,14.0,,,0.0,3.0,3.0,12.0,14.0,,6.0,3.0,,,,84.0,38.0,7.0,13.0,0.468152,1,,1.0,1.0,9.0,1.0,1.0,8.0,3.0,,1.0,2.0,2.0,5.0,1.0,1.0,,1.0,0.1391,,,,1.0,1.0,1.0,,,,1.0,,,
12514163,away,Vitória SC,Nélson Oliveira,,,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,7,7,False,12.0,9.0,,,0.0,6.0,6.0,3.0,6.0,1.0,2.0,,,,,45.0,15.0,6.5,3.0,0.033339,2,,,,3.0,,,,,,,,,,1.0,3.0,1.0,,0.5288,0.2685,,,,,1.0,,,,,1.0,,
12514163,away,Vitória SC,Nuno Santos,,,nuno-santos,N. Santos,M,10,180,2173,M,930552,EUR,920332800,F,77,77,False,48.0,36.0,2.0,2.0,0.0,7.0,7.0,29.0,43.0,,3.0,9.0,,,,84.0,64.0,6.9,19.0,0.0564348,2,,2.0,,4.0,1.0,,2.0,,1.0,,3.0,2.0,2.0,,,,,0.405,,,,1.0,1.0,2.0,,,,,1.0,,
12514163,away,Vitória SC,Gustavo Silva,,,gustavo-silva,G. Silva,F,11,180,417,M,1468082,EUR,928195200,F,71,71,True,5.0,4.0,,,0.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,,,,45.0,15.0,7.2,6.0,0.00208033,2,,1.0,,4.0,,,1.0,,,,,,3.0,,2.0,1.0,1.0,0.0887,0.1729,,,1.0,1.0,1.0,1.0,,,,,,
12514163,away,Vitória SC,João Mendes,,,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,17,17,True,5.0,4.0,,,0.0,,1.0,4.0,5.0,,2.0,,,,,16.0,14.0,6.4,5.0,0.00346666,2,,1.0,,5.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,0.0813,,,,1.0,,,,,,,,2.0,
12514163,away,Vitória SC,Telmo Arcanjo,,,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,1035280,EUR,993081600,M,18,18,True,5.0,5.0,,,0.0,,,5.0,6.0,,1.0,1.0,,,,12.0,11.0,6.5,3.0,0.0508385,0,,1.0,,3.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
12514163,away,Vitória SC,Zé Carlos,Zé Carlos,,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,28,28,True,6.0,3.0,2.0,,0.0,1.0,2.0,2.0,4.0,,3.0,2.0,,,,12.0,12.0,6.7,4.0,0.00066707,0,,,,2.0,,,2.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,
12514163,away,Vitória SC,José Bica,José Bica,,jose-bica,J. Bica,F,9,180,137,M,1106746,EUR,1055721600,F,79,79,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,12.0,5.0,6.7,1.0,0.00311473,1,,,,,,,,,,,,,,,,1.0,,0.1555,0.1878,,,,,,,,,,,,
12514163,away,Vitória SC,Charles,,,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514163,away,Vitória SC,Mikel Villanueva,,,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514163,away,Vitória SC,Miguel Maga,Miguel Maga,,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514163,away,Vitória SC,Marco Cruz,,,marco-cruz,M. Cruz,M,8,182,106,M,1167194,EUR,1077494400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
