match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_unsuccessfulTouch,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_goals
12513724,home,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,True,23.0,20.0,6.0,3.0,0.0,20.0,22.0,1.0,2.0,7.0,1.0,3.0,4.0,90.0,33.0,6.3,3.0,0.00012576,0,-0.7477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513724,home,Vitória SC,Miguel Maga,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,False,,33.0,30.0,,,0.0,20.0,22.0,11.0,1.0,4.0,,,,81.0,49.0,6.9,8.0,0.64055,0,,Miguel Maga,,10.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12513724,home,Vitória SC,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,False,,45.0,39.0,5.0,1.0,0.0,30.0,33.0,12.0,4.0,5.0,,,,90.0,58.0,6.7,7.0,0.00405362,2,,,,9.0,3.0,3.0,4.0,,,,4.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,0.0526,0.4876,,,,,,,,,,,,
12513724,home,Vitória SC,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,4,4,False,,61.0,54.0,4.0,,0.0,45.0,46.0,15.0,3.0,3.0,,,,90.0,73.0,6.8,7.0,0.00407651,1,,,,9.0,5.0,2.0,8.0,,,,2.0,2.0,1.0,1.0,,,,1.0,2.0,,0.2612,0.2889,,,,,,,,,,,,
12513724,home,Vitória SC,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,,47.0,38.0,3.0,,0.0,17.0,21.0,33.0,3.0,8.0,,,,90.0,75.0,6.9,17.0,0.200794,2,,,,23.0,2.0,2.0,4.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,0.0461,,7.0,2.0,2.0,,,,,,,,,
12513724,home,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,,55.0,50.0,5.0,4.0,0.0,26.0,26.0,30.0,,8.0,,,,81.0,67.0,6.9,7.0,0.0256634,3,,,,25.0,,1.0,3.0,,2.0,1.0,,2.0,1.0,,,,,,,,0.1268,,1.0,1.0,1.0,2.0,,,,,,,,
12513724,home,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,,51.0,43.0,5.0,4.0,0.0,23.0,25.0,27.0,,5.0,,,,90.0,59.0,6.9,9.0,0.0867093,0,,Tomás Händel,,21.0,,1.0,3.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,
12513724,home,Vitória SC,Telmo Arcanjo,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,1035280,EUR,993081600,M,18,18,False,,22.0,19.0,1.0,1.0,0.0,10.0,12.0,19.0,1.0,,,,,81.0,42.0,7.0,11.0,0.435146,1,,,,13.0,,4.0,3.0,1.0,3.0,2.0,1.0,,,1.0,4.0,,,,2.0,,0.4557,,9.0,4.0,1.0,,,1.0,2.0,,,,,
12513724,home,Vitória SC,João Mendes,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,17,17,False,,45.0,39.0,3.0,1.0,0.0,14.0,14.0,32.0,1.0,8.0,,,,90.0,61.0,7.0,11.0,0.355091,2,,,,26.0,,4.0,5.0,,6.0,2.0,,,,3.0,2.0,,,,,1.0,0.079,,1.0,1.0,1.0,1.0,,,,,,,,
12513724,home,Vitória SC,Gustavo Silva,gustavo-silva,G. Silva,F,11,180,417,M,1468082,EUR,928195200,M,71,71,False,,9.0,4.0,1.0,,0.0,,1.0,9.0,,3.0,,,,56.0,25.0,6.4,15.0,0.0570438,1,,,,4.0,,6.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,,,1.0,0.0582,,1.0,,1.0,,,,7.0,,,,,
12513724,home,Vitória SC,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,7,7,False,,12.0,9.0,1.0,1.0,0.0,5.0,5.0,8.0,,2.0,,,,45.0,21.0,6.8,5.0,0.00632165,1,,,,4.0,1.0,3.0,3.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0194,0.0342,1.0,,,,,,,,,,,
12513724,home,Vitória SC,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,9,9,True,,6.0,3.0,,,0.0,2.0,2.0,4.0,1.0,,,,,45.0,10.0,6.6,4.0,0.00083573,2,,,,1.0,,2.0,,,,,,,,,,1.0,,1.0,1.0,,0.2673,0.1366,,,,1.0,,,1.0,,,,,
12513724,home,Vitória SC,Nuno Santos,nuno-santos,N. Santos,M,10,180,2173,M,930552,EUR,920332800,M,77,77,True,,12.0,11.0,,,0.0,3.0,3.0,12.0,,1.0,,,,34.0,20.0,7.1,5.0,0.0282556,2,,,,8.0,1.0,2.0,3.0,,1.0,1.0,,,,1.0,2.0,2.0,,1.0,,,0.2208,0.0709,3.0,,1.0,,,,1.0,,,,,
12513724,home,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,D,76,76,True,,4.0,3.0,,,0.0,1.0,1.0,4.0,,,,,,9.0,5.0,6.3,2.0,0.0081268,0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12513724,home,Vitória SC,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,True,,6.0,6.0,1.0,1.0,0.0,3.0,3.0,6.0,,,,,,9.0,10.0,6.6,2.0,0.0410305,0,,,,4.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,3.0,1.0,,,,,,,,,,
12513724,home,Vitória SC,Vando Félix,vando-felix,V. Félix,F,7,179,202,M,1520997,EUR,1031011200,F,21,21,True,,1.0,1.0,,,0.0,,,1.0,,,,,,9.0,2.0,6.4,1.0,0.00092809,0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,
12513724,home,Vitória SC,Charles,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513724,home,Vitória SC,Óscar Rivas,oscar-rivas,Ó. Rivas,D,4,190,113,M,1168093,EUR,954115200,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,Óscar Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513724,home,Vitória SC,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513724,home,Vitória SC,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180,646,M,1002367,EUR,1021939200,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513724,away,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,966616,EUR,996624000,G,1,1,False,,36.0,25.0,16.0,5.0,0.0,19.0,20.0,16.0,1.0,6.0,,5.0,6.0,90.0,48.0,8.2,11.0,0.00275731,0,1.0181,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,anatoliytrubin81,1.0,1.0,,
12513724,away,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,983542,EUR,1021507200,D,44,44,False,,17.0,12.0,1.0,1.0,0.0,10.0,12.0,5.0,2.0,4.0,,,,72.0,40.0,7.2,8.0,0.00167571,0,,,,2.0,1.0,4.0,3.0,,2.0,,1.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,3.0,
12513724,away,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,4,4,False,,35.0,30.0,3.0,1.0,0.0,24.0,27.0,8.0,7.0,2.0,,,,90.0,44.0,7.1,5.0,0.00217375,0,,,,6.0,2.0,2.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,antoniosilva.66,,,1.0,
12513724,away,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,True,43.0,39.0,7.0,3.0,0.0,33.0,33.0,10.0,4.0,4.0,,,,90.0,52.0,7.2,4.0,0.00321444,0,,,,6.0,2.0,2.0,4.0,,,,3.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,Notamendi30,,,,
12513724,away,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,1085081,EUR,1048377600,D,3,3,False,,39.0,27.0,9.0,3.0,0.0,17.0,20.0,19.0,2.0,2.0,,,,90.0,60.0,7.6,16.0,0.0204476,1,,,,10.0,1.0,6.0,8.0,1.0,3.0,3.0,,2.0,1.0,2.0,,1.0,1.0,1.0,3.0,,0.0764,0.1765,,,,,,,2.0,,,,,1.0
12513724,away,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,False,,29.0,25.0,2.0,1.0,0.0,19.0,21.0,9.0,1.0,8.0,,,,90.0,42.0,7.1,5.0,0.00286132,0,,,,6.0,,4.0,4.0,,,,4.0,4.0,2.0,,,1.0,,,3.0,,,,1.0,,,,,,,,,,,
12513724,away,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,12817,M,907461,EUR,978048000,M,10,10,False,,37.0,30.0,5.0,3.0,0.0,16.0,18.0,20.0,,6.0,,,,85.0,42.0,6.7,8.0,0.0173154,2,,,,14.0,,,,,,,,,,,,,,2.0,,,0.3618,0.2989,1.0,,,,,1.0,,orkunkokcu,,,,
