match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialWon,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_expectedGoalsOnTarget,stat_goals,stat_errorLeadToAShot,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_penaltyConceded
12437745,home,Real Betis,Vitor Roque,vitor-roque,V. Roque,F,9,174,73281,M,1150391,EUR,1109548800,F,8,8,False,10.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,7.0,1.0,,,77.0,19.0,7.0,4.0,0.0148763,1,,Vitor Roque,,VRoque,1.0,,2.0,4.0,3.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,0.0423,,,,,,,,,1.0,,,,,,,,
12437745,home,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,True,12.0,11.0,2.0,2.0,1.0,10.0,11.0,2.0,2.0,,,,18.0,17.0,6.7,2.0,0.0524371,0,,,,,1.0,1.0,,2.0,2.0,,2.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12437745,home,Real Betis,Isco,isco,Isco,M,22,176,26276,M,103417,EUR,703814400,M,22,22,True,8.0,5.0,2.0,1.0,0.0,3.0,3.0,3.0,6.0,,,,14.0,11.0,6.5,4.0,0.0121709,0,,,,iscoalarcon,1.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437745,home,Real Betis,Assane Diao,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,F,38,38,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,,,13.0,10.0,7.3,4.0,0.00943652,1,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,0.2064,,1.0,,1.0,,0.7424,1.0,,,,,,,,,,
12437745,home,Real Betis,Jesús Rodriguez,jesus-rodriguez,J. Rodriguez,M,17,185,4146,M,1800245,EUR,1132531200,F,36,36,True,1.0,1.0,,,0.0,1.0,1.0,,,2.0,,,14.0,9.0,6.8,3.0,7.584e-05,0,,,,,,,,1.0,4.0,,2.0,,,1.0,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
12437745,home,Real Betis,Adrián,adrian,Adrián,G,13,190,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437745,home,Real Betis,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437745,home,Real Betis,Natan,natan,Natan,D,4,188,3251,M,1015287,EUR,981417600,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437745,home,Real Betis,Iker Losada,iker-losada,I. Losada,M,18,175,443,M,992331,EUR,996624000,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437745,home,Real Betis,Carlos Guirao,carlos-guirao,C. Guirao,M,26,175,109,M,1632259,EUR,1051401600,M,34,34,True,,,,,,,,,,,,,,,,,,0,,Carlos,Guirao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437745,home,Real Betis,Juanmi,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437745,home,Real Betis,Cédric Bakambu,cedric-bakambu,C. Bakambu,F,11,182,44768,M,115665,EUR,671328000,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,bakambu17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437745,away,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,794949,EUR,920332800,G,13,13,False,32.0,25.0,8.0,1.0,0.0,25.0,26.0,,6.0,8.0,2.0,3.0,90.0,40.0,6.8,7.0,7.717e-05,0,0.7517,,,inakipenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
12437745,away,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,827212,EUR,910828800,D,23,23,False,57.0,47.0,3.0,1.0,1.0,31.0,37.0,16.0,25.0,4.0,,,90.0,87.0,6.8,21.0,0.542172,1,,,,JKoundé,5.0,,3.0,8.0,5.0,1.0,4.0,4.0,,2.0,2.0,,1.0,,2.0,1.0,1.0,,,0.0453,,,1.0,1.0,1.0,,,,,,,,,,,,
12437745,away,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,1402913,EUR,1169424000,D,2,2,False,100.0,92.0,5.0,2.0,0.0,72.0,74.0,20.0,26.0,4.0,,,90.0,110.0,6.7,9.0,0.0102222,0,,Pau Cubarsí,,PauCubarsí,,,3.0,3.0,6.0,,,5.0,,1.0,1.0,1.0,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,
12437745,away,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62317,M,173883,EUR,674438400,D,5,5,False,90.0,82.0,5.0,5.0,0.0,52.0,54.0,30.0,36.0,7.0,,,90.0,98.0,6.7,8.0,0.0245268,0,,,,IñigoMartínez,,,2.0,2.0,2.0,,,6.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12437745,away,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,997035,EUR,1066435200,D,3,3,False,32.0,27.0,2.0,,0.0,12.0,13.0,15.0,20.0,,,,88.0,52.0,6.1,12.0,0.0100309,0,,,,AlejandroBalde,1.0,,,4.0,1.0,1.0,4.0,,,,,3.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12437745,away,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,992587,EUR,1038182400,M,8,8,False,44.0,40.0,3.0,2.0,0.0,20.0,21.0,20.0,23.0,5.0,,,74.0,52.0,6.8,6.0,0.023747,0,,,,Pedri,,,1.0,5.0,3.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
12437745,away,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64339,M,1000483,EUR,1063497600,M,17,17,False,63.0,57.0,5.0,3.0,0.0,28.0,31.0,29.0,32.0,7.0,,,90.0,78.0,6.9,7.0,0.0172235,1,,,,marccasado,,,,4.0,4.0,1.0,,,,2.0,1.0,,2.0,,,,1.0,,2.0,0.0227,,,,,1.0,,,,,,,,,,,,
12437745,away,Barcelona,Dani Olmo,dani-olmo,D. Olmo,M,20,179,191682,M,789071,EUR,894499200,M,20,20,False,17.0,11.0,2.0,,0.0,6.0,8.0,6.0,12.0,,,,60.0,27.0,6.9,8.0,0.0305185,1,,,,DaniOlmo,3.0,1.0,,2.0,5.0,,1.0,,,2.0,2.0,,2.0,,,1.0,1.0,,2.0,0.0275,,,,,,,,,,,,,,,,,
12437745,away,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,1402912,EUR,1184284800,F,19,19,False,25.0,17.0,2.0,,1.0,1.0,3.0,16.0,26.0,2.0,,,90.0,51.0,7.8,19.0,0.234411,2,,,,Lamiyamal,4.0,,,6.0,11.0,,10.0,1.0,,2.0,2.0,1.0,2.0,,,6.0,1.0,1.0,3.0,0.1927,1.0,1.0,1.0,1.0,,0.0645,,,,,,,,1.0,,,
12437745,away,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,41789,EUR,588124800,F,9,9,False,13.0,11.0,,,0.0,4.0,4.0,7.0,9.0,1.0,,,74.0,24.0,7.3,5.0,0.0208247,2,,,,Lewa,,,1.0,5.0,3.0,,1.0,1.0,,,,,2.0,,1.0,1.0,1.0,,1.0,0.9076,,1.0,,,2.0,0.9865,1.0,,,,,,,1.0,,,
12437745,away,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,831005,EUR,850521600,F,11,11,False,9.0,6.0,1.0,,0.0,3.0,3.0,4.0,9.0,2.0,,,60.0,24.0,7.5,9.0,0.0612843,1,,,,Raphinha,3.0,1.0,,2.0,3.0,,2.0,2.0,1.0,,,1.0,,True,,1.0,,,2.0,0.1406,,,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,
12437745,away,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,795222,EUR,863395200,M,21,21,True,16.0,16.0,,,0.0,8.0,8.0,8.0,9.0,3.0,,,30.0,20.0,6.1,2.0,0.201291,0,,,,Frenkie,1.0,,1.0,4.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0
12437745,away,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,855833,EUR,951782400,F,7,7,True,8.0,7.0,,,0.0,4.0,4.0,3.0,5.0,,,,30.0,12.0,6.9,4.0,0.00315372,1,,,,FerranTorres,1.0,,,2.0,,1.0,1.0,,,,,1.0,,,,,,,,0.5825,,1.0,,,,0.6356,1.0,,,,,,,2.0,,,
12437745,away,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,1103693,EUR,1091664000,M,6,6,True,7.0,5.0,,,0.0,3.0,4.0,2.0,3.0,2.0,,,16.0,11.0,6.3,3.0,0.00104615,0,,,,Gavi,,,,4.0,1.0,,,,,1.0,,,3.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
12437745,away,Barcelona,Pau Víctor,pau-victor,P. Víctor,F,18,182,39072,M,1031567,EUR,1006819200,F,18,18,True,4.0,1.0,,,0.0,1.0,1.0,,3.0,,,,16.0,8.0,6.5,5.0,1.433e-05,0,,,,PauVíctor,,,,1.0,3.0,,1.0,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
12437745,away,Barcelona,Hector Fort,fort-hector,H. Fort,D,39,185,45892,M,1402908,EUR,1154476800,D,32,32,True,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,2.0,,,12.0,9.0,6.4,2.0,0.00031551,0,,Héctor Fort,,hctorfort,,,,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437745,away,Barcelona,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,50490,EUR,640396800,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,wojciech.szczesny1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437745,away,Barcelona,Ander Astralaga,ander-astralaga,A. Astralaga,G,13,190,10337,M,1142253,EUR,1083542400,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,anderastralaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437745,away,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186,43738,M,1094827,EUR,1014681600,D,35,35,True,,,,,,,,,,,,,,,,,,0,,Gerard,,gerardmaartin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437745,away,Barcelona,Sergi Domínguez,sergi-dominguez,S. Domínguez,D,36,191,6186,M,1153335,EUR,1112313600,D,36,36,True,,,,,,,,,,,,,,,,,,0,,Sergi Domínguez,,sergidominguez_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437745,away,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,876214,EUR,978998400,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,ericgm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437745,away,Barcelona,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,1082981,EUR,1049328000,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,PabloTorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437745,away,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,1153270,EUR,1052611200,M,16,16,True,,,,,,,,,,,,,,,,,,0,,Fermín López,,FermínLópez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
