match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_totalCross,stat_wasFouled,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_penaltyWon,stat_dispossessed,stat_accurateCross,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_goalAssist
11369832,home,Royale Union Saint-Gilloise,Dennis Eckert Ayensa,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,9,9,False,,8.0,5.0,,,3.0,3.0,2.0,5.0,1.0,,,63.0,19.0,6.9,7.0,1.0414,0.9933,0.00065955,4,,1.0,,4.0,1.0,,,,3.0,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,
11369832,home,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,29,29,True,,5.0,2.0,,,1.0,1.0,1.0,4.0,1.0,,,27.0,13.0,7.1,5.0,1.0141,0.992,0.00458825,2,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,
11369832,home,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,True,,13.0,10.0,,,3.0,4.0,9.0,11.0,4.0,,,26.0,21.0,6.9,5.0,0.0,0.0,0.0622067,0,,,,3.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,3.0,,2.0,,,,,,,1.0,2.0,,,,,,,,,,
11369832,home,Royale Union Saint-Gilloise,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,47,47,True,,7.0,5.0,,,1.0,1.0,4.0,8.0,1.0,,,26.0,18.0,6.6,7.0,0.0,0.0,0.00659118,0,,1.0,,4.0,1.0,,1.0,,,,,1.0,1.0,,2.0,2.0,1.0,,2.0,,Mohamed El Amine Amoura,,,,,,,amoura9,,1.0,,,,,,,
11369832,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,True,,5.0,3.0,1.0,,1.0,1.0,3.0,5.0,,,,20.0,11.0,6.8,4.0,0.0382,0.0,0.151282,1,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,
11369832,home,Royale Union Saint-Gilloise,Henok Teklab,henok-teklab,H. Teklab,M,14,174,150,M,940558,EUR,911174400,M,11,11,True,,,,,,,,,,1.0,,,9.0,1.0,6.5,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369832,home,Royale Union Saint-Gilloise,Joachim Imbrechts,joachim-imbrechts,J. Imbrechts,G,73,183,100,M,943256,EUR,1002585600,G,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369832,home,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191,390,M,1088899,EUR,1057708800,D,48,48,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Fedde Leysen,,,,,,,,,,,,,,,,
11369832,away,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1350,M,599114,EUR,802569600,G,1,1,False,True,69.0,52.0,27.0,10.0,48.0,53.0,4.0,16.0,13.0,3.0,5.0,90.0,84.0,8.2,18.0,0.0,0.0,0.345908,0,0.5621,,2.0,,2.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,3.0,2.0,1.0,,
11369832,away,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,224,M,889387,EUR,927158400,D,34,34,False,,48.0,41.0,7.0,5.0,25.0,27.0,18.0,24.0,10.0,,,90.0,93.0,7.1,18.0,0.0,0.0,0.0739611,0,,1.0,,8.0,12.0,1.0,4.0,2.0,,,3.0,2.0,8.0,3.0,1.0,2.0,1.0,,3.0,2.0,,,,,,2.0,2.0,,,,,,,,,,
11369832,away,Royal Antwerp FC,Ritchie De Laet,ritchie-de-laet,R. De Laet,D,,186,92,M,30420,EUR,596678400,D,2,2,False,,37.0,36.0,3.0,3.0,26.0,26.0,10.0,11.0,2.0,,,45.0,53.0,6.8,6.0,0.0,0.0,0.00544987,0,,1.0,1.0,3.0,3.0,,,,,,4.0,1.0,1.0,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,
11369832,away,Royal Antwerp FC,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1098,M,1001858,EUR,1066089600,D,44,44,False,,79.0,73.0,8.0,4.0,66.0,68.0,7.0,11.0,2.0,,,90.0,97.0,6.5,7.0,0.0,0.0,0.0020623,0,,1.0,1.0,4.0,4.0,,,,,,6.0,1.0,2.0,2.0,1.0,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,
11369832,away,Royal Antwerp FC,Sam Vines,sam-vines,S. Vines,D,3,178,118,M,894157,EUR,928108800,D,21,21,False,,23.0,21.0,1.0,,10.0,11.0,12.0,13.0,2.0,,,29.0,30.0,7.2,2.0,0.0962,0.474,0.0751575,2,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,
11369832,away,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,48,48,False,,51.0,40.0,3.0,3.0,24.0,28.0,16.0,24.0,6.0,,,90.0,68.0,6.8,16.0,0.0,0.0,0.0309774,0,,2.0,1.0,9.0,4.0,5.0,1.0,,,,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Arthur Vermeeren,,,,,,,arthurvermeeren,,,,,,,,,
11369832,away,Royal Antwerp FC,Mandela Keita,mandela-keita,M. Keita,M,16,180,1237,M,1110136,EUR,1020988800,M,27,27,False,,47.0,41.0,5.0,4.0,29.0,31.0,12.0,16.0,10.0,,,90.0,60.0,6.0,12.0,0.0,0.0,0.00753368,0,,,,8.0,3.0,3.0,1.0,,,,2.0,1.0,3.0,1.0,3.0,2.0,,,,,Mandela Keita,,,,,2.0,,,,,,,,,,1.0,
11369832,away,Royal Antwerp FC,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,523,M,890695,EUR,912297600,M,11,11,False,,25.0,18.0,5.0,2.0,9.0,10.0,9.0,16.0,5.0,,,90.0,42.0,6.0,18.0,0.07,0.0,0.0155463,1,,2.0,,7.0,,,4.0,,1.0,,,,,,5.0,,,,1.0,,Arbnor,Muja,,,,1.0,,,,,,,,,,,
11369832,away,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1195,M,904887,EUR,954892800,M,24,24,False,,18.0,15.0,1.0,1.0,9.0,9.0,6.0,9.0,2.0,,,68.0,27.0,7.0,8.0,0.2731,0.7186,0.00769367,1,,,,2.0,,,1.0,,,,1.0,,,,3.0,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,
11369832,away,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4201,M,923969,EUR,989452800,M,10,10,False,,24.0,19.0,1.0,1.0,8.0,9.0,13.0,19.0,2.0,,,89.0,42.0,7.0,11.0,0.4353,0.2092,0.229585,3,,2.0,,5.0,4.0,,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,4.0,2.0,,,1.0,2.0,,1.0,2.0,,,,,,,,,,
11369832,away,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1452,M,339901,EUR,771552000,F,18,18,False,,23.0,21.0,1.0,1.0,9.0,10.0,12.0,13.0,1.0,,,89.0,36.0,7.1,8.0,0.0,0.0,0.184302,0,,2.0,2.0,5.0,5.0,,2.0,2.0,,,,,1.0,1.0,4.0,2.0,2.0,,,,,,,,,1.0,,,1.0,3.0,,,,,,,
11369832,away,Royal Antwerp FC,Zeno Van Den Bosch,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191,594,M,1103765,EUR,1057449600,D,33,33,True,,44.0,38.0,5.0,2.0,33.0,35.0,5.0,9.0,5.0,,,61.0,57.0,7.7,7.0,0.0,0.0,0.76983,0,,,1.0,1.0,4.0,,,,,,2.0,3.0,3.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,1.0
11369832,away,Royal Antwerp FC,Alhassan Yusuf,alhassan-yusuf,A. Yusuf,M,80,175,917,M,943114,EUR,963878400,M,8,8,True,,19.0,14.0,1.0,1.0,8.0,12.0,6.0,8.0,2.0,,,45.0,32.0,6.5,10.0,0.0,0.0,0.0104645,0,,,,3.0,3.0,1.0,3.0,1.0,,,2.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11369832,away,Royal Antwerp FC,Gyrano Kerk,gyrano-kerk,G. Kerk,M,7,175,505,M,386950,EUR,817862400,F,7,7,True,,5.0,3.0,2.0,,2.0,3.0,1.0,3.0,2.0,,,22.0,15.0,6.3,6.0,0.0,0.0,0.00057818,0,,2.0,1.0,7.0,3.0,1.0,3.0,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
11369832,away,Royal Antwerp FC,George Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185,2537,M,1462434,EUR,1155686400,F,9,9,True,,,,,,,,,,,,,1.0,2.0,,,0.3955,0.2506,0.0,1,,,,,,,,,,,,,,,,,,,,,George,Ilenikhena,1.0,1.0,,,,,,,,,,,,,
11369832,away,Royal Antwerp FC,Anthony Valencia,anthony-valencia,A. Valencia,F,14,175,559,M,1020197,EUR,1058659200,F,55,55,True,,,,,,,,1.0,1.0,1.0,,,1.0,4.0,,1.0,0.0,0.0,0.104048,0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,
11369832,away,Royal Antwerp FC,Senne Lammens,senne-lammens,S. Lammens,G,31,193,27447,M,964753,EUR,1026000000,G,91,91,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369832,away,Royal Antwerp FC,Jacob Ondrejka,ondrejka-jacob,J. Ondrejka,M,17,180,1006,M,1004790,EUR,1030924800,M,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
