match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves
12448223,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,True,50.0,41.0,16.0,7.0,0.0,34.0,34.0,7.0,16.0,10.0,1.0,1.0,90.0,56.0,6.0,9.0,0.00464184,0,-1.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448223,home,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,2,2,False,,44.0,36.0,5.0,2.0,0.0,22.0,26.0,14.0,19.0,8.0,,,86.0,64.0,6.1,14.0,0.00829787,0,,1.0,1.0,1.0,9.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12448223,home,Sparta Rotterdam,Marvin Young,marvin-young,M. Young,D,3,182,187,M,1648759,EUR,1128211200,D,3,3,False,,75.0,67.0,7.0,1.0,0.0,54.0,56.0,13.0,19.0,5.0,,,90.0,93.0,6.6,10.0,0.00456297,0,,,4.0,1.0,6.0,2.0,2.0,,,,9.0,,,2.0,1.0,,Marvin,Young ,1.0,1.0,,,,,,,,,,,,,,,
12448223,home,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,4,4,False,,95.0,84.0,11.0,7.0,0.0,69.0,73.0,15.0,22.0,5.0,,,90.0,106.0,6.6,15.0,0.0110061,0,,,1.0,4.0,5.0,5.0,1.0,2.0,,,3.0,,,2.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,
12448223,home,Sparta Rotterdam,Patrick van Aanholt,patrick-van-aanholt,P. v. Aanholt,D,14,175,555,M,74577,EUR,651888000,D,5,5,False,,37.0,33.0,,,0.0,18.0,20.0,15.0,19.0,3.0,,,66.0,49.0,7.0,6.0,0.0380324,1,,2.0,,,2.0,4.0,2.0,,1.0,1.0,2.0,3.0,3.0,,,,,,,,,1.0,1.0,0.0396,,,,,,,,,,,
12448223,home,Sparta Rotterdam,Julian Baas,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,6,6,False,,71.0,60.0,6.0,4.0,0.0,31.0,34.0,30.0,40.0,4.0,,,90.0,86.0,7.2,14.0,0.182883,2,,3.0,,2.0,1.0,3.0,1.0,,,,,,,1.0,1.0,,,,,2.0,,,,0.0741,1.0,2.0,0.2719,1.0,,,,,,,
12448223,home,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,8,8,False,,22.0,17.0,3.0,2.0,1.0,11.0,12.0,6.0,10.0,4.0,,,80.0,44.0,7.5,9.0,0.0320294,4,,,1.0,1.0,2.0,7.0,,,1.0,,2.0,1.0,1.0,2.0,5.0,,,,,1.0,,2.0,,0.1834,,,,1.0,1.0,2.0,,,,,
12448223,home,Sparta Rotterdam,Mohamed Nassoh,mohamed-nassoh,M. Nassoh,M,10,186,724,M,1088895,EUR,1043539200,M,7,7,False,,33.0,26.0,3.0,,0.0,9.0,13.0,19.0,25.0,7.0,,,90.0,54.0,7.1,14.0,0.0864093,1,,5.0,,,1.0,5.0,,,4.0,3.0,,2.0,2.0,3.0,,,Mohamed Nassoh,,,,,,,0.0398,2.0,,,1.0,,1.0,,,,,
12448223,home,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,10,10,False,,16.0,13.0,1.0,1.0,0.0,7.0,7.0,6.0,9.0,,,,67.0,29.0,6.4,8.0,0.0127238,0,,,2.0,,7.0,4.0,1.0,1.0,,,,2.0,1.0,4.0,2.0,4.0,,,,1.0,,,,,,,,,,,,,,,
12448223,home,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,11,11,False,,38.0,28.0,3.0,2.0,0.0,13.0,18.0,15.0,21.0,4.0,,,90.0,61.0,6.6,18.0,0.191962,1,,1.0,,2.0,8.0,4.0,,1.0,5.0,1.0,4.0,1.0,,2.0,,3.0,,,,2.0,,,,0.0223,,,,2.0,,1.0,,,,,
12448223,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,,27.0,14.0,,,0.0,3.0,7.0,11.0,20.0,3.0,,,90.0,33.0,7.6,15.0,0.082127,2,,,3.0,6.0,3.0,7.0,,,1.0,1.0,,,,2.0,,1.0,,,,,,,1.0,0.1503,,1.0,0.1046,1.0,,1.0,1.0,,,,
12448223,home,Sparta Rotterdam,Boyd Reith,boyd-reith,B. Reith,D,2,175,53,M,825836,EUR,925862400,D,12,12,True,,13.0,10.0,2.0,,0.0,9.0,10.0,1.0,3.0,1.0,,,24.0,19.0,6.4,4.0,0.00034388,0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12448223,home,Sparta Rotterdam,Shunsuke Mito,shunsuke-mito,S. Mito,M,11,164,867,M,1002479,EUR,1033171200,F,17,17,True,,6.0,4.0,1.0,,0.0,1.0,2.0,3.0,5.0,1.0,,,23.0,17.0,4.9,8.0,0.0157968,1,,1.0,1.0,,4.0,3.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,0.4713,,,,1.0,,1.0,,1.0,1.0,,
12448223,home,Sparta Rotterdam,Camiel Neghli,camiel-neghli,C. Neghli,M,10,180,992,M,1089021,EUR,1005004800,F,16,16,True,,4.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,10.0,8.0,6.7,2.0,0.00219669,1,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,Camiel Neghli,,,,,,,0.0259,,1.0,0.0588,,,,,,,,
12448223,home,Sparta Rotterdam,Ayoub Oufkir,ayoub-oufkir,A. Oufkir,M,24,170,550,M,1648756,EUR,1136332800,F,21,21,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,10.0,3.0,6.6,1.0,0.00495265,0,,,1.0,,1.0,,,,,,,,,,,,Ayoub,Oufkir,,,,,,,,,,,,,,,,,
12448223,home,Sparta Rotterdam,Dylan Tevreden,dylan-tevreden,D. Tevreden,G,36,185,9,M,1648753,EUR,1121558400,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Dylan,Tevreden,,,,,,,,,,,,,,,,,
12448223,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
