match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_interceptionWon,stat_dispossessed,stat_outfielderBlock,player_sofascoreId,stat_accurateCross,stat_wonContest,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed
11392893,home,Olympique Lyonnais,Rémy Riou,,,remy-riou,R. Riou,G,1,189,112,M,13906,EUR,555206400,G,17,17,False,21.0,19.0,3.0,2.0,16.0,17.0,3.0,4.0,1.0,1.0,7.0,1.0,1.0,4.0,90.0,29.0,5.9,2.0,0.0,0.0,0.00106529,0,-0.8796,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392893,home,Olympique Lyonnais,Saël Kumbedi,,,sael-kumbedi,S. Kumbedi,D,26,175,827,M,1155226,EUR,1111795200,D,20,20,False,56.0,50.0,2.0,1.0,17.0,20.0,33.0,39.0,8.0,2.0,4.0,,,,90.0,81.0,6.6,13.0,0.0125,0.0,0.0697056,1,,1.0,3.0,1.0,8.0,2.0,1.0,7.0,4.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,
11392893,home,Olympique Lyonnais,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,257091,EUR,842918400,D,55,55,False,62.0,52.0,3.0,1.0,29.0,33.0,23.0,29.0,3.0,1.0,7.0,,,,90.0,71.0,6.1,10.0,0.0,0.0,0.00783482,0,,,,2.0,3.0,,,1.0,,,,,,2.0,3.0,1.0,,,,,,,,,,,,
11392893,home,Olympique Lyonnais,Sinaly Diomandé,,,sinaly-diomande,S. Diomandé,D,20,184,714,M,996951,EUR,986774400,D,2,2,False,58.0,52.0,3.0,2.0,27.0,27.0,25.0,31.0,5.0,1.0,7.0,,,,90.0,68.0,6.2,9.0,0.0,0.0,0.0345888,0,,,,,4.0,,,2.0,1.0,1.0,1.0,2.0,,1.0,,2.0,2.0,1.0,,,,,,,,,,
11392893,home,Olympique Lyonnais,Nicolás Tagliafico,,,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,D,3,3,False,37.0,33.0,1.0,1.0,16.0,16.0,17.0,23.0,4.0,1.0,2.0,,,,90.0,49.0,6.3,8.0,0.0,0.0,0.00882447,0,,,2.0,,4.0,,,3.0,3.0,1.0,,3.0,,1.0,2.0,,,,tagliafico3,,,,,,,,,
11392893,home,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,54.0,45.0,1.0,1.0,16.0,19.0,30.0,40.0,2.0,1.0,7.0,,,,68.0,65.0,6.6,13.0,0.0,0.0,0.1437,0,,,5.0,,2.0,1.0,,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,
11392893,home,Olympique Lyonnais,Johann Lepenant,,,johann-lepenant,J. Lepenant,M,8,176,892,M,963299,EUR,1035244800,M,24,24,False,72.0,64.0,6.0,5.0,28.0,30.0,36.0,43.0,5.0,,10.0,,,,90.0,84.0,6.9,10.0,0.0,0.0,0.06772,0,,,1.0,1.0,5.0,1.0,,3.0,2.0,1.0,1.0,4.0,,,,1.0,,,,,1.0,,,,,,,
11392893,home,Olympique Lyonnais,Bradley Barcola,,,barcola-bradley,B. Barcola,F,29,182,37510,M,996952,EUR,1030924800,M,26,26,False,30.0,24.0,2.0,1.0,9.0,9.0,15.0,21.0,6.0,,6.0,,,,90.0,42.0,6.4,12.0,0.0,0.0,0.247686,0,,,,,5.0,4.0,,,,2.0,2.0,2.0,,2.0,,1.0,1.0,,bradley_b,,1.0,1.0,,,,,,
11392893,home,Olympique Lyonnais,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,M,18,18,False,69.0,55.0,8.0,4.0,10.0,10.0,45.0,63.0,6.0,2.0,2.0,,,,90.0,95.0,7.7,27.0,0.0661,0.0,0.223574,2,,,4.0,,9.0,9.0,1.0,1.0,,4.0,2.0,,1.0,,,,1.0,1.0,rayan_cherki,,6.0,,1.0,1.0,,,,
11392893,home,Olympique Lyonnais,Jeffinho,,,jeffinho,Jeffinho,M,47,177,1441,M,1016948,EUR,946512000,M,47,47,False,22.0,17.0,1.0,1.0,3.0,3.0,14.0,19.0,6.0,1.0,2.0,,,,68.0,37.0,6.6,11.0,0.033,0.0,0.0244647,1,,,,,6.0,5.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,,3.0,,,,4.0,1.0,,,,,,
