match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,stat_dispossessed,player_firstName,player_lastName,captain,stat_goalAssist,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,stat_ownGoals,stat_bigChanceMissed,stat_errorLeadToAShot
11409223,home,FC Arouca,Rafael Fernandes,rafael-fernandes,R. Fernandes,D,19,189,331,M,1087352,EUR,1025222400,D,64,64,True,6.0,5.0,1.0,,3.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,,,,,,,29.0,10.0,6.6,1.0,0.0,0.0,0.00016036,0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11409223,home,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,5.0,4.0,1.0,,2.0,2.0,2.0,3.0,,1.0,1.0,1.0,,,,,,,29.0,7.0,6.5,1.0,0.0,0.0,0.00183168,0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11409223,home,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,True,4.0,1.0,3.0,1.0,,1.0,2.0,5.0,,1.0,2.0,3.0,,,,,,,13.0,13.0,7.3,4.0,0.0,0.0,0.0883674,0,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,
11409223,home,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,True,1.0,1.0,,,,,2.0,2.0,1.0,2.0,,1.0,,,,,,,8.0,6.0,7.7,,0.2717,0.7759,0.0396226,1,,1.0,,1.0,,,1.0,,,1.0,,2.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,
11409223,home,FC Arouca,Thiago Rodrigues,thiago-da-silva,Thiago,G,1,188,92,M,358544,EUR,834537600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Thiago Rodrigues,da Silva,,,,,,,,,,,,,
11409223,home,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409223,home,FC Arouca,Yusuf Lawal,yusuf-lawal,Y. Lawal,M,24,175,112,M,898808,EUR,890611200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409223,home,FC Arouca,André Bukia,andre-bukia,A. Bukia,M,95,173,93,M,798904,EUR,794188800,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409223,away,Estoril Praia,Daniel Figueira,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,False,22.0,17.0,8.0,3.0,16.0,16.0,1.0,6.0,,1.0,1.0,8.0,,,,1.0,2.0,2.0,90.0,30.0,5.8,5.0,0.0,0.0,0.0002154,0,-2.6102,,,,,,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,
11409223,away,Estoril Praia,Volnei Feltes,feltes-volnei,V. Feltes,D,30,188,64,M,1065440,EUR,955756800,D,5,5,False,55.0,49.0,5.0,4.0,20.0,21.0,32.0,44.0,,1.0,2.0,2.0,,,,,,,90.0,86.0,7.7,17.0,0.0,0.0,0.326741,0,,10.0,1.0,5.0,1.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,2.0,3.0,3.0,,,,,2.0,1.0,1.0,,
11409223,away,Estoril Praia,Bernardo Vital,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,False,82.0,77.0,4.0,2.0,38.0,41.0,39.0,41.0,1.0,3.0,1.0,4.0,,,,,,,90.0,86.0,6.4,6.0,0.0,0.0,0.0134674,0,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,
11409223,away,Estoril Praia,Eliaquim Mangala,eliaquim-mangala,E. Mangala,D,,188,392,M,42892,EUR,666403200,D,22,22,False,49.0,45.0,1.0,1.0,35.0,35.0,10.0,14.0,1.0,1.0,2.0,1.0,,,,,,,84.0,56.0,6.3,7.0,0.0,0.0,0.00430427,0,,,2.0,2.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
11409223,away,Estoril Praia,Tiago Araújo,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,D,78,78,False,49.0,33.0,5.0,1.0,15.0,20.0,18.0,34.0,1.0,3.0,2.0,8.0,1.0,,,,,,90.0,81.0,5.6,26.0,0.1096,0.3107,0.00880225,4,,5.0,4.0,8.0,,1.0,2.0,1.0,1.0,1.0,,,3.0,1.0,1.0,,2.0,,,,,,,,2.0,1.0,,,,,,
11409223,away,Estoril Praia,Joao Marques,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,M,33,33,False,25.0,18.0,3.0,2.0,4.0,4.0,14.0,21.0,2.0,3.0,,4.0,,,,,,,90.0,42.0,6.5,14.0,0.1894,1.4891,0.0101137,2,,,1.0,6.0,1.0,,,,,1.0,,1.0,3.0,,4.0,1.0,,,,,,,1.0,,2.0,,1.0,,,,1.0,
11409223,away,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,8,8,False,113.0,106.0,14.0,11.0,46.0,48.0,61.0,70.0,,3.0,1.0,9.0,,,,,,,90.0,130.0,7.6,12.0,0.0678,0.3462,0.0682805,2,,5.0,2.0,5.0,,,2.0,1.0,1.0,3.0,1.0,2.0,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0
11409223,away,Estoril Praia,Ivan Pavlić,ivan-pavlic,I. Pavlić,M,14,185,97,M,1103764,EUR,1005350400,M,28,28,False,24.0,18.0,2.0,,6.0,6.0,12.0,22.0,2.0,4.0,1.0,5.0,,,,,,,79.0,36.0,6.4,11.0,0.0,0.0,0.00877116,0,,4.0,3.0,6.0,,,1.0,,,4.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11409223,away,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,F,10,10,False,37.0,28.0,,,7.0,7.0,21.0,31.0,,3.0,,2.0,,,,,,,90.0,48.0,6.9,15.0,0.0261,0.1628,0.179338,1,,1.0,,5.0,2.0,,,1.0,,,,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,
11409223,away,Estoril Praia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,11,11,False,6.0,4.0,,,3.0,4.0,1.0,2.0,,2.0,,,,,,,,,66.0,13.0,6.5,5.0,0.0,0.0,0.00114393,0,,,3.0,6.0,1.0,,,,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,
11409223,away,Estoril Praia,Heriberto Tavares,heriberto-tavares,H. Tavares,F,91,180,195,M,845789,EUR,856310400,F,91,91,False,6.0,3.0,1.0,1.0,,,3.0,7.0,,2.0,,2.0,,,,,,,66.0,13.0,6.4,7.0,0.0,0.0,0.00646131,0,,1.0,,2.0,,,,,,1.0,,2.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,
11409223,away,Estoril Praia,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,F,21,21,True,7.0,6.0,2.0,2.0,,1.0,6.0,6.0,,1.0,,1.0,,,,,,,24.0,13.0,6.6,2.0,0.0,0.0,0.0242137,0,,,2.0,5.0,2.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,
11409223,away,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,3.0,2.0,,,2.0,2.0,,1.0,,1.0,,,,,,,,,24.0,7.0,7.1,3.0,0.1607,0.5948,8.324e-05,1,,,3.0,5.0,,,,,,2.0,,1.0,,,2.0,,,,,,,,,,1.0,,1.0,,,,,
11409223,away,Estoril Praia,Alex Soares,alex-soares,A. Soares,M,,179,17,M,203258,EUR,667785600,M,6,6,True,10.0,6.0,1.0,,1.0,2.0,5.0,8.0,,1.0,,,,,,,,,11.0,12.0,6.4,5.0,0.0,0.0,0.00368817,0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11409223,away,Estoril Praia,Erick Cabaco,erick-cabaco,E. Cabaco,D,,186,107,M,587074,EUR,798249600,D,18,18,True,11.0,11.0,2.0,2.0,2.0,2.0,9.0,9.0,,,,1.0,,,,,,,17.0,15.0,6.7,1.0,0.0554,0.0,0.00386133,1,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11409223,away,Estoril Praia,Marcelo Carné,marcelo-carne,M. Carné,G,1,188,61,M,243463,EUR,634262400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409223,away,Estoril Praia,Raúl Parra,raul-parra,R. Parra,D,36,187,79,M,1069725,EUR,943574400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409223,away,Estoril Praia,Koba Koindredi,koba-koindredi,K. Koindredi,M,8,184,471,M,930233,EUR,1004140800,M,83,83,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409223,away,Estoril Praia,João Carlos,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409223,away,Estoril Praia,Rodrigo Martins,rodrigo-martins,R. Martins,F,7,177,39,M,945059,EUR,905817600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
