match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,player_sofascoreId,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_fouls,player_firstName,player_lastName,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_crossNotClaimed
10408356,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,27.0,20.0,15.0,8.0,18.0,20.0,2.0,7.0,2.0,2.0,10.0,1.0,1.0,3.0,4.0,90.0,39.0,7.8,7.0,0.0,0.0,0.00253406,0,0.9564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408356,home,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,11,11,False,46.0,43.0,1.0,1.0,19.0,19.0,24.0,27.0,1.0,1.0,6.0,,,,,90.0,63.0,7.1,6.0,0.0,0.0,0.0677142,0,,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10408356,home,Girona FC,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,22,22,False,95.0,85.0,15.0,8.0,55.0,59.0,30.0,37.0,2.0,8.0,8.0,1.0,,,,90.0,109.0,7.9,11.0,0.2978,0.5755,0.00731985,2,,3.0,3.0,,,4.0,,,,1.0,1.0,1.0,5.0,3.0,,,,,,,,,,,,,,,,,
10408356,home,Girona FC,Bernardo Espinosa,bernardo-espinosa,Bernardo,D,,192,218,M,139919,EUR,616118400,D,2,2,False,84.0,77.0,11.0,7.0,62.0,64.0,15.0,20.0,4.0,4.0,3.0,,,,,90.0,92.0,7.2,7.0,0.1155,0.0,0.00531593,2,,2.0,3.0,,,2.0,,,,,1.0,,,,True,1.0,1.0,1.0,,,,,,,,,,,,,
10408356,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,D,3,3,False,42.0,37.0,5.0,3.0,21.0,24.0,19.0,22.0,,3.0,9.0,,,,,90.0,68.0,7.6,12.0,0.0,0.0,0.428988,0,,,2.0,2.0,1.0,,,3.0,3.0,4.0,,,2.0,1.0,,,,1.0,MGutiérrez,3.0,1.0,1.0,,,,,,,,,
10408356,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,False,38.0,34.0,1.0,1.0,17.0,18.0,17.0,20.0,1.0,2.0,3.0,,,,,78.0,47.0,6.7,7.0,0.0319,0.0,0.0280487,1,,,3.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,
10408356,home,Girona FC,Aleix García,aleix-garcia,A. García,M,24,173,4524,M,796047,EUR,867456000,M,14,14,False,63.0,51.0,10.0,7.0,23.0,28.0,34.0,47.0,,3.0,6.0,1.0,,,,90.0,84.0,8.3,18.0,0.0955,0.0807,0.694499,1,,1.0,1.0,,,1.0,,,7.0,12.0,,1.0,2.0,,,,,,AlexGarcia97,6.0,,,,,,,,,,,
10408356,home,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,69416,EUR,685670400,M,18,18,False,46.0,39.0,3.0,2.0,25.0,28.0,14.0,18.0,3.0,5.0,4.0,,,,,90.0,52.0,7.4,7.0,0.0844,0.0477,0.212692,2,,,3.0,,1.0,,,,2.0,,1.0,1.0,1.0,1.0,,,,,oriolromeu,,1.0,,4.0,,,,,,,,
10408356,home,Girona FC,Toni Villa,toni-villa,Toni,M,19,171,108,M,813523,EUR,789436800,M,12,12,False,17.0,14.0,1.0,,,,14.0,18.0,,2.0,,2.0,,,,62.0,32.0,6.0,11.0,0.1522,0.0,0.0113529,1,,,6.0,1.0,4.0,,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,
10408356,home,Girona FC,Borja García,borja-garcia,B. García,M,,175,113,M,129472,EUR,657504000,F,24,24,False,16.0,15.0,,,2.0,2.0,13.0,15.0,1.0,1.0,1.0,,,,,78.0,24.0,7.5,3.0,0.2551,0.6939,0.0294867,3,,,1.0,1.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,1.0,,,,
10408356,home,Girona FC,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,9,9,False,5.0,3.0,,,,2.0,3.0,3.0,,2.0,,1.0,,,,62.0,15.0,6.2,3.0,0.7184,0.0,0.0113123,5,,,2.0,1.0,,,,,,,4.0,,1.0,,,,1.0,,tatycastellanos11,,,,1.0,,,,,2.0,1.0,,
10408356,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,28.0,11.0,7.0,3.0,0.1082,0.4861,0.202922,2,,1.0,5.0,,1.0,,,1.0,1.0,,,2.0,,,,1.0,,,,,,1.0,2.0,,,,,,1.0,,
