match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalOffside,stat_bigChanceMissed,stat_punches,stat_hitWoodwork
13472824,home,Corinthians,Memphis Depay,memphis-depay,M. Depay,F,10,176,75964,M,Memphis,138833,EUR,761097600,F,10,10,False,40.0,32.0,1.0,1.0,0.0,9.0,10.0,23.0,30.0,,3.0,4.0,1.0,,78.0,56.0,6.8,17.0,0.102717,148.2301627746,16.0,40.46130232769,4.0,1,,,5.0,,,,,2.0,18.110278074906,74.520960636843,,4.0,,,1.0,3.0,2.0,,0.2439,2.0,,,4.0,,1.0,,,,1.0,,1.0,,
13472824,home,Corinthians,Gui Negão,guilherme-silva-inacio,G. Negão,F,56,179,6638,M,,1922597,EUR,1170720000,F,56,56,True,5.0,4.0,,,0.0,,,4.0,5.0,,1.0,1.0,,,12.0,7.0,6.7,2.0,0.00492233,27.307365325128,1.0,5.6403032921699,0.0,0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
13472824,home,Corinthians,Ryan Gustavo,ryan-gustavo,Ryan,M,37,170,2855,M,,1170779,EUR,1058227200,M,37,37,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,,11.0,6.0,6.5,,0.00332372,9.7750079109001,2.0,-6.3776537829013,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472824,home,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,ÁRomero,1197041,EUR,710208000,F,11,11,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,1.0,,,10.0,7.0,6.3,4.0,0.00038971,8.116635660522,2.0,1.3549648343747,0.0,0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,
13472824,home,Corinthians,Charles,charles,Charles,M,35,187,3576,M,,845178,EUR,835142400,M,35,35,True,5.0,3.0,2.0,1.0,0.0,,,3.0,5.0,,,,,,9.0,6.0,6.5,2.0,0.00137788,,,,,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472824,home,Corinthians,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,26,185,4434,M,,311462,EUR,763689600,D,26,26,True,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472824,home,Corinthians,Felipe Longo,felipe-longo,F. Longo,G,40,189,2226,M,,1485272,EUR,1109980800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472824,home,Corinthians,Hugo,hugo,Hugo,D,,179,3173,M,,1017827,EUR,872812800,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472824,home,Corinthians,Félix Torres,felix-torres,F. Torres,D,4,187,5321,M,felix_torres,881848,EUR,852940800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472824,home,Corinthians,Bahia,luiz-gustavo-bahia,Bahia,M,54,178,1628,M,,1482358,EUR,1136160000,M,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472824,home,Corinthians,Dieguinho,diego-da-cruz-lopes,Dieguinho,M,61,170,2452,M,,1916131,EUR,1189900800,M,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Diego,da Cruz Lopes,,,,,,,,,,,,,,,,,,,
13472824,home,Corinthians,Talles Magno,talles-magno,T. Magno,F,43,186,7732,M,TallesMagico,985860,EUR,1025049600,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472824,home,Corinthians,Kayke Ferrari,kayke-ferrari,Kayke,F,31,179,2773,M,,1411152,EUR,1083110400,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472824,away,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,,870748,EUR,648604800,G,22,22,False,31.0,23.0,15.0,7.0,0.0,15.0,16.0,8.0,15.0,1.0,1.0,5.0,,,90.0,36.0,6.4,8.0,0.00099473,58.974828506985,6.0,46.493646504769,0.0,0,-0.9625,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
13472824,away,Atlético Mineiro,Ruan,ruan,Ruan,D,4,187,1236,M,,914487,EUR,928713600,D,16,16,False,35.0,29.0,,,0.0,20.0,21.0,9.0,14.0,2.0,6.0,2.0,2.0,,90.0,55.0,7.0,10.0,0.00480077,88.469350912955,12.0,25.164690481376,0.0,0,,,5.0,4.0,3.0,1.0,1.0,1.0,,,2.0,2.0,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,
13472824,away,Atlético Mineiro,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,,794838,EUR,674697600,D,14,14,False,34.0,33.0,2.0,1.0,0.0,22.0,22.0,11.0,12.0,5.0,5.0,2.0,,,90.0,53.0,7.2,1.0,0.00577743,28.189663557776,4.0,-5.3610422780763,0.0,2,,2.0,3.0,10.0,4.0,,,2.0,,,1.0,,,,,,,1.0,0.0458,,,,,,1.0,,,,,,,,1.0
13472824,away,Atlético Mineiro,Junior Alonso,junior-alonso,J. Alonso,D,6,185,1792,M,,333275,EUR,729216000,D,6,6,False,28.0,25.0,2.0,,0.0,13.0,14.0,12.0,14.0,1.0,2.0,1.0,,,90.0,36.0,6.7,4.0,0.0935597,14.668068477612,3.0,-1.4258236207881,0.0,0,,,1.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,True,,,,,,,,,
13472824,away,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,,315916,EUR,740188800,M,26,26,False,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,,,45.0,22.0,6.6,3.0,0.0110578,3.3252706656752,1.0,-2.7352584793229,0.0,1,,,4.0,2.0,2.0,,,2.0,,,,,,,,,,1.0,0.0246,,,,1.0,,,,,,2.0,,,,
13472824,away,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174,3281,M,,822729,EUR,903657600,M,21,21,False,29.0,28.0,1.0,1.0,0.0,13.0,13.0,15.0,16.0,1.0,4.0,1.0,,,90.0,42.0,7.2,2.0,0.0305639,23.981928525079,5.0,-0.14682877526932,0.0,0,,1.0,4.0,3.0,3.0,3.0,2.0,4.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
13472824,away,Atlético Mineiro,Fausto Vera,fausto-vera,F. Vera,M,8,181,1966,M,,930690,EUR,954028800,M,8,8,False,30.0,27.0,,,0.0,13.0,14.0,14.0,16.0,,3.0,5.0,,,72.0,36.0,6.5,4.0,0.0134084,31.752908975008,7.0,3.8734514197638,0.0,1,,,4.0,,,2.0,1.0,4.0,,,,1.0,,,,1.0,1.0,1.0,0.0307,,,,,,,,,,,,,,
13472824,away,Atlético Mineiro,Caio Paulista,caio-paulista,C. Paulista,D,38,184,1649,M,,931591,EUR,894844800,M,38,38,False,14.0,9.0,,,0.0,3.0,5.0,6.0,9.0,2.0,4.0,1.0,,,72.0,28.0,6.5,9.0,0.00875879,31.900774993775,6.0,22.829243224996,0.0,0,,,4.0,1.0,,1.0,1.0,1.0,,,,,,,,3.0,1.0,,,1.0,,,1.0,,,,,,1.0,,,,
13472824,away,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,,913598,EUR,921628800,F,17,17,False,21.0,10.0,1.0,,0.0,3.0,6.0,7.0,15.0,4.0,8.0,6.0,3.0,,66.0,34.0,6.9,13.0,0.0196631,69.475863642183,6.0,30.344637192112,1.0,0,,3.0,6.0,,1.0,,,,25.759830477984,26.910243477159,1.0,1.0,,,2.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,
13472824,away,Atlético Mineiro,Biel,biel,Biel,F,20,169,2141,M,,1106140,EUR,986083200,F,77,77,False,14.0,9.0,,,0.0,2.0,3.0,7.0,11.0,,2.0,,2.0,,66.0,24.0,6.3,10.0,0.00906028,100.86670196899,11.0,69.423515661497,2.0,2,,1.0,6.0,1.0,,,,,22.799417070404,35.113723517184,,1.0,Gabriel,Teixeira Aragão,2.0,1.0,,1.0,0.0555,,,,,,1.0,,,,2.0,,,,
13472824,away,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,Hulk,34705,EUR,522633600,F,7,7,False,22.0,17.0,1.0,1.0,0.0,5.0,6.0,12.0,16.0,1.0,7.0,3.0,5.0,,90.0,43.0,6.7,15.0,0.12284,56.384007479359,10.0,12.463816281696,0.0,1,,2.0,9.0,1.0,,,,4.0,,,,6.0,,,,3.0,1.0,,0.0322,2.0,1.0,,,,1.0,,,,1.0,,,,
13472824,away,Atlético Mineiro,Natanael,natanael,Natanael,D,2,172,1029,M,,1046805,EUR,1010188800,D,2,2,True,15.0,12.0,2.0,1.0,0.0,5.0,6.0,7.0,9.0,,1.0,2.0,,,45.0,30.0,6.6,6.0,0.00393657,64.07574937996,5.0,17.243448195553,1.0,0,,1.0,4.0,1.0,1.0,1.0,,,23.680538559114,26.260655056567,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,
13472824,away,Atlético Mineiro,Bernard,bernard,Bernard,M,11,164,2389,M,,241488,EUR,715910400,M,11,11,True,11.0,9.0,,,0.0,3.0,3.0,6.0,8.0,,,1.0,,,24.0,14.0,6.7,3.0,0.00878855,43.130319899132,6.0,8.3438663622094,0.0,0,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
13472824,away,Atlético Mineiro,Dudu,dudu,Dudu,F,92,167,5188,M,7_dudu,147464,EUR,694742400,F,92,92,True,7.0,6.0,,,0.0,2.0,3.0,4.0,4.0,,1.0,1.0,1.0,,24.0,13.0,6.7,3.0,0.133629,29.815317178992,4.0,2.3515662323751,1.0,1,,,1.0,,,,,,6.8586661753283,6.858791803226,,1.0,,,,,,,0.0459,1.0,1.0,,,,,1.0,,0.023,1.0,1.0,,,
13472824,away,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,guiarana,1127439,EUR,860976000,D,13,13,True,15.0,13.0,,,0.0,5.0,6.0,8.0,9.0,,,1.0,,,18.0,20.0,6.8,3.0,0.00598275,19.501785513741,3.0,10.953546536019,0.0,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472824,away,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,gustavoscarpa10,559036,EUR,757728000,M,10,10,True,16.0,13.0,4.0,2.0,0.0,4.0,4.0,9.0,12.0,,2.0,,2.0,,18.0,26.0,6.8,8.0,0.036512,58.43148844179,9.0,25.821337302836,0.0,0,,,,1.0,,,,,,,,1.0,,,,,,,,5.0,1.0,,1.0,,,,,,,,,,
13472824,away,Atlético Mineiro,Gabriel Delfim,gabriel-delfim,G. Delfim,G,1,192,505,M,,1117032,EUR,1026259200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Gabriel Delfim,,,,,,,,,,,,,,,,,,,,
13472824,away,Atlético Mineiro,Iván Román,ivan-roman,I. Román,D,3,183,2607,M,,1464929,EUR,1152662400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Iván Román,,,,,,,,,,,,,,,,,,,,
13472824,away,Atlético Mineiro,Mateus Jose Iseppe,iseppe-mateus-jose,M. J. Iseppe,M,48,168,386,M,,2231192,EUR,1146528000,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472824,away,Atlético Mineiro,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,,974556,EUR,970185600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472824,away,Atlético Mineiro,Reinier,reinier,Reinier,F,19,185,23795,M,reinier.jesus,978562,EUR,1011398400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472824,away,Atlético Mineiro,Rony,rony,Rony,F,11,167,5631,M,Rony,835260,EUR,800150400,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
