match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_wasFouled,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_goals,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAGoal
12436573,home,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100485,M,AlexIsak,823941,EUR,937872000,F,14,14,False,17.0,14.0,1.0,1.0,0.0,3.0,3.0,11.0,14.0,,,,,89.0,31.0,7.1,8.0,0.0316432,4,,1.0,,6.0,1.0,,1.0,1.0,2.0,,,,,3.0,,2.0,2.0,0.3229,0.5054,,,2.0,,,,,,,,,,,
12436573,home,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188,3304,M,,1400650,EUR,1146441600,M,67,67,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,,,,,35.0,14.0,6.5,3.0,0.00640686,0,,1.0,,3.0,1.0,,,,2.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
12436573,home,Newcastle United,Emil Krafth,,,emil-krafth,E. Krafth,D,17,184,985,M,,150396,EUR,775785600,D,17,17,True,10.0,7.0,1.0,,0.0,3.0,5.0,4.0,5.0,2.0,,,,25.0,17.0,6.6,4.0,0.0121994,0,,1.0,2.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436573,home,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,1.0,1.0,,,8.1e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436573,home,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,1.0,1.0,,,3.5e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436573,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436573,home,Newcastle United,John Ruddy,,,john-ruddy,J. Ruddy,G,26,193,404,M,,1131,EUR,530496000,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436573,home,Newcastle United,Jamaal Lascelles,,,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436573,home,Newcastle United,William Osula,,,osula-william,W. Osula,F,18,191,2934,M,,1122603,EUR,1059955200,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436573,home,Newcastle United,Sean Neave,Sean Neave,,sean-neave,S. Neave,F,62,184,359,M,,1511675,EUR,1180224000,F,78,78,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436573,away,Chelsea,Robert Sánchez,,,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,47.0,23.0,34.0,10.0,0.0,17.0,23.0,6.0,24.0,11.0,,4.0,4.0,90.0,62.0,6.9,24.0,0.00317197,0,-0.1999,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,
12436573,away,Chelsea,Moisés Caicedo,,,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,D,25,25,False,65.0,62.0,4.0,2.0,0.0,17.0,17.0,45.0,49.0,8.0,,,,90.0,81.0,7.3,5.0,0.033753,1,,,2.0,5.0,9.0,4.0,,4.0,1.0,,,4.0,3.0,1.0,1.0,1.0,,0.0337,,1.0,,,3.0,3.0,,,,,,,,,
12436573,away,Chelsea,Trevoh Chalobah,,,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,23,23,False,44.0,41.0,7.0,4.0,0.0,20.0,21.0,21.0,23.0,3.0,,,,75.0,51.0,7.0,3.0,0.0103634,1,,1.0,,2.0,2.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,0.0501,,,,,1.0,1.0,,,,,,,,,
12436573,away,Chelsea,Levi Colwill,,,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,6,6,False,47.0,40.0,5.0,2.0,0.0,28.0,30.0,12.0,17.0,5.0,,,,90.0,59.0,6.9,8.0,0.00293303,0,,2.0,1.0,2.0,5.0,4.0,1.0,1.0,,1.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,
12436573,away,Chelsea,Marc Cucurella,,,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,3,3,False,45.0,39.0,2.0,1.0,0.0,12.0,13.0,27.0,34.0,2.0,,,,90.0,60.0,6.8,8.0,0.01812,1,,3.0,,3.0,3.0,2.0,1.0,,,1.0,,2.0,,,,,1.0,0.0368,0.1173,2.0,,,,,,,,,,,,,
12436573,away,Chelsea,Roméo Lavia,Romeo Lavia,,romeo-lavia,R. Lavia,M,45,181,16643,M,romeolavia,1069488,EUR,1073347200,M,45,45,False,58.0,56.0,3.0,2.0,0.0,14.0,15.0,42.0,43.0,4.0,,,,75.0,67.0,6.5,4.0,0.0385399,0,,1.0,2.0,4.0,5.0,2.0,1.0,2.0,1.0,,2.0,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0
12436573,away,Chelsea,Enzo Fernández,,,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,41.0,38.0,,,0.0,7.0,7.0,32.0,37.0,1.0,,,,90.0,57.0,7.5,6.0,0.0988733,1,,,,3.0,7.0,,2.0,1.0,1.0,,,1.0,,,3.0,,1.0,0.0227,0.3204,3.0,1.0,,5.0,4.0,,,True,,,,,,
12436573,away,Chelsea,Pedro Neto,,,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,M,7,7,False,30.0,29.0,2.0,2.0,0.0,8.0,9.0,22.0,28.0,4.0,,,,90.0,53.0,6.7,12.0,0.0572541,2,,1.0,1.0,4.0,6.0,,2.0,,,,,,,2.0,,,,0.2024,,7.0,1.0,1.0,5.0,3.0,,2.0,,,,,,,
12436573,away,Chelsea,Cole Palmer,,,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,20,20,False,44.0,38.0,4.0,3.0,0.0,8.0,8.0,30.0,40.0,,,,,90.0,64.0,6.8,14.0,0.0436949,3,,,1.0,4.0,4.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,0.2304,0.0388,4.0,,,4.0,1.0,,2.0,,,,,,,
12436573,away,Chelsea,Noni Madueke,,,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,M,11,11,False,9.0,8.0,,,0.0,2.0,2.0,6.0,8.0,1.0,,,,45.0,16.0,6.2,8.0,0.152197,0,,,,4.0,,,,1.0,2.0,,,,,4.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,
12436573,away,Chelsea,Nicolas Jackson,Nicolas Jackson,,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,,,,,36.0,8.0,5.3,4.0,0.00273737,0,,,2.0,3.0,2.0,,,2.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,
12436573,away,Chelsea,Reece James,,,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,D,24,24,True,37.0,31.0,3.0,2.0,0.0,7.0,8.0,24.0,32.0,2.0,,,,45.0,45.0,6.7,9.0,0.0199897,1,,,1.0,,2.0,,1.0,,,,1.0,,,,,1.0,,0.1135,,3.0,,,,,,,,,1.0,,,,
12436573,away,Chelsea,Malo Gusto,,,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,True,17.0,16.0,1.0,,0.0,4.0,4.0,13.0,14.0,,,,,15.0,22.0,6.9,1.0,0.0861234,0,,,1.0,,2.0,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,
12436573,away,Chelsea,Jadon Sancho,,,sancho-jadon,J. Sancho,M,19,180,68579,M,JSancho,851100,EUR,953942400,F,19,19,True,13.0,12.0,,,0.0,1.0,1.0,11.0,13.0,,,,,15.0,18.0,6.8,4.0,0.0354772,0,,,1.0,1.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,
12436573,away,Chelsea,Filip Jørgensen,,,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436573,away,Chelsea,Tosin Adarabioyo,,,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436573,away,Chelsea,Benoît Badiashile,,,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436573,away,Chelsea,Josh Acheampong,Josh Acheampong,,josh-acheampong,J. Acheampong,D,34,190,13787,M,joshkofi2,1403050,EUR,1146787200,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436573,away,Chelsea,Kiernan Dewsbury-Hall,,,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,kdh_8,861970,EUR,905040000,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436573,away,Chelsea,Tyrique George,Tyrique George,,tyrique-george,T. George,F,19,181,11876,M,,1403061,EUR,1139011200,F,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
