match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_interceptionWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalCross,stat_unsuccessfulTouch,stat_accurateCross,stat_onTargetScoringAttempt,stat_keyPass,stat_dispossessed,captain,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_punches,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork
10408622,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,18.0,13.0,7.0,2.0,12.0,13.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,90.0,23.0,6.2,5.0,0.0,0.0,0.00031053,0,-0.3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408622,home,Atlético Madrid,Felipe,felipe,Felipe,D,,191,773,M,,242211,EUR,611280000,D,18,18,False,56.0,53.0,2.0,1.0,33.0,33.0,20.0,23.0,3.0,8.0,,,,,90.0,67.0,6.6,4.0,0.0342,0.0,0.0118979,1,,,,2.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10408622,home,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,D,20,20,False,63.0,63.0,1.0,1.0,38.0,38.0,25.0,25.0,,5.0,,,,,90.0,68.0,6.5,,0.0,0.0,0.0121475,0,,,,1.0,2.0,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408622,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,False,69.0,60.0,3.0,,41.0,42.0,19.0,27.0,,8.0,,,,,90.0,81.0,6.4,10.0,0.0072,0.0,0.0063496,1,,,,3.0,6.0,5.0,,,,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10408622,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,M,14,14,False,46.0,38.0,2.0,1.0,17.0,19.0,21.0,29.0,1.0,6.0,,,,,90.0,67.0,6.7,13.0,0.0,0.0,0.0133058,0,,,,,4.0,4.0,1.0,2.0,1.0,,1.0,,2.0,2.0,,3.0,,,2.0,1.0,,,,,,,,,,,,,
10408622,home,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,False,41.0,36.0,3.0,3.0,15.0,15.0,22.0,27.0,1.0,1.0,,,,,62.0,58.0,7.7,7.0,0.0147,0.0295,0.26073,1,,,,,1.0,10.0,1.0,6.0,6.0,,1.0,,3.0,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
10408622,home,Atlético Madrid,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,,96544,EUR,729734400,M,4,4,False,67.0,62.0,2.0,,34.0,36.0,28.0,31.0,,11.0,,,,,81.0,75.0,6.4,7.0,0.2063,0.0,0.0208918,2,,,,1.0,6.0,1.0,2.0,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,
10408622,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,73.0,67.0,6.0,4.0,36.0,37.0,31.0,36.0,2.0,5.0,,,,,73.0,82.0,6.9,7.0,0.0,0.0,0.070287,0,,,,,5.0,5.0,2.0,,,,2.0,2.0,2.0,3.0,1.0,,,,,1.0,,,2.0,,True,,,,,,,,
10408622,home,Atlético Madrid,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180,4728,M,yannickferreiracarrasco,182001,EUR,747100800,M,21,21,False,20.0,18.0,,,6.0,6.0,12.0,16.0,,2.0,,,,,72.0,32.0,6.8,6.0,0.2417,0.1098,0.0243135,3,,,,,1.0,3.0,,,,,2.0,1.0,1.0,,,,2.0,,2.0,1.0,,1.0,,1.0,,1.0,,,,,,,
10408622,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,8,8,False,51.0,45.0,2.0,2.0,12.0,14.0,33.0,50.0,,3.0,,,,,90.0,80.0,7.4,23.0,0.0631,0.1928,0.117845,1,,,,,5.0,2.0,2.0,3.0,1.0,,,,1.0,,,2.0,,,13.0,1.0,,1.0,3.0,1.0,,,,,,,,,
