match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,length,playerName,reason,rescinded
12545095,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
12545095,,,,,90,5.0,,1,,,substitution,122969647.0,False,True,regular,,,,,,
12545095,,0.0,1.0,,90,4.0,,1,,,goal,186274933.0,,False,regular,846081.0,Houssem Aouar,,,,
12545095,,,,,90,0.0,,1,,,injuryTime,,,,,,,8.0,,,
12545095,,,,,80,,,11,,,substitution,122969459.0,False,False,regular,,,,,,
12545095,,,,,74,,,17,,,substitution,122969377.0,False,True,regular,,,,,,
12545095,,,,,73,,,18,,,card,121501760.0,,True,yellow,933780.0,Aliou Dieng,,Aliou Dieng,Foul,False
12545095,,,,,61,,,30,,,substitution,122969253.0,False,True,regular,,,,,,
12545095,,,,,61,,,30,,,substitution,122969252.0,False,True,regular,,,,,,
12545095,,,,,61,,,30,,,substitution,122969254.0,False,False,regular,,,,,,
12545095,,,,,60,,,31,,,card,121501680.0,,False,yellow,847235.0,Hassan Kadesh,,Hassan Kadesh,Foul,False
12545095,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
12545095,,,,,45,0.0,,1,,,injuryTime,,,,,,,3.0,,,
12545095,,,,,20,,,26,,,substitution,122968810.0,True,False,injury,,,,,,
