match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,player_firstName,player_lastName,stat_aerialLost,stat_totalOffside,stat_errorLeadToAShot,stat_keyPass,captain,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_ownGoals,stat_hitWoodwork
14566581,home,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181.0,12338,M,,1403061,EUR,1139011200,F,32,32,False,9.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,6.0,,,,,61.0,15.0,6.7,2.0,0.00670955,29.052,7.07008,10.0,,1,,-0.09,-0.05,0.16,,1.98,3.39,0.99,0.51,0.2,,1.0,1.0,1.0,,,,,,,1.0,,,3.0,,Tyrique George,,1.0,,,,,,,,,0.1154,0.12,,1.0,0.7273,,,
14566581,home,Chelsea,Estêvão,estevao,Estêvão,M,41,176.0,196577,M,Estêvão,1597265,EUR,1177372800,F,41,41,True,12.0,9.0,1.0,1.0,0.0,6.0,6.0,3.0,6.0,4.0,,,,36.0,19.0,6.4,5.0,0.00248002,28.656,4.94733,7.0,,1,,-0.14,0.11,-0.11,,1.28,2.22,0.87,0.41,0.16,,,6.0,4.0,2.0,3.0,3.0,,1.0,1.0,,,3.0,,,Estêvão,,1.0,,,,,,,,,0.5781,-0.35,,1.0,0.431,1.0,,
14566581,home,Chelsea,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178.0,24000,M,jbgittens,1140599,EUR,1091923200,F,11,11,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,2.0,,,,29.0,16.0,6.7,8.0,0.00837878,29.484,3.92112,8.0,,0,,-0.09,0.23,0.15,,1.17,1.67,0.59,0.31,0.18,1.0,,4.0,4.0,2.0,3.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
14566581,home,Chelsea,João Pedro,joao-pedro,J. Pedro,F,20,182.0,99739,M,joaopedro,975079,EUR,1001462400,F,20,20,True,6.0,3.0,,,0.0,1.0,3.0,2.0,3.0,,,,,35.0,12.0,5.9,6.0,0.00033674,30.168,3.67857,5.0,,0,,0.01,-0.35,-0.06,,1.07,1.63,0.55,0.3,0.12,,,7.0,1.0,1.0,,,,,,2.0,3.0,1.0,,,,,3.0,,,,,,,,1.0,,,,,,,,
14566581,home,Chelsea,Reece James,reece-james,R. James,D,24,180.0,49440,M,ReeceJ,885908,EUR,944611200,D,24,24,True,7.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,3.0,2.0,,,,9.0,10.0,7.0,,0.00207937,25.668,1.95473,0.0,,0,,0.05,-0.1,0.35,,0.52,0.95,0.35,0.12,0.01,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
14566581,home,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190.0,13883,M,joshkofi2,1403050,EUR,1146787200,D,34,34,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,9.0,8.0,6.8,,0.00056354,23.004,1.65471,0.0,,0,,0.03,0.01,0.16,,0.48,0.89,0.24,0.05,0.0,,,1.0,2.0,,,,,2.0,2.0,,,,1.0,,Josh Acheampong,,1.0,,,,,,,,,,,,,,,,
14566581,home,Chelsea,Max Merrick,merrick-max,M. Merrick,G,50,,1207,M,,1403054,EUR,1131580800,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Max Merrick,,,,,,,,,,,,,,,,,,
14566581,home,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190.0,13900,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566581,home,Chelsea,Jorrel Hato,jorrel-hato,J. Hato,D,21,182.0,15506,M,,1153079,EUR,1141689600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566581,home,Chelsea,Roméo Lavia,romeo-lavia,R. Lavia,M,45,181.0,16632,M,romeolavia,1069488,EUR,1073347200,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Romeo Lavia,,,,,,,,,,,,,,,,,,
14566581,home,Chelsea,Reggie Walsh,reggie-walsh,R. Walsh,M,8,176.0,4957,M,,1913033,EUR,1224460800,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566581,home,Chelsea,Marc Guiu,guiu-marc,M. Guiu,F,38,187.0,28341,M,marcguiu9,1414933,EUR,1136332800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566581,away,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200.0,9685,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,29.0,19.0,11.0,1.0,0.0,19.0,20.0,,9.0,5.0,1.0,3.0,3.0,90.0,38.0,7.0,10.0,5.548e-05,18.468,4.72501,0.0,0.42,0,0.1736,0.03,-0.06,0.16,0.37,3.32,1.31,0.07,0.01,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
14566581,away,Benfica,Amar Dedić,amar-dedic,A. Dedić,D,17,180.0,5512,M,,1102791,EUR,1029628800,D,17,17,False,46.0,34.0,5.0,2.0,0.0,22.0,30.0,12.0,16.0,7.0,,,,90.0,67.0,6.4,15.0,0.00795434,29.088,10.40607,11.0,,0,,-0.4,0.27,-0.12,,2.88,5.4,1.3,0.58,0.24,,1.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,
14566581,away,Benfica,António Silva,antonio-silva,A. Silva,D,4,187.0,8185,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,False,39.0,34.0,3.0,2.0,0.0,27.0,28.0,7.0,11.0,,,,,73.0,42.0,6.3,5.0,0.0023758,26.928,7.29471,3.0,,0,,0.03,0.04,-0.27,,2.22,3.83,0.85,0.34,0.06,,,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
14566581,away,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183.0,18023,M,Notamendi30,74915,EUR,571622400,D,30,30,False,50.0,40.0,5.0,,0.0,27.0,32.0,13.0,18.0,2.0,,,,90.0,66.0,6.4,14.0,0.103539,26.928,9.98567,5.0,,1,,0.05,0.09,-0.14,,3.06,4.94,1.34,0.55,0.1,2.0,1.0,3.0,4.0,,,,2.0,2.0,2.0,2.0,1.0,,3.0,,,,2.0,,,,True,,,,1.0,0.0795,0.01,,1.0,0.048,,,
14566581,away,Benfica,Samuel Dahl,dahl-samuel,S. Dahl,D,26,171.0,2240,M,,993101,EUR,1046736000,D,26,26,False,25.0,20.0,1.0,,0.0,12.0,14.0,8.0,11.0,4.0,,,,90.0,48.0,6.7,12.0,0.193274,30.312,10.66574,16.0,,0,,0.28,0.09,-0.19,,2.87,5.15,1.55,0.74,0.35,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,1.0,,,3.0,,1.0,1.0,,,,,,,,,,
14566581,away,Benfica,Richard Ríos,richard-rios,R. Ríos,M,20,185.0,34402,M,richardrios,1015292,EUR,959904000,M,20,20,False,21.0,18.0,1.0,,0.0,14.0,15.0,4.0,6.0,4.0,,,,77.0,38.0,5.9,7.0,0.00238412,28.512,9.07859,10.0,,1,,-0.1,0.29,-0.59,,2.33,4.51,1.42,0.63,0.19,,1.0,3.0,4.0,1.0,2.0,2.0,2.0,,,2.0,2.0,,3.0,,,,,,,,,,,,1.0,0.1598,-0.51,,1.0,0.232,,1.0,
14566581,away,Benfica,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186.0,6540,M,,1087316,EUR,990489600,M,5,5,False,39.0,37.0,2.0,1.0,0.0,24.0,25.0,13.0,14.0,5.0,,,,90.0,53.0,6.7,3.0,0.0187081,26.784,12.52748,6.0,,1,,0.25,0.03,-0.04,,2.63,6.47,2.48,0.83,0.12,,2.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,3.0,,,,1.0,,,,,,,1.0,2.0,0.2038,-0.32,,,,1.0,,
14566581,away,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179.0,4054,M,,228364,EUR,818553600,M,8,8,False,41.0,37.0,1.0,1.0,0.0,23.0,24.0,14.0,17.0,8.0,,,,89.0,53.0,6.3,8.0,0.0154044,29.16,11.27512,11.0,,1,,0.0,-0.06,0.22,,2.51,5.44,2.17,0.91,0.24,1.0,,8.0,3.0,3.0,2.0,2.0,1.0,,,,5.0,,,1.0,,,,2.0,,,,,,,1.0,0.0472,-0.33,1.0,,,,,
14566581,away,Benfica,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187.0,4897,M,DLukebakio,823631,EUR,875059200,F,11,11,False,19.0,15.0,1.0,,0.0,10.0,11.0,5.0,8.0,4.0,,,,77.0,42.0,6.4,17.0,0.0832009,30.096,7.74255,13.0,,1,,0.07,0.34,0.21,,2.75,3.35,0.89,0.47,0.29,2.0,,12.0,4.0,6.0,4.0,1.0,,2.0,2.0,3.0,2.0,,1.0,,,,1.0,,,1.0,,1.0,,,1.0,0.1509,-0.21,,1.0,0.2828,,,1.0
14566581,away,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186.0,15282,M,vangelis_pavlidis,795236,EUR,911606400,F,14,14,False,22.0,16.0,2.0,1.0,0.0,3.0,3.0,13.0,19.0,1.0,,,,90.0,33.0,6.5,9.0,0.0936282,29.304,11.58854,10.0,,1,,-0.12,0.16,0.13,,2.77,5.89,1.94,0.76,0.22,,1.0,5.0,4.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,2.0,,,2.0,,,,1.0,1.0,0.1385,-0.31,,,,,,
14566581,away,Benfica,Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,10,177.0,6537,M,,1123925,EUR,1030838400,F,10,10,False,20.0,19.0,,,0.0,10.0,10.0,9.0,10.0,5.0,,,,77.0,39.0,6.6,11.0,0.111347,28.476,8.67993,7.0,,1,,-0.15,0.12,-0.02,,2.46,4.03,1.45,0.58,0.16,3.0,,8.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,,1.0,,1.0,3.0,0.0213,-0.06,,,,,,
14566581,away,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186.0,2798,M,,983542,EUR,1021507200,D,44,44,True,17.0,16.0,1.0,1.0,0.0,9.0,9.0,7.0,8.0,1.0,,,,17.0,22.0,7.1,1.0,0.00236762,26.424,2.59157,1.0,,0,,0.04,0.03,0.27,,0.8,1.24,0.39,0.14,0.03,,1.0,,2.0,,,,1.0,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,
14566581,away,Benfica,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170.0,2537,M,,906800,EUR,946857600,M,18,18,True,9.0,8.0,1.0,1.0,0.0,4.0,5.0,4.0,4.0,1.0,,,,13.0,15.0,7.1,2.0,0.00166028,28.548,2.82448,3.0,,0,,-0.01,0.14,0.19,,0.55,1.23,0.69,0.28,0.07,,1.0,,5.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,
14566581,away,Benfica,Franjo Ivanović,franjo-ivanovic,F. Ivanović,F,9,185.0,6328,M,,1103333,EUR,1064966400,F,9,9,True,10.0,6.0,,,0.0,,2.0,6.0,8.0,3.0,,,,13.0,23.0,6.7,9.0,0.0084371,30.636,2.52781,3.0,,2,,-0.08,0.07,-0.07,,0.65,1.18,0.41,0.2,0.09,1.0,,3.0,5.0,,6.0,4.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,1.0,,0.054,-0.43,1.0,,,,,
14566581,away,Benfica,Andreas Schjelderup,andreas-schjelderup,A. Schjelderup,F,21,177.0,8929,M,andreasschjelderup,1100952,EUR,1086048000,F,21,21,True,13.0,11.0,,,0.0,2.0,3.0,9.0,10.0,1.0,,,,13.0,15.0,6.7,3.0,0.0343115,27.828,2.67742,3.0,,0,,-0.09,0.26,0.14,,0.6,1.2,0.55,0.26,0.06,,1.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14566581,away,Benfica,Henrique Araújo,henrique-araujo,H. Araújo,F,39,183.0,1654,M,,998870,EUR,1011398400,F,39,39,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,8.0,4.0,6.3,2.0,0.00016595,30.204,1.12696,3.0,,0,,-0.25,,0.0,,0.24,0.5,0.19,0.12,0.07,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566581,away,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189.0,1465,M,,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566581,away,Benfica,Diogo Ferreira,diogo-ferreira,D. Ferreira,G,50,191.0,429,M,,1489159,EUR,1171065600,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Diogo Ferreira,,,,,,,,,,,,,,,,,,
14566581,away,Benfica,Rafael Obrador,rafael-obrador,R. Obrador,D,33,181.0,1943,M,,1142692,EUR,1077580800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566581,away,Benfica,Gonçalo Oliveira,goncalo-oliveira,G. Oliveira,D,64,180.0,723,M,,1432417,EUR,1151971200,D,64,64,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Gonçalo Oliveira,,,,,,,,,,,,,,,,,,
14566581,away,Benfica,João Rêgo,joao-rego,J. Rêgo,M,84,185.0,1408,M,,1158353,EUR,1119225600,M,84,84,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,João Rêgo,,,,,,,,,,,,,,,,,,
14566581,away,Benfica,Diogo Prioste,diogo-prioste,D. Prioste,M,86,179.0,721,M,,1146008,EUR,1080259200,M,86,86,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Diogo Prioste,,,,,,,,,,,,,,,,,,
14566581,away,Benfica,João Veloso,veloso-joao,J. Veloso,M,68,186.0,882,M,,1215905,EUR,1119744000,M,68,68,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
