match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,player_firstName,player_lastName,stat_outfielderBlock,stat_fouls,player_sofascoreId,stat_dispossessed,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_goals,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_penaltyConceded
12450906,home,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,,15.0,11.0,,,0.0,2.0,2.0,9.0,13.0,,3.0,,,,90.0,34.0,9.1,12.0,0.0487782,6,,,,6.0,3.0,,4.0,2.0,,,,,1.0,,3.0,,,,1.0,2.0,3.0,1.9928,,4.0,2.9736,1.0,,3.0,,1.0,,,,,,,
12450906,home,Stade Rennais,Albert Grønbæk,albert-gronbaek,A. Grønbæk,M,11,176,1696,M,1000263,EUR,990576000,M,7,7,True,,9.0,6.0,,,0.0,1.0,1.0,5.0,8.0,,1.0,,,,28.0,16.0,6.8,4.0,0.0932945,2,,,1.0,3.0,3.0,1.0,,,,,,,2.0,,,,2.0,2.0,,1.0,,0.3563,1.0,,,1.0,,,,,1.0,1.0,,,,,
12450906,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,True,,21.0,18.0,,,0.0,2.0,2.0,16.0,19.0,,2.0,,,,28.0,29.0,7.2,5.0,0.0321974,1,,,1.0,1.0,3.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,,0.2202,,1.0,0.1137,,,,,,,,,,,,
12450906,home,Stade Rennais,Glen Kamara,glen-kamara,G. Kamara,M,4,183,808,M,292665,EUR,814838400,M,28,28,True,,25.0,24.0,,,0.0,7.0,7.0,17.0,18.0,,1.0,,,,20.0,26.0,6.8,1.0,0.0230525,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
12450906,home,Stade Rennais,Andrés Gómez,andres-gomez,A. Gómez,M,11,172,4058,M,1160386,EUR,1031788800,F,20,20,True,,19.0,18.0,,,0.0,5.0,5.0,13.0,15.0,1.0,1.0,,,,20.0,28.0,6.6,7.0,0.0309447,0,1.0,,,4.0,2.0,,3.0,,,,,,1.0,,,,2.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,
12450906,home,Stade Rennais,Jota,jota,Jota,F,7,175,5325,M,845786,EUR,922752000,F,27,27,True,,4.0,3.0,,,0.0,,,3.0,7.0,,,,,,15.0,9.0,6.7,5.0,0.0643109,1,3.0,,,1.0,,,1.0,,,,,,,jotafilipe_7,,,,,,,,0.0444,1.0,,,1.0,,,,,,,,,,,
12450906,home,Stade Rennais,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450906,home,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,chriswooh,,,,,,,,,,,,,,,,,,,,,,,
12450906,home,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450906,home,Stade Rennais,Henrik Wendel Meister,henrik-wendel-meister,H. W. Meister,F,9,191,686,M,1184248,EUR,1068681600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Henrik Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450906,away,Saint-Étienne,Gautier Larsonneur,gautier-larsonneur,G. Larsonneur,G,30,181,266,M,810526,EUR,856656000,G,30,30,False,True,38.0,21.0,22.0,6.0,0.0,17.0,20.0,4.0,18.0,1.0,7.0,1.0,,,90.0,50.0,6.4,17.0,0.00126167,0,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,3.0,2.0,4.0,-0.4337,
12450906,away,Saint-Étienne,Dennis Appiah,dennis-appiah,D. Appiah,D,8,179,168,M,123164,EUR,708048000,D,8,8,False,,11.0,6.0,2.0,1.0,0.0,2.0,4.0,4.0,7.0,3.0,1.0,,,,90.0,27.0,6.2,7.0,0.107477,0,,,1.0,1.0,3.0,,,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
12450906,away,Saint-Étienne,Dylan Batubinsika,dylan-batubinsika,D. Batubinsika,D,28,184,4399,M,352912,EUR,824342400,D,21,21,False,,26.0,22.0,3.0,1.0,0.0,20.0,22.0,2.0,4.0,8.0,3.0,,,,90.0,44.0,6.0,5.0,0.00190459,0,,,,3.0,5.0,1.0,2.0,1.0,2.0,,,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,
12450906,away,Saint-Étienne,Pierre Ekwah,pierre-ekwah,P. Ekwah,M,4,187,490,M,996908,EUR,1011052800,D,4,4,False,,35.0,27.0,4.0,,0.0,22.0,24.0,5.0,11.0,2.0,6.0,,,,66.0,46.0,6.2,11.0,0.001917,0,,,,,5.0,,1.0,1.0,1.0,,,,,,,,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,
12450906,away,Saint-Étienne,Yunis Abdelhamid,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,False,,41.0,32.0,4.0,1.0,0.0,28.0,33.0,4.0,8.0,4.0,3.0,,,,90.0,58.0,6.3,11.0,0.00155679,0,,,,3.0,2.0,1.0,,,,,,3.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12450906,away,Saint-Étienne,Léo Pétrot,leo-petrot,L. Pétrot,D,21,188,232,M,827504,EUR,861062400,D,19,19,False,,30.0,21.0,7.0,2.0,0.0,18.0,21.0,3.0,9.0,2.0,6.0,,,,81.0,50.0,6.1,10.0,0.00278483,0,,1.0,1.0,3.0,10.0,,1.0,1.0,2.0,,,,2.0,,,,6.0,3.0,2.0,,,,,,,,,,,,,,,,,,1.0
12450906,away,Saint-Étienne,Mathieu Cafaro,mathieu-cafaro,M. Cafaro,M,13,175,264,M,816810,EUR,859248000,M,18,18,False,,,,,,0.0,,,,,,,,,,37.0,7.0,5.5,3.0,,1,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,3.0,0.0669,1.0,,,,,,,,,1.0,,,,,1.0
12450906,away,Saint-Étienne,Benjamin Bouchouari,benjamin-bouchouari,B. Bouchouari,M,8,165,2363,M,1046446,EUR,1005609600,M,6,6,False,,29.0,26.0,4.0,3.0,0.0,16.0,18.0,10.0,11.0,,6.0,,,,90.0,40.0,6.3,5.0,0.0277765,0,,1.0,,4.0,4.0,,2.0,,2.0,,,,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,
12450906,away,Saint-Étienne,Louis Mouton,louis-mouton,L. Mouton,M,6,180,136,M,1172936,EUR,1023062400,M,14,14,False,,12.0,11.0,2.0,1.0,0.0,9.0,9.0,2.0,3.0,,1.0,,,,45.0,16.0,6.5,2.0,0.00169854,0,,,,2.0,2.0,,,,,Louis Mouton,,,1.0,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,
12450906,away,Saint-Étienne,Zuriko Davitashvili,zuriko-davitashvili,Z. Davitashvili,F,22,175,4336,M,921369,EUR,982195200,M,22,22,False,,9.0,9.0,1.0,1.0,0.0,7.0,7.0,3.0,4.0,,4.0,,,,66.0,17.0,5.9,5.0,0.0533878,0,2.0,1.0,,5.0,,1.0,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,
12450906,away,Saint-Étienne,Ibrahim Sissoko,ibrahim-sissoko,I. Sissoko,F,9,190,964,M,914738,EUR,817430400,F,9,9,False,,11.0,7.0,,,0.0,7.0,8.0,,4.0,1.0,1.0,,,,66.0,23.0,6.5,10.0,0.00019754,0,1.0,1.0,2.0,5.0,4.0,,1.0,,,,,,3.0,,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,1.0,,,,,,,
12450906,away,Saint-Étienne,Ibrahima Wadji,ibrahima-wadji,I. Wadji,F,99,175,591,M,796081,EUR,799632000,F,25,25,True,,6.0,4.0,,,0.0,2.0,2.0,2.0,5.0,,,,,,45.0,17.0,6.6,8.0,0.0026917,1,1.0,2.0,1.0,6.0,5.0,2.0,2.0,1.0,,Ibrahima,Wadji,,,,1.0,,3.0,3.0,,1.0,3.0,0.0392,,,,,,,,,,,,,,,
12450906,away,Saint-Étienne,Mathis Amougou,mathis-amougou,M. Amougou,M,17,177,3772,M,1426224,EUR,1137542400,M,37,37,True,,4.0,1.0,1.0,,0.0,1.0,4.0,,,,1.0,,,,24.0,8.0,6.6,4.0,1.93e-06,0,,,,,2.0,,,,1.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,
12450906,away,Saint-Étienne,Aimen Moueffek,aimen-moueffek,A. Moueffek,M,29,179,760,M,990227,EUR,986774400,M,29,29,True,,7.0,7.0,,,0.0,5.0,5.0,2.0,2.0,2.0,1.0,,,,24.0,14.0,6.6,1.0,0.00357853,0,,,,2.0,2.0,,,,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,
12450906,away,Saint-Étienne,Lucas Stassin,lucas-stassin,L. Stassin,F,9,184,2196,M,1126521,EUR,1101686400,F,32,32,True,,3.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,,,,,24.0,7.0,6.4,4.0,0.00454675,0,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12450906,away,Saint-Étienne,Pierre Cornud,pierre-cornud,P. Cornud,D,27,177,101,M,900697,EUR,850348800,D,17,17,True,,8.0,7.0,1.0,,0.0,5.0,6.0,2.0,2.0,1.0,2.0,,,,9.0,12.0,6.6,1.0,0.00187879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450906,away,Saint-Étienne,Brice Maubleu,brice-maubleu,B. Maubleu,G,1,192,76,M,72818,EUR,628473600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450906,away,Saint-Étienne,Florian Tardieu,florian-tardieu,F. Tardieu,M,10,184,201,M,234142,EUR,703900800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450906,away,Saint-Étienne,Lamine Fomba,lamine-fomba,L. Fomba,M,11,188,111,M,822878,EUR,885772800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450906,away,Saint-Étienne,Ayman Aiki,ayman-aiki,A. Aiki,F,25,178,174,M,1195740,EUR,1119657600,F,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Ayman Aiki,,,,,,,,,,,,,,,,,,,,,,,,,,,
