match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_goals
12451062,home,AS Monaco,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191.0,1544,M,849114,EUR,942710400,G,1,1,False,22.0,21.0,4.0,3.0,0.0,20.0,20.0,1.0,2.0,5.0,1.0,1.0,2.0,90.0,30.0,6.8,1.0,0.0103229,0,-0.5005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451062,home,AS Monaco,Krépin Diatta,krepin-diatta,K. Diatta,M,27,173.0,13115,M,873534,EUR,919900800,D,27,27,False,59.0,42.0,7.0,3.0,0.0,18.0,21.0,24.0,41.0,5.0,,,,90.0,77.0,7.1,23.0,0.126243,0,,,,krepindiatta,3.0,2.0,3.0,6.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,
12451062,home,AS Monaco,Wilfried Singo,wilfried-singo,W. Singo,D,90,190.0,12125,M,978285,EUR,977702400,D,17,17,False,86.0,73.0,12.0,5.0,0.0,35.0,36.0,38.0,50.0,9.0,,,,90.0,95.0,7.2,13.0,0.1305,0,,,,stephane_singo,,1.0,,4.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,
12451062,home,AS Monaco,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186.0,1925,M,281277,EUR,843264000,D,5,5,False,87.0,79.0,4.0,2.0,0.0,38.0,40.0,41.0,47.0,4.0,,,,90.0,98.0,7.1,8.0,0.0261416,0,,,,,,,2.0,2.0,5.0,2.0,,,2.0,1.0,2.0,1.0,,,2.0,,True,,,,,,,,,,,,
12451062,home,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178.0,3679,M,845170,EUR,870307200,D,12,12,False,47.0,42.0,,,0.0,15.0,15.0,29.0,40.0,5.0,,,,84.0,78.0,8.0,12.0,0.626669,1,,,,,8.0,,2.0,,6.0,,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,,,2.0,1.0,1.0,0.0556,2.0,,,,,,,
12451062,home,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183.0,5917,M,1130939,EUR,1014595200,M,11,11,False,39.0,32.0,1.0,,0.0,6.0,6.0,26.0,38.0,2.0,,,,90.0,56.0,6.6,20.0,0.0987311,1,,,,,5.0,1.0,,7.0,1.0,1.0,2.0,1.0,,,1.0,,,6.0,,3.0,,,,1.0,0.0121,,1.0,,,,,,
12451062,home,AS Monaco,Lamine Camara,camara-lamine,L. Camara,M,15,174.0,20442,M,1389846,EUR,1072915200,M,15,15,False,59.0,57.0,9.0,9.0,0.0,23.0,24.0,34.0,37.0,7.0,,,,80.0,73.0,6.8,8.0,0.137224,1,,Lamine Camara,,lamine_camara_5,2.0,3.0,,9.0,,1.0,1.0,,,,1.0,,,2.0,,3.0,,,,,0.0188,,1.0,1.0,0.0313,,,,
12451062,home,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,10,180.0,8439,M,318963,EUR,833414400,M,10,10,False,65.0,55.0,4.0,3.0,0.0,16.0,17.0,39.0,49.0,6.0,,,,90.0,84.0,7.4,17.0,0.396567,2,,,,alex_golovin17,1.0,,,4.0,6.0,,2.0,1.0,1.0,,1.0,4.0,3.0,4.0,1.0,2.0,,,,,0.0767,,1.0,,,2.0,,,
12451062,home,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174.0,8866,M,155818,EUR,790214400,M,18,18,False,27.0,18.0,2.0,1.0,0.0,5.0,6.0,13.0,22.0,3.0,,,,90.0,41.0,7.3,15.0,0.328018,2,,,,Minamino,1.0,1.0,1.0,3.0,4.0,2.0,,,,1.0,,1.0,,5.0,2.0,,,,1.0,1.0,0.1867,2.0,,,,1.0,,,
12451062,home,AS Monaco,Breel Embolo,breel-embolo,B. Embolo,F,7,185.0,4494,M,352296,EUR,855878400,F,36,36,False,22.0,17.0,,,0.0,4.0,4.0,13.0,18.0,1.0,,,,90.0,36.0,6.5,8.0,0.111641,3,,,,breelembolo97,,,,3.0,6.0,,1.0,1.0,1.0,,,2.0,1.0,,3.0,,,,,1.0,0.9775,1.0,3.0,1.0,0.4557,1.0,2.0,,
12451062,home,AS Monaco,George Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185.0,2495,M,1462434,EUR,1155686400,F,21,21,False,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,45.0,4.0,6.3,1.0,0.00041853,0,,George,Ilenikhena,,,1.0,,3.0,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,
12451062,home,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178.0,21668,M,1394353,EUR,1108512000,M,7,7,True,31.0,25.0,1.0,1.0,0.0,3.0,3.0,22.0,28.0,1.0,,,,45.0,43.0,6.9,11.0,0.0858774,1,,,,benseghir44,,1.0,,4.0,,,1.0,,,,1.0,,,3.0,,1.0,,,,,0.0627,1.0,1.0,1.0,0.0237,,,,
12451062,home,AS Monaco,Saimon Bouabre,bouabre-saimon,S. Bouabré,M,70,174.0,1458,M,1426581,EUR,1149120000,M,42,42,True,7.0,4.0,1.0,,0.0,2.0,4.0,2.0,3.0,1.0,,,,10.0,8.0,6.2,3.0,0.00151397,0,,Saïmon Bouabré,,,,,,3.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,
12451062,home,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176.0,696,M,1397558,EUR,1097712000,D,20,20,True,6.0,6.0,,,0.0,1.0,1.0,6.0,6.0,2.0,,,,11.0,11.0,6.5,1.0,0.028085,0,,,,,1.0,1.0,,3.0,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,
12451062,home,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191.0,698,M,868964,EUR,891475200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451062,home,AS Monaco,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184.0,895,M,1407848,EUR,1113782400,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451062,home,AS Monaco,Samuel Nibombe,samuel-nibombe,S. Nibombe,M,44,198.0,253,M,1566349,EUR,1187136000,M,44,44,True,,,,,,,,,,,,,,,,,,,0,,Samuel Nibombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451062,home,AS Monaco,Eliot Matazo,eliot-matazo,E. Matazo,M,36,174.0,581,M,1046150,EUR,1013731200,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451062,home,AS Monaco,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188.0,1742,M,1170560,EUR,1065571200,M,88,88,True,,,,,,,,,,,,,,,,,,,0,,Soungoutou Magassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451062,home,AS Monaco,Lucas Michal,lucas-michal,L. Michal,F,19,167.0,619,M,1154647,EUR,1119398400,F,41,41,True,,,,,,,,,,,,,,,,,,,0,,Lucas Michal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451062,away,Angers,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194.0,3568,M,877977,EUR,966816000,G,30,30,False,18.0,10.0,14.0,6.0,0.0,6.0,7.0,4.0,11.0,11.0,2.0,1.0,3.0,90.0,32.0,7.5,10.0,0.00038268,0,0.5108,,,yahia.fofana_,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12451062,away,Angers,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180.0,5908,M,794373,EUR,835920000,D,2,2,False,30.0,24.0,3.0,1.0,0.0,16.0,18.0,8.0,12.0,3.0,,,,90.0,57.0,7.2,12.0,0.00490799,0,,,,,,,2.0,2.0,2.0,,,,8.0,,3.0,,,,,1.0,,,,,,,1.0,,,,,1.0,
12451062,away,Angers,Emmanuel Biumla,emmanuel-biumla,E. Biumla,D,24,185.0,111,M,1442036,EUR,1115510400,D,24,24,False,18.0,13.0,3.0,,0.0,9.0,11.0,4.0,7.0,3.0,,,,90.0,33.0,7.2,7.0,0.00139497,0,,,,,,,1.0,2.0,4.0,,4.0,3.0,6.0,2.0,,,,,,,,,,,,,1.0,,,,,,
12451062,away,Angers,Jordan Lefort,jordan-lefort,J. Lefort,D,21,184.0,183,M,363042,EUR,741225600,D,21,21,False,16.0,13.0,1.0,,0.0,10.0,11.0,3.0,5.0,3.0,,,,90.0,28.0,7.1,3.0,0.00030468,0,,,,,,,1.0,2.0,3.0,1.0,,,7.0,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,
12451062,away,Angers,Florent Hanin,florent-hanin,F. Hanin,D,26,177.0,69,M,170129,EUR,634089600,D,26,26,False,31.0,22.0,6.0,3.0,0.0,8.0,11.0,15.0,23.0,3.0,,,,90.0,71.0,7.9,17.0,0.0657703,0,,,,,3.0,2.0,1.0,4.0,7.0,2.0,,,3.0,,5.0,2.0,1.0,,5.0,,,1.0,,,,2.0,,,,,,,
12451062,away,Angers,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187.0,438,M,156004,EUR,764121600,M,6,6,False,15.0,12.0,1.0,,0.0,8.0,9.0,4.0,6.0,2.0,,,,72.0,25.0,7.6,4.0,0.0205146,1,,,,,,,,1.0,3.0,1.0,,,,1.0,2.0,3.0,2.0,1.0,,,,,,,0.0464,1.0,,1.0,0.1567,,,,1.0
12451062,away,Angers,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177.0,1877,M,580642,EUR,759715200,M,93,93,False,32.0,30.0,2.0,1.0,0.0,17.0,18.0,13.0,14.0,2.0,,,,90.0,52.0,7.1,5.0,0.0251031,0,,,,,,,,1.0,4.0,,,,7.0,,3.0,,,2.0,4.0,1.0,,,,,,,,,,,,,
12451062,away,Angers,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172.0,920,M,988632,EUR,793843200,M,18,18,False,19.0,13.0,2.0,,1.0,6.0,8.0,7.0,11.0,3.0,,,,61.0,32.0,6.9,10.0,0.0243352,4,,,,,,1.0,,4.0,1.0,,,,1.0,,1.0,1.0,1.0,3.0,,3.0,,,,2.0,0.2374,1.0,1.0,,,2.0,,,
12451062,away,Angers,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185.0,7344,M,945830,EUR,942796800,M,10,10,False,62.0,49.0,4.0,2.0,0.0,23.0,27.0,26.0,37.0,6.0,,,,90.0,81.0,7.5,20.0,0.0807681,0,,,,,2.0,,1.0,4.0,7.0,1.0,6.0,5.0,,,,1.0,1.0,1.0,,1.0,True,,,,,4.0,1.0,,,,,1.0,
12451062,away,Angers,Farid El Melali,farid-el-melali,F. El Melali,M,28,173.0,1171,M,930584,EUR,862790400,M,28,28,False,26.0,21.0,1.0,,0.0,11.0,12.0,10.0,16.0,6.0,,,,72.0,41.0,6.4,13.0,0.0103162,1,,,,,2.0,2.0,,9.0,5.0,,7.0,3.0,,,,,,1.0,2.0,2.0,,,,1.0,0.0178,,1.0,,,,,,
12451062,away,Angers,Ibrahima Niane,ibrahima-niane,I. Niane,F,,187.0,431,M,880775,EUR,921110400,F,7,7,False,17.0,9.0,1.0,,0.0,4.0,5.0,5.0,12.0,4.0,,,,89.0,33.0,6.7,14.0,0.105687,3,,,,,,2.0,2.0,7.0,6.0,,1.0,1.0,,,,1.0,,3.0,2.0,2.0,,,,,0.1169,,3.0,1.0,0.1167,2.0,,,
12451062,away,Angers,Yassin Belkhdim,belkhdim-yassin,Y. Belkhdim,M,14,175.0,1155,M,1195241,EUR,1013644800,M,14,14,True,8.0,5.0,,,0.0,3.0,4.0,2.0,4.0,3.0,,,,29.0,14.0,6.6,4.0,0.0019317,0,,,,,,,,1.0,3.0,1.0,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12451062,away,Angers,Pierrick Capelle,pierrick-capelle,P. Capelle,M,15,181.0,58,M,209768,EUR,545443200,M,15,15,True,12.0,9.0,,,0.0,4.0,5.0,5.0,7.0,3.0,,,,18.0,17.0,6.8,5.0,0.00934946,0,,,,,,,,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,
12451062,away,Angers,Esteban Lepaul,lepaul-esteban,E. Lepaul,F,9,177.0,1997,M,966621,EUR,956016000,F,19,19,True,7.0,5.0,1.0,,0.0,3.0,3.0,2.0,5.0,2.0,,,,18.0,12.0,6.9,4.0,0.00050934,1,,,,,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,0.0393,,,1.0,0.2261,,,,
