match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_wasFouled,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_goals,stat_goalAssist
10385628,home,Southampton,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,M,3,3,True,36.0,32.0,4.0,3.0,14.0,14.0,18.0,25.0,1.0,3.0,,54.0,50.0,6.5,11.0,0.0,0.0,0.0179305,0,,3.0,,4.0,2.0,2.0,,2.0,2.0,,,,,,3.0,,,,2.0,,,,,,,,,,
10385628,home,Southampton,Lyanco,,,lyanco,Lyanco,D,4,187,2875,M,797893,EUR,854755200,D,4,4,True,34.0,28.0,7.0,2.0,15.0,16.0,14.0,21.0,3.0,2.0,,45.0,48.0,7.1,8.0,0.0,0.0,0.0204071,0,,3.0,1.0,1.0,2.0,,,2.0,2.0,,3.0,,,,,,,,1.0,,,,,,,,,,
10385628,home,Southampton,Stuart Armstrong,,,stuart-armstrong,S. Armstrong,M,16,183,281,M,117083,EUR,701913600,M,17,17,True,26.0,19.0,2.0,1.0,6.0,7.0,15.0,27.0,,4.0,,29.0,45.0,7.5,15.0,0.0,0.0,0.140159,0,,8.0,2.0,1.0,5.0,,1.0,2.0,2.0,,,1.0,3.0,3.0,,,1.0,,,,,,,,,,,,
10385628,home,Southampton,Che Adams,,,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,10,10,True,16.0,14.0,,,3.0,3.0,11.0,13.0,,2.0,,29.0,21.0,6.6,4.0,0.0,0.0,0.0164611,0,,,,2.0,3.0,,1.0,,,,,,,,1.0,,,,1.0,,3.0,,,,,2.0,,,
10385628,home,Southampton,Kamaldeen Sulemana,,,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,1019442,EUR,1013731200,M,20,20,True,6.0,5.0,1.0,1.0,,,5.0,6.0,,,,14.0,6.0,6.6,1.0,0.0354,0.0,0.00934851,0,,,,,,,,,,,,,,,,,,kamaldeenho10,,,,,,,,,,,
10385628,home,Southampton,Gavin Bazunu,Gavin,Bazunu,bazunu-gavin,G. Bazunu,G,31,189,914,M,936719,EUR,1014163200,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385628,home,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1387,M,818073,EUR,837907200,M,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385628,home,Southampton,Moussa Djenepo,,,moussa-djenepo,M. Djenepo,F,12,177,2136,M,869910,EUR,897868800,M,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385628,home,Southampton,Sékou Mara,,,sekou-mara,S. Mara,F,9,184,963,M,1047484,EUR,1027987200,F,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385628,away,Bournemouth,Neto,,,neto,Neto,G,22,190,5148,M,84844,EUR,616809600,G,13,13,False,27.0,19.0,15.0,7.0,15.0,16.0,4.0,11.0,1.0,4.0,2.0,90.0,33.0,7.4,8.0,0.0,0.0,0.00050095,0,0.4861,,,,,,,,,,,,,,,,,Neto_Murara,,,,,True,,,,2.0,,
10385628,away,Bournemouth,Chris Mepham,,,chris-mepham,C. Mepham,D,2,191,391,M,865740,EUR,878688000,D,6,6,False,40.0,35.0,3.0,1.0,21.0,24.0,14.0,16.0,5.0,4.0,,90.0,61.0,7.1,7.0,0.0,0.0,0.00522433,0,,,,6.0,11.0,3.0,,2.0,,,,,7.0,3.0,,1.0,,,,3.0,1.0,,,,,,,,
10385628,away,Bournemouth,Marcos Senesi,,,marcos-senesi,M. Senesi,D,5,184,5596,M,830659,EUR,863222400,D,25,25,False,44.0,39.0,5.0,3.0,27.0,30.0,12.0,14.0,2.0,4.0,,68.0,49.0,6.6,5.0,0.0,0.0,0.00794871,0,,,,3.0,,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,
10385628,away,Bournemouth,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3053,M,865167,EUR,907632000,D,5,5,False,37.0,28.0,9.0,3.0,18.0,20.0,10.0,17.0,8.0,10.0,,90.0,50.0,6.8,11.0,0.0,0.0,0.00713507,0,,,,2.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,
10385628,away,Bournemouth,Marcus Tavernier,,,marcus-tavernier,M. Tavernier,M,16,178,1762,M,895576,EUR,922060800,M,16,16,False,35.0,25.0,4.0,1.0,6.0,7.0,20.0,31.0,,7.0,,78.0,61.0,7.5,17.0,0.3454,0.4643,0.068407,3,,3.0,1.0,7.0,7.0,2.0,2.0,9.0,6.0,,1.0,,1.0,1.0,,,2.0,,,,,2.0,,1.0,,,,1.0,
10385628,away,Bournemouth,Joe Rothwell,,,joe-rothwell,J. Rothwell,M,48,185,268,M,190853,EUR,789782400,M,14,14,False,50.0,44.0,5.0,3.0,26.0,28.0,18.0,23.0,,10.0,,90.0,68.0,7.5,9.0,0.0317,0.0364,0.018389,1,,1.0,,5.0,7.0,3.0,1.0,2.0,2.0,,1.0,2.0,5.0,4.0,,2.0,,,,,,,,1.0,,,,,
10385628,away,Bournemouth,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5444,M,355796,EUR,783043200,M,8,8,False,47.0,38.0,2.0,1.0,17.0,18.0,21.0,31.0,,10.0,,90.0,59.0,7.0,13.0,0.0317,0.0,0.0332099,1,,2.0,,3.0,5.0,1.0,1.0,,,1.0,,3.0,2.0,1.0,1.0,1.0,1.0,jeffersonlerma,,2.0,1.0,,,,,,,,
10385628,away,Bournemouth,Matías Viña,,,matias-vina,M. Viña,D,18,180,7106,M,875295,EUR,879033600,M,18,18,False,20.0,11.0,2.0,,4.0,7.0,7.0,14.0,4.0,6.0,,90.0,54.0,6.4,17.0,0.056,0.0,0.0130836,2,,1.0,,8.0,5.0,4.0,1.0,2.0,1.0,1.0,,,2.0,,4.0,2.0,1.0,matiasv17,,,2.0,1.0,,,,,,,
10385628,away,Bournemouth,Philip Billing,,,philip-billing,P. Billing,M,8,193,1790,M,548660,EUR,834451200,F,29,29,False,37.0,29.0,2.0,,9.0,10.0,20.0,29.0,4.0,2.0,,89.0,52.0,7.0,12.0,0.2357,0.0,0.0223496,3,,2.0,,3.0,5.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,2.0,3.0,,2.0,,,,,,,
10385628,away,Bournemouth,Ryan Christie,,,ryan-christie,R. Christie,M,10,178,1213,M,322391,EUR,793411200,F,10,10,False,28.0,24.0,3.0,1.0,10.0,10.0,16.0,23.0,2.0,7.0,,90.0,57.0,7.2,14.0,0.1615,0.0,0.0493742,4,,5.0,2.0,7.0,7.0,1.0,1.0,6.0,4.0,,,,2.0,1.0,3.0,1.0,3.0,,2.0,,1.0,4.0,,,,,,,
10385628,away,Bournemouth,Dominic Solanke,,,dominic-solanke,D. Solanke,F,19,186,11267,M,361420,EUR,874195200,F,9,9,False,16.0,9.0,,,4.0,4.0,5.0,13.0,1.0,,,89.0,42.0,6.8,19.0,0.0911,0.0,0.076844,2,,1.0,,12.0,7.0,1.0,3.0,4.0,3.0,1.0,,,,,7.0,2.0,2.0,Dom_Solanke,5.0,2.0,2.0,1.0,,,,2.0,,,1.0
10385628,away,Bournemouth,Ilya Zabarnyi,,,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,1023567,EUR,1030838400,D,27,27,True,4.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,,,22.0,7.0,6.7,1.0,0.0,0.0,0.00081473,0,,,,,1.0,,,,,,,,1.0,1.0,,,,IlliaZabarnyi,,,,,,,,,,,
10385628,away,Bournemouth,Adam Smith,,,adam-smith,A. Smith,D,15,180,494,M,44566,EUR,672883200,D,15,15,True,1.0,1.0,,,1.0,1.0,,,2.0,,,12.0,4.0,6.6,,0.0,0.0,3.155e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385628,away,Bournemouth,Dango Ouattara,Dango Ouattara,,dango-ouattara,D. Ouattara,F,19,177,33926,M,1106451,EUR,1013385600,F,11,11,True,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,d.ouattara15,,,,,,,,,,,
10385628,away,Bournemouth,Kieffer Moore,,,kieffer-moore,K. Moore,F,19,195,1373,M,298366,EUR,713232000,F,21,21,True,2.0,,,,,,,2.0,1.0,,,1.0,3.0,,2.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385628,away,Bournemouth,Mark Travers,,,mark-travers,M. Travers,G,12,191,619,M,856720,EUR,926985600,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385628,away,Bournemouth,David Brooks,,,david-brooks,D. Brooks,M,7,173,1281,M,855731,EUR,868320000,M,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385628,away,Bournemouth,Jaidon Anthony,,,jaidon-anthony,J. Anthony,M,11,177,1095,M,1020680,EUR,944006400,F,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385628,away,Bournemouth,Antoine Semenyo,,,antoine-semenyo,A. Semenyo,M,42,185,84914,M,934354,EUR,947203200,F,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,antoinesemenyo42,,,,,,,,,,,
10385628,away,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,895,M,548188,EUR,854928000,M,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
