match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,player_sofascoreId
10389775,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,17.0,15.0,6.0,4.0,14.0,15.0,1.0,2.0,7.0,1.0,1.0,2.0,90.0,27.0,6.6,2.0,0.0,0.0,0.00012375,0,-0.4784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389775,home,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,35.0,29.0,6.0,5.0,15.0,18.0,16.0,20.0,6.0,,,,90.0,66.0,7.4,12.0,0.0591,0.0,0.376856,2,,3.0,2.0,1.0,3.0,6.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
10389775,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,49.0,37.0,7.0,2.0,26.0,31.0,12.0,19.0,4.0,,,,90.0,61.0,6.6,12.0,0.2917,0.0,0.116228,1,,1.0,1.0,6.0,3.0,7.0,,,1.0,5.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
10389775,home,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,52.0,42.0,10.0,4.0,31.0,33.0,11.0,19.0,11.0,,,,90.0,63.0,6.9,11.0,0.0,0.0,0.00598261,0,,,,2.0,1.0,2.0,,,,5.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,
10389775,home,Stade Brestois,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,False,30.0,20.0,5.0,3.0,10.0,14.0,11.0,19.0,3.0,,,,90.0,56.0,6.8,14.0,0.0,0.0,0.0106182,0,,3.0,1.0,3.0,5.0,11.0,2.0,1.0,,,,1.0,3.0,2.0,2.0,,,,,2.0,,,1.0,4.0,,,,,,,,,
10389775,home,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,37.0,35.0,7.0,6.0,13.0,15.0,22.0,24.0,13.0,,,,90.0,55.0,7.6,7.0,0.0617,0.0241,0.0299208,2,,2.0,,,1.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,,,,,,,1.0,2.0,True,1.0,,,,,,,
10389775,home,Stade Brestois,Franck Honorat,franck-honorat,F. Honorat,M,9,180,724,M,280453,EUR,839721600,M,9,9,False,24.0,16.0,2.0,,1.0,3.0,17.0,30.0,4.0,,,,89.0,53.0,8.3,20.0,0.2114,0.3424,0.360724,4,,9.0,2.0,,4.0,4.0,1.0,,2.0,,,,3.0,3.0,,2.0,,,2.0,,,1.0,3.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,
10389775,home,Stade Brestois,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,580642,EUR,759715200,M,7,7,False,27.0,27.0,1.0,1.0,16.0,16.0,11.0,13.0,4.0,,,,89.0,33.0,6.7,3.0,0.0,0.0,0.00851282,0,,2.0,,,1.0,2.0,,,,,,1.0,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
10389775,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,False,29.0,24.0,1.0,1.0,8.0,8.0,18.0,25.0,6.0,,,,86.0,47.0,7.5,11.0,0.052,0.0,0.123121,1,,4.0,2.0,2.0,3.0,7.0,2.0,2.0,1.0,,,,1.0,,2.0,3.0,,,,1.0,,,3.0,2.0,,,1.0,,,,,,
10389775,home,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,M,22,22,False,10.0,6.0,,,2.0,3.0,4.0,8.0,3.0,,,,70.0,30.0,6.8,13.0,0.4972,1.2568,0.00175874,3,,1.0,,2.0,9.0,3.0,3.0,,1.0,,,2.0,1.0,,4.0,,,,1.0,,1.0,1.0,4.0,,,2.0,,,,1.0,1.0,,
