match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_lastManTackle,stat_dispossessed,stat_wasFouled,stat_fouls,stat_totalCross,stat_wonContest,stat_errorLeadToAGoal,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_shotValueNormalized,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_crossNotClaimed,stat_accurateKeeperSweeper
14025087,home,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,1,1,False,27.0,14.0,19.0,6.0,0.0,10.0,10.0,4.0,17.0,4.0,1.0,3.0,3.0,1.0,90.0,36.0,6.6,13.0,0.00036543,0.4672,0,-0.1655,0.05,0.0,-0.02,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025087,home,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181,4840,M,,980634,EUR,1037059200,D,21,21,False,26.0,21.0,2.0,1.0,0.0,11.0,13.0,10.0,13.0,6.0,,,,,90.0,43.0,6.9,9.0,0.00292333,,0,,-0.09,0.0,0.26,,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14025087,home,Newcastle United,Malick Thiaw,,,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,12,12,False,25.0,20.0,4.0,1.0,0.0,16.0,19.0,4.0,6.0,6.0,,,,,90.0,36.0,7.1,5.0,0.00173842,,0,,0.01,0.05,0.92,,1.0,2.0,2.0,,7.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14025087,home,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,45.0,33.0,16.0,6.0,0.0,21.0,23.0,12.0,22.0,1.0,,,,,90.0,61.0,6.8,14.0,0.0734756,,0,,0.26,0.0,0.15,,2.0,3.0,5.0,,10.0,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14025087,home,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,lewishall_10,1136730,EUR,1094601600,D,3,3,False,29.0,25.0,2.0,,0.0,12.0,12.0,13.0,17.0,3.0,,,,,77.0,44.0,6.4,7.0,0.0620367,,0,,0.25,0.0,-0.42,,2.0,1.0,6.0,3.0,3.0,,,2.0,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
14025087,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,M,23,23,False,14.0,11.0,2.0,,0.0,5.0,5.0,6.0,9.0,3.0,,,,,90.0,30.0,6.8,10.0,0.424173,,0,,0.48,0.11,-0.27,,1.0,8.0,3.0,1.0,,,,1.0,1.0,1.0,2.0,,1.0,,,6.0,1.0,,4.0,5.0,2.0,1.0,3.0,,,,,,,,,,,,,
14025087,home,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,False,25.0,19.0,3.0,3.0,0.0,7.0,10.0,12.0,15.0,7.0,,,,,90.0,48.0,7.1,16.0,0.155394,,0,,0.28,0.16,0.0,,,5.0,6.0,,1.0,,1.0,3.0,3.0,4.0,,,2.0,3.0,3.0,5.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
14025087,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,35.0,31.0,5.0,5.0,1.0,15.0,17.0,16.0,18.0,2.0,,,,,90.0,47.0,7.1,6.0,0.038713,,1,,0.18,0.29,-0.14,,1.0,5.0,4.0,,1.0,,2.0,2.0,1.0,1.0,,,1.0,1.0,2.0,,,,,2.0,,,1.0,True,1.0,1.0,1.0,0.4314,-0.04,,,,,,,
14025087,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,M,7,7,False,29.0,21.0,2.0,2.0,0.0,12.0,15.0,9.0,14.0,4.0,,,,,90.0,42.0,6.9,9.0,0.00984794,,0,,0.04,0.0,0.0,,3.0,5.0,8.0,,5.0,,,3.0,2.0,1.0,1.0,,,2.0,5.0,,,,,,,,,,,,,,,1.0,,,,,,
14025087,home,Newcastle United,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,,855647,EUR,881625600,M,11,11,False,19.0,17.0,,,0.0,1.0,1.0,16.0,18.0,1.0,,,,,85.0,32.0,8.8,6.0,0.264716,,4,,0.22,0.15,-0.03,,1.0,4.0,3.0,3.0,2.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,2.0,1.0,,1.4709,0.79,,3.0,2.0,1.8301,,,
