match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_outfielderBlock
11391401,away,Lorient,Yvon Mvogo,,,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,35.0,24.0,15.0,5.0,24.0,28.0,7.0,12.0,90.0,53.0,7.3,12.0,8.887e-05,0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,2.0,7.0,1.3047,
11391401,away,Lorient,Loris Mouyokolo,,,mouyokolo-loris,L. Mouyokolo,D,24,194,63,M,1094793,EUR,990489600,D,4,4,False,55.0,48.0,4.0,,42.0,47.0,8.0,3.0,90.0,67.0,6.2,7.0,0.00131425,0,,6.0,,,1.0,1.0,4.0,,,,,,,3.0,,4.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,
11391401,away,Lorient,Aurelien Pelon,,,pelon-aurelien,A. Pelon,D,17,186,18,M,1486795,EUR,1083801600,D,33,33,False,33.0,26.0,4.0,3.0,22.0,25.0,8.0,2.0,90.0,45.0,6.5,7.0,0.00141442,0,,4.0,,,,3.0,3.0,2.0,,1.0,1.0,,,7.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,2.0
11391401,away,Lorient,Souleymane Isaak Touré,,,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,95,95,False,32.0,28.0,1.0,1.0,20.0,23.0,9.0,4.0,90.0,44.0,6.4,7.0,0.0172995,0,,8.0,,,,3.0,3.0,,1.0,1.0,1.0,,,3.0,,2.0,1.0,,3.0,,,,,2.0,,,,,,,,,,,,,2.0
11391401,away,Lorient,Igor Silva,,,igor-silva,I. Silva,D,2,173,235,M,831246,EUR,840585600,M,2,2,False,52.0,32.0,3.0,1.0,21.0,35.0,17.0,8.0,90.0,74.0,6.6,24.0,0.153332,0,,11.0,,,1.0,3.0,6.0,,,2.0,,,,4.0,,3.0,2.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,
11391401,away,Lorient,Tiemoué Bakayoko,,,tiemoue-bakayoko,T. Bakayoko,M,14,188,1233,M,149735,EUR,777081600,M,14,14,False,24.0,20.0,2.0,2.0,13.0,17.0,7.0,2.0,75.0,38.0,6.1,12.0,0.00173643,0,,7.0,,,2.0,9.0,3.0,,3.0,2.0,1.0,,,,,1.0,,1.0,3.0,,,,,4.0,,,,,,,,,,,,,1.0
11391401,away,Lorient,Laurent Abergel,,,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,53.0,45.0,1.0,1.0,33.0,39.0,14.0,8.0,90.0,62.0,6.5,10.0,0.0049464,0,,12.0,,,,3.0,1.0,1.0,,,,,,3.0,1.0,,,1.0,2.0,,,,,,,,True,,,,,,,,,,1.0
11391401,away,Lorient,Théo Le Bris,,,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,M,37,37,False,22.0,18.0,,,10.0,11.0,11.0,4.0,84.0,34.0,6.9,5.0,0.0185081,0,,8.0,,,1.0,3.0,6.0,1.0,,1.0,1.0,,,2.0,,4.0,3.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11391401,away,Lorient,Julien Ponceau,,,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,F,21,21,False,34.0,24.0,,,17.0,21.0,16.0,8.0,90.0,46.0,6.4,16.0,0.0333915,0,,8.0,3.0,1.0,2.0,8.0,6.0,1.0,1.0,3.0,1.0,,,,,3.0,1.0,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,
11391401,away,Lorient,Aiyegun Tosin,,,aiyegun-tosin,A. Tosin,F,15,179,2383,M,875548,EUR,898819200,F,27,27,False,4.0,4.0,,,1.0,1.0,3.0,,45.0,9.0,6.5,1.0,0.0148819,1,,3.0,,,1.0,4.0,1.0,,,1.0,,1.0,,2.0,,,,1.0,2.0,0.1171,,,,,,,,,,,,,,,,,
11391401,away,Lorient,Ayman Kari,,,ayman-kari,A. Kari,F,,180,678,M,1142673,EUR,1100822400,F,44,44,False,20.0,18.0,,,13.0,15.0,5.0,5.0,75.0,37.0,6.8,6.0,0.0193868,0,,5.0,,,,6.0,4.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,2.0,3.0,,,,,2.0,,,,,,,,,,,,,2.0
11391401,away,Lorient,Eli Junior Kroupi,,,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,1426228,EUR,1151020800,M,22,22,True,8.0,6.0,,,3.0,4.0,4.0,,45.0,14.0,6.4,4.0,0.00066418,0,,3.0,,,,1.0,1.0,,,1.0,1.0,,,,2.0,,,,2.0,,,,,2.0,,,,,,1.0,,,,,,,
11391401,away,Lorient,Joel Mugisha Mvuka,,,joel-mugisha-mvuka,J. Mvuka Mvuka,M,93,173,322,M,1027091,EUR,1037059200,F,93,93,True,1.0,1.0,,,1.0,1.0,,,15.0,1.0,6.4,,3.496e-05,0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11391401,away,Lorient,Royce Openda,Royce Openda,,openda-royce,R. Openda,F,35,164,1608,M,1634359,EUR,1019347200,F,36,36,True,3.0,2.0,,,,,3.0,1.0,15.0,7.0,6.4,3.0,0.00013508,0,,2.0,,,1.0,3.0,2.0,,,2.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
11391401,away,Lorient,Gino Caoki,Gino Caoki,,gino-caoki,G. Caoki,D,15,178,8,M,1634358,EUR,1090022400,M,34,34,True,3.0,2.0,1.0,,2.0,2.0,2.0,2.0,10.0,5.0,6.2,2.0,1.94e-06,0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11391401,away,Lorient,Dominique Youfeigane,,,dominique-youfeigane,D. Youfeigane,G,,188,55,M,989832,EUR,949881600,G,94,94,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391401,away,Lorient,Carmel Mabanza,,,carmel-mabanza,C. Mabanza,D,21,187,33,M,1019583,EUR,1060732800,M,39,39,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391401,away,Lorient,Dembo Sylla,Dembo Sylla,,dembo-sylla,D. Sylla,M,22,175,1060,M,1397569,EUR,1036886400,D,20,20,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391401,away,Lorient,Bonke Innocent,,,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391401,away,Lorient,Arthur Avom Ebong,Arthur Ebong,,ebong-arthur-avom,A. A. Ebong,M,62,173,2849,M,1465307,EUR,1103068800,M,35,35,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
