match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,player_firstName,player_lastName,stat_aerialLost,stat_bigChanceCreated,stat_keyPass,stat_fouls,stat_totalOffside,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_accurateCross,stat_goals,player_sofascoreId
14083164,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,22.0,13.0,13.0,4.0,0.0,12.0,14.0,1.0,8.0,1.0,1.0,1.0,8.0,1.0,4.0,4.0,1.0,90.0,34.0,7.7,10.0,0.00023276,5.3767012191492,1.0,3.99,3.99,0.769,0,0.666,-0.02,0.0,-0.18,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083164,home,Deportivo Alavés,Jonny Otto,jonny-otto,J. Otto,D,17,175.0,572,M,235648,EUR,762652800,D,17,17,False,70.0,63.0,8.0,5.0,0.0,47.0,50.0,16.0,20.0,,9.0,1.0,7.0,,,,,90.0,103.0,6.9,13.0,0.0107276,191.34513239294,24.0,91.665,15.54,,0,,0.31,0.1,-0.42,,1.0,8.0,5.0,2.0,3.0,2.0,3.0,6.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14083164,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,False,46.0,43.0,9.0,6.0,0.0,31.0,33.0,12.0,13.0,,5.0,1.0,3.0,,,,,90.0,56.0,6.9,3.0,0.00240171,167.79616385661,20.0,59.535,16.8,,0,,0.07,0.05,-0.23,,,1.0,1.0,,,,2.0,4.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,,
14083164,home,Deportivo Alavés,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184.0,537,M,934383,EUR,978912000,D,5,5,False,45.0,42.0,7.0,5.0,0.0,31.0,33.0,11.0,12.0,,4.0,3.0,2.0,,,,,90.0,54.0,6.7,4.0,0.00759707,136.25370333857,18.0,47.46,15.96,,0,,0.11,0.04,-0.26,,,2.0,1.0,,,,,3.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
14083164,home,Deportivo Alavés,Victor Parada,victor-parada,V. Parada,D,24,184.0,129,M,985726,EUR,1017878400,D,24,24,False,31.0,22.0,2.0,2.0,0.0,9.0,12.0,13.0,19.0,1.0,1.0,1.0,2.0,,,,,89.0,46.0,5.8,14.0,0.00781002,59.303503702903,8.0,53.235,19.845,,0,,-0.08,0.05,-0.3,,2.0,4.0,,1.0,,,,,,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,
14083164,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,False,71.0,67.0,2.0,2.0,1.0,43.0,45.0,24.0,26.0,,7.0,,9.0,,,,,90.0,91.0,6.9,12.0,0.19234,146.55995463529,21.0,29.82,14.28,,0,,0.27,0.1,-0.22,,2.0,9.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,2.0,,True,,,,,,,,,,
14083164,home,Deportivo Alavés,Calebe Gonçalves,calebe,Calebe,M,20,173.0,643,M,1046796,EUR,957052800,M,20,20,False,33.0,28.0,1.0,,0.0,12.0,14.0,16.0,19.0,,4.0,,2.0,,,,,67.0,52.0,6.7,13.0,0.0270038,152.13432550897,15.0,105.84,28.665,,0,,0.1,0.19,-0.06,,2.0,4.0,,2.0,1.0,,4.0,2.0,1.0,3.0,2.0,,Calebe,,,,,1.0,,,,,,,,,,,,
14083164,home,Deportivo Alavés,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179.0,350,M,1084381,EUR,883612800,M,19,19,False,47.0,41.0,2.0,,0.0,22.0,24.0,19.0,23.0,,2.0,1.0,6.0,,,,,67.0,61.0,6.6,11.0,0.0086659,227.63028031977,26.0,139.965,26.67,,2,,-0.24,0.13,-0.05,,2.0,5.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,2.0,,,2.0,,,1.0,1.0,1.0,0.5849,0.7936,0.28,,,,
14083164,home,Deportivo Alavés,Denis Suárez,denis-suarez,D. Suárez,M,4,176.0,1456,M,138383,EUR,757814400,M,4,4,False,54.0,47.0,2.0,2.0,0.0,23.0,24.0,24.0,30.0,,2.0,,4.0,,,,,83.0,63.0,6.6,10.0,0.0711282,92.648767840493,13.0,25.725,18.585,,0,,0.31,0.03,-0.26,,1.0,3.0,1.0,,1.0,,1.0,2.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
14083164,home,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,1082968,EUR,902793600,M,21,21,False,14.0,10.0,1.0,,0.0,5.0,5.0,5.0,9.0,,3.0,1.0,1.0,,,,,67.0,37.0,6.2,18.0,0.00468257,85.737533477526,11.0,40.215,14.28,,0,,-0.23,0.12,-0.07,,5.0,4.0,,1.0,3.0,1.0,,1.0,,4.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
