match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_lastManTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_hitWoodwork
11450172,home,Pendikspor,Burak Öğür,burak-ogur,B. Öğür,G,35,189.0,7,M,847060,EUR,622080000,G,35,35,False,True,16.0,15.0,3.0,2.0,14.0,14.0,1.0,2.0,8.0,90.0,23.0,6.3,2.0,0.00187122,0,-0.5541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450172,home,Pendikspor,Serkan Asan,serkan-asan,S. Asan,D,61,170.0,62,M,952726,EUR,925257600,D,61,61,False,,27.0,20.0,5.0,3.0,11.0,13.0,12.0,20.0,1.0,72.0,47.0,6.6,13.0,0.0393296,0,,6.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450172,home,Pendikspor,Berkay Sülüngöz,berkay-sulungoz,B. Sülüngöz,D,5,185.0,7,M,839895,EUR,732758400,D,20,20,False,,70.0,56.0,16.0,8.0,35.0,39.0,21.0,31.0,2.0,90.0,76.0,6.6,14.0,0.0087501,0,,,,3.0,1.0,4.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11450172,home,Pendikspor,Alpaslan Öztürk,alpaslan-ozturk,A. Öztürk,D,33,184.0,46,M,148857,EUR,742780800,D,33,33,False,,53.0,48.0,4.0,2.0,34.0,36.0,14.0,17.0,4.0,90.0,72.0,8.1,7.0,0.00709317,1,,,,3.0,7.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.819,0.9635,,,,,,,,,,,,,,,,,,,
11450172,home,Pendikspor,Nuno Sequeira,nuno-sequeira,N. Sequeira,D,6,184.0,51,M,170117,EUR,651024000,D,6,6,False,,38.0,29.0,5.0,1.0,10.0,15.0,22.0,30.0,3.0,90.0,71.0,7.6,17.0,0.220158,0,,7.0,3.0,4.0,5.0,,5.0,3.0,3.0,2.0,1.0,2.0,,,1.0,,,1.0,,,,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,
11450172,home,Pendikspor,Arnaud Lusamba,arnaud-lusamba,A. Lusamba,M,11,180.0,284,M,361342,EUR,852336000,M,66,66,False,,42.0,34.0,6.0,4.0,14.0,15.0,20.0,27.0,6.0,90.0,55.0,7.6,9.0,0.0211458,1,,,,2.0,9.0,1.0,,5.0,3.0,,,1.0,1.0,1.0,,1.0,,,,0.0179,0.1011,,3.0,3.0,,,,,,,,,,,,,,,,
11450172,home,Pendikspor,Fredrik Midtsjø,fredrik-midtsjo,F. Midtsjø,M,,176.0,251,M,98198,EUR,745027200,M,18,18,False,,52.0,45.0,2.0,1.0,14.0,14.0,31.0,40.0,8.0,90.0,66.0,6.7,14.0,0.0406432,1,,2.0,,4.0,4.0,,,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,,0.0154,,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,
11450172,home,Pendikspor,Gökcan Kaya,gokcan-kaya,G. Kaya,M,58,180.0,19,M,342437,EUR,807753600,M,58,58,False,,33.0,25.0,1.0,1.0,4.0,6.0,22.0,31.0,3.0,89.0,53.0,7.3,16.0,0.0586539,2,,4.0,1.0,4.0,7.0,,,4.0,2.0,2.0,2.0,,,,1.0,1.0,,,,0.0465,0.2063,,2.0,1.0,,1.0,,,2.0,,1.0,1.0,,,,,,,,
11450172,home,Pendikspor,Óscar Romero,oscar-romero,Ó. Romero,M,11,176.0,1674,M,146416,EUR,710208000,M,10,10,False,,47.0,33.0,10.0,6.0,8.0,9.0,26.0,43.0,6.0,79.0,70.0,7.2,25.0,0.104118,1,,5.0,1.0,3.0,7.0,,,,,5.0,4.0,,1.0,,,,,,,0.1669,,,5.0,3.0,,2.0,,,,1.0,,,1.0,,,,,,,
11450172,home,Pendikspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,77,170.0,140,M,217782,EUR,752803200,M,11,11,False,,19.0,16.0,,,3.0,4.0,14.0,18.0,5.0,73.0,37.0,6.9,9.0,0.0968565,1,,3.0,1.0,7.0,6.0,,,2.0,2.0,1.0,1.0,1.0,,1.0,4.0,,,,,0.0167,,,4.0,2.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,
11450172,home,Pendikspor,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191.0,1938,M,1143587,EUR,731289600,F,19,19,False,,9.0,7.0,,,2.0,2.0,5.0,7.0,2.0,90.0,19.0,6.6,6.0,0.0148893,3,,,,5.0,3.0,1.0,,,,2.0,,1.0,3.0,3.0,,,,,,0.2455,,,,,,1.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,,
11450172,home,Pendikspor,Erdem Özgenç,erdem-ozgenc,E. Özgenç,D,22,177.0,9,M,60332,EUR,461980800,D,22,22,True,,14.0,10.0,2.0,,6.0,8.0,5.0,10.0,4.0,18.0,22.0,6.8,7.0,0.191083,0,,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
11450172,home,Pendikspor,Leandro Kappel,leandro-kappel,L. Kappel,F,,183.0,48,M,136269,EUR,627004800,F,7,7,True,,4.0,2.0,,,,1.0,3.0,4.0,,17.0,8.0,6.7,2.0,0.22456,2,,1.0,1.0,,,,,,,,,,,,,,,,,0.1531,,,,,,1.0,,,,,2.0,,,,,,,,,
11450172,home,Pendikspor,Josip Vuković,josip-vukovic,J. Vuković,M,44,186.0,113,M,137635,EUR,704764800,M,4,4,True,,2.0,1.0,,,,,1.0,2.0,,11.0,4.0,6.3,3.0,0.00758655,0,,,,3.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
11450172,home,Pendikspor,Emre Taşdemir,emre-tasdemir,E. Taşdemir,D,33,176.0,74,M,190191,EUR,807840000,D,3,3,True,,,,,,,,,,,1.0,3.0,,,,1,,,,,2.0,,,,,,,,,,,,,,,0.0406,,,2.0,2.0,,,,,,1.0,,,,,,,,,,
11450172,home,Pendikspor,Murat Akşit,murat-aksit,M. Akşit,G,,186.0,11,M,957248,EUR,1009929600,G,76,76,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450172,home,Pendikspor,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,1,194.0,88,M,1066726,EUR,987120000,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Erdem Canpolat,,,,,,,,,,,,,
11450172,home,Pendikspor,İbrahim Akdağ,ibrahim-akdag,İ. Akdağ,M,14,179.0,11,M,847053,EUR,680054400,M,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450172,home,Pendikspor,Melih Güney,guney-melih,M. Güney,M,70,,4,M,1500045,EUR,1115510400,M,70,70,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
