match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_clearanceOffLine
12421244,home,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,46.0,24.0,28.0,6.0,0.0,21.0,25.0,3.0,21.0,2.0,9.0,1.0,3.0,1.0,90.0,57.0,7.2,22.0,0.00105127,0,0.1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421244,home,Oud-Heverlee Leuven,Ewoud Pletinckx,,,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,44.0,36.0,5.0,2.0,0.0,28.0,30.0,8.0,14.0,4.0,4.0,,,,90.0,58.0,7.1,11.0,0.00316561,0,,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12421244,home,Oud-Heverlee Leuven,Hasan Kuruçay,,,kurucay-hassan,H. Kuruçay,D,4,187,204,M,852096,EUR,872985600,D,58,58,False,30.0,27.0,5.0,2.0,0.0,22.0,22.0,5.0,8.0,2.0,1.0,,,,90.0,36.0,7.0,3.0,0.00370783,0,,1.0,,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12421244,home,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,49.0,37.0,11.0,3.0,0.0,28.0,31.0,9.0,18.0,6.0,4.0,,,,90.0,66.0,7.1,14.0,0.0146946,0,,2.0,4.0,4.0,4.0,,,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,
12421244,home,Oud-Heverlee Leuven,Óscar Gil,,,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,M,27,27,False,24.0,17.0,1.0,,0.0,7.0,10.0,11.0,16.0,1.0,,,,,90.0,56.0,7.3,14.0,0.172199,2,,3.0,,8.0,6.0,4.0,,3.0,3.0,2.0,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.1714,2.0,,,,,,,,,,,
12421244,home,Oud-Heverlee Leuven,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171,119,M,192268,EUR,766454400,M,4,4,False,41.0,33.0,5.0,2.0,0.0,18.0,18.0,15.0,23.0,,4.0,,,,90.0,53.0,7.0,10.0,0.0118001,0,,,1.0,4.0,5.0,,3.0,1.0,,,,1.0,1.0,,,2.0,1.0,,,3.0,,,,,,,,,,,,,
12421244,home,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,33.0,21.0,1.0,1.0,0.0,8.0,10.0,13.0,27.0,2.0,6.0,,,,86.0,52.0,7.0,21.0,0.0301114,1,,,2.0,6.0,6.0,2.0,1.0,2.0,1.0,1.0,,2.0,2.0,4.0,,1.0,2.0,,,1.0,0.051,,True,1.0,0.0316,,,,,,,,
12421244,home,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,6,6,False,27.0,24.0,4.0,3.0,0.0,13.0,14.0,11.0,13.0,1.0,6.0,,,,90.0,40.0,6.6,6.0,0.0196862,0,,1.0,,10.0,4.0,1.0,,2.0,1.0,,2.0,1.0,3.0,,,4.0,1.0,,,2.0,,1.0,,,,,,,,,,,
12421244,home,Oud-Heverlee Leuven,Manuel Osifo,Manuel Osifo,,manuel-osifo,M. Osifo,D,25,182,65,M,1122524,EUR,1059609600,M,25,25,False,26.0,20.0,1.0,1.0,0.0,7.0,8.0,14.0,19.0,2.0,6.0,,,,79.0,47.0,7.3,9.0,0.0506698,1,,1.0,,7.0,4.0,,1.0,3.0,2.0,,,3.0,2.0,1.0,1.0,4.0,,,1.0,1.0,0.055,2.0,,,,,,,,,,,
12421244,home,Oud-Heverlee Leuven,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195,417,M,1143547,EUR,996969600,F,19,19,False,13.0,11.0,,,0.0,3.0,4.0,8.0,9.0,1.0,2.0,,,,86.0,34.0,6.2,12.0,0.0238528,1,,13.0,1.0,18.0,5.0,4.0,,3.0,6.0,1.0,1.0,3.0,1.0,,,,1.0,,1.0,,0.3799,,,,,1.0,2.0,,,,,,
12421244,home,Oud-Heverlee Leuven,Thibaud Verlinden,,,thibaud-verlinden,T. Verlinden,M,7,173,110,M,826172,EUR,931478400,F,7,7,False,10.0,7.0,1.0,1.0,0.0,2.0,3.0,5.0,9.0,,2.0,,,,64.0,27.0,6.0,13.0,0.00270757,2,,3.0,,12.0,1.0,3.0,,,2.0,1.0,,,3.0,2.0,,1.0,3.0,,,,0.0507,,,,,,,2.0,,,,,
12421244,home,Oud-Heverlee Leuven,Jovan Mijatović,Jovan Mijatovic,,jovan-mijatovic,J. Mijatović,F,11,179,1132,M,1146136,EUR,1121040000,F,22,22,True,4.0,,,,0.0,,2.0,,2.0,,1.0,,,,26.0,9.0,6.3,6.0,,1,,1.0,2.0,5.0,3.0,,,,2.0,,,,3.0,,,1.0,,,,1.0,0.2497,,,1.0,,1.0,,,,,,,
12421244,home,Oud-Heverlee Leuven,Ayumu Ohata,,,ayumu-ohata,A. Ohata,D,66,168,140,M,1020466,EUR,988329600,D,66,66,True,1.0,1.0,1.0,1.0,0.0,,,2.0,2.0,,,,,,11.0,4.0,6.6,,0.118758,0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
12421244,home,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,M,10,10,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,4.0,3.0,,,0.00311891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12421244,home,Oud-Heverlee Leuven,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197,305,M,1118181,EUR,1101427200,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,4.0,2.0,,,0.00130211,0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
