match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_totalClearance,stat_fouls,captain,stat_bigChanceMissed,stat_goalAssist,stat_accurateCross,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAGoal,stat_totalOffside,stat_wasFouled,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches
11396468,home,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,False,13.0,10.0,,,3.0,4.0,,5.0,1.0,,,,79.0,23.0,6.8,5.0,0.0,0.0,0.0151985,0,,,,7.0,9.0,,4.0,,,,,,,,,,1.0,,2.0,,,2.0,,,,,,,,2.0,5.0,,,,
11396468,home,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2256,M,51785,EUR,688176000,M,10,10,True,6.0,4.0,,,1.0,2.0,,1.0,,,,,11.0,14.0,6.8,6.0,0.0127,0.0311,0.00162531,1,,,,3.0,4.0,,3.0,1.0,1.0,,1.0,,1.0,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,
11396468,home,RB Leipzig,Timo Werner,timo-werner,T. Werner,F,36,180,18941,M,232306,EUR,826070400,F,11,11,True,6.0,6.0,,,1.0,1.0,,,,,,,11.0,7.0,6.6,,0.0,0.0,0.0194151,0,,,,5.0,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,timowerner,,,
11396468,home,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,True,1.0,1.0,,,,,,,,,,,11.0,5.0,6.2,2.0,0.0701,0.3107,0.00107953,1,,,,1.0,1.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,benjamin_sesko,,,
11396468,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,True,10.0,10.0,,,6.0,6.0,,,1.0,,,,11.0,10.0,6.6,,0.0,0.0,0.0044829,0,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396468,home,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,True,4.0,4.0,,,1.0,1.0,,1.0,1.0,,,,11.0,9.0,6.4,2.0,0.0,0.0,0.00636462,0,,,,3.0,3.0,,3.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,
11396468,home,RB Leipzig,Leopold Zingerle,leopold-zingerle,L. Zingerle,G,25,188,122,M,148263,EUR,765936000,G,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396468,home,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396468,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396468,home,RB Leipzig,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4033,M,991604,EUR,1030665600,M,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_fabio.10,,,
11396468,away,VfB Stuttgart,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,38.0,32.0,14.0,8.0,32.0,35.0,,,9.0,,,6.0,90.0,54.0,6.3,6.0,0.0,0.0,0.00019262,0,-2.3881,,,,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,1.0,4.0,1.0
11396468,away,VfB Stuttgart,Pascal Stenzel,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,False,28.0,20.0,5.0,3.0,12.0,15.0,2.0,5.0,4.0,2.0,1.0,,70.0,40.0,6.3,11.0,0.0,0.0,0.0135291,0,,,,8.0,13.0,,4.0,,1.0,1.0,,,,,,1.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,
11396468,away,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,60.0,48.0,8.0,3.0,38.0,43.0,,3.0,5.0,3.0,2.0,,90.0,69.0,6.1,12.0,0.0,0.0,0.00476818,0,,,,10.0,17.0,,,,,,,,,,,1.0,,,,,5.0,,True,,,,,,,,,,,,
11396468,away,VfB Stuttgart,Dan-Axel Zagadou,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,False,76.0,63.0,7.0,2.0,49.0,58.0,1.0,5.0,8.0,4.0,2.0,,90.0,90.0,6.5,13.0,0.0383,0.0,0.0212374,1,,,,14.0,18.0,,3.0,,,,,,1.0,,,1.0,,,,,4.0,3.0,,,,,,2.0,,,,,,,
11396468,away,VfB Stuttgart,Hiroki Itō,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,52.0,45.0,6.0,3.0,28.0,31.0,,2.0,5.0,,,,90.0,64.0,6.2,8.0,0.0,0.0,0.0111046,0,,,,17.0,22.0,1.0,2.0,,,,,,,,,1.0,,2.0,,,3.0,2.0,,,,,,,,,2.0,hiroki_ito38,,,
11396468,away,VfB Stuttgart,Lilian Egloff,egloff-lilian,L. Egloff,M,25,183,84,M,1007962,EUR,1029801600,M,25,25,False,25.0,20.0,3.0,1.0,14.0,15.0,,3.0,6.0,2.0,,,70.0,32.0,6.5,5.0,0.0168,0.0,0.00600939,1,,,,6.0,10.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,
11396468,away,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,34.0,29.0,1.0,1.0,19.0,21.0,,6.0,5.0,4.0,4.0,,90.0,47.0,7.0,7.0,0.0,0.0,0.0243276,0,,,,10.0,13.0,,5.0,,1.0,,1.0,,,,,,,1.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,2.0,,,,
11396468,away,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,M,14,14,False,9.0,6.0,1.0,,3.0,4.0,1.0,5.0,4.0,1.0,,,58.0,18.0,6.7,6.0,0.0,0.0,0.00483105,0,,,,3.0,6.0,1.0,1.0,,1.0,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,2.0,silas,,,
11396468,away,VfB Stuttgart,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,10,10,False,22.0,16.0,,,8.0,9.0,,2.0,3.0,1.0,1.0,,89.0,37.0,6.3,11.0,0.0,0.0,0.00444312,0,,,,8.0,14.0,1.0,5.0,2.0,,,,,,,,3.0,2.0,,2.0,,,1.0,,,,,,,,,1.0,,,,
11396468,away,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,27,27,False,23.0,19.0,4.0,2.0,8.0,9.0,1.0,3.0,6.0,1.0,1.0,,89.0,41.0,6.6,13.0,0.0188,0.1674,0.223937,1,,,,12.0,17.0,3.0,3.0,2.0,1.0,,1.0,,1.0,,,,4.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,
11396468,away,VfB Stuttgart,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,25.0,21.0,1.0,,14.0,16.0,3.0,7.0,1.0,,,,90.0,44.0,6.5,13.0,0.999,0.9334,0.00498558,4,,,,7.0,9.0,,7.0,4.0,1.0,1.0,,3.0,1.0,,1.0,,5.0,,3.0,,1.0,,,2.0,,,,,,1.0,3.0,guirassy19off,,,
11396468,away,VfB Stuttgart,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3743,M,357584,EUR,885340800,D,24,24,True,17.0,13.0,3.0,2.0,5.0,5.0,,,,,,,32.0,26.0,5.9,11.0,0.0306,0.0,0.0512489,1,,,,8.0,18.0,6.0,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,BornaSosa,,,
11396468,away,VfB Stuttgart,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,17,17,True,13.0,10.0,1.0,,5.0,7.0,,1.0,2.0,1.0,1.0,,20.0,15.0,6.3,3.0,0.0,0.0,0.0134907,0,,,,5.0,6.0,,2.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,
11396468,away,VfB Stuttgart,Roberto Massimo,roberto-massimo,R. Massimo,M,15,180,142,M,911956,EUR,971308800,M,32,32,True,12.0,10.0,2.0,1.0,7.0,9.0,,1.0,4.0,1.0,,,20.0,17.0,6.3,3.0,0.0,0.0,0.00535526,0,,,,3.0,3.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11396468,away,VfB Stuttgart,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,True,2.0,2.0,,,,,,,,,,,1.0,3.0,,,0.0,0.0,0.00359633,0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396468,away,VfB Stuttgart,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,18,18,True,3.0,3.0,,,,,,,,,,,1.0,5.0,,1.0,0.0267,0.4531,0.00694636,1,,,,3.0,3.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11396468,away,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396468,away,VfB Stuttgart,Leonidas Stergiou,leonidas-stergiou,L. Stergiou,D,25,180,684,M,962898,EUR,1015113600,D,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396468,away,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396468,away,VfB Stuttgart,Jovan Milošević,jovan-milosevic,J. Milošević,F,19,190,2131,M,1154491,EUR,1122768000,F,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,Jovan Milosevic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
