match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,player_lastName,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_accurateCross,stat_wonContest,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
11724993,home,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400,G,23,23,False,True,30.0,11.0,26.0,7.0,5.0,7.0,6.0,23.0,2.0,2.0,4.0,6.0,2.0,2.0,3.0,90.0,37.0,6.5,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11724993,home,Al-Hazem,Ahmad Al Mhemaid,ahmad-al-mhemaid,A. A. Mhemaid,M,99,179.0,11,M,1085117,EUR,930787200,D,99,99,False,,17.0,11.0,3.0,1.0,6.0,9.0,5.0,10.0,,3.0,2.0,1.0,,,,73.0,36.0,6.3,9.0,0,Ahmad Al Mhemaid,2.0,5.0,1.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,
11724993,home,Al-Hazem,Paulo Ricardo,paulo-ricardo,P. Ricardo,D,3,186.0,171,M,576008,EUR,771465600,D,2,2,False,,16.0,13.0,3.0,1.0,10.0,11.0,3.0,5.0,,,1.0,2.0,,,,67.0,18.0,6.5,3.0,0,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11724993,home,Al-Hazem,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,36,36,False,,25.0,20.0,8.0,5.0,13.0,15.0,7.0,10.0,1.0,2.0,9.0,,,,,90.0,38.0,7.1,5.0,2,,,3.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11724993,home,Al-Hazem,Majed Mohammed,majed-mohammed,M. Mohammed,D,50,169.0,71,M,1385284,EUR,1007337600,D,27,27,False,,29.0,20.0,2.0,,10.0,17.0,10.0,14.0,,2.0,1.0,6.0,,,,90.0,50.0,6.5,17.0,0,Majed Mohammed,2.0,3.0,,2.0,2.0,,1.0,,,,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,
11724993,home,Al-Hazem,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000,M,6,6,False,,41.0,35.0,4.0,3.0,11.0,12.0,25.0,32.0,,4.0,2.0,8.0,,,,90.0,53.0,7.0,8.0,0,Basil Yousef Al-Sayyali,3.0,3.0,3.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,3.0,,,,,,,,,,,
11724993,home,Al-Hazem,Mohammed Abusabaan,mohammed-abusabaan,M. Abusabaan,M,,176.0,2,M,232202,EUR,632793600,M,88,88,False,,24.0,20.0,5.0,4.0,10.0,11.0,10.0,13.0,1.0,4.0,2.0,7.0,,,,89.0,32.0,7.0,4.0,1,,,2.0,,,3.0,,,2.0,1.0,,,,,,3.0,,,,,,,,,,,,,,
11724993,home,Al-Hazem,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,M,20,20,False,,46.0,40.0,4.0,2.0,15.0,16.0,27.0,42.0,,4.0,1.0,7.0,,,,90.0,71.0,7.2,20.0,2,,12.0,8.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,3.0,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,
11724993,home,Al-Hazem,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,F,11,11,False,,12.0,7.0,1.0,1.0,3.0,3.0,5.0,11.0,1.0,4.0,1.0,5.0,,,,90.0,28.0,6.6,12.0,2,,2.0,9.0,1.0,,,2.0,2.0,3.0,,,,,2.0,,,3.0,1.0,1.0,,2.0,,2.0,2.0,,,,,,
11724993,home,Al-Hazem,Muhammed Badamosi,muhammed-badammosi,M. Badamosi,F,15,198.0,404,M,919496,EUR,914716800,F,90,90,False,,11.0,5.0,,,1.0,3.0,4.0,8.0,7.0,8.0,1.0,,,,,89.0,19.0,6.9,9.0,2,,,8.0,,,,2.0,,6.0,2.0,,,,1.0,,,2.0,,,,1.0,,,1.0,,,,,,
