match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_interceptionWon,stat_wonTackle,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,captain,stat_goalAssist,stat_goals,stat_goodHighClaim
11409104,home,Famalicão,Jhonder Cádiz,,,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,False,27.0,11.0,1.0,,6.0,8.0,5.0,20.0,10.0,3.0,,,,90.0,43.0,6.9,22.0,0.0045313,60.880171647064,9.0,1.47,22.995,3,,1.0,7.0,6.0,1.0,,1.0,,3.0,1.0,,23.039297059589,1.0,,,2.0,1.0,,0.458,,,3.0,1.0,1.0,2.0,0.3511,1.0,2.0,,,,1.0,
11409104,home,Famalicão,Alexandru Dobre,,,mihai-alexandru-dobre,A. Dobre,F,29,185,768,M,897623,EUR,904435200,F,23,23,True,6.0,5.0,,,,,5.0,7.0,2.0,2.0,,,,26.0,15.0,6.5,7.0,0.0101912,47.96132860152,5.0,34.545,17.745,0,,1.0,,3.0,,,,,4.0,,,23.209623542832,1.0,,,1.0,1.0,,,,,2.0,,,,,1.0,,,,,,
11409104,home,Famalicão,Martín Aguirregabiria,,,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,True,15.0,10.0,2.0,,5.0,7.0,6.0,9.0,,1.0,,,,23.0,23.0,6.2,7.0,0.0341977,6.2464441084508,1.0,5.88,5.88,0,,1.0,,3.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
11409104,home,Famalicão,Pablo Felipe,Pablo Felipe Pereira de Jesus,,pablo-felipe,P. Felipe,F,19,184,2627,M,1101174,EUR,1073001600,M,77,77,True,6.0,5.0,,,2.0,3.0,3.0,3.0,2.0,2.0,1.0,,,23.0,11.0,6.4,3.0,0.0189952,31.339848984184,4.0,28.98,12.81,0,,,,3.0,2.0,1.0,,,,1.0,,14.110108291576,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,
11409104,home,Famalicão,Otávio,,,otavio,Otávio,D,6,188,1431,M,1069159,EUR,1019347200,D,13,13,True,21.0,17.0,8.0,6.0,13.0,13.0,4.0,9.0,4.0,2.0,,,,13.0,25.0,7.0,5.0,0.00113395,49.049855315147,6.0,30.66,13.02,0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11409104,home,Famalicão,Ivan Zlobin,,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409104,home,Famalicão,Otso Liimatta,,,liimatta-otso,O. Liimatta,M,8,169,288,M,1123032,EUR,1089417600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409104,home,Famalicão,Afonso Rodrigues,Afonso Rodrigues,,rodrigues-afonso,A. Rodrigues,M,19,178,40,M,1495552,EUR,1029715200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409104,home,Famalicão,Gustavo Assunção,,,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409104,home,Famalicão,Henrique Araújo,,,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409104,away,Estoril Praia,Marcelo Carné,,,marcelo-carne,M. Carné,G,1,188,61,M,243463,EUR,634262400,G,31,31,False,32.0,24.0,11.0,3.0,23.0,25.0,1.0,7.0,,5.0,,1.0,2.0,90.0,38.0,6.6,8.0,0.00144644,10.962761428834,3.0,7.875,4.305,0,-0.5437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11409104,away,Estoril Praia,Raúl Parra,,,raul-parra,R. Parra,D,36,187,79,M,1069725,EUR,943574400,D,2,2,False,29.0,22.0,9.0,4.0,12.0,15.0,12.0,17.0,3.0,1.0,2.0,,,61.0,42.0,6.9,10.0,0.0336374,47.802582177432,6.0,9.66,14.7,0,,3.0,,2.0,,,,,,1.0,,,,,1.0,1.0,,,,2.0,,1.0,2.0,,,,,,,,,,
11409104,away,Estoril Praia,Pedro Álvaro,,,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,49.0,41.0,5.0,2.0,35.0,41.0,6.0,8.0,3.0,4.0,,,,90.0,66.0,6.5,9.0,0.00233901,148.66298836876,18.0,69.09,17.01,1,,,2.0,7.0,,,9.0,,1.0,3.0,,,,,,4.0,,1.0,0.0644,,,1.0,,,,,,,,,,,
11409104,away,Estoril Praia,Bernardo Vital,,,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,False,55.0,48.0,3.0,,36.0,40.0,12.0,15.0,7.0,4.0,4.0,,,90.0,71.0,7.0,8.0,0.00368937,191.35347320507,21.0,145.425,14.385,1,,,1.0,4.0,1.0,1.0,6.0,,,2.0,,,,,2.0,2.0,,1.0,0.0234,,,1.0,,,,,,,,,,,
11409104,away,Estoril Praia,Rodrigo Gomes,,,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,M,21,21,False,30.0,23.0,4.0,2.0,8.0,10.0,15.0,22.0,3.0,5.0,2.0,,,89.0,48.0,7.0,16.0,0.0866726,103.69402870071,12.0,48.615,30.87,1,,2.0,,3.0,3.0,1.0,1.0,,4.0,1.0,,31.224537850863,1.0,1.0,2.0,,,1.0,0.0402,,,,2.0,,,,,,,,,,
11409104,away,Estoril Praia,Koba Koindredi,,,koba-koindredi,K. Koindredi,M,8,184,471,M,930233,EUR,1004140800,M,83,83,False,24.0,19.0,4.0,2.0,10.0,11.0,10.0,16.0,6.0,5.0,4.0,,,90.0,40.0,6.8,8.0,0.0205013,42.739861878773,5.0,20.895,11.76,1,,3.0,,8.0,1.0,1.0,1.0,,,4.0,,,,2.0,1.0,2.0,1.0,,0.0617,1.0,,1.0,1.0,,1.0,0.4985,1.0,,,,,,
11409104,away,Estoril Praia,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,82,82,False,49.0,44.0,4.0,3.0,25.0,26.0,19.0,23.0,9.0,7.0,3.0,,,90.0,65.0,7.3,7.0,0.0206307,161.83518221483,18.0,65.31,13.335,3,,,1.0,5.0,2.0,2.0,,,1.0,2.0,,11.631818430495,1.0,1.0,3.0,,2.0,2.0,0.0618,,,3.0,,1.0,,,1.0,,,,,,
11409104,away,Estoril Praia,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,M,78,78,False,27.0,20.0,4.0,2.0,12.0,13.0,8.0,16.0,6.0,2.0,6.0,,,90.0,49.0,6.7,11.0,0.0446696,113.83864993166,9.0,100.695,30.975,1,,2.0,,5.0,,,,,1.0,1.0,1.0,72.523540788291,3.0,2.0,4.0,2.0,2.0,1.0,0.0431,,,,,,,,,,,,,,
11409104,away,Estoril Praia,Rafik Guitane,,,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,F,10,10,False,16.0,14.0,1.0,1.0,5.0,6.0,9.0,11.0,1.0,2.0,,,,90.0,28.0,7.2,9.0,0.415103,122.81782985393,9.0,96.39,45.465,1,,1.0,,5.0,3.0,1.0,,,2.0,,,86.743346910472,3.0,,,,1.0,,0.0233,,1.0,,4.0,1.0,,,2.0,,1.0,,1.0,,
11409104,away,Estoril Praia,Cassiano,,,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,11,11,False,7.0,5.0,,,3.0,3.0,2.0,4.0,2.0,1.0,,,,61.0,17.0,7.4,5.0,0.00747831,7.6047587151463,2.0,-0.63,0.0,3,,,1.0,4.0,,,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,0.8135,,,1.0,,,2.0,1.0075,1.0,,,True,,1.0,
11409104,away,Estoril Praia,Joao Marques,,,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,F,33,33,False,23.0,21.0,2.0,2.0,7.0,7.0,14.0,17.0,3.0,,1.0,,,81.0,35.0,6.6,5.0,0.0764305,135.72300380106,11.0,9.765,24.99,0,,1.0,,3.0,1.0,,,,,1.0,,43.962419795357,2.0,,1.0,,,,,,,2.0,1.0,,,,1.0,,,,,,
11409104,away,Estoril Praia,Eliaquim Mangala,,,eliaquim-mangala,E. Mangala,D,,188,392,M,42892,EUR,666403200,D,22,22,True,13.0,12.0,2.0,1.0,11.0,11.0,1.0,2.0,1.0,,,,,29.0,18.0,6.6,2.0,0.00031773,53.80255771578,8.0,20.58,10.29,0,,,1.0,1.0,,,3.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11409104,away,Estoril Praia,Alejandro Marqués,,,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,2.0,1.0,,,,1.0,1.0,1.0,,,,,,29.0,9.0,6.5,3.0,0.00722429,14.570243284126,2.0,8.4,8.715,1,,,,3.0,,,,,2.0,1.0,1.0,11.22338669921,1.0,,,2.0,,1.0,0.1124,,,,,,,,,,,,,,
11409104,away,Estoril Praia,Heriberto Tavares,,,heriberto-tavares,H. Tavares,F,91,180,195,M,845789,EUR,856310400,F,91,91,True,1.0,,,,,,,1.0,1.0,,,,,9.0,3.0,6.6,2.0,,10.136392306931,1.0,7.455,7.455,0,,,,1.0,1.0,1.0,,,,,,10.136392306931,1.0,,,,,,,,,,,,,,1.0,,,,,,
11409104,away,Estoril Praia,Wagner Pina,,,wagner-pina,W. Pina,M,20,180,484,M,1513625,EUR,1036281600,D,79,79,True,2.0,2.0,,,,,2.0,2.0,1.0,1.0,,,,1.0,4.0,,1.0,0.0006131,14.642889366515,1.0,14.175,14.175,0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11409104,away,Estoril Praia,Daniel Figueira,,,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409104,away,Estoril Praia,Volnei Feltes,,,feltes-volnei,V. Feltes,D,30,188,64,M,1065440,EUR,955756800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409104,away,Estoril Praia,Michel Costa,,,michel-costa,Michel,M,10,165,40,M,1015938,EUR,1008806400,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409104,away,Estoril Praia,João Carlos,,,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409104,away,Estoril Praia,Rodrigo Martins,,,rodrigo-martins,R. Martins,F,7,177,39,M,945059,EUR,905817600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
