match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalClearance,stat_lastManTackle,stat_wasFouled,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_outfielderBlock
12764064,away,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8185,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,False,,52.0,46.0,7.0,2.0,0.0,38.0,42.0,8.0,10.0,2.0,,,90.0,66.0,6.6,7.0,0.00385863,0,,,1.0,1.0,4.0,3.0,2.0,,,,2.0,1.0,,,1.0,,,7.0,,1.0,,,,,,,,,,,,,,
12764064,away,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,80889,M,,1085081,EUR,1048377600,D,3,3,False,,39.0,27.0,6.0,1.0,0.0,18.0,23.0,9.0,17.0,5.0,,,90.0,70.0,6.6,19.0,0.00426499,0,1.0,,1.0,3.0,4.0,9.0,,4.0,2.0,,1.0,3.0,2.0,1.0,,,,2.0,,1.0,,,,1.0,,,,,,,,,,
12764064,away,Benfica,Renato Sanches,renato-sanches,R. Sanches,M,8,176,9174,M,renatosanches,318967,EUR,871862400,M,85,85,False,,23.0,20.0,1.0,,0.0,12.0,15.0,8.0,8.0,9.0,,,86.0,31.0,6.8,4.0,0.0297008,0,,,,,3.0,3.0,2.0,,,,,3.0,3.0,,,,,1.0,,,,,,1.0,,,,,,,,,,
12764064,away,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,4054,M,,228364,EUR,818553600,M,8,8,False,,35.0,30.0,3.0,1.0,0.0,23.0,25.0,7.0,10.0,6.0,,,90.0,54.0,7.4,6.0,0.0190974,0,,,,,1.0,7.0,,5.0,4.0,,2.0,3.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,3.0
12764064,away,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,13536,M,orkunkokcu,907461,EUR,978048000,M,10,10,False,,25.0,16.0,2.0,,0.0,12.0,16.0,4.0,9.0,2.0,,,79.0,42.0,6.9,10.0,0.006341,1,,,,,,5.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,0.0841,,3.0,,3.0,,,,,,,,,,,,,,
12764064,away,Benfica,Zeki Amdouni,zeki-amdouni,Z. Amdouni,F,25,183,2730,M,,990550,EUR,975888000,F,7,7,False,,8.0,6.0,,,0.0,5.0,5.0,1.0,3.0,2.0,,,45.0,12.0,6.4,5.0,0.00033383,0,,,1.0,2.0,4.0,2.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,
12764064,away,Benfica,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,KAktürkoğlu,903324,EUR,908928000,F,17,17,False,,15.0,11.0,,,0.0,5.0,6.0,6.0,9.0,1.0,,,56.0,21.0,6.4,8.0,0.0140747,0,,,3.0,,5.0,,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,
12764064,away,Benfica,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1026,M,,836711,EUR,915408000,D,37,37,True,,8.0,7.0,,,0.0,3.0,3.0,4.0,7.0,,,,45.0,18.0,6.4,3.0,0.0049202,0,2.0,,1.0,,3.0,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
12764064,away,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15282,M,vangelis_pavlidis,795236,EUR,911606400,F,14,14,True,,15.0,13.0,,,0.0,8.0,10.0,5.0,5.0,,,,45.0,30.0,6.4,10.0,0.00784356,0,,,,1.0,6.0,5.0,,5.0,3.0,,,,,2.0,1.0,,,1.0,,1.0,,,,4.0,,,,,,,,,,
12764064,away,Benfica,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84253,M,ÁDiMaría,30027,EUR,571795200,M,11,11,True,,8.0,7.0,,,0.0,2.0,3.0,5.0,6.0,2.0,,,34.0,15.0,6.2,6.0,0.00892169,0,1.0,,1.0,,5.0,1.0,1.0,2.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,
12764064,away,Benfica,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4958,M,arthurcabral9,870762,EUR,893462400,F,9,9,True,,2.0,,,,0.0,,,,2.0,1.0,,,11.0,2.0,6.5,2.0,,0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12764064,away,Benfica,Benjamín Rollheiser,benjamin-rollheiser,B. Rollheiser,M,32,175,4255,M,,922454,EUR,953856000,F,32,32,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,2.0,,,9.0,4.0,6.6,,0.00499543,0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12764064,away,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1465,M,,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764064,away,Benfica,André Gomes,andre-gomes,A. Gomes,G,13,182,797,M,,1139990,EUR,1098230400,G,75,75,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,André Gomes,,,,,,,,,,,,,
12764064,away,Benfica,Adrian Bajrami,adrian-bajrami,A. Bajrami,D,4,187,930,M,,1000192,EUR,1017964800,D,81,81,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764064,away,Benfica,Leandro Santos,leandro-santos,L. Santos,D,71,184,779,M,,1489200,EUR,1127865600,D,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Leandro Santos,,,,,,,,,,,,,
12764064,away,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3596,M,,855845,EUR,935020800,M,61,61,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764064,away,Benfica,Andreas Schjelderup,andreas-schjelderup,A. Schjelderup,F,21,177,8929,M,andreasschjelderup,1100952,EUR,1086048000,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
