match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_penaltyConceded,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
11452953,home,Al Raed,Júlio Tavares,,,julio-tavares,J. Tavares,F,187.0,109,M,218652,EUR,595900800,F,17,17,False,25.0,19.0,,,0.0,9.0,10.0,10.0,15.0,2.0,,,,84.0,30.0,6.7,6.0,0,11,,3.0,2.0,4.0,3.0,1.0,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
11452953,home,Al Raed,Firas Al-Ghamdi,,,firas-al-ghamdi,F. Al-Ghamdi,M,168.0,31,M,963214,EUR,944179200,F,49,49,True,16.0,13.0,,,0.0,4.0,4.0,9.0,12.0,1.0,,,,26.0,17.0,6.5,3.0,0,14,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11452953,home,Al Raed,Hamad Al-Jayzani,,,hamad-al-jayzani,H. Al-Jayzani,D,176.0,11,M,802975,EUR,731203200,D,28,28,True,8.0,6.0,,,0.0,3.0,5.0,3.0,3.0,1.0,,,,18.0,9.0,6.4,2.0,0,28,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11452953,home,Al Raed,Karim El Berkaoui,,,el-berkaoui-karim,K. El Berkaoui,F,175.0,2625,M,919719,EUR,818812800,F,11,11,True,9.0,8.0,2.0,1.0,0.0,6.0,6.0,2.0,3.0,,,,,17.0,9.0,6.6,1.0,0,33,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452953,home,Al Raed,Raed Al-Ghamdi,,,raed-al-ghamdi,R. Al-Ghamdi,F,176.0,15,M,795468,EUR,768182400,F,9,9,True,1.0,1.0,,,0.0,,,1.0,3.0,,,,,13.0,5.0,6.6,3.0,0,,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
11452953,home,Al Raed,Bassam Hamoud,Hamoud Bassam,,hamoud-bassam,H. Bassam,F,,12,M,1525043,EUR,1091577600,F,77,77,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,13.0,4.0,6.6,,0,77,,,,3.0,3.0,1.0,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
11452953,home,Al Raed,Ahmad Al Harbi,,,ahmad-al-harbi,A. A. Harbi,G,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452953,home,Al Raed,Mubarak Al-Rajeh,Mubarak Abdul Rahman Al Rajeh,,mubarak-al-rajeh,M. Al-Rajeh,D,,39,M,1429814,EUR,1059696000,D,94,94,True,,,,,,,,,,,,,,,,,,0,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452953,home,Al Raed,Abdullah Yahya Majrashi,,,abdullah-magrshi,A. Majrashi,M,174.0,3,M,894384,EUR,872380800,D,6,6,True,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452953,home,Al Raed,Naif Hazzazi,,,naif-hazzazi,N. Hazzazi,M,176.0,9,M,818734,EUR,717811200,M,18,18,True,,,,,,,,,,,,,,,,,,0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452953,away,Al-Hilal,Bono,,,bono,Bono,G,195.0,54623,M,360938,EUR,670809600,G,37,37,False,16.0,14.0,4.0,2.0,0.0,14.0,15.0,,1.0,9.0,2.0,,2.0,90.0,25.0,7.2,2.0,0,37,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,BonoY,1.0,1.0,
11452953,away,Al-Hilal,Saud Abdulhamid,,,abdulhamid-saud,S. Abdulhamid,D,178.0,8457,M,966849,EUR,932256000,D,66,66,False,50.0,44.0,1.0,1.0,0.0,20.0,21.0,25.0,31.0,5.0,,,,89.0,75.0,7.3,14.0,1,23,2.0,,2.0,2.0,4.0,,1.0,,4.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,,1.0,,1.0,,,,,,,s.abdulhamed66,,,
11452953,away,Al-Hilal,Mohammed Jahfali,,,mohammed-jahfali,M. Jahfali,D,185.0,103,M,791561,EUR,656726400,D,70,70,False,80.0,75.0,6.0,4.0,0.0,46.0,48.0,29.0,32.0,5.0,,,,90.0,89.0,7.6,6.0,1,70,,2.0,2.0,4.0,4.0,1.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11452953,away,Al-Hilal,Ali Albulayhi,,,ali-albulayhi,A. Albulayhi,D,182.0,1057,M,1138857,EUR,627609600,D,5,5,False,62.0,60.0,3.0,2.0,0.0,43.0,44.0,17.0,18.0,5.0,,,,90.0,69.0,7.3,3.0,1,3,,2.0,1.0,2.0,2.0,,,,2.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
11452953,away,Al-Hilal,Yasir Al-Shahrani,,,yasir-al-shahrani,Y. Al-Shahrani,D,171.0,762,M,160923,EUR,706752000,D,12,12,False,31.0,28.0,1.0,1.0,0.0,13.0,14.0,15.0,20.0,2.0,,,,89.0,57.0,7.1,10.0,2,12,3.0,,,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,
11452953,away,Al-Hilal,Rúben Neves,,,ruben-neves,R. Neves,M,181.0,15472,M,280955,EUR,858211200,M,8,8,False,69.0,68.0,7.0,6.0,1.0,40.0,40.0,34.0,37.0,5.0,,,,89.0,87.0,8.4,4.0,1,8,8.0,,,6.0,1.0,4.0,,,1.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,,6.0,1.0,6.0,,1.0,,,,,rubenneves,,,
11452953,away,Al-Hilal,Sergej Milinković-Savić,,,sergej-milinkovic-savic,S. Milinković-Savić,M,191.0,13384,M,331447,EUR,793843200,M,22,22,False,46.0,39.0,4.0,3.0,0.0,16.0,17.0,23.0,29.0,5.0,,,,76.0,65.0,6.9,14.0,3,22,,,2.0,8.0,9.0,1.0,4.0,2.0,,1.0,4.0,3.0,1.0,1.0,1.0,,,1.0,,,,,4.0,1.0,1.0,,,,sms,,,
11452953,away,Al-Hilal,Michael,,,michael,Michael,M,166.0,9025,M,878084,EUR,826588800,M,96,96,False,24.0,19.0,2.0,2.0,0.0,6.0,6.0,13.0,26.0,3.0,,,,80.0,46.0,6.9,19.0,0,96,8.0,,,5.0,4.0,,7.0,3.0,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,Michael19,,,
11452953,away,Al-Hilal,Malcom,,,malcom,Malcom,M,171.0,13905,M,551772,EUR,856915200,M,77,77,False,34.0,29.0,2.0,,1.0,5.0,5.0,24.0,32.0,4.0,,,,90.0,49.0,7.7,11.0,1,10,3.0,1.0,,3.0,5.0,,5.0,3.0,1.0,,,,2.0,,,,,1.0,,,,3.0,,1.0,,,,,malcomoliveira_97,,,
11452953,away,Al-Hilal,Salem Al-Dawsari,,,salem-al-dawsari,S. Al-Dawsari,M,171.0,11126,M,160893,EUR,682560000,M,29,29,False,52.0,43.0,5.0,4.0,0.0,13.0,14.0,30.0,38.0,8.0,,,,90.0,71.0,9.8,13.0,4,29,,2.0,,5.0,7.0,1.0,6.0,5.0,1.0,,,,2.0,,1.0,,,2.0,True,,1.0,2.0,1.0,3.0,,,,,29salem,,,2.0
11452953,away,Al-Hilal,Aleksandar Mitrović,,,aleksandar-mitrovic,A. Mitrović,F,189.0,24095,M,192144,EUR,779673600,F,9,9,False,11.0,10.0,1.0,1.0,0.0,3.0,4.0,7.0,7.0,1.0,,,,80.0,18.0,7.5,3.0,3,9,,2.0,2.0,7.0,3.0,1.0,1.0,1.0,,,,,,4.0,2.0,,,2.0,,,,,,1.0,,,,1.0,AleksMitrović,,,1.0
11452953,away,Al-Hilal,Mohamed Kanno,,,mohamed-kanno,M. Kanno,M,191.0,1575,M,828524,EUR,780192000,M,28,28,True,16.0,16.0,1.0,1.0,0.0,7.0,7.0,9.0,9.0,1.0,,,,10.0,19.0,7.1,,0,28,,,,,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11452953,away,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,185.0,1411,M,915991,EUR,937094400,F,14,14,True,3.0,3.0,,,0.0,3.0,3.0,,,1.0,,,,10.0,8.0,7.2,,2,9,,1.0,,3.0,3.0,,,,,,,,3.0,2.0,,,,,,,,,,2.0,,,1.0,,,,,1.0
11452953,away,Al-Hilal,Mohammed Al-Burayk,,,mohammed-al-burayk,M. Al-Burayk,D,173.0,281,M,804096,EUR,716515200,D,2,2,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,1.0,2.0,,,0,2,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11452953,away,Al-Hilal,Musab Al Juwayr,Musab Fahz Aljuwayr,,musab-fahd-aljuwayr,M. A. Juwayr,M,175.0,850,M,1106234,EUR,1056067200,M,43,43,True,6.0,5.0,1.0,,0.0,4.0,4.0,1.0,2.0,,,,,1.0,6.0,,1.0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452953,away,Al-Hilal,Nasser Al-Dawsari,,,nasser-al-dawsari,N. Al-Dawsari,M,178.0,1153,M,872607,EUR,914025600,M,16,16,True,3.0,3.0,,,0.0,,,3.0,3.0,1.0,,,,1.0,5.0,,1.0,0,16,,,,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11452953,away,Al-Hilal,Abdullah Al-Mayouf,,,abdullah-al-mayouf,A. Al-Mayouf,G,187.0,197,M,118159,EUR,538358400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452953,away,Al-Hilal,Khalifah Al-Dawsari,,,khalifah-al-dawsari,K. Al-Dawsari,D,176.0,460,M,931837,EUR,915235200,D,4,4,True,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452953,away,Al-Hilal,Muteb Al-Mufarrij,,,muteb-almufarrij,M. Al-Mufarrij,D,181.0,105,M,847379,EUR,840412800,D,32,32,True,,,,,,,,,,,,,,,,,,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452953,away,Al-Hilal,Mohammed Al-Qahtani,Mohammed Al-Qahtani,,al-qahtani-mohammed,M. Al-Qahtani,M,167.0,790,M,1134261,EUR,1027382400,M,56,56,True,,,,,,,,,,,,,,,,,,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
