match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_totalOffside
10583898,home,Al Adalah,Milan Mijatović,,,milan-mijatovic,M. Mijatović,G,1,192.0,102,M,55655,EUR,554256000,G,1,1,False,24.0,8.0,21.0,5.0,5.0,6.0,3.0,18.0,1.0,1.0,9.0,1.0,2.0,2.0,2.0,1.0,90.0,36.0,6.6,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583898,home,Al Adalah,Arif Al-Haydar,Arif Al-Haydar,,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,7,7,False,21.0,14.0,3.0,2.0,7.0,12.0,7.0,11.0,9.0,1.0,8.0,1.0,,,,,90.0,48.0,7.0,15.0,1,2.0,2.0,4.0,2.0,5.0,3.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,
10583898,home,Al Adalah,Martin Angha,,,martin-angha,M. Angha,D,2,188.0,38,M,134246,EUR,759196800,D,2,2,False,16.0,13.0,7.0,4.0,8.0,10.0,5.0,6.0,3.0,1.0,1.0,1.0,,,,,90.0,24.0,6.8,4.0,0,,1.0,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10583898,home,Al Adalah,Mikael Dyrestam,,,mikael-dyrestam,M. Dyrestam,D,6,185.0,84,M,49190,EUR,692323200,D,4,4,False,14.0,11.0,4.0,2.0,9.0,9.0,2.0,5.0,1.0,4.0,,,,,,,90.0,21.0,6.4,4.0,0,,1.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
10583898,home,Al Adalah,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800,D,3,3,False,19.0,11.0,8.0,2.0,4.0,5.0,7.0,14.0,4.0,1.0,8.0,1.0,,,,,78.0,30.0,6.3,12.0,0,,1.0,3.0,,,,,,2.0,,,,1.0,1.0,,3.0,,,,,,,,,,,
10583898,home,Al Adalah,Edson,,,edson,Edson,D,3,183.0,68,M,578420,EUR,678326400,M,19,19,False,22.0,14.0,6.0,5.0,8.0,13.0,6.0,9.0,6.0,4.0,6.0,1.0,,,,,90.0,43.0,7.5,10.0,3,,2.0,3.0,,2.0,1.0,,1.0,2.0,2.0,,,3.0,1.0,3.0,,True,2.0,1.0,,,,,,,,
10583898,home,Al Adalah,Fwaz Altryes,,,fwaz-altryes,F. Altryes,F,8,170.0,19,M,902358,EUR,861840000,M,27,27,False,9.0,5.0,2.0,1.0,2.0,3.0,3.0,9.0,3.0,,1.0,2.0,,,,,65.0,27.0,6.9,12.0,2,3.0,,5.0,3.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,2.0,1.0,1.0,,,,,,
10583898,home,Al Adalah,Hassan Al-Habib,,,hassan-al-habib,H. Al-Habib,M,15,183.0,6,M,847228,EUR,779500800,M,24,24,False,8.0,6.0,,,2.0,2.0,4.0,6.0,3.0,,2.0,1.0,,,,,40.0,14.0,6.0,6.0,0,,1.0,5.0,3.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
10583898,home,Al Adalah,Abdularahman Al Hurib,,,abdularahman-al-hurib,A. A. Hurib,M,4,174.0,1,M,818876,EUR,697248000,M,14,14,False,18.0,13.0,2.0,1.0,5.0,7.0,9.0,14.0,4.0,1.0,4.0,2.0,,,,,78.0,29.0,6.5,7.0,1,3.0,,13.0,,,,1.0,,2.0,1.0,,7.0,2.0,,4.0,2.0,,,,,,1.0,,,,,
10583898,home,Al Adalah,Reinaldo Lenis,,,reinaldo-lenis,R. Lenis,F,,180.0,49,,325679,EUR,711590400,M,10,10,False,18.0,12.0,2.0,,1.0,3.0,12.0,19.0,3.0,2.0,4.0,,,,,,90.0,30.0,7.1,11.0,1,4.0,1.0,4.0,,4.0,2.0,,1.0,,,1.0,2.0,,,,,,,1.0,,,1.0,1.0,1.0,,,
10583898,home,Al Adalah,Lautaro Palacios,,,lautaro-palacios,L. Palacios,F,9,177.0,76,M,986637,EUR,804384000,F,9,9,False,25.0,17.0,,,6.0,6.0,11.0,19.0,4.0,,2.0,,,,,,90.0,29.0,6.7,9.0,0,,3.0,8.0,,,,,,1.0,,1.0,2.0,,1.0,5.0,1.0,,,,,,,,,,,
10583898,home,Al Adalah,Christofer Gonzáles,,,christofer-gonzales,C. Gonzáles,M,10,176.0,434,M,345779,EUR,718848000,F,17,17,True,20.0,16.0,2.0,,7.0,8.0,11.0,16.0,2.0,1.0,2.0,1.0,,,,,50.0,34.0,7.4,10.0,1,4.0,,2.0,2.0,,,,,1.0,,2.0,,,2.0,,,,,1.0,,1.0,2.0,,,,,
10583898,home,Al Adalah,Hussain Alnattar,Hussain Alnattar,,hussain-alnattar,H. Alnattar,M,,169.0,34,M,1085122,EUR,952992000,M,96,96,True,8.0,5.0,2.0,,2.0,4.0,3.0,5.0,1.0,,4.0,,,,,,25.0,10.0,6.6,4.0,0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10583898,home,Al Adalah,Abdullah Al-Yousef,Abdullah,Al-Yousef,abdullah-al-yousef,A. Al-Yousef,D,8,174.0,2,M,868661,EUR,621907200,D,8,8,True,2.0,1.0,1.0,,,,1.0,3.0,1.0,1.0,1.0,,,,,,12.0,7.0,6.6,3.0,0,1.0,,2.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,
10583898,home,Al Adalah,Abdullah Alhdheriti,,,abdullah-alhdheriti,A. Alhdheriti,F,,,1,,818783,EUR,713404800,F,77,77,True,4.0,2.0,,,,1.0,2.0,3.0,2.0,,1.0,,,,,,12.0,9.0,6.5,5.0,0,,1.0,3.0,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,
10583898,home,Al Adalah,Ali Al-Amri,,,ali-al-amri,A. Al-Amri,G,22,178.0,1,M,847381,EUR,777427200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583898,home,Al Adalah,Abdulaziz Aljamman,Abdulaziz,Aljamman,abdulaziz-aljamman,A. Aljamman,D,29,176.0,2,M,880822,EUR,823132800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
