match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_lastName,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,player_sofascoreId,stat_accurateCross,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
14167937,home,Stade Rennais,Brice Samba,brice-samba,B. Samba,G,30,186.0,2098,M,164055,EUR,767232000,G,30,30,False,28.0,24.0,10.0,6.0,0.0,22.0,24.0,2.0,4.0,1.0,6.0,1.0,1.0,90.0,37.0,6.8,6.0,0.0003325,0.129,0,-0.2607,0.07,-0.07,-0.07,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167937,home,Stade Rennais,Abdelhamid Ait Boudlal,abdelhamid-ait-boudlal,A. A. Boudlal,D,48,190.0,4716,M,1597145,EUR,1145145600,D,48,48,False,35.0,30.0,4.0,4.0,1.0,21.0,25.0,9.0,10.0,5.0,1.0,,,90.0,51.0,7.6,12.0,0.230151,,0,,0.6,0.06,-0.09,,Abdelhamid Ait Boudlal,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14167937,home,Stade Rennais,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191.0,9015,M,1445625,EUR,1121212800,D,97,97,False,46.0,37.0,10.0,2.0,0.0,27.0,30.0,10.0,16.0,3.0,2.0,,,90.0,58.0,7.1,9.0,0.0110613,,1,,0.29,0.1,0.45,,,1.0,1.0,1.0,3.0,,,,,2.0,1.0,1.0,,,,,1.0,2.0,1.0,0.1226,-0.51,,,,,,,,,,,,,,,
14167937,home,Stade Rennais,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184.0,576,M,988907,EUR,941500800,D,3,3,False,46.0,40.0,7.0,2.0,0.0,29.0,32.0,11.0,14.0,3.0,4.0,,,90.0,57.0,6.9,8.0,0.0116507,,0,,0.17,0.06,0.18,,,1.0,1.0,1.0,2.0,,,,,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
14167937,home,Stade Rennais,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176.0,5767,M,286909,EUR,797644800,M,95,95,False,48.0,41.0,8.0,5.0,0.0,15.0,18.0,26.0,30.0,2.0,1.0,,,90.0,75.0,7.7,11.0,0.277014,,0,,0.61,0.04,0.19,,,,,4.0,6.0,1.0,,3.0,,,5.0,3.0,,1.0,2.0,,,,,,,4.0,przemek.franek_,2.0,1.0,,,,,,,,,,,
14167937,home,Stade Rennais,Mahdi Camara,camara-mahdi,M. Camara,M,45,178.0,964,M,916041,EUR,899164800,M,45,45,False,33.0,28.0,1.0,,0.0,14.0,17.0,14.0,16.0,2.0,3.0,,,90.0,48.0,6.8,9.0,0.193556,,0,,0.11,0.09,0.14,,,,1.0,4.0,5.0,,,2.0,1.0,,2.0,2.0,3.0,3.0,1.0,,,3.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,
14167937,home,Stade Rennais,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172.0,1149,M,581314,EUR,786758400,M,21,21,False,58.0,53.0,3.0,2.0,1.0,29.0,31.0,24.0,27.0,3.0,14.0,,,90.0,78.0,8.1,9.0,0.343911,,1,,0.57,0.31,-0.05,,,,,8.0,8.0,3.0,1.0,,1.0,2.0,6.0,5.0,3.0,4.0,5.0,,,,2.0,0.0511,-0.28,,,,,True,1.0,0.0882,,,,,,,,
14167937,home,Stade Rennais,Djaoui Cissé,djaoui-cisse,D. Cissé,M,6,188.0,1161,M,1445628,EUR,1075507200,M,6,6,False,21.0,13.0,3.0,1.0,0.0,5.0,9.0,8.0,12.0,2.0,3.0,,,68.0,48.0,6.4,21.0,0.00428099,,3,,0.01,0.09,-0.03,,,,1.0,8.0,4.0,1.0,2.0,6.0,,,1.0,1.0,4.0,1.0,,,,,,0.0873,-0.12,3.0,,,2.0,,,,3.0,,,,,,,
14167937,home,Stade Rennais,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175.0,5388,M,876600,EUR,865900800,M,11,11,False,15.0,13.0,1.0,,1.0,9.0,9.0,4.0,6.0,1.0,6.0,,,59.0,34.0,7.2,11.0,0.361526,,1,,0.31,0.31,0.17,,,,1.0,4.0,3.0,,2.0,3.0,1.0,,,,2.0,,2.0,,,1.0,1.0,0.1312,-0.38,4.0,,1.0,1.0,,,,1.0,1.0,,,,,,
14167937,home,Stade Rennais,Esteban Lepaul,lepaul-esteban,E. Lepaul,F,9,177.0,1997,M,966621,EUR,956016000,F,9,9,False,22.0,14.0,3.0,3.0,0.0,5.0,7.0,9.0,15.0,2.0,2.0,,,89.0,33.0,9.9,12.0,0.0178901,,5,,0.06,0.08,-0.06,,,1.0,4.0,6.0,4.0,2.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,1.566,1.0,1.0,,,,,4.0,2.9741,,,1.0,3.0,,,,
14167937,home,Stade Rennais,Mohamed Kader Meite,mohamed-kader-meite,M. K. Meite,F,75,191.0,2028,M,1606642,EUR,1192060800,F,39,39,False,8.0,7.0,,,1.0,3.0,3.0,4.0,5.0,,3.0,,,68.0,15.0,8.1,4.0,0.444995,,1,,0.48,0.11,0.13,,,1.0,,4.0,1.0,,,,1.0,,1.0,1.0,2.0,3.0,1.0,,,,,0.3218,0.43,1.0,,,,,1.0,0.8781,,1.0,,1.0,,,,
14167937,home,Stade Rennais,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173.0,1164,M,1102502,EUR,1021507200,D,26,26,True,18.0,15.0,3.0,1.0,0.0,8.0,9.0,7.0,9.0,,2.0,,,31.0,27.0,6.7,8.0,0.105535,,0,,0.35,-0.3,-0.15,,Quentin Merlin,,,3.0,2.0,,1.0,2.0,,,1.0,1.0,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,
14167937,home,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180.0,1176,M,806076,EUR,883526400,M,10,10,True,16.0,14.0,2.0,1.0,0.0,9.0,9.0,5.0,7.0,1.0,1.0,,,22.0,22.0,6.4,3.0,0.00773413,,1,,0.1,0.04,-0.07,,,,,1.0,2.0,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,0.0669,-0.28,1.0,,1.0,1.0,,,,,,,,,,,
14167937,home,Stade Rennais,Breel Embolo,breel-embolo,B. Embolo,F,7,185.0,4494,M,352296,EUR,855878400,F,7,7,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,1.0,,,22.0,13.0,6.6,2.0,0.0104213,,0,,-0.08,0.16,0.19,,,2.0,,3.0,3.0,,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,,,breelembolo97,,1.0,,,,,,,,,,,
14167937,home,Stade Rennais,Lucas Rosier,lucas-rosier,L. Rosier,F,12,177.0,47,,2077096,EUR,1173657600,F,71,71,True,,,,,0.0,,,,,,,,,1.0,,,,,,0,,,,,,Lucas Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167937,home,Stade Rennais,Mathys Silistrie,mathys-silistrie,M. Silistrie,G,50,,58,M,1513605,EUR,1126828800,G,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Mathys,,,,,,,,,,,,,,,Silistrie,,,,,,,,,,,,,,,,,,,,
14167937,home,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176.0,1024,M,1545409,EUR,1119916800,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Mahamadou Nagida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167937,home,Stade Rennais,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186.0,600,M,991479,EUR,991094400,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167937,home,Stade Rennais,Glen Kamara,glen-kamara,G. Kamara,M,4,183.0,808,M,292665,EUR,814838400,M,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167937,home,Stade Rennais,Seko Fofana,seko-fofana,S. Fofana,M,42,184.0,11416,M,191188,EUR,799804800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,sekofofana,,,,,,,,,,,,,
14167937,away,RC Strasbourg,Mike Penders,mike-penders,M. Penders,G,39,199.0,4381,M,1149148,EUR,1122768000,G,39,39,False,44.0,41.0,4.0,2.0,0.0,38.0,40.0,3.0,4.0,,7.0,2.0,2.0,90.0,52.0,6.4,3.0,0.00283831,0.3055,0,-0.0595,0.11,0.04,-0.39,0.17,Mike Penders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,
14167937,away,RC Strasbourg,Guéla Doué,guela-doue,G. Doué,D,22,187.0,10608,M,1002033,EUR,1034812800,D,22,22,False,75.0,66.0,6.0,3.0,0.0,43.0,45.0,23.0,30.0,9.0,3.0,,,90.0,93.0,6.3,10.0,0.00735534,,1,,0.14,0.1,-0.56,,,2.0,3.0,2.0,6.0,,,,,,2.0,1.0,,,,,1.0,,1.0,0.0112,-0.08,1.0,,,,True,,,,,,,,,,
14167937,away,RC Strasbourg,Lucas Høgsberg,lucas-hogsberg,L. Høgsberg,D,24,187.0,1156,M,1426597,EUR,1151020800,D,24,24,False,79.0,77.0,2.0,2.0,0.0,65.0,66.0,12.0,13.0,1.0,4.0,,,90.0,88.0,6.3,4.0,0.371405,,1,,0.21,0.01,-0.51,,,1.0,1.0,2.0,4.0,1.0,,,,1.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,0.0481,-0.06,,,,,,,,,,,,,,,
14167937,away,RC Strasbourg,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181.0,10903,M,802695,EUR,851126400,D,3,3,False,69.0,64.0,1.0,,0.0,43.0,46.0,21.0,23.0,1.0,3.0,,,90.0,88.0,5.7,7.0,0.00716466,,0,,0.05,0.05,-0.79,,,2.0,1.0,4.0,5.0,1.0,,,,,2.0,2.0,2.0,1.0,,,,2.0,2.0,,,,Chilly,,,,,,,,,,,,,
14167937,away,RC Strasbourg,Abdoul Ouattara,abdoul-ouattara,A. Ouattara,M,42,180.0,1131,M,1930811,EUR,1129939200,M,42,42,False,31.0,28.0,,,0.0,21.0,22.0,7.0,9.0,,8.0,,,61.0,45.0,5.8,7.0,0.0186985,,4,,-0.22,0.12,-0.23,,,,,1.0,,,,1.0,1.0,,,,3.0,,1.0,,4.0,,,0.2332,-0.58,,,,,,,,,,,,,,,
14167937,away,RC Strasbourg,Samir El Mourabet,el-mourabet-samir,S. E. Mourabet,M,29,186.0,2528,M,1605921,EUR,1128556800,M,29,29,False,30.0,26.0,1.0,,0.0,17.0,17.0,9.0,13.0,,3.0,,,52.0,46.0,6.3,7.0,0.0073337,,1,,-0.11,0.21,-0.4,,Samir El Mourabet,1.0,,3.0,7.0,,1.0,2.0,,2.0,5.0,3.0,1.0,,1.0,,,,1.0,0.0146,-0.03,,,,1.0,,,,1.0,,,,,,,1.0
14167937,away,RC Strasbourg,Valentín Barco,valentin-barco,V. Barco,M,32,172.0,11515,M,1127057,EUR,1090540800,M,32,32,False,61.0,51.0,3.0,,1.0,23.0,25.0,28.0,36.0,,4.0,,,90.0,93.0,7.1,21.0,0.797892,,4,,0.61,0.26,-0.27,,Valentín Barco,,,8.0,9.0,,2.0,6.0,1.0,,3.0,3.0,,2.0,3.0,,2.0,,4.0,0.2648,-0.56,7.0,colo.barco,4.0,2.0,,1.0,0.1386,1.0,,,,,,,
14167937,away,RC Strasbourg,Diego Moreira,diego-moreira,D. Moreira,F,7,179.0,6007,M,1142233,EUR,1091750400,M,7,7,False,54.0,48.0,1.0,,0.0,29.0,29.0,19.0,25.0,1.0,5.0,,,83.0,78.0,6.6,16.0,0.514731,,0,,0.23,0.36,-0.23,,Diego,,,4.0,2.0,1.0,,3.0,1.0,,1.0,1.0,4.0,,3.0,Moreira,,2.0,1.0,,,4.0,diegzyyy,1.0,,,,,,1.0,,,,,,
14167937,away,RC Strasbourg,Samuel Amo-Ameyaw,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174.0,1482,M,1407484,EUR,1153180800,F,27,27,False,21.0,19.0,1.0,1.0,0.0,11.0,11.0,8.0,10.0,,2.0,,,52.0,32.0,7.2,5.0,0.0718359,,1,,0.11,0.11,-0.04,,,,,2.0,6.0,1.0,,1.0,,,3.0,1.0,2.0,1.0,2.0,,1.0,,2.0,0.1524,-0.07,1.0,,,1.0,,,,,,1.0,,,,,
14167937,away,RC Strasbourg,Julio Enciso,julio-enciso,J. Enciso,M,19,173.0,12907,M,973556,EUR,1074816000,F,19,19,False,42.0,36.0,,,0.0,18.0,19.0,18.0,23.0,1.0,4.0,,,83.0,61.0,6.5,16.0,0.081699,,3,,-0.05,0.3,-0.03,,,,,9.0,5.0,1.0,3.0,9.0,,,1.0,1.0,2.0,,,,,,,0.5979,-0.57,,julioenciso.33,,4.0,,,,3.0,,1.0,,,,,
14167937,away,RC Strasbourg,Joaquin Panichelli,panichelli-joaquin,J. Panichelli,F,9,190.0,11517,M,1410925,EUR,1033948800,F,9,9,False,9.0,5.0,,,0.0,,1.0,5.0,8.0,,3.0,,,90.0,21.0,6.2,9.0,0.0167899,,2,,-0.84,0.24,0.24,,Joaquín Panichelli,3.0,2.0,4.0,4.0,,,,,1.0,,,5.0,2.0,,,1.0,,2.0,0.0983,-0.17,,,,,,,,1.0,2.0,,,,,,
14167937,away,RC Strasbourg,Mathis Amougou,mathis-amougou,M. Amougou,M,17,177.0,3772,M,1426224,EUR,1137542400,M,17,17,True,37.0,35.0,,,0.0,15.0,15.0,20.0,22.0,,5.0,,,38.0,41.0,6.7,3.0,0.0251978,,0,,0.14,0.09,-0.12,,,,,2.0,2.0,2.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
14167937,away,RC Strasbourg,Sebastian Nanasi,sebastian-nanasi,S. Nanasi,M,11,178.0,2778,M,962068,EUR,1021507200,M,11,11,True,14.0,13.0,,,0.0,5.0,5.0,8.0,9.0,,1.0,,,38.0,18.0,7.2,2.0,0.15057,,1,,-0.13,0.08,-0.06,,Sebastian Nanasi,1.0,,1.0,,,,,,,,,1.0,,6.0,,,,,0.1246,0.51,1.0,,1.0,,,1.0,0.6007,,,,1.0,,,,
14167937,away,RC Strasbourg,Rabby Nzingoula,rabby-nzingoula,R. Nzingoula,M,22,183.0,464,M,1492676,EUR,1132876800,M,41,41,True,15.0,12.0,,,0.0,8.0,8.0,4.0,7.0,,,,,29.0,24.0,6.5,6.0,0.00116139,,1,,-0.24,0.17,-0.03,,,,,2.0,2.0,,,,,,1.0,,3.0,2.0,,,,1.0,1.0,0.0275,-0.09,,,,,,,,1.0,,,,,,,
14167937,away,RC Strasbourg,Kendry Páez,kendry-paez,K. Páez,M,19,177.0,23800,M,1464025,EUR,1178236800,M,16,16,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,3.0,,,,,13.0,7.0,6.4,3.0,0.0271529,,0,,0.02,0.0,-0.01,,,,,2.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,kendrypaez_10,,,,,,,,,,,,,
14167937,away,RC Strasbourg,Martial Godo,martial-godo,M. Godo,F,20,169.0,1281,M,1190938,EUR,1047600000,F,20,20,True,1.0,,,,0.0,,1.0,,,,1.0,,,13.0,3.0,6.4,2.0,,,1,,-0.01,-0.15,0.0,,,,,1.0,,,,1.0,,,,,,,,,,,,0.0281,0.01,,,,,,,,1.0,,,,,,,
14167937,away,RC Strasbourg,Stefan Bajić,stefan-bajic,S. Bajić,G,50,187.0,241,M,911843,EUR,1009065600,G,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167937,away,RC Strasbourg,Gabriel Kerckaert,gabriel-kerckaert,G. Kerckaert,G,60,,80,,1965113,EUR,1192924800,G,60,60,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Gabriel,,,,,,,,,,,,,,,Kerckaert,,,,,,,,,,,,,,,,,,,,
14167937,away,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186.0,579,M,186017,EUR,798336000,D,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167937,away,RC Strasbourg,Rafael Luis,luis-rafael,R. Luís,M,83,186.0,579,M,1153333,EUR,1108684800,M,83,83,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Rafael Luís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
