match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,player_firstName,stat_aerialLost,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_interceptionWon,stat_wonTackle,player_lastName,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_fouls,captain,stat_accurateCross,stat_bigChanceMissed,stat_outfielderBlock,stat_goalAssist,stat_goals
11453196,home,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,,826242,EUR,817948800.0,M,88,88,True,11.0,10.0,,,7.0,7.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,,,,,27.0,16.0,6.7,1.0,0,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,
11453196,home,Al Wehda,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172.0,214,M,,385708,EUR,822873600.0,F,7,7,True,,,,,,,1.0,3.0,,,,,,,,,,10.0,5.0,6.8,2.0,1,3.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,
11453196,home,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,,984587,EUR,920332800.0,F,80,80,True,3.0,3.0,,,,,3.0,3.0,,,,,,,,,,11.0,3.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453196,home,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,,925459,EUR,857174400.0,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453196,home,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,,832637,EUR,774489600.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453196,home,Al Wehda,Naif Kariri,kireiri-naif,N. Kariri,D,38,164.0,10,M,,948907,EUR,892684800.0,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453196,home,Al Wehda,Yousef Alharbi,yousef-alharbi,Y. Alharbi,M,35,169.0,6,M,,881833,EUR,858470400.0,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453196,home,Al Wehda,Nawaf Alazizi,nawaf-al-azizi,N. Alazizi,M,,170.0,7,M,,979394,EUR,934243200.0,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453196,home,Al Wehda,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174.0,4,M,,148870,EUR,627868800.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453196,away,Al Raed,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,,828527,EUR,781401600.0,G,23,23,False,23.0,14.0,16.0,7.0,11.0,11.0,3.0,12.0,,,,5.0,,1.0,2.0,,,90.0,27.0,7.0,9.0,0,,,,,,,,,,,,,,,,,,,,True,,,,,
11453196,away,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,,970908,EUR,931651200.0,D,32,32,False,33.0,27.0,4.0,3.0,18.0,23.0,9.0,11.0,1.0,5.0,,4.0,1.0,,,,,90.0,49.0,7.2,10.0,0,1.0,2.0,,,3.0,2.0,,,2.0,,,1.0,1.0,3.0,,,,,,,,,,,
11453196,away,Al Raed,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186.0,312,M,,842744,EUR,888364800.0,D,21,21,False,36.0,34.0,3.0,1.0,29.0,30.0,5.0,6.0,6.0,6.0,10.0,4.0,,,,,,90.0,47.0,7.2,2.0,0,,2.0,,,,,,2.0,,,,,1.0,,,,,,1.0,,,,,,
11453196,away,Al Raed,Mamadou Loum,mamadou-loum,M. Loum,M,21,193.0,526,M,,796059,EUR,851904000.0,D,5,5,False,53.0,40.0,10.0,4.0,32.0,38.0,8.0,15.0,4.0,5.0,2.0,4.0,1.0,,,,,90.0,61.0,6.8,14.0,0,,5.0,,,,1.0,,4.0,1.0,,,,,,,,,,,,,,,,
11453196,away,Al Raed,Hamad Al-Jayzani,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,,802975,EUR,731203200.0,D,28,28,False,27.0,22.0,2.0,1.0,13.0,16.0,10.0,13.0,6.0,9.0,4.0,1.0,,,,,,90.0,52.0,7.7,10.0,0,2.0,4.0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,2.0,2.0,,3.0,,1.0,,,1.0,
11453196,away,Al Raed,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,,893373,EUR,940896000.0,M,24,24,False,58.0,47.0,14.0,7.0,30.0,32.0,17.0,31.0,,3.0,2.0,9.0,1.0,,,,,90.0,72.0,7.2,18.0,1,5.0,2.0,,,,2.0,,,,,,,,,,2.0,2.0,1.0,2.0,,,,1.0,,
11453196,away,Al Raed,Mathias Normann,mathias-normann,M. Normann,M,12,179.0,189,M,,565686,EUR,833241600.0,M,8,8,False,33.0,29.0,5.0,3.0,19.0,20.0,10.0,14.0,,,1.0,5.0,,,,,,90.0,45.0,6.6,11.0,1,1.0,7.0,3.0,,,2.0,,,,,1.0,1.0,1.0,,,,,,4.0,,,,1.0,,
11453196,away,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,,893191,EUR,693532800.0,M,10,10,False,22.0,13.0,3.0,1.0,4.0,7.0,10.0,19.0,,3.0,,4.0,,,,,,90.0,45.0,6.6,20.0,2,4.0,8.0,2.0,1.0,3.0,2.0,,,1.0,,1.0,1.0,1.0,3.0,,2.0,,,3.0,,1.0,,,,
11453196,away,Al Raed,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,,309154,EUR,654652800.0,M,7,7,False,31.0,27.0,2.0,2.0,8.0,9.0,19.0,26.0,,4.0,,4.0,1.0,,,,,89.0,51.0,6.8,15.0,1,4.0,7.0,2.0,,1.0,2.0,,1.0,,,1.0,1.0,,1.0,,4.0,2.0,,2.0,,,,,,
11453196,away,Al Raed,Firas Al-Ghamdi,firas-al-ghamdi,F. Al-Ghamdi,M,14,168.0,31,M,,963214,EUR,944179200.0,M,49,49,False,8.0,6.0,,,1.0,2.0,5.0,6.0,,4.0,,3.0,2.0,,,,,57.0,17.0,6.5,6.0,0,,5.0,1.0,,2.0,3.0,,,3.0,,,,1.0,1.0,,,,,1.0,,,,,,
11453196,away,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,,919719,EUR,818812800.0,F,11,11,False,10.0,8.0,,,2.0,2.0,6.0,8.0,3.0,5.0,3.0,3.0,1.0,,,,,89.0,22.0,7.5,4.0,2,,5.0,,,,1.0,,4.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0
11453196,away,Al Raed,Júlio Tavares,julio-tavares,J. Tavares,F,11,187.0,109,M,,218652,EUR,595900800.0,F,17,17,True,5.0,3.0,,,,,3.0,5.0,2.0,2.0,,,,,,,,33.0,8.0,6.8,3.0,2,,5.0,,,,1.0,,5.0,,,1.0,,,,,,,1.0,,,,,,,
11453196,away,Al Raed,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,,982351,EUR,956534400.0,M,14,14,True,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0,,4.0,1.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,
11453196,away,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,,958020,EUR,884131200.0,M,45,45,True,,,,,,,,,,,,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453196,away,Al Raed,Mshari Sanyoor,mshari-sanyoor,M. Sanyoor,G,50,181.0,64,M,,972698,EUR,1007510400.0,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453196,away,Al Raed,Bander Whaeshi,bander-whaeshi,B. Whaeshi,D,66,,6,M,,1522210,EUR,1018915200.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Bander Whaeshi,,,,,,,,,,,,,,,,,,
11453196,away,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,,818734,EUR,717811200.0,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453196,away,Al Raed,Omar Shami,omar-shami,O. Shami,M,15,,5,M,,1835249,EUR,1080000000.0,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Omar Shami,,,,,,,,,,,,,,,,,,
11453196,away,Al Raed,Saud Al Dosari,saud-al-dosari,S. A. Dosari,F,3,,1,M,,1844102,EUR,,F,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Saud Al Dosari,,,,,,,,,,,,,,,,,,
11453196,away,Al Raed,Raed Al-Ghamdi,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,,795468,EUR,768182400.0,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
