match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_goals
12421254,home,FCV Dender,Aurélien Scheidler,,,aurelien-scheidler,A. Scheidler,F,21,192,170,M,915567,EUR,896918400,F,11,11,False,24.0,16.0,,,0.0,4.0,7.0,12.0,17.0,3.0,7.0,,2.0,,,,,78.0,36.0,6.8,11.0,0.0163205,3,,,4.0,4.0,,,,,3.0,,,,1.0,,,2.0,3.0,0.6905,,,1.0,,1.0,1.0,,,1.0,,
12421254,home,FCV Dender,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,26,26,True,5.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,,1.0,,2.0,,,,,15.0,7.0,6.7,1.0,0.00521871,0,,,2.0,3.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,0ratmangoen,
12421254,home,FCV Dender,Mohamed Berte,Mohamed Berte,,mohamed-berte,M. Berte,F,90,175,98,M,1122525,EUR,1017014400,F,90,90,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,12.0,8.0,6.3,1.0,0.00226047,3,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,0.6321,,,,,2.0,,,,1.0,,
12421254,home,FCV Dender,Lennard Hens,Lennard Hens,,lennard-hens,L. Hens,M,10,183,58,M,1502941,EUR,823737600,M,10,10,True,2.0,1.0,1.0,1.0,0.0,,,2.0,3.0,,,,,,,,,18.0,4.0,6.7,1.0,0.134372,1,,,,,,,,,,,,,,1.0,1.0,1.0,,0.0475,1.0,,,,,,,,,,
12421254,home,FCV Dender,David Hrnčár,,,david-hrncar,D. Hrnčár,M,20,186,104,M,924664,EUR,881712000,M,20,20,True,,,,,0.0,,,,1.0,,,,1.0,,,,,18.0,6.0,6.3,3.0,0.0002834,0,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,
12421254,home,FCV Dender,Julien Devriendt,,,julien-devriendt,J. Devriendt,G,16,189,17,M,857141,EUR,911952000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421254,home,FCV Dender,Ridwane M'Barki,,,ridwane-mbarki,R. M'Barki,D,10,173,39,M,842287,EUR,773107200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421254,home,FCV Dender,Thomas Holmes,,,thomas-holmes,T. Holmes,D,29,185,83,M,928586,EUR,952819200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421254,home,FCV Dender,Desmond Acquah,Desmond Acquah,,desmond-acquah,D. Acquah,M,23,173,47,M,1388443,EUR,1027382400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421254,home,FCV Dender,Jordan Attah Kadiri,,,jordan-attah-kadiri,J. A. Kadiri,F,19,182,123,M,992166,EUR,952732800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421254,away,KRC Genk,Mike Penders,Mike Penders,,mike-penders,M. Penders,G,39,199,4402,M,1149148,EUR,1122768000,G,39,39,False,33.0,24.0,23.0,14.0,0.0,18.0,19.0,6.0,14.0,,,,9.0,,,2.0,,90.0,40.0,7.3,9.0,0.00227927,0,0.2463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421254,away,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172,3909,M,1134470,EUR,1009756800,D,77,77,False,35.0,26.0,6.0,1.0,0.0,11.0,13.0,16.0,27.0,,1.0,2.0,6.0,,,,,90.0,63.0,6.4,24.0,0.0360003,2,,,,11.0,5.0,,1.0,,,2.0,,,,5.0,1.0,,4.0,0.0509,1.0,3.0,2.0,,1.0,1.0,1.0,0.365,,z.elouahdi,
12421254,away,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,False,40.0,38.0,1.0,,0.0,29.0,30.0,9.0,10.0,3.0,6.0,8.0,3.0,,,,,90.0,52.0,7.1,2.0,0.00357275,0,,,3.0,6.0,1.0,,,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
12421254,away,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,6,6,False,53.0,44.0,9.0,6.0,0.0,27.0,31.0,18.0,23.0,2.0,6.0,8.0,4.0,,,,,90.0,77.0,7.8,11.0,0.062462,0,,,,3.0,,3.0,2.0,,2.0,1.0,2.0,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,
12421254,away,KRC Genk,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180,4977,M,354046,EUR,776304000,D,18,18,False,60.0,47.0,8.0,3.0,0.0,20.0,24.0,27.0,38.0,3.0,4.0,3.0,6.0,,,,,90.0,77.0,7.5,15.0,0.0347722,0,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,joriskayembe23,
12421254,away,KRC Genk,Ibrahima Sory Bangoura,,,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190,620,M,1396027,EUR,1073260800,M,21,21,False,42.0,37.0,2.0,2.0,0.0,16.0,17.0,21.0,25.0,4.0,9.0,1.0,7.0,,,,,85.0,62.0,7.3,11.0,0.0208177,2,,,1.0,7.0,1.0,1.0,3.0,,,,5.0,4.0,,,,1.0,1.0,0.1095,1.0,4.0,1.0,,1.0,,,,,,
12421254,away,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,False,30.0,28.0,,,0.0,13.0,13.0,15.0,18.0,,2.0,,2.0,,,,,71.0,41.0,6.6,9.0,0.0130902,1,,,,4.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,3.0,0.0508,,3.0,,,,,,,,,
12421254,away,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,68.0,53.0,10.0,6.0,0.0,18.0,23.0,35.0,45.0,1.0,6.0,2.0,5.0,,,,,90.0,83.0,7.1,17.0,0.0649413,0,,True,1.0,5.0,1.0,,1.0,,1.0,2.0,4.0,2.0,,,,,1.0,,,,1.0,,,,,,,,
12421254,away,KRC Genk,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179,987,M,1099462,EUR,1012780800,F,23,23,False,55.0,40.0,10.0,6.0,0.0,13.0,15.0,31.0,52.0,,2.0,,5.0,,,,,90.0,88.0,7.2,31.0,0.285746,3,,,,3.0,1.0,,,,1.0,,,,,12.0,4.0,,5.0,0.0821,2.0,,3.0,,2.0,1.0,1.0,0.0137,,,
12421254,away,KRC Genk,Tolu Arokodare,,,tolu-arokodare,T. Arokodare,F,14,196,5773,M,987734,EUR,974937600,F,99,99,False,21.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,16.0,3.0,3.0,1.0,1.0,,,,,85.0,33.0,6.5,13.0,0.0123679,2,,,4.0,6.0,1.0,,,,,,,,1.0,,,,4.0,0.3644,1.0,1.0,,,,,2.0,1.5624,1.0,,
12421254,away,KRC Genk,Christopher Baah,Christopher Baah,,christopher-baah,C. Baah,M,22,172,2650,M,1477662,EUR,1102982400,F,7,7,False,26.0,21.0,1.0,1.0,0.0,8.0,8.0,13.0,20.0,,5.0,,5.0,,,,,85.0,47.0,6.7,17.0,0.322838,2,,,2.0,10.0,,,1.0,,2.0,2.0,,,,2.0,,1.0,4.0,0.3352,1.0,3.0,6.0,1.0,1.0,3.0,,,1.0,,
12421254,away,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171,6599,M,1468744,EUR,1195430400,M,20,20,True,6.0,5.0,,,0.0,1.0,2.0,5.0,5.0,1.0,2.0,,,,,,,19.0,16.0,6.6,6.0,0.162175,0,,,,3.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,2.0,,2.0,1.0,2.0,1.0,,,,,,,
12421254,away,KRC Genk,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182,619,M,1512197,EUR,1119139200,F,32,32,True,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,,1.0,,,,,,,18.0,7.0,6.5,2.0,0.00127919,1,,,,1.0,,,,,1.0,,,,,,,,,0.0485,,,1.0,,1.0,,,,,,
12421254,away,KRC Genk,Nikolas Sattlberger,,,sattlberger-nikolas,N. Sattlberger,M,24,191,235,M,1086072,EUR,1074384000,M,24,24,True,6.0,5.0,,,0.0,,,5.0,6.0,1.0,1.0,1.0,,,,,,18.0,8.0,6.6,2.0,0.00239856,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12421254,away,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185,4405,M,1010634,EUR,987033600,F,9,9,True,,,,,0.0,,,,,,,,,,,,,18.0,2.0,7.0,,,1,,,,,,,,,,,,,,,,,,0.7884,,,,,,,1.0,0.8854,,,1.0
12421254,away,KRC Genk,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421254,away,KRC Genk,Josue Ndenge Kongolo,,,josue-ndenge-kongolo,J. N. Kongolo,D,44,184,312,M,1396029,EUR,1144886400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421254,away,KRC Genk,Yaimar Medina,Yaimar Medina,,yaimar-medina,Y. Medina,D,19,178,1171,M,1106546,EUR,1099612800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421254,away,KRC Genk,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180,165,M,961902,EUR,1011571200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421254,away,KRC Genk,Luca Oyen,,,luca-oyen,L. Oyen,M,11,172,406,M,996986,EUR,1047600000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
