match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_fouls,stat_totalOffside,player_firstName,player_lastName,stat_shotOffTarget,stat_wasFouled,captain,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
11396317,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,27.0,21.0,11.0,5.0,17.0,17.0,4.0,10.0,8.0,4.0,1.0,90.0,37.0,7.3,6.0,0.00100223,0,0.0327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396317,home,1. FC Union Berlin,Robin Knoche,robin-knoche,R. Knoche,D,31,190,148,M,130433,EUR,706492800,D,31,31,False,61.0,54.0,6.0,1.0,37.0,40.0,17.0,21.0,8.0,,,90.0,71.0,7.2,8.0,0.0129145,1,,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.1018,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396317,home,1. FC Union Berlin,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,2,2,False,60.0,58.0,10.0,8.0,40.0,40.0,18.0,20.0,10.0,,,90.0,69.0,7.1,4.0,0.0155071,0,,2.0,1.0,6.0,1.0,,3.0,1.0,,,1.0,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11396317,home,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,54.0,45.0,7.0,3.0,24.0,29.0,21.0,25.0,4.0,,,90.0,69.0,6.8,13.0,0.0236637,1,,,2.0,5.0,4.0,,1.0,,1.0,,1.0,0.0396,2.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11396317,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,51.0,48.0,7.0,5.0,26.0,27.0,28.0,34.0,9.0,,,90.0,83.0,8.0,10.0,0.307937,1,,,1.0,5.0,5.0,,,1.0,3.0,3.0,1.0,0.0492,2.0,1.0,,2.0,,,,1.0,,True,10.0,6.0,1.0,1.0,4.0,,,,,,,,,,,,
11396317,home,1. FC Union Berlin,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,M,33,33,False,19.0,12.0,1.0,,3.0,4.0,9.0,19.0,3.0,,,90.0,37.0,7.2,13.0,0.0365164,3,,2.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0686,,1.0,1.0,2.0,,,,1.0,,,4.0,,,,1.0,1.0,0.2983,,,,,,,,,,
11396317,home,1. FC Union Berlin,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,787889,EUR,862272000,M,29,29,False,48.0,41.0,3.0,2.0,24.0,28.0,17.0,20.0,5.0,,,90.0,65.0,7.0,11.0,0.02035,2,,3.0,6.0,7.0,11.0,1.0,1.0,,3.0,,1.0,0.0532,2.0,,,1.0,,,,1.0,,,,,3.0,2.0,,,,,,,,,,,,,
11396317,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,False,37.0,30.0,2.0,1.0,9.0,10.0,23.0,30.0,5.0,,,83.0,66.0,7.6,19.0,0.291369,2,,1.0,,9.0,4.0,1.0,,1.0,2.0,2.0,5.0,0.2293,1.0,3.0,,2.0,,,,1.0,1.0,,3.0,2.0,3.0,1.0,3.0,,,1.0,2.0,,,,,,,,
11396317,home,1. FC Union Berlin,Robin Gosens,robin-gosens,R. Gosens,D,21,183,3171,M,377118,EUR,773366400,M,6,6,False,33.0,26.0,4.0,3.0,13.0,13.0,13.0,21.0,3.0,,,87.0,55.0,8.1,11.0,0.186656,3,,2.0,2.0,3.0,7.0,,3.0,1.0,2.0,1.0,2.0,0.0841,,,1.0,1.0,,,,2.0,2.0,,1.0,,1.0,1.0,3.0,1.0,0.0296,,1.0,,,,,,,,
11396317,home,1. FC Union Berlin,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,False,19.0,15.0,2.0,2.0,4.0,4.0,11.0,16.0,2.0,,,89.0,47.0,5.9,13.0,0.0205984,4,,5.0,6.0,7.0,9.0,,4.0,1.0,1.0,,6.0,0.9552,,1.0,,1.0,,,,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,0.4302,,,4.0,,,,,,,
11396317,home,1. FC Union Berlin,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,975800,EUR,990057600,F,16,16,False,17.0,16.0,1.0,1.0,3.0,3.0,13.0,16.0,3.0,,,83.0,40.0,7.5,12.0,0.328916,3,,1.0,1.0,7.0,6.0,1.0,,,,,4.0,0.8753,1.0,1.0,,,1.0,,,,2.0,,2.0,,7.0,3.0,2.0,2.0,0.6874,,1.0,1.0,1.0,,,,,,
11396317,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,True,5.0,3.0,,,1.0,2.0,2.0,3.0,1.0,,,13.0,9.0,6.6,2.0,0.00119068,0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396317,home,1. FC Union Berlin,Brenden Aaronson,brenden-aaronson,B. Aaronson,M,11,178,2605,M,973431,EUR,972172800,M,7,7,True,6.0,5.0,,,,,5.0,6.0,1.0,,,13.0,14.0,7.0,5.0,0.0391436,0,,,,2.0,2.0,,1.0,,1.0,1.0,3.0,,1.0,,,,1.0,,,,1.0,,,,1.0,,2.0,,,,1.0,,,,,,,,
11396317,home,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,True,1.0,,,,,,,1.0,,,,9.0,1.0,6.5,1.0,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396317,home,1. FC Union Berlin,Mikkel Kaufmann,mikkel-kaufmann,M. K. Sorensen,F,29,190,279,M,918437,EUR,978480000,F,9,9,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,1.0,9.0,,4.0,0.00161626,1,,3.0,1.0,6.0,1.0,,,,,,1.0,0.0936,,2.0,,,,,,,,,,,1.0,,,1.0,0.126,,,,,,,,,,
11396317,home,1. FC Union Berlin,Jakob Busk,jakob-busk,J. Busk,G,16,189,74,M,183475,EUR,747792000,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396317,home,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396317,home,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396317,home,1. FC Union Berlin,Aissa Laïdouni,aissa-laidouni,A. Laïdouni,M,93,182,3217,M,828077,EUR,850435200,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laids_93,,,,,
11396317,home,1. FC Union Berlin,Chris Bedia,chris-bedia,C. Bedia,F,29,189,740,M,359236,EUR,825984000,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396317,away,Darmstadt 98,Marcel Schuhen,marcel-schuhen,M. Schuhen,G,1,188,101,M,132654,EUR,726883200,G,1,1,False,36.0,21.0,21.0,7.0,16.0,22.0,5.0,14.0,10.0,1.0,5.0,90.0,49.0,7.5,15.0,0.00093489,0,0.5715,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,
11396317,away,Darmstadt 98,Matthias Bader,matthias-bader,M. Bader,M,26,176,59,M,800444,EUR,866505600,D,26,26,False,32.0,24.0,4.0,1.0,12.0,16.0,12.0,17.0,3.0,,,90.0,59.0,6.3,14.0,0.147082,2,,1.0,1.0,7.0,5.0,1.0,1.0,,3.0,1.0,3.0,0.1188,3.0,,,1.0,,,,1.0,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,
11396317,away,Darmstadt 98,Clemens Riedel,clemens-riedel,C. Riedel,D,38,186,359,M,1129360,EUR,1058572800,D,38,38,False,9.0,8.0,,,7.0,7.0,1.0,2.0,1.0,,,14.0,9.0,6.4,1.0,0.00026343,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11396317,away,Darmstadt 98,Christoph Klarer,christoph-klarer,C. Klarer,D,4,191,230,M,865554,EUR,960940800,D,14,14,False,58.0,55.0,8.0,7.0,41.0,41.0,14.0,17.0,3.0,,,90.0,69.0,7.4,5.0,0.153045,1,,,2.0,1.0,4.0,,2.0,,2.0,1.0,2.0,0.039,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
11396317,away,Darmstadt 98,Klaus Gjasula,klaus-gjasula,K. Gjasula,M,8,189,238,M,163673,EUR,629596800,M,23,23,False,57.0,46.0,9.0,5.0,31.0,35.0,15.0,22.0,7.0,,,90.0,73.0,7.4,12.0,0.0123701,1,,1.0,8.0,2.0,13.0,,4.0,1.0,4.0,4.0,,0.0764,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,
11396317,away,Darmstadt 98,Fabian Nürnberger,fabian-nurnberger,F. Nürnberger,D,15,180,308,M,940886,EUR,933120000,M,15,15,False,43.0,36.0,3.0,,22.0,26.0,15.0,21.0,3.0,,,87.0,58.0,6.8,13.0,0.0942267,0,,1.0,2.0,4.0,5.0,,,,,,,,,2.0,,,,,,,1.0,,4.0,1.0,3.0,2.0,3.0,,,,,,,,,,,,
11396317,away,Darmstadt 98,Fabian Holland,fabian-holland,F. Holland,M,32,172,44,M,39718,EUR,647654400,M,32,32,False,55.0,45.0,9.0,5.0,27.0,30.0,18.0,26.0,7.0,,,87.0,78.0,7.2,15.0,0.0238506,1,,2.0,,3.0,6.0,,,,2.0,2.0,4.0,0.0173,1.0,,,,,,,,3.0,True,1.0,,1.0,1.0,,1.0,0.0327,,,,,,,,,,
11396317,away,Darmstadt 98,Julian Justvan,julian-justvan,J. Justvan,M,10,177,208,M,843132,EUR,891475200,F,17,17,False,23.0,19.0,4.0,3.0,4.0,4.0,16.0,22.0,3.0,,,90.0,43.0,7.2,9.0,0.264677,2,,3.0,,6.0,5.0,1.0,,1.0,,,1.0,0.05,2.0,,,,,,,1.0,2.0,,3.0,1.0,4.0,3.0,2.0,,,,,,,,,,,,
11396317,away,Darmstadt 98,Bartol Franjić,bartol-franjic,B. Franjić,D,4,188,631,M,880742,EUR,947808000,M,28,28,False,30.0,22.0,,,10.0,12.0,12.0,18.0,4.0,,,72.0,44.0,6.0,14.0,0.0118217,2,,4.0,3.0,9.0,4.0,2.0,,,1.0,1.0,2.0,0.2102,,1.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,1.0
11396317,away,Darmstadt 98,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,F,27,27,False,27.0,24.0,4.0,3.0,11.0,12.0,16.0,18.0,3.0,,,72.0,40.0,7.6,4.0,0.272488,3,,,,4.0,5.0,1.0,,,2.0,1.0,,0.1408,2.0,1.0,,1.0,,,,2.0,,,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,
11396317,away,Darmstadt 98,Luca Pfeiffer,luca-pfeiffer,L. Pfeiffer,F,16,196,147,M,842212,EUR,840499200,F,24,24,False,20.0,8.0,1.0,,2.0,4.0,7.0,17.0,3.0,,,90.0,31.0,7.2,14.0,0.10842,2,,3.0,2.0,4.0,4.0,,1.0,,1.0,1.0,1.0,0.2795,,1.0,,1.0,,,,2.0,2.0,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,
11396317,away,Darmstadt 98,Christoph Zimmermann,christoph-zimmermann,C. Zimmermann,D,,194,50,M,142568,EUR,726796800,D,4,4,True,38.0,29.0,13.0,6.0,23.0,27.0,6.0,11.0,7.0,,,76.0,51.0,6.8,9.0,0.00408919,1,,4.0,,6.0,6.0,,6.0,,4.0,1.0,,0.1881,,,,2.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11396317,away,Darmstadt 98,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,F,25,25,True,4.0,2.0,,,,1.0,2.0,4.0,3.0,,,18.0,16.0,6.4,8.0,0.00341847,1,,1.0,,5.0,2.0,,,,1.0,,1.0,0.0172,,3.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
11396317,away,Darmstadt 98,Oscar Vilhelmsson,oscar-vilhelmsson,O. Wilhelmsson,F,11,188,219,M,993211,EUR,1065052800,F,29,29,True,2.0,1.0,,,,,1.0,2.0,,,,18.0,6.0,6.5,3.0,0.00146376,0,,,,1.0,1.0,,,,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11396317,away,Darmstadt 98,Matej Maglica,matej-maglica,M. Maglica,D,5,196,199,M,1082797,EUR,906681600,D,5,5,True,9.0,3.0,5.0,2.0,1.0,4.0,2.0,5.0,,,,9.0,11.0,6.5,6.0,0.0015599,0,,1.0,2.0,2.0,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396317,away,Darmstadt 98,Tobias Kempe,tobias-kempe,T. Kempe,M,,184,86,M,37630,EUR,614908800,M,11,11,True,3.0,2.0,,,,,2.0,4.0,1.0,,,9.0,7.0,6.6,3.0,0.00211865,0,,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
