match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed
11453029,home,Damac FC,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,342909,EUR,792633600,F,10,10,False,31.0,26.0,5.0,4.0,7.0,8.0,24.0,,6.0,4.0,,,,90.0,52.0,7.7,13.0,4,,,,19.0,1.0,,6.0,3.0,5.0,3.0,,1.0,,,,,,2.0,3.0,,1.0,,1.0,,2.0,,1.0,1.0,
11453029,home,Damac FC,Ahmed Harisi,ahmed-harisi,A. Harisi,M,18,170.0,9,M,1520999,EUR,966384000,F,18,18,True,3.0,2.0,,,2.0,2.0,1.0,,1.0,1.0,,,,8.0,4.0,6.5,1.0,0,Ahmed Harisi,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
11453029,home,Damac FC,Abdulaziz Al-Shahrani,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173.0,20,M,975862,EUR,783388800,M,14,14,True,2.0,2.0,,,1.0,1.0,1.0,,,,,,,8.0,2.0,6.5,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,home,Damac FC,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,home,Damac FC,Sultan Faqihi,sultan-faqihi,S. Faqihi,D,14,175.0,2,M,868647,EUR,794016000,D,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,home,Damac FC,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,1065328,EUR,794966400,D,4,4,True,,,,,,,,,,,,,,,,,,0,Noor Al-Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,home,Damac FC,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,M,23,173.0,10,M,877163,EUR,826416000,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,home,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169.0,12,M,1141407,EUR,993772800,D,12,12,True,,,,,,,,,,,,,,,,,,0,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,home,Damac FC,Bader Munshi,bader-munshi,B. Munshi,M,16,178.0,9,M,1102071,EUR,929836800,M,16,16,True,,,,,,,,,,,,,,,,,,0,Bader Munshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,home,Damac FC,Fahad Aljuhani,fahad-al-johani,F. Aljuhani,F,19,177.0,7,M,160947,EUR,688435200,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,away,Al-Okhdood,Paulo Vítor,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,1,1,False,30.0,23.0,10.0,3.0,21.0,23.0,7.0,,,11.0,,2.0,2.0,90.0,35.0,6.6,7.0,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,away,Al-Okhdood,Awdh Faraj,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,25.0,16.0,1.0,1.0,7.0,7.0,20.0,,2.0,3.0,,,,90.0,38.0,6.5,13.0,0,,,,9.0,2.0,1.0,4.0,1.0,,,,,1.0,,1.0,2.0,2.0,1.0,,2.0,,,,,,,,,
11453029,away,Al-Okhdood,Solomon Kvirkvelia,solomon-kvirkvelia,S. Kvirkvelia,D,,196.0,258,M,95636,EUR,697334400,D,5,5,False,37.0,32.0,5.0,2.0,26.0,27.0,10.0,2.0,3.0,5.0,,,,90.0,49.0,6.8,6.0,0,,,,6.0,,1.0,2.0,,,,,,7.0,2.0,,1.0,,,,,,,1.0,,,,,,
11453029,away,Al-Okhdood,Andrei Burcă,andrei-burca,A. Burcă,D,33,188.0,560,M,846999,EUR,734832000,D,3,3,False,43.0,32.0,8.0,4.0,24.0,30.0,13.0,1.0,3.0,8.0,,,,90.0,50.0,6.8,11.0,1,,,,8.0,,1.0,1.0,,,,,1.0,1.0,,1.0,2.0,2.0,,,,1.0,,,,,,,,
11453029,away,Al-Okhdood,Hussain Al Zabdani,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000,D,8,8,False,37.0,27.0,3.0,1.0,12.0,17.0,21.0,1.0,4.0,7.0,,,,90.0,68.0,6.6,24.0,0,Hussain Al Zabdani,,,15.0,1.0,,3.0,2.0,1.0,1.0,1.0,,2.0,,1.0,2.0,1.0,6.0,,,1.0,True,1.0,,,,,,
11453029,away,Al-Okhdood,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,M,18,18,False,57.0,48.0,7.0,3.0,23.0,24.0,33.0,,2.0,9.0,,,,90.0,65.0,6.6,9.0,0,,,,25.0,,,5.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,3.0,,,2.0,,,,,,
11453029,away,Al-Okhdood,Eid Al Muwallad,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,1521467,EUR,1008288000,M,6,6,False,54.0,45.0,9.0,4.0,22.0,23.0,31.0,,6.0,6.0,,,,90.0,71.0,7.0,11.0,0,Eid Al Muwallad,,,23.0,,,3.0,,,,,,1.0,1.0,1.0,6.0,2.0,,,3.0,,,,,,,,,
11453029,away,Al-Okhdood,Alex Collado,alex-collado,A. Collado,M,8,177.0,1606,M,859767,EUR,924739200,M,11,11,False,27.0,18.0,5.0,2.0,3.0,4.0,27.0,,1.0,2.0,,,,90.0,49.0,6.1,23.0,3,Alex,Collado,,16.0,4.0,,9.0,3.0,4.0,1.0,,1.0,,,,,,3.0,,,,,3.0,1.0,,,2.0,,
11453029,away,Al-Okhdood,Florin Tănase,florin-tanase,F. Tănase,M,10,185.0,1396,M,537032,EUR,788745600,M,10,10,False,40.0,32.0,4.0,3.0,10.0,11.0,34.0,,1.0,6.0,,,,90.0,55.0,7.2,15.0,2,,,,23.0,5.0,2.0,6.0,2.0,,,,,,,,1.0,1.0,,,2.0,5.0,,,1.0,2.0,1.0,,,
11453029,away,Al-Okhdood,Saviour Godwin,saviour-godwin,S. Godwin,M,77,170.0,248,M,359650,EUR,840672000,M,99,99,False,20.0,14.0,4.0,2.0,5.0,7.0,15.0,,4.0,5.0,,,,90.0,39.0,7.0,12.0,4,,,,9.0,2.0,,6.0,,2.0,,,2.0,,,1.0,1.0,,2.0,3.0,2.0,2.0,,2.0,,1.0,,1.0,,
11453029,away,Al-Okhdood,Léandre Tawamba,leandre-tawamba,L. Tawamba,F,,189.0,255,M,315224,EUR,630115200,F,9,9,False,22.0,17.0,,,8.0,8.0,15.0,1.0,4.0,3.0,,,,90.0,40.0,6.6,14.0,3,,,,10.0,1.0,2.0,4.0,1.0,2.0,1.0,,2.0,1.0,,,1.0,1.0,7.0,1.0,,,,,1.0,1.0,3.0,,,1.0
11453029,away,Al-Okhdood,Abdulaziz Rahma,abdulaziz-rahma,A. Rahma,G,23,,20,M,1429802,EUR,1017964800,G,25,25,True,,,,,,,,,,,,,,,,,,0,Abdulaziz Rahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,away,Al-Okhdood,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,away,Al-Okhdood,Mohammed Al Jahif,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,M,21,21,True,,,,,,,,,,,,,,,,,,0,Mohammed Al Jahif,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,away,Al-Okhdood,Sharaf Al Salim,sharaf-al-salim,S. A. Salim,M,17,,5,M,1521663,EUR,934761600,M,17,17,True,,,,,,,,,,,,,,,,,,0,Sharaf Al Salim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,away,Al-Okhdood,Saleh Al-Harthi,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,M,7,7,True,,,,,,,,,,,,,,,,,,0,Saleh Al-Harthi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,away,Al-Okhdood,Musleh Al Shaikh,musleh-al-shaikh,M. A. Shaikh,M,7,170.0,9,M,1521662,EUR,830390400,M,13,13,True,,,,,,,,,,,,,,,,,,0,Musleh Al Shaikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,away,Al-Okhdood,Abdulaziz Al Hatila,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,True,,,,,,,,,,,,,,,,,,0,Abdulaziz Al Hatila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,away,Al-Okhdood,Saud Salem,saud-salem,S. Salem,M,19,166.0,6,M,1525046,EUR,1123977600,M,19,19,True,,,,,,,,,,,,,,,,,,0,Saud Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453029,away,Al-Okhdood,Mourad Khodari,murad-khadhari,M. Khodari,F,77,171.0,66,M,1517639,EUR,1047427200,F,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
