match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_goals
11407452,home,Napoli,Pierluigi Gollini,,,pierluigi-gollini,P. Gollini,G,95,194,1254,M,329175,EUR,795484800,G,95,95,False,30.0,28.0,9.0,7.0,27.0,28.0,1.0,2.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,2.0,90.0,39.0,7.0,2.0,0.0201,0.0007985,1,-0.0906,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407452,home,Napoli,Giovanni Di Lorenzo,,,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,48.0,39.0,3.0,1.0,18.0,21.0,21.0,33.0,3.0,4.0,,6.0,,,,,90.0,83.0,6.6,21.0,,0.041975,0,,dilorenzo22,True,6.0,3.0,10.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11407452,home,Napoli,Amir Rrahmani,,,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,False,86.0,71.0,21.0,11.0,46.0,49.0,25.0,37.0,2.0,4.0,1.0,6.0,1.0,,,,90.0,93.0,6.8,15.0,0.0162,0.0206484,1,,,,,2.0,5.0,3.0,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
11407452,home,Napoli,Leo Østigård,,,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,55,55,False,74.0,67.0,6.0,3.0,50.0,53.0,17.0,21.0,3.0,4.0,,3.0,1.0,,,,90.0,83.0,6.8,9.0,,0.00737959,0,,,,,3.0,5.0,,1.0,,5.0,,,1.0,,,1.0,,,,,,,,,,,,
11407452,home,Napoli,Mathías Olivera,,,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,False,61.0,58.0,2.0,1.0,26.0,28.0,32.0,37.0,,1.0,,1.0,1.0,1.0,,,84.0,84.0,7.2,9.0,,0.0351242,0,,,,4.0,2.0,3.0,,,1.0,,1.0,,,3.0,,,1.0,,,,,,,,,,,
11407452,home,Napoli,Frank Anguissa,,,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,False,40.0,35.0,,,12.0,14.0,23.0,26.0,2.0,7.0,,6.0,4.0,2.0,,,72.0,55.0,7.8,5.0,0.1284,0.0214552,2,,anguiss_29,,,,3.0,2.0,,1.0,,3.0,,1.0,,1.0,2.0,,1.0,1.0,0.0668,,,,,,,,
11407452,home,Napoli,Stanislav Lobotka,,,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,83.0,73.0,7.0,5.0,38.0,43.0,35.0,40.0,,7.0,,6.0,4.0,2.0,,,90.0,94.0,7.4,11.0,,0.0329645,0,,StanLobotka,,,,2.0,1.0,1.0,,,1.0,3.0,,3.0,,,,,,,,,,,,,,
11407452,home,Napoli,Matteo Politano,,,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,M,21,21,False,30.0,24.0,4.0,2.0,8.0,9.0,17.0,27.0,,6.0,1.0,4.0,,,,,72.0,58.0,7.2,20.0,0.1051,0.202192,3,,,,6.0,1.0,5.0,2.0,,5.0,,1.0,3.0,,1.0,3.0,,5.0,1.0,1.0,0.257,1.0,,,,,,,
11407452,home,Napoli,Giacomo Raspadori,,,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,M,81,81,False,39.0,35.0,3.0,3.0,9.0,10.0,26.0,31.0,,4.0,2.0,4.0,,,,,90.0,58.0,6.8,13.0,0.0892,0.0316199,3,,giacomo.raspadori,,2.0,,7.0,1.0,1.0,7.0,,1.0,2.0,,1.0,2.0,,1.0,1.0,,0.143,,,,,,,,
11407452,home,Napoli,Eljif Elmas,,,eljif-elmas,E. Elmas,M,20,182,3699,M,838232,EUR,938131200,M,7,7,False,33.0,30.0,2.0,1.0,5.0,6.0,25.0,27.0,,3.0,,3.0,,,,,54.0,47.0,6.9,11.0,0.0202,0.0646639,1,,,,,3.0,7.0,,2.0,4.0,,,1.0,,2.0,2.0,,3.0,1.0,,0.0289,,,,,,,,
11407452,home,Napoli,Giovanni Simeone,,,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,False,5.0,3.0,1.0,,,,4.0,6.0,1.0,4.0,1.0,1.0,2.0,,,,54.0,12.0,6.6,4.0,0.079,0.00196213,1,,simeonegiovanni,,1.0,,3.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,
11407452,home,Napoli,Piotr Zieliński,,,piotr-zielinski,P. Zieliński,M,7,180,18478,M,138605,EUR,769392000,M,20,20,True,19.0,14.0,2.0,,4.0,5.0,11.0,22.0,,,,5.0,,,,,36.0,28.0,6.4,12.0,,0.0350229,0,,zielu_94,,8.0,1.0,6.0,1.0,,,,1.0,,4.0,1.0,,,,,,,1.0,,,,,,,
11407452,home,Napoli,Khvicha Kvaratskhelia,,,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,77,77,True,17.0,15.0,1.0,1.0,3.0,4.0,12.0,15.0,,3.0,1.0,1.0,1.0,,,,36.0,29.0,7.0,5.0,0.2808,0.0347791,4,,Kvaradona,,2.0,,1.0,,,2.0,,,1.0,,1.0,1.0,,,2.0,1.0,0.3219,,,1.0,,,,,
11407452,home,Napoli,Jens Cajuste,,,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,24,24,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,1.0,,,1.0,1.0,,,18.0,11.0,6.4,4.0,,0.00175874,0,,,,,1.0,3.0,,,,,,,2.0,,,,3.0,,,,,,,,,,,
11407452,home,Napoli,Jesper Lindstrøm,,,jesper-lindstrom,J. Lindstrøm,M,19,182,2672,M,947929,EUR,951782400,M,29,29,True,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,2.0,1.0,,,18.0,10.0,6.9,3.0,0.1287,0.00094338,2,,,,,,2.0,,,1.0,1.0,,,1.0,1.0,,,2.0,1.0,,0.254,,,,1.0,,,,
11407452,home,Napoli,Mário Rui,,,mario-rui,M. Rui,D,,168,1034,M,99546,EUR,675302400,D,6,6,True,3.0,2.0,1.0,1.0,,1.0,2.0,3.0,,1.0,,,,,,,8.0,6.0,6.4,2.0,,0.00259449,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11407452,home,Napoli,Nikita Contini,,,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407452,home,Napoli,Juan Jesus,,,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407452,home,Napoli,Natan,,,natan,Natan,D,4,188,3251,M,1015287,EUR,981417600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407452,home,Napoli,Gianluca Gaetano,,,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,70,70,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407452,home,Napoli,Alessio Zerbin,,,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407452,home,Napoli,Alessandro Zanoli,,,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,D,59,59,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407452,away,Empoli,Etrit Berisha,,,etrit-berisha,E. Berisha,G,99,194,464,M,35656,EUR,605491200,G,99,99,False,24.0,16.0,15.0,7.0,12.0,13.0,4.0,11.0,2.0,2.0,,7.0,,,4.0,7.0,90.0,41.0,9.1,9.0,,0.00257945,0,1.0716,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,3.0,,
11407452,away,Empoli,Bartosz Bereszyński,,,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,19,19,False,27.0,21.0,4.0,3.0,12.0,13.0,10.0,15.0,4.0,5.0,,2.0,1.0,,,,63.0,39.0,6.7,7.0,,0.0100287,0,,,,1.0,,3.0,2.0,,,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,
11407452,away,Empoli,Ardian Ismajli,,,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,36.0,29.0,5.0,,25.0,27.0,4.0,9.0,1.0,3.0,,4.0,2.0,1.0,,,90.0,49.0,7.2,7.0,,0.00116187,0,,,,,1.0,1.0,,,,7.0,1.0,,,,,1.0,,,,,,,,,,,,
11407452,away,Empoli,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,33,33,False,29.0,22.0,7.0,2.0,17.0,20.0,5.0,9.0,3.0,4.0,,3.0,1.0,1.0,,,90.0,41.0,7.3,7.0,,0.0042841,0,,,True,,1.0,2.0,,,,7.0,1.0,,1.0,,,2.0,,,,,,,,,,,,
11407452,away,Empoli,Liberato Cacace,,,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,D,13,13,False,38.0,27.0,8.0,2.0,14.0,21.0,13.0,18.0,1.0,7.0,,12.0,3.0,3.0,,,90.0,70.0,7.1,21.0,0.0287,0.0176229,1,,,,1.0,,6.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,,3.0,,1.0,,,,,,,,,
11407452,away,Empoli,Jacopo Fazzini,,,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,M,21,21,False,15.0,12.0,1.0,1.0,3.0,4.0,9.0,13.0,,9.0,,4.0,6.0,4.0,,,71.0,37.0,7.6,10.0,,0.0280302,0,,,,2.0,3.0,5.0,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,4.0,,,,,,,,,,,
11407452,away,Empoli,Filippo Ranocchia,,,filippo-ranocchia,F. Ranocchia,M,10,186,410,M,934238,EUR,989798400,M,22,22,False,22.0,16.0,4.0,,11.0,12.0,5.0,12.0,1.0,7.0,1.0,1.0,3.0,3.0,,,80.0,41.0,6.7,14.0,0.0582,0.00239163,1,,,,2.0,,5.0,2.0,3.0,1.0,2.0,,2.0,,,1.0,,3.0,,,,,,,,,,,
