match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,length,description,confirmed,from
10385705,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10385705,,,,,90,7.0,,1,,,card,Joe Hodge,Foul,False,120503598.0,True,yellow,988882.0,Joe Hodge,,,,,
10385705,,,,,90,2.0,,1,,,substitution,,,,121379253.0,True,injury,,,True,,,,
10385705,,,,,90,2.0,,1,,,substitution,,,,121379252.0,True,regular,,,False,,,,
10385705,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,8.0,,,
10385705,,,,,89,,,2,,,substitution,,,,121379198.0,False,regular,,,False,,,,
10385705,,,,,85,,,6,,,substitution,,,,121379088.0,True,regular,,,False,,,,
10385705,,,,,84,,,7,,,substitution,,,,121379089.0,False,regular,,,False,,,,
10385705,,,,,82,,,9,,,substitution,,,,121379040.0,True,regular,,,False,,,,
10385705,,,,,82,,,9,,,substitution,,,,121379039.0,True,regular,,,False,,,,
10385705,,,,,80,,,11,,,card,Daniel Podence,Time wasting,False,120503435.0,True,yellow,308764.0,Daniel Podence,,,,,
10385705,,,,,79,,,12,,,inGamePenalty,,goalkeeperSave,,118408445.0,False,missed,1085180.0,Brennan Johnson,,,Goalkeeper save,,
10385705,,,,,77,,,14,,,varDecision,,,,13781.0,False,penaltyNotAwarded,846252.0,Ryan Yates,,,,False,
10385705,,,,,70,,,21,,,substitution,,,,121378772.0,False,regular,,,False,,,,
10385705,,,,,70,,,21,,,substitution,,,,121378771.0,False,regular,,,False,,,,
10385705,,,,,67,,,24,,,card,Scott McKenna,Foul,False,120503351.0,False,yellow,358108.0,Scott McKenna,,,,,
10385705,,1.0,0.0,,56,,,35,,,goal,,,,166724242.0,True,penalty,280955.0,Rúben Neves,,,,,penalty
10385705,,,,,53,,,38,,,varDecision,,,,13780.0,True,penaltyNotAwarded,286165.0,Adama Traoré,,,,False,
10385705,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10385705,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,1.0,,,
10385705,,,,,16,,,30,,,card,Emmanuel Dennis,Foul,False,120502852.0,False,yellow,844424.0,Emmanuel Dennis,,,,,
