match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves
11401853,home,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,10.0,6.0,,,3.0,3.0,3.0,7.0,1.0,,,,,,61.0,29.0,7.3,11.0,1.3192,0.9848,0.0381734,5,,,,6.0,,1.0,3.0,3.0,,,,,,,,,2.0,,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,,sant.gimenez,1.0,,,
11401853,home,Feyenoord,Yankuba Minteh,,,minteh-yankuba,Y. Minteh,M,11,180,7047,M,1400106,EUR,1090454400,F,19,19,True,13.0,11.0,,,2.0,2.0,9.0,11.0,,1.0,,,,,29.0,19.0,8.1,4.0,0.409,0.9401,0.0733644,1,,,,2.0,2.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,minteh01,,1.0,,
11401853,home,Feyenoord,Ramiz Zerrouki,,,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,True,26.0,21.0,2.0,,7.0,9.0,14.0,17.0,,3.0,,,,,20.0,30.0,6.9,6.0,0.0809,0.0,0.0154418,2,,,1.0,,2.0,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,rramizz_,,,,
11401853,home,Feyenoord,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,F,25,25,True,11.0,10.0,,,1.0,1.0,10.0,12.0,,,,,,,19.0,19.0,6.6,6.0,0.0,0.0,0.0461147,0,,2.0,1.0,3.0,1.0,1.0,1.0,,,,,,1.0,,,,3.0,1.0,,,1.0,,,,,,,,,,,
11401853,home,Feyenoord,Ondrej Lingr,,,lingr-ondrej,O. Lingr,M,9,175,293,M,794968,EUR,907718400,M,32,32,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,,19.0,10.0,7.4,2.0,0.0615,0.6164,0.0142299,1,,,,2.0,2.0,,,,,,,2.0,,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,
11401853,home,Feyenoord,Gjivai Zechiël,,,gjivai-zechiel,G. Zechiël,M,21,179,686,M,1433802,EUR,1086048000,M,24,24,True,9.0,7.0,1.0,1.0,2.0,2.0,5.0,7.0,,1.0,,,,,13.0,12.0,6.8,3.0,0.0,0.0,0.00455129,0,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11401853,home,Feyenoord,Kostas Lamprou,,,kostas-lamprou,K. Lamprou,G,31,176,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401853,home,Feyenoord,Mikki van Sas,,,mikki-van-sas,M. v. Sas,G,1,193,195,M,1132094,EUR,1078012800,G,39,39,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401853,home,Feyenoord,Thomas Beelen,,,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401853,home,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401853,home,Feyenoord,Thomas Van den Belt,,,thomas-van-den-belt,T. V. d. Belt,M,20,181,290,M,945233,EUR,992822400,M,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401853,home,Feyenoord,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,alirezajb,,,,
11401853,away,SC Heerenveen,Andries Noppert,,,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,42.0,30.0,19.0,8.0,26.0,31.0,4.0,11.0,,16.0,1.0,,,,90.0,59.0,5.6,13.0,0.0,0.0,0.00249299,0,-1.4902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0
11401853,away,SC Heerenveen,Denzel Hall,,,denzel-hall,D. Hall,D,22,180,97,M,987523,EUR,990489600,D,2,2,False,20.0,14.0,2.0,1.0,10.0,15.0,4.0,5.0,1.0,1.0,,,,,77.0,33.0,6.2,6.0,0.0,0.0,0.0107786,0,,,2.0,,7.0,,1.0,,2.0,4.0,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,
11401853,away,SC Heerenveen,Sven van Beek,,,sven-van-beek,S. v. Beek,D,22,188,75,M,309302,EUR,775353600,D,4,4,False,16.0,13.0,3.0,,11.0,12.0,2.0,4.0,2.0,3.0,,,,,45.0,24.0,6.4,3.0,0.0,0.0,0.00041184,0,,,,,2.0,,,,3.0,2.0,,,,True,,,,,,,,,,,,,,,,,,
11401853,away,SC Heerenveen,Syb van Ottele,,,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,False,69.0,52.0,20.0,10.0,47.0,58.0,5.0,11.0,4.0,5.0,,,,,90.0,86.0,6.5,18.0,0.0283,0.0,0.0157592,1,,,1.0,2.0,4.0,1.0,1.0,,4.0,2.0,2.0,,1.0,,,1.0,1.0,,,1.0,2.0,1.0,,,,,1.0,,,,,
11401853,away,SC Heerenveen,Mats Köhlert,,,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,7,7,False,28.0,19.0,4.0,3.0,15.0,23.0,5.0,8.0,,2.0,,,,,90.0,47.0,5.8,13.0,0.0,0.0,0.0304646,0,,3.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,
11401853,away,SC Heerenveen,Luuk Brouwers,,,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,28,28,False,30.0,29.0,3.0,3.0,22.0,23.0,7.0,7.0,,2.0,,,,,64.0,40.0,6.7,1.0,0.0328,0.0,0.00441687,1,,,,3.0,3.0,2.0,,1.0,3.0,3.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,
11401853,away,SC Heerenveen,Anas Tahiri,,,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,26,26,False,42.0,38.0,4.0,1.0,24.0,27.0,14.0,20.0,1.0,7.0,,,,,90.0,59.0,6.3,11.0,0.0,0.0,0.0129112,0,,5.0,,3.0,5.0,1.0,1.0,,,1.0,1.0,3.0,,,,1.0,,,,,,,,,2.0,,,,,,,
11401853,away,SC Heerenveen,Ché Nunnely,Ché,Nunnely,che-nunnely,C. Nunnely,M,11,170,190,M,825841,EUR,918086400,M,17,17,False,10.0,7.0,,,4.0,5.0,3.0,8.0,,2.0,,,,,64.0,20.0,6.1,10.0,0.0,0.0,0.00622549,0,,3.0,,3.0,1.0,,2.0,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,
11401853,away,SC Heerenveen,Simon Olsson,,,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,False,19.0,11.0,1.0,,6.0,8.0,5.0,11.0,1.0,2.0,,,,,90.0,37.0,6.9,13.0,0.1863,0.443,0.00415676,2,,,,6.0,4.0,1.0,5.0,1.0,,,,,1.0,,2.0,4.0,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,
11401853,away,SC Heerenveen,Osame Sahraoui,,,osame-sahraoui,O. Sahraoui,M,11,170,7357,M,965357,EUR,992217600,M,20,20,False,21.0,19.0,1.0,,9.0,9.0,10.0,13.0,,3.0,,,,,90.0,41.0,6.0,12.0,0.0245,0.0,0.0874917,1,,1.0,,6.0,6.0,1.0,3.0,,,1.0,1.0,4.0,1.0,,,1.0,5.0,,,,,,,,2.0,,1.0,osamesahraoui,,,,
11401853,away,SC Heerenveen,Ion Nicolaescu,Ion,Nicolaescu,ion-nicolaescu,I. Nicolaescu,F,98,184,981,M,891210,EUR,905126400,F,18,18,False,6.0,5.0,,,4.0,4.0,1.0,2.0,,,,,,,64.0,12.0,6.3,4.0,0.0,0.0,0.0142634,0,,,1.0,7.0,3.0,1.0,3.0,,,1.0,1.0,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,1.0,,
11401853,away,SC Heerenveen,Djenahro Nunumete,,,djenahro-nunumete,D. Nunumete,D,21,179,65,M,1000673,EUR,1012176000,M,21,21,True,33.0,29.0,3.0,2.0,26.0,28.0,3.0,5.0,,3.0,,,,,45.0,37.0,6.5,4.0,0.008,0.0,0.00076082,1,,,,2.0,1.0,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
11401853,away,SC Heerenveen,Daniel Karlsbakk,Daniel Karlsbakk,,daniel-karlsbakk,D. Karlsbakk,F,11,186,589,M,1173573,EUR,1049673600,F,9,9,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,,,,,,26.0,8.0,6.5,3.0,0.0,0.0,0.0017181,0,,,2.0,1.0,2.0,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,
11401853,away,SC Heerenveen,Pelle van Amersfoort,,,pelle-van-amersfoort,P. v. Amersfoort,F,9,193,129,M,318585,EUR,828316800,M,11,11,True,15.0,12.0,,,5.0,5.0,7.0,10.0,,2.0,,,,,26.0,17.0,6.7,3.0,0.0,0.0,0.210311,0,,,1.0,4.0,2.0,,1.0,,,,,,1.0,,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,
11401853,away,SC Heerenveen,Melle Witteveen,,,melle-witteveen,M. Witteveen,M,25,174,50,M,1441150,EUR,1056412800,M,38,38,True,6.0,5.0,1.0,,,1.0,5.0,5.0,,3.0,,,,,26.0,12.0,5.8,5.0,0.4732,0.0,0.00524597,1,,,,3.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,
11401853,away,SC Heerenveen,Oliver Braude,Oliver Braude,,braude-oliver,O. Braude,D,45,174,214,M,1150061,EUR,1077321600,M,45,45,True,8.0,5.0,2.0,,4.0,4.0,1.0,4.0,,4.0,,,,,13.0,11.0,6.7,3.0,0.0,0.0,0.00066401,0,,,1.0,,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11401853,away,SC Heerenveen,Mickey van der Hart,,,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401853,away,SC Heerenveen,Jan Bekkema,,,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401853,away,SC Heerenveen,Hussein Ali,,,hussein-ali,H. Ali,D,15,180,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401853,away,SC Heerenveen,Espen Van Ee,,,van-ee-espen,E. v. Ee,M,22,179,71,M,1126965,EUR,1057363200,M,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
