match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_aerialLost,stat_duelLost,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_totalContest,stat_shotOffTarget,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_outfielderBlock,stat_penaltyConceded,stat_totalOffside,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,stat_hitWoodwork,captain,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_ownGoals
12504396,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,28.0,23.0,12.0,7.0,0.0,19.0,20.0,4.0,8.0,3.0,1.0,1.0,90.0,31.0,6.7,5.0,0.00127279,0,0.0147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504396,home,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,benpavard21,787505,EUR,827971200,D,28,28,False,70.0,62.0,6.0,5.0,0.0,23.0,23.0,39.0,47.0,2.0,,,90.0,77.0,7.2,9.0,0.0514517,1,,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504396,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,42.0,40.0,7.0,5.0,0.0,19.0,20.0,21.0,22.0,5.0,,,90.0,61.0,7.3,3.0,0.00566115,0,,2.0,7.0,,8.0,1.0,2.0,2.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12504396,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,75.0,70.0,6.0,5.0,0.0,17.0,18.0,53.0,64.0,1.0,,,65.0,91.0,7.4,13.0,0.0613412,1,,1.0,4.0,,,,2.0,1.0,0.0869,1.0,3.0,,1.0,7.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12504396,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,M,36,36,False,34.0,26.0,,,0.0,7.0,11.0,20.0,25.0,3.0,,,90.0,48.0,6.5,11.0,0.0749421,0,,1.0,2.0,,1.0,,1.0,,,2.0,4.0,2.0,,2.0,,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12504396,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,69.0,63.0,7.0,6.0,0.0,13.0,13.0,50.0,58.0,5.0,,,90.0,81.0,7.8,8.0,0.0677601,3,,2.0,7.0,,,,2.0,1.0,0.2849,,3.0,,2.0,2.0,1.0,2.0,2.0,1.0,,,,1.0,,,,1.0,1.0,1.0,0.039,,,,,,,,
12504396,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,41.0,37.0,4.0,4.0,0.0,5.0,5.0,35.0,41.0,2.0,,,45.0,54.0,7.8,6.0,0.214435,1,,1.0,8.0,,,,4.0,3.0,0.0197,,1.0,,3.0,5.0,,,1.0,4.0,,,3.0,,,,,,,1.0,0.0144,,,,,,,,
12504396,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,74.0,71.0,4.0,4.0,0.0,10.0,10.0,61.0,67.0,3.0,,,65.0,84.0,7.0,8.0,0.0729376,1,,,2.0,1.0,,1.0,2.0,,0.0236,,6.0,,,3.0,1.0,,4.0,2.0,,,,,,,,,,,,1.0,,,,,,,
12504396,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,M,30,30,False,39.0,31.0,,,1.0,15.0,17.0,20.0,27.0,2.0,,,90.0,62.0,8.1,11.0,0.5398,2,,7.0,10.0,,3.0,1.0,2.0,1.0,0.0988,,2.0,,,5.0,2.0,1.0,1.0,2.0,,,4.0,,,,,1.0,,1.0,0.0669,,2.0,1.0,,,,,
12504396,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,1.0,,,28.0,13.0,6.9,2.0,0.0249705,1,,,1.0,,,,,,0.0712,,,,1.0,,,,,,,,,,,,,,,1.0,0.6903,,,,,,,,
12504396,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,28.0,26.0,,,0.0,3.0,4.0,23.0,24.0,6.0,,,90.0,44.0,7.8,7.0,0.189061,6,,3.0,7.0,1.0,,,,,0.7868,3.0,9.0,,2.0,,5.0,5.0,1.0,1.0,,,,,,,,2.0,,,,2.0,,1.0,True,,,,
12504396,home,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,8,8,True,5.0,4.0,,,0.0,,,4.0,6.0,,,,49.0,10.0,7.3,2.0,0.00500896,2,,,1.0,,,,,,0.4871,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,2.0,1.0518,,,,,1.0,,,
