match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_aerialLost,captain,stat_accurateCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
11388476,home,Heracles Almelo,Michael Brouwer,michael-brouwer,M. Brouwer,G,25,187,75,M,252027,EUR,727574400,G,1,1,False,38.0,17.0,26.0,5.0,12.0,14.0,5.0,24.0,1.0,7.0,3.0,1.0,4.0,90.0,43.0,7.1,21.0,0.00677834,1.0,0,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388476,home,Heracles Almelo,Ruben Roosken,ruben-roosken,R. Roosken,D,12,183,99,M,988990,EUR,951955200,D,12,12,False,13.0,8.0,4.0,1.0,5.0,8.0,3.0,6.0,,2.0,,,,45.0,28.0,6.4,7.0,0.0050001,,0,,,,1.0,2.0,2.0,6.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11388476,home,Heracles Almelo,Kelvin Leerdam,kelvin-leerdam,K. Leerdam,D,,178,76,,44220,EUR,646185600,D,27,27,False,33.0,26.0,7.0,3.0,18.0,21.0,8.0,12.0,,6.0,,,,59.0,41.0,6.5,7.0,0.0015446,,0,,,,,3.0,4.0,5.0,,5.0,,,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11388476,home,Heracles Almelo,Justin Hoogma,justin-hoogma,J. Hoogma,D,4,190,87,M,833246,EUR,897523200,D,21,21,False,88.0,71.0,6.0,3.0,42.0,52.0,30.0,41.0,,10.0,,,,90.0,108.0,7.6,21.0,0.1784,1.0,0,,,,5.0,5.0,3.0,11.0,,2.0,,5.0,3.0,,,,1.0,2.0,True,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
11388476,home,Heracles Almelo,Fredrik Oppegård,fredrik-oppegard,F. Oppegård,D,22,175,200,M,1005648,EUR,1028678400,D,22,22,False,31.0,21.0,3.0,1.0,12.0,16.0,10.0,20.0,,4.0,,,,90.0,61.0,6.4,21.0,0.126693,,2,,,,5.0,,6.0,4.0,,1.0,,3.0,2.0,2.0,,,1.0,1.0,,1.0,4.0,1.0,,,1.0,2.0,0.0969,,,,,,,,,,,,,
11388476,home,Heracles Almelo,Jordy Bruijn,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,5,5,False,18.0,9.0,2.0,,4.0,7.0,5.0,13.0,,3.0,,,,45.0,28.0,6.5,14.0,0.00376585,,0,,,,2.0,4.0,4.0,6.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11388476,home,Heracles Almelo,Brian De Keersmaecker,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182,235,M,981222,EUR,957571200,M,14,14,False,45.0,39.0,6.0,4.0,17.0,20.0,22.0,26.0,,7.0,,,,90.0,67.0,7.6,8.0,0.0285167,,2,,,,1.0,1.0,2.0,6.0,,1.0,,3.0,1.0,1.0,,1.0,,2.0,,,1.0,1.0,3.0,2.0,,2.0,0.0852,,,,,,,,,,,,,
11388476,home,Heracles Almelo,Ajdin Hrustić,ajdin-hrustic,A. Hrustić,M,70,183,342,M,788284,EUR,836524800,M,20,20,False,66.0,58.0,12.0,7.0,15.0,18.0,43.0,53.0,,5.0,,,,90.0,88.0,7.9,17.0,0.144537,1.0,3,,,,5.0,,3.0,8.0,1.0,1.0,,4.0,2.0,1.0,,4.0,1.0,,,,,,,,1.0,1.0,0.1272,2.0,1.0,0.7359,,,,,,,,,,
11388476,home,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,F,7,7,False,22.0,16.0,1.0,1.0,6.0,7.0,10.0,18.0,,5.0,,,,84.0,36.0,6.6,14.0,0.0237441,,0,,,,3.0,1.0,5.0,4.0,1.0,1.0,,1.0,1.0,3.0,,2.0,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,
11388476,home,Heracles Almelo,Jizz Hornkamp,jizz-hornkamp,J. Hornkamp,F,19,180,683,M,914392,EUR,889228800,F,9,9,False,17.0,10.0,1.0,,4.0,5.0,6.0,12.0,,3.0,,,,90.0,30.0,7.7,11.0,0.0536031,2.0,4,,,,,4.0,13.0,6.0,,,,,,,,1.0,2.0,7.0,,,3.0,1.0,,,2.0,2.0,1.1414,2.0,1.0,1.6322,,1.0,1.0,1.0,,,,,,
