match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_goals,player_sofascoreId,stat_penaltyFaced,stat_lastManTackle,stat_errorLeadToAShot,stat_penaltyConceded
12437803,home,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,22.0,9.0,22.0,9.0,0.0,1.0,1.0,8.0,21.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,90.0,29.0,7.2,13.0,0.016362,0,0.1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437803,home,Getafe,Djené,djene,Djené,D,2,178.0,2527,M,307702,EUR,694137600,D,2,2,False,15.0,8.0,3.0,1.0,0.0,5.0,9.0,3.0,6.0,3.0,1.0,,,,,,90.0,39.0,6.8,13.0,0.0689173,0,,True,1.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437803,home,Getafe,Juan Berrocal,juan-berrocal,J. Berrocal,D,6,187.0,92,M,851226,EUR,918172800,D,4,4,False,21.0,13.0,6.0,2.0,0.0,11.0,14.0,2.0,7.0,3.0,,,,,,,90.0,29.0,6.6,8.0,0.00124796,1,,,5.0,6.0,8.0,6.0,1.0,,,1.0,3.0,,1.0,1.0,0.2005,,,,,,,,,,,,,,,,,,,,,
12437803,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187.0,5163,M,805137,EUR,851558400,D,15,15,False,23.0,13.0,10.0,4.0,0.0,6.0,10.0,7.0,13.0,8.0,1.0,,,,,,90.0,43.0,7.3,13.0,0.0488593,2,,,6.0,7.0,9.0,10.0,,2.0,,1.0,2.0,1.0,,,0.0329,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0086,,,,,,,,,,,,
12437803,home,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181.0,662,M,350560,EUR,730425600,D,16,16,False,20.0,9.0,4.0,1.0,0.0,5.0,8.0,6.0,14.0,2.0,3.0,,,,,,90.0,52.0,7.4,20.0,0.163314,3,,,1.0,3.0,4.0,7.0,,,,,1.0,1.0,,,0.1544,2.0,,2.0,1.0,3.0,2.0,1.0,,0.6288,2.0,2.0,1.0,3.0,,,,,,,,
12437803,home,Getafe,Carles Pérez,carles-perez,C. Pérez,M,7,172.0,1038,M,794950,EUR,887587200,M,17,17,False,14.0,8.0,3.0,,0.0,3.0,7.0,7.0,10.0,,2.0,,,,,,90.0,31.0,7.1,9.0,0.23242,1,,,3.0,1.0,7.0,4.0,,2.0,1.0,2.0,3.0,1.0,1.0,,0.3479,,1.0,1.0,,2.0,1.0,,,0.2876,3.0,2.0,1.0,1.0,,,,,,,,
12437803,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175.0,1414,M,385888,EUR,812419200,M,8,8,False,17.0,8.0,2.0,,0.0,7.0,9.0,1.0,8.0,3.0,1.0,,,,,,89.0,28.0,7.0,12.0,0.0015271,1,,,6.0,4.0,8.0,5.0,,,,,2.0,,,,0.0322,1.0,,1.0,,,,1.0,,0.0607,,,,1.0,,,1.0,,,,,
12437803,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175.0,1429,M,811629,EUR,781488000,M,5,5,False,29.0,19.0,7.0,1.0,0.0,9.0,10.0,14.0,26.0,1.0,7.0,,,,,,90.0,50.0,8.1,17.0,0.211156,1,,,,2.0,1.0,8.0,,,,2.0,1.0,4.0,,,0.7884,,,1.0,,,,6.0,,0.9004,7.0,4.0,1.0,1.0,,,1.0,,,,,
12437803,home,Getafe,Álex Sola,alex-sola,Á. Sola,M,7,178.0,195,M,966836,EUR,928886400,M,7,7,False,11.0,7.0,2.0,,0.0,1.0,2.0,6.0,10.0,,3.0,,,,,,70.0,36.0,6.4,18.0,0.0105425,1,,,,2.0,7.0,6.0,,3.0,,1.0,1.0,,,,0.0092,4.0,1.0,,1.0,2.0,2.0,1.0,1.0,,1.0,,,7.0,,,,,,,,
12437803,home,Getafe,Christantus Uche,christantus-uche,C. Uche,F,12,190.0,4381,M,1884145,EUR,1053302400,F,6,6,False,15.0,8.0,3.0,2.0,0.0,4.0,4.0,4.0,13.0,2.0,12.0,,,,,,89.0,44.0,7.4,16.0,0.00334583,2,,,4.0,3.0,10.0,16.0,,7.0,1.0,,2.0,,1.0,1.0,0.4649,,3.0,1.0,,1.0,1.0,9.0,1.0,0.3638,2.0,,,1.0,Christantus Uche,,,,,,,
12437803,home,Getafe,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186.0,1629,M,1382235,EUR,1026432000,F,10,10,False,12.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,11.0,1.0,2.0,,,,,,74.0,30.0,6.7,14.0,0.00442175,1,,,2.0,6.0,10.0,9.0,2.0,3.0,,,1.0,,,1.0,0.0941,3.0,1.0,,,,,2.0,1.0,,1.0,,,4.0,Bertug Yildirim,,,,,,,
12437803,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185.0,520,M,949707,EUR,899424000,D,21,21,True,2.0,,,,0.0,,2.0,,,2.0,,,,,,,20.0,9.0,6.7,6.0,0.00647154,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,
12437803,home,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182.0,2532,M,604954,EUR,860198400,F,9,9,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,,,,,16.0,6.0,6.9,2.0,7.22e-06,0,,,2.0,,3.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,
12437803,home,Getafe,Nabil Aberdin,nabil-aberdin,N. Aberdin,D,3,182.0,254,M,1136806,EUR,1030060800,D,27,27,True,,,,,0.0,,,,,,,,,,,,1.0,2.0,,,,0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12437803,home,Getafe,Álvaro Rodriguez,alvaro-rodriguez,Á. Rodriguez,F,20,193.0,14656,M,1154587,EUR,1089763200,F,18,18,True,,,,,0.0,,,,,,,,,,,,1.0,4.0,,,,1,,,,2.0,,2.0,,,,,,,1.0,,0.0832,,,1.0,,,,1.0,,0.114,,,,,,,,alvarorodrigz_,,,,
12437803,home,Getafe,Jiří Letáček,jiri-letacek,J. Letáček,G,1,196.0,201,M,826047,EUR,915840000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437803,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191.0,695,M,576276,EUR,794793600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437803,home,Getafe,David Arguelles,david-arguelles,D. Arguelles,D,,170.0,13,M,1014085,EUR,1009843200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437803,home,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180.0,1587,M,794937,EUR,883958400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437803,home,Getafe,Coba da Costa,da-costa-coba-gomes,C. d. Costa,M,77,182.0,408,M,1392054,EUR,1027641600,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437803,home,Getafe,Alberto Risco,alberto-risco,A. Risco,M,30,,55,M,1841875,EUR,1125360000,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alberto Risco,,,,,,,
12437803,home,Getafe,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192.0,223,M,1211005,EUR,1085443200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jesús Santiago,,,,,,,
12437803,home,Getafe,Peter González,peter-gonzalez,P. González,F,22,178.0,1171,M,1048927,EUR,1027555200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437803,away,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,32.0,17.0,26.0,11.0,0.0,6.0,6.0,11.0,26.0,1.0,4.0,4.0,6.0,,1.0,1.0,90.0,42.0,7.5,15.0,0.00302342,0,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12437803,away,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,False,25.0,10.0,11.0,2.0,0.0,1.0,5.0,9.0,20.0,5.0,4.0,,,,,,90.0,62.0,6.8,19.0,0.168961,0,,,4.0,,5.0,8.0,1.0,,1.0,,,1.0,,,,,,,,7.0,3.0,1.0,,,,,,2.0,,,,,,,,
12437803,away,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,1101232,EUR,921024000,D,5,5,False,15.0,5.0,5.0,,0.0,3.0,5.0,2.0,10.0,4.0,1.0,,,,,,55.0,23.0,6.4,10.0,0.0002481,0,,,3.0,,5.0,2.0,,,,2.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,abdel.abqar,,1.0,,
12437803,away,Deportivo Alavés,Aleksandar Sedlar,aleksandar-sedlar,A. Sedlar,D,4,180.0,222,M,799195,EUR,692582400,D,4,4,False,17.0,15.0,1.0,,0.0,10.0,12.0,5.0,5.0,4.0,4.0,,,,,,54.0,22.0,6.3,2.0,0.00113486,0,,,,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12437803,away,Deportivo Alavés,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183.0,821,M,985262,EUR,973814400,D,22,22,False,24.0,19.0,3.0,2.0,0.0,14.0,15.0,5.0,9.0,1.0,2.0,,,,,,90.0,46.0,6.8,10.0,0.015846,0,,,1.0,7.0,6.0,14.0,1.0,,,2.0,3.0,,,,,1.0,,,,5.0,3.0,4.0,,,,,,3.0,,,,,,,,
