match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_fouls,stat_shotOffTarget,stat_totalContest,stat_goalAssist,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAShot,stat_outfielderBlock,stat_totalOffside
10385715,home,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,22,22,False,12.0,7.0,7.0,2.0,6.0,6.0,1.0,6.0,1.0,8.0,1.0,2.0,2.0,90.0,21.0,6.9,5.0,0.0,0.0,0.00026356,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385715,home,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,41.0,35.0,3.0,1.0,14.0,15.0,28.0,40.0,1.0,3.0,,,,90.0,75.0,8.1,13.0,0.0,0.0,0.308487,0,True,14.0,7.0,1.0,4.0,1.0,1.0,2.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,
10385715,home,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,60.0,45.0,9.0,2.0,36.0,40.0,9.0,20.0,2.0,8.0,,,,90.0,71.0,7.4,17.0,0.195,0.1686,0.0032161,2,,,,2.0,8.0,1.0,,1.0,1.0,1.0,,5.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
10385715,home,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193,3377,M,,910046,EUR,947635200,D,4,4,False,58.0,47.0,3.0,2.0,37.0,44.0,10.0,14.0,3.0,5.0,,,,90.0,66.0,7.2,11.0,0.0,0.0,0.236321,0,,,,2.0,2.0,,,,2.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,
10385715,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,36.0,26.0,5.0,1.0,18.0,24.0,8.0,12.0,2.0,6.0,,,,90.0,54.0,6.7,14.0,0.0536,0.0,0.00186393,1,,,,3.0,4.0,2.0,,2.0,1.0,1.0,,3.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
10385715,home,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,False,29.0,22.0,1.0,,9.0,10.0,13.0,20.0,,6.0,,,,90.0,41.0,6.7,10.0,0.0,0.0,0.0302375,0,,1.0,,6.0,2.0,,,,2.0,2.0,2.0,,1.0,,,,3.0,1.0,,1.0,,,,,,,,,,,
10385715,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,45.0,35.0,5.0,2.0,18.0,23.0,18.0,23.0,,8.0,,,,90.0,61.0,7.3,11.0,0.307,0.0,0.0738756,3,,1.0,1.0,5.0,6.0,1.0,,1.0,2.0,1.0,2.0,,,,,3.0,,3.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,
10385715,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,M,7,7,False,29.0,19.0,,,8.0,15.0,11.0,14.0,,5.0,,,,45.0,38.0,6.5,13.0,0.0,0.0,0.0304726,0,,,,4.0,2.0,1.0,,1.0,2.0,2.0,,,,,2.0,,,2.0,,1.0,,,,,,,,,,,
10385715,home,Newcastle United,Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,174,8461,M,miguel_almiron,333373,EUR,760838400,F,24,24,False,29.0,26.0,1.0,,3.0,3.0,23.0,26.0,,1.0,,,,73.0,46.0,7.2,11.0,0.2067,0.3226,0.0435693,3,,,,8.0,3.0,4.0,,,2.0,2.0,1.0,,1.0,1.0,3.0,,,,1.0,4.0,,1.0,,1.0,1.0,,,,,,
10385715,home,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,False,14.0,10.0,1.0,1.0,2.0,2.0,8.0,12.0,,3.0,,,,87.0,25.0,6.8,9.0,0.2057,0.1742,0.0440383,2,,,,3.0,2.0,,,,,,1.0,,3.0,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,
10385715,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,F,23,23,False,12.0,8.0,1.0,,4.0,4.0,5.0,10.0,,1.0,,,,72.0,24.0,6.6,10.0,0.0398,0.0,0.149354,1,,2.0,1.0,4.0,1.0,,,,,,1.0,,2.0,,3.0,,,2.0,1.0,1.0,,1.0,,,,,,,,,
