match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_wasFouled,stat_aerialLost,captain,stat_totalCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_shotOffTarget,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss,stat_errorLeadToAGoal,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_outfielderBlock
11368627,home,Granada,José Callejón,jose-callejon,J. Callejón,F,,178,736,M,40965,EUR,540000000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368627,home,Granada,Matías Arezo,matias-arezo,M. Arezo,F,19,178,2640,M,975814,EUR,1037836800,F,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,25,25,False,29.0,14.0,19.0,4.0,0.0,11.0,12.0,3.0,17.0,5.0,9.0,2.0,2.0,,,90.0,44.0,6.0,15.0,0.00034338,0,0.077,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,4.0,
11368627,away,Celta Vigo,Javier Manquillo,javier-manquillo,J. Manquillo,D,2,180,210,M,210082,EUR,768096000,D,22,22,False,34.0,32.0,3.0,3.0,0.0,14.0,14.0,18.0,20.0,2.0,6.0,,,,,90.0,58.0,6.9,9.0,0.00748606,0,,,,4.0,4.0,1.0,,,,,,3.0,3.0,,,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,False,42.0,34.0,7.0,3.0,0.0,26.0,30.0,8.0,12.0,6.0,2.0,,,,,85.0,53.0,7.0,8.0,0.00535892,0,,,,6.0,6.0,1.0,,,,,,2.0,2.0,1.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0
11368627,away,Celta Vigo,Jailson,jailson,Jailson,D,,187,384,M,794861,EUR,810432000,D,16,16,False,58.0,47.0,7.0,5.0,0.0,27.0,33.0,20.0,25.0,6.0,6.0,,,,,90.0,79.0,7.5,12.0,0.0101177,0,,,,7.0,12.0,2.0,1.0,,,,,6.0,6.0,1.0,,,5.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176,698,M,1154935,EUR,1057104000,M,33,33,False,33.0,30.0,,,0.0,7.0,8.0,23.0,25.0,,6.0,,,,,90.0,42.0,7.0,6.0,0.466236,1,,Hugo Álvarez,,3.0,1.0,,2.0,1.0,,,,,,1.0,0.122,0.1705,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,
11368627,away,Celta Vigo,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,5,5,False,22.0,19.0,2.0,2.0,0.0,6.0,7.0,13.0,16.0,4.0,2.0,,,,,45.0,33.0,7.2,4.0,0.0119787,0,,,,1.0,6.0,,,,,1.0,,4.0,3.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,30,30,False,52.0,50.0,7.0,6.0,1.0,20.0,21.0,31.0,32.0,,6.0,,,,,79.0,64.0,8.0,4.0,0.604441,1,,Hugo Sotelo,,5.0,6.0,,,,,,,2.0,2.0,2.0,0.0768,,,,1.0,,1.0,6.0,4.0,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,
11368627,away,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,M,14,14,False,15.0,12.0,,,0.0,6.0,7.0,6.0,8.0,,2.0,,,,,45.0,25.0,6.5,7.0,0.00344701,1,,,,2.0,2.0,,1.0,1.0,,,,,,,0.4193,0.8418,1.0,,,,,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,1.0
11368627,away,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,M,3,3,False,42.0,33.0,6.0,3.0,0.0,16.0,18.0,18.0,26.0,1.0,6.0,,,,,90.0,62.0,6.7,16.0,0.0727609,0,,,,2.0,3.0,,,,,,,,,,,,,1.0,,,2.0,4.0,2.0,,,1.0,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,53.0,37.0,8.0,4.0,0.0,14.0,16.0,23.0,37.0,,6.0,,,,,90.0,70.0,7.4,22.0,0.101405,2,,,,5.0,5.0,,2.0,1.0,,,,1.0,1.0,1.0,0.0499,0.1203,,1.0,1.0,True,,4.0,3.0,2.0,2.0,,1.0,i.aspas10,,,,,,,,,,,,,
11368627,away,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,False,16.0,11.0,1.0,,1.0,1.0,3.0,10.0,14.0,,,,,,,65.0,28.0,8.1,12.0,0.384742,2,,,,7.0,4.0,2.0,2.0,1.0,1.0,,,,,1.0,0.8036,0.922,1.0,3.0,2.0,,1.0,,,4.0,2.0,,1.0,,,,2.0,1.0,,,,,,,,,
11368627,away,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,True,25.0,19.0,4.0,,0.0,7.0,9.0,12.0,16.0,1.0,2.0,,,,,45.0,34.0,6.3,10.0,0.00367732,0,,,,4.0,2.0,,1.0,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,F,17,17,True,15.0,11.0,,,0.0,2.0,2.0,9.0,13.0,,4.0,,,,,45.0,27.0,7.1,8.0,0.00876503,1,,,,3.0,4.0,,,1.0,1.0,,,,,,0.2123,0.7253,,3.0,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,12,12,True,4.0,1.0,,,0.0,,1.0,1.0,3.0,1.0,,,,,,25.0,10.0,6.6,5.0,0.0498334,0,,,,4.0,3.0,,1.0,,,,,,,1.0,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,True,7.0,5.0,,,0.0,5.0,7.0,,,2.0,3.0,,,,,11.0,10.0,6.4,2.0,4.26e-05,0,,,,,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,28,28,True,2.0,1.0,,,0.0,1.0,2.0,,,2.0,,,,,,14.0,4.0,6.3,1.0,3.601e-05,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179,653,M,1014118,EUR,1051574400,F,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Tadeo Allende,tadeo-allende,T. Allende,M,21,185,6789,M,1108451,EUR,919468800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368627,away,Celta Vigo,Damián Rodríguez,damian-rodriguez,D. Rodríguez,M,23,180,272,M,1216080,EUR,1047859200,M,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
