match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalClearance,stat_interceptionWon,stat_totalTackle,player_sofascoreId,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,player_lastName,stat_hitWoodwork,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_outfielderBlock,stat_clearanceOffLine
12624427,home,Al-Qadsiah,Julián Quiñones,julian-quinones,J. Quiñones,F,33,180.0,6539,M,843114,EUR,859161600,F,33,33,False,34.0,31.0,2.0,2.0,0.0,12.0,13.0,19.0,22.0,2.0,3.0,2.0,,,,90.0,56.0,7.1,11.0,8,1.0,,,julianquinones33,,1.0,2.0,7.0,,7.0,,1.0,1.0,,3.0,1.0,,1.0,,,,3.0,5.0,,1.0,2.0,,,,
12624427,home,Al-Qadsiah,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,True,22.0,20.0,2.0,2.0,0.0,9.0,10.0,11.0,13.0,,2.0,2.0,,,,17.0,28.0,6.8,5.0,0,,1.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,
12624427,home,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,1.0,,,,11.0,8.0,6.6,,0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12624427,home,Al-Qadsiah,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,M,40,40,True,,,,,0.0,,,,,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624427,home,Al-Qadsiah,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624427,home,Al-Qadsiah,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624427,home,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624427,home,Al-Qadsiah,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600,M,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624427,home,Al-Qadsiah,Saif Rashad Mohamed,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,1548483,EUR,1099180800,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Saif Rashad Mohamed,,,,,,,,,,,,,,,,
12624427,home,Al-Qadsiah,Abdulaziz Al-Othman,abdulaziz-al-othman,A. Al-Othman,F,91,182.0,92,M,1884430,EUR,1073001600,F,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abdulaziz Al-Othman,,,,,,,,,,,,,,,,
12624427,away,Al-Ittihad,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192.0,2722,M,188107,EUR,815097600,G,1,1,False,30.0,27.0,8.0,5.0,0.0,26.0,26.0,1.0,4.0,,,7.0,1.0,2.0,4.0,90.0,40.0,7.3,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624427,away,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600,D,27,27,False,24.0,20.0,,,0.0,7.0,7.0,13.0,17.0,1.0,1.0,2.0,,,,89.0,38.0,6.7,7.0,0,3.0,,,,,,2.0,4.0,1.0,,,,1.0,,,,,,,,,3.0,,,,,,1.0,2.0,
12624427,away,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,6,6,False,62.0,55.0,10.0,5.0,0.0,35.0,37.0,20.0,25.0,1.0,7.0,3.0,,,,90.0,82.0,7.1,10.0,0,5.0,,4.0,,,,1.0,4.0,1.0,,2.0,1.0,1.0,Saad Al-Mousa,1.0,1.0,1.0,,,,,2.0,,,,,,,1.0,
12624427,away,Al-Ittihad,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187.0,4062,M,99545,EUR,684374400,D,2,2,False,98.0,95.0,3.0,2.0,0.0,57.0,57.0,38.0,41.0,,1.0,14.0,,,,90.0,108.0,6.6,5.0,0,2.0,,,DaniloP,,,1.0,3.0,,,,,,,,3.0,1.0,,,,,,,,,,,1.0,,
12624427,away,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,False,59.0,51.0,5.0,2.0,0.0,31.0,33.0,20.0,27.0,1.0,4.0,3.0,,,,80.0,82.0,7.8,11.0,0,4.0,,2.0,,,1.0,,1.0,,,1.0,1.0,1.0,Muath Muath,,,,,,,,,,,,,,1.0,2.0,1.0
12624427,away,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800,M,7,7,False,65.0,57.0,4.0,4.0,0.0,22.0,23.0,35.0,42.0,1.0,9.0,7.0,,,,90.0,90.0,8.0,13.0,1,3.0,2.0,3.0,nglkante,,,1.0,6.0,1.0,,2.0,1.0,1.0,,,7.0,4.0,1.0,,,,1.0,1.0,,,,1.0,,,
12624427,away,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187.0,9249,M,243585,EUR,751334400,M,8,8,False,69.0,67.0,2.0,2.0,0.0,36.0,37.0,31.0,33.0,1.0,4.0,6.0,,,,90.0,91.0,7.2,4.0,0,9.0,3.0,1.0,Fabinho,,1.0,1.0,4.0,1.0,,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,
12624427,away,Al-Ittihad,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170.0,7562,M,855817,EUR,931305600,M,19,19,False,25.0,19.0,1.0,,0.0,7.0,9.0,12.0,20.0,,1.0,2.0,,,,87.0,36.0,6.6,12.0,0,,,,moussadiaby,,4.0,,1.0,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,
12624427,away,Al-Ittihad,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175.0,14747,M,846081,EUR,899164800,M,10,10,False,56.0,45.0,7.0,5.0,0.0,21.0,23.0,24.0,34.0,,12.0,6.0,,,,90.0,82.0,7.3,22.0,2,,,2.0,houssem_aouar,,1.0,2.0,7.0,,1.0,,4.0,1.0,,1.0,9.0,6.0,1.0,,,,4.0,,,,,,,,
12624427,away,Al-Ittihad,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178.0,5144,M,361798,EUR,876268800,M,34,34,False,41.0,35.0,1.0,1.0,0.0,12.0,12.0,23.0,33.0,,4.0,1.0,,,,90.0,62.0,7.0,15.0,2,,,1.0,StevenBergwijn,,4.0,,6.0,,,1.0,,1.0,,2.0,6.0,3.0,2.0,,,,,,,,,,,,
12624427,away,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400,F,9,9,False,30.0,20.0,5.0,2.0,1.0,4.0,5.0,17.0,26.0,,3.0,,,,,90.0,43.0,7.1,16.0,0,,,,KBenz9,True,1.0,,4.0,,,,2.0,,,1.0,4.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,
12624427,away,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,F,24,24,True,12.0,11.0,,,0.0,5.0,5.0,6.0,9.0,1.0,1.0,2.0,,,,10.0,14.0,6.7,3.0,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12624427,away,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000,F,21,21,True,4.0,2.0,,,0.0,,,3.0,5.0,,,,,,,11.0,6.0,6.8,2.0,1,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,
12624427,away,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,F,22,22,True,,,,,0.0,,,,2.0,,,,,,,1.0,3.0,,3.0,0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
12624427,away,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624427,away,Al-Ittihad,Ahmed Sharahili,ahmed-sharahili,A. Sharahili,D,20,184.0,296,M,794331,EUR,768355200,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624427,away,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abduleallah Hawsawi,,,,,,,,,,,,,,,,
12624427,away,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Awad Al Nashri,,,,,,,,,,,,,,,,
12624427,away,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624427,away,Al-Ittihad,Mohammed Fallatah,mohammed-fallatah,M. Fallatah,M,41,184.0,107,M,1916738,EUR,1184284800,M,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Mohammed Fallatah,,,,,,,,,,,,,,,,
