match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,captain,stat_accurateCross,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_penaltyConceded,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_penaltyWon,stat_lastManTackle,stat_totalOffside,stat_goals,stat_errorLeadToAShot
12436581,home,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179.0,3550,M,280979,EUR,849225600,F,29,29,False,14.0,13.0,,,0.0,4.0,4.0,9.0,13.0,,1.0,,1.0,,,,,59.0,22.0,6.3,6.0,0.00617082,2,,3.0,,2.0,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,0.5221,,1.0,1.0,,,1.0,,,,,,,
12436581,home,Wolverhampton,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171.0,1190,M,1006073,EUR,1057536000,F,19,19,True,8.0,7.0,,,0.0,1.0,1.0,6.0,9.0,,,,1.0,,,,,31.0,14.0,6.4,4.0,0.00487172,0,,2.0,2.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436581,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176.0,2486,M,138573,EUR,705542400,M,21,21,True,25.0,18.0,3.0,1.0,0.0,9.0,10.0,9.0,15.0,,,,2.0,,,,,31.0,32.0,6.2,12.0,0.014819,0,,,,4.0,,,,1.0,1.0,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,
12436581,home,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193.0,4810,M,876599,EUR,949795200,F,9,9,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,1.0,,,,,,31.0,8.0,6.5,1.0,0.00852464,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436581,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170.0,28999,M,845273,EUR,898905600,M,27,27,True,12.0,8.0,1.0,,0.0,5.0,6.0,4.0,7.0,1.0,3.0,1.0,1.0,,,,,30.0,18.0,6.6,5.0,0.00180771,1,,1.0,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,0.0803,,1.0,,,,,,,,,,,
12436581,home,Wolverhampton,Mateus Mané,mateus-mane,M. Mané,F,36,175.0,4053,M,1899647,EUR,1189900800,F,59,59,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,1.0,,,,,,,1.0,6.0,,1.0,0.00067102,0,,,,,,Mateus Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436581,home,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188.0,242,M,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436581,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189.0,1175,M,846308,EUR,910569600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436581,home,Wolverhampton,Nasser Djiga,nasser-djiga,N. Djiga,D,24,187.0,3582,M,1127169,EUR,1037318400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436581,home,Wolverhampton,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183.0,1011,M,982613,EUR,998265600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436581,away,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193.0,4212,M,994363,EUR,1029628800,G,1,1,False,26.0,15.0,17.0,6.0,0.0,12.0,12.0,3.0,14.0,,,,8.0,,,,,90.0,37.0,7.7,11.0,0.00057946,0,0.6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,
12436581,away,Brighton & Hove Albion,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188.0,2191,M,959628,EUR,942710400,D,27,27,False,51.0,44.0,2.0,1.0,0.0,28.0,33.0,16.0,18.0,3.0,14.0,6.0,3.0,,,,,90.0,82.0,8.2,11.0,0.0841801,0,,,3.0,5.0,1.0,,,1.0,1.0,1.0,,,9.0,5.0,2.0,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,
12436581,away,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189.0,3186,M,962012,EUR,960422400,D,29,29,False,54.0,48.0,6.0,2.0,0.0,39.0,41.0,9.0,13.0,,2.0,6.0,2.0,,,,,90.0,65.0,7.2,6.0,0.00465149,0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,
12436581,away,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191.0,505,M,216308,EUR,789177600,D,4,4,False,42.0,36.0,5.0,1.0,0.0,27.0,30.0,9.0,12.0,,1.0,4.0,6.0,,,,,90.0,53.0,7.1,6.0,0.00573835,0,,,2.0,4.0,4.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12436581,away,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175.0,14887,M,805465,EUR,885340800,D,30,30,False,46.0,41.0,2.0,,0.0,20.0,20.0,21.0,28.0,2.0,6.0,8.0,4.0,,,,,90.0,69.0,7.6,11.0,0.0211499,0,,2.0,,2.0,2.0,,,,,,1.0,,2.0,1.0,1.0,pervisestupinan,,,2.0,2.0,,,,,,,,,,,,,,,,
12436581,away,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179.0,25912,M,1199043,EUR,1073088000,M,20,20,False,35.0,32.0,5.0,4.0,0.0,18.0,20.0,15.0,16.0,,4.0,1.0,8.0,,,,,78.0,49.0,6.9,7.0,0.011282,0,,1.0,,5.0,3.0,,,1.0,2.0,1.0,,2.0,2.0,1.0,1.0,carlos_baleba,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12436581,away,Brighton & Hove Albion,Yasin Ayari,yasin-ayari,Y. Ayari,M,26,172.0,2693,M,1036269,EUR,1065398400,M,26,26,False,37.0,32.0,2.0,2.0,0.0,20.0,21.0,12.0,16.0,1.0,4.0,1.0,6.0,,,,,89.0,49.0,6.8,9.0,0.00786001,1,,,,4.0,,,,1.0,3.0,1.0,,,2.0,2.0,1.0,,,,,2.0,,,0.032,,1.0,,,,,,,,,,,
12436581,away,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165.0,4021,M,914691,EUR,970272000,M,2,2,False,19.0,15.0,1.0,,0.0,7.0,8.0,9.0,14.0,,4.0,1.0,3.0,,,,,59.0,36.0,6.4,12.0,0.0866442,0,,3.0,1.0,7.0,1.0,,,1.0,3.0,1.0,,1.0,3.0,1.0,2.0,TariqLamptey,,1.0,,2.0,,,,,,,,,,,,,,,,
12436581,away,Brighton & Hove Albion,Matt O'Riley,matt-oriley,M. O'Riley,M,33,187.0,5045,M,891829,EUR,974764800,M,33,33,False,25.0,15.0,1.0,,0.0,8.0,9.0,8.0,19.0,,3.0,1.0,4.0,,,,,59.0,37.0,6.8,13.0,0.0329864,1,,3.0,1.0,4.0,,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,2.0,2.0,,0.0696,,1.0,,,,,,,,,,,
12436581,away,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180.0,7051,M,1400106,EUR,1090454400,M,17,17,False,16.0,11.0,,,0.0,3.0,3.0,9.0,16.0,,2.0,,3.0,,,,,80.0,36.0,6.7,16.0,0.0403112,1,,3.0,1.0,5.0,,,,3.0,1.0,,,,2.0,2.0,5.0,minteh01,,1.0,,,2.0,,0.018,,1.0,,,,,,,,,1.0,,
12436581,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185.0,4510,M,33902,EUR,659577600,F,18,18,False,31.0,30.0,1.0,,0.0,15.0,15.0,15.0,16.0,1.0,2.0,1.0,3.0,,,,,90.0,44.0,7.2,7.0,0.0113989,1,,,2.0,5.0,,,,2.0,,,1.0,1.0,1.0,1.0,3.0,,True,,,,1.0,1.0,0.7884,0.787,,,,,,,,,,,1.0,
12436581,away,Brighton & Hove Albion,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178.0,2810,M,1198075,EUR,1085961600,M,8,8,True,8.0,7.0,3.0,3.0,0.0,3.0,3.0,4.0,7.0,,1.0,,1.0,,,,,31.0,18.0,7.3,7.0,0.00549214,2,,2.0,,2.0,,Brajan Gruda,,1.0,2.0,1.0,,,,,2.0,,,,,,,1.0,0.5995,0.2885,1.0,,,,,,,,,,1.0,
12436581,away,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175.0,53010,M,1110842,EUR,1009843200,F,11,11,True,11.0,9.0,,,1.0,4.0,4.0,5.0,8.0,,,,2.0,,,,,31.0,14.0,6.6,4.0,0.014577,1,,1.0,1.0,4.0,,,,,,,,2.0,,,1.0,simon.adingra,,,,1.0,1.0,,0.0645,,,1.0,1.0,,,,,,,,,1.0
12436581,away,Brighton & Hove Albion,Diego Gómez,diego-gomez,D. Gómez,M,25,185.0,11180,M,1065588,EUR,1048723200,M,25,25,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,,1.0,2.0,,,,,12.0,9.0,6.7,,0.161104,0,,,,1.0,,Diego Gomez,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436581,away,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178.0,20820,M,936849,EUR,864086400,M,22,22,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,1.0,3.0,,1.0,,,,,10.0,16.0,6.8,4.0,0.00108696,0,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,3.0,KaoruM,,,,,,,,,,,,,,,,,,,,
12436581,away,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182.0,1561,M,1142315,EUR,1113177600,M,41,41,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,,,,,,,,,1.0,4.0,,1.0,3.99e-05,0,,,,,,Jack Hinshelwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436581,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188.0,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436581,away,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185.0,1338,M,842513,EUR,886809600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436581,away,Brighton & Hove Albion,Eiran Cashin,cashin-eiran-joe,E. J. Cashin,D,20,184.0,461,M,998928,EUR,1005264000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436581,away,Brighton & Hove Albion,Harry Howell,harry-howell,H. Howell,M,53,,673,M,1627806,EUR,1208649600,M,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
