match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_errorLeadToAGoal,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_bigChanceMissed
14053606,home,FC Volendam,Kayne van Oevelen,Kayne van Oevelen,,kayne-van-oevelen,K. v. Oevelen,G,1,199.0,264,M,1393970,EUR,1060300800,G,1,1,False,40.0,21.0,30.0,11.0,0.0,12.0,12.0,9.0,28.0,2.0,2.0,1.0,1.0,11.0,3.0,1.0,1.0,1.0,90.0,49.0,6.8,19.0,0.0201872,0.0005,1.0,0,-0.2684,0.06,0.05,-0.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14053606,home,FC Volendam,Deron Payne,Deron Payne,,payne-deron,D. Payne,D,2,182.0,41,M,1423743,EUR,1032912000,D,2,2,False,30.0,25.0,3.0,2.0,0.0,9.0,10.0,16.0,20.0,,2.0,,,7.0,,,,,90.0,51.0,6.3,12.0,0.0162153,,,0,,-0.15,0.04,-0.11,,4.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,
14053606,home,FC Volendam,Xavier Mbuyamba,,,xavier-mbuyamba,X. Mbuyamba,D,3,195.0,636,M,974020,EUR,1009756800,D,4,4,False,49.0,38.0,12.0,7.0,0.0,24.0,26.0,14.0,23.0,2.0,5.0,,5.0,3.0,,,,,89.0,66.0,8.2,12.0,0.0270968,,,1,,0.35,0.05,0.18,,,1.0,1.0,,,,2.0,1.0,3.0,2.0,,,1.0,1.0,0.101,0.196,0.51,,,,,,,,,
14053606,home,FC Volendam,Mawouna Amevor,Mawouna,Amevor,mawouna-amevor,M. Amevor,D,3,191.0,227,M,106154,EUR,692841600,D,3,3,False,33.0,30.0,5.0,3.0,0.0,24.0,25.0,6.0,8.0,1.0,3.0,,5.0,2.0,,,,,90.0,43.0,6.3,3.0,0.00481969,,,0,,0.07,0.02,-0.52,,,2.0,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,
14053606,home,FC Volendam,Yannick Leliendal,Yannick,Leliendal,yannick-leliendal,Y. Leliendal,D,32,168.0,169,M,996982,EUR,1019520000,D,32,32,False,18.0,16.0,3.0,1.0,0.0,7.0,8.0,9.0,10.0,,6.0,,3.0,3.0,,,,,90.0,41.0,6.7,7.0,0.0642192,,1.0,1,,-0.06,0.21,-0.24,,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,,,,0.0097,,-0.03,,1.0,1.0,1.0,1.0,,,,
14053606,home,FC Volendam,Gibson Yah,Gibson Yah,,gibson-yah,G. Yah,M,8,178.0,168,M,1095753,EUR,1064620800,M,8,8,False,23.0,17.0,4.0,1.0,0.0,11.0,13.0,6.0,10.0,,4.0,,2.0,7.0,,,,,80.0,42.0,6.9,11.0,0.0137942,,,0,,-0.02,0.26,0.22,,2.0,,2.0,,1.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,2.0,,1.0,,,,
14053606,home,FC Volendam,Nordin Bukala,Nordin Bukala,,nordin-bukala,N. Bukala,M,18,184.0,72,M,1511723,EUR,1127001600,M,18,18,False,24.0,21.0,2.0,2.0,0.0,8.0,10.0,13.0,14.0,,3.0,,1.0,4.0,,,,,90.0,38.0,6.8,5.0,0.0275504,,,0,,0.25,0.08,-0.03,,,,2.0,,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,
14053606,home,FC Volendam,Aurelio Oehlers,Aurelio Oehlers,,aurelio-oehlers,A. Oehlers,M,11,177.0,69,M,1095406,EUR,1075939200,M,11,11,False,12.0,11.0,,,0.0,2.0,2.0,9.0,10.0,,1.0,,1.0,4.0,,,,,61.0,30.0,7.5,14.0,0.037957,,,1,,0.09,0.27,-0.09,,4.0,,4.0,,2.0,2.0,,,,,1.0,,1.0,1.0,0.0918,0.1497,0.56,,,,,5.0,1.0,,,
14053606,home,FC Volendam,Robert Mühren,,,robert-muhren,R. Mühren,M,21,187.0,186,M,156676,EUR,611452800,M,21,21,False,12.0,8.0,2.0,1.0,0.0,5.0,5.0,3.0,7.0,1.0,1.0,,2.0,3.0,,,,,74.0,18.0,6.3,5.0,0.0110709,,,1,,0.04,0.05,-0.08,,1.0,,4.0,1.0,,,,1.0,,,,3.0,,,0.0339,,-0.24,,,,1.0,,,,,
14053606,home,FC Volendam,Ozan Kökçü,Ozan,Kökçü,ozan-kokcu,O. Kökçü,M,7,176.0,833,M,1100399,EUR,903398400,M,7,7,False,9.0,6.0,,,0.0,2.0,3.0,4.0,6.0,,1.0,,1.0,,,,,,61.0,16.0,6.4,7.0,0.0195063,,1.0,0,,-0.25,-0.03,-0.04,,4.0,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,
