match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_challengeLost,stat_errorLeadToAShot,stat_totalOffside,stat_outfielderBlock,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_hitWoodwork
11067493,home,Athletico,Bruno Zapelli,,,bruno-zapelli,Bruno Zapelli,M,10,181,1443,M,,1092354,EUR,1021507200,M,10,10,True,13.0,11.0,1.0,1.0,1.0,2.0,11.0,14.0,,,,,,,31.0,30.0,6.7,10.0,0.0476565,3,,,3.0,1.0,,4.0,4.0,2.0,5.0,3.0,,2.0,1.0,,1.0,,1.0,,0.2218,2.0,,,,,,,,,,1.0,,,
11067493,home,Athletico,Christian,,,christian,Christian,M,88,178,1761,M,,981733,EUR,977184000,M,88,88,True,10.0,7.0,,,,1.0,7.0,9.0,,,,,,,31.0,12.0,6.8,4.0,0.027233,0,,,,,,4.0,1.0,,1.0,,1.0,,,,,,,2.0,,2.0,,1.0,,,,,1.0,,,,,,
11067493,home,Athletico,Hugo Moura,,,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,17,17,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,,,,,11.0,11.0,6.8,,0.00037573,0,,,,,,1.0,1.0,,,,,,,3.0,,,,1.0,,,,,,,,,1.0,,,,,,
11067493,home,Athletico,Léo Linck,,,leo-linck,L. Linck,G,24,194,1042,M,,1119887,EUR,983577600,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067493,home,Athletico,Marcos Maia,Marcos André,,marcos-andre,M. André,D,46,195,77,M,,1586439,EUR,1151020800,D,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067493,home,Athletico,Bruno Peres,,,bruno-peres,B. Peres,D,13,178,204,M,,243175,EUR,636249600,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067493,home,Athletico,Lucas Belezi,,,belezi-lucas,L. Belezi,D,45,186,218,M,,1130040,EUR,1052352000,D,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067493,home,Athletico,Leonardo Derik,Leonardo Derik,,leonardo-derik,Leonardo Derik,D,6,168,217,M,,1199277,EUR,1122163200,D,61,61,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067493,home,Athletico,Danielzinho,Daniel,Martins,danielzinho,D. Martins,M,11,169,44,M,,1046433,EUR,1025222400,M,87,87,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067493,home,Athletico,Chiqueti,Chiqueti,,felipe-chiqueti,F. Chiqueti,M,47,176,225,M,,1459788,EUR,1125619200,M,54,54,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067493,home,Athletico,Luciano Arriagada,,,luciano-arriagada,Luciano Arriagada,F,16,184,286,M,,1014798,EUR,1020124800,F,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067493,away,Fortaleza,João Ricardo,,,joao-ricardo,J. Ricardo,G,1,188,675,M,,839761,EUR,589507200,G,1,1,False,24.0,11.0,21.0,8.0,6.0,9.0,5.0,15.0,,7.0,,2.0,,,90.0,34.0,6.4,14.0,0.00027844,0,-0.4576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
11067493,away,Fortaleza,Tinga,,,tinga,Tinga,D,2,179,424,M,,330057,EUR,746841600,D,2,2,False,36.0,19.0,7.0,5.0,6.0,11.0,14.0,27.0,9.0,6.0,,,,,90.0,72.0,7.2,22.0,0.0165299,0,,,2.0,1.0,6.0,8.0,10.0,,3.0,3.0,,,,3.0,1.0,,1.0,,,,True,7.0,1.0,,,,,,,,,,
11067493,away,Fortaleza,Emanuel Brítez,,,emanuel-britez,E. Brítez,D,33,178,532,M,,789395,EUR,701568000,D,19,19,False,16.0,12.0,2.0,2.0,8.0,11.0,4.0,6.0,8.0,2.0,,,,,90.0,34.0,6.9,5.0,0.0013855,1,,,1.0,,4.0,6.0,7.0,,,,,1.0,,,1.0,1.0,,2.0,0.1019,,,1.0,3.0,,,2.0,2.0,,,,,,
11067493,away,Fortaleza,Titi,,,titi,Titi,D,4,187,324,M,,243435,EUR,574128000,D,4,4,False,29.0,22.0,3.0,,12.0,15.0,10.0,14.0,6.0,2.0,,,,,90.0,44.0,6.8,9.0,0.00146856,1,,,,,5.0,,6.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0238,,,,,,,1.0,1.0,,,,,,
11067493,away,Fortaleza,Bruno Pacheco,,,bruno-pacheco,B. Pacheco,D,91,174,374,M,,870691,EUR,692150400,D,6,6,False,28.0,18.0,1.0,1.0,7.0,9.0,12.0,21.0,2.0,2.0,,,,,90.0,54.0,7.0,15.0,0.0181543,0,,,2.0,1.0,2.0,4.0,7.0,,,,,,,2.0,3.0,3.0,1.0,,,1.0,,2.0,2.0,,,,2.0,,,,,,
11067493,away,Fortaleza,Zé Welison,,,ze-welison,Zé Welison,M,28,177,354,M,,551422,EUR,794880000,M,17,17,False,30.0,26.0,2.0,,9.0,11.0,17.0,20.0,1.0,5.0,,,,,90.0,52.0,7.1,8.0,0.00697721,0,,,1.0,,1.0,6.0,10.0,3.0,2.0,2.0,,,,3.0,5.0,2.0,,2.0,,1.0,,,1.0,,,1.0,2.0,,,,,,
11067493,away,Fortaleza,Pedro Augusto,,,pedro-augusto,P. Augusto,M,28,181,302,M,,922556,EUR,857347200,M,21,21,False,22.0,17.0,,,13.0,15.0,4.0,7.0,1.0,2.0,,,,,69.0,33.0,6.4,9.0,0.00368301,1,,,,,,7.0,2.0,1.0,1.0,,,1.0,,,1.0,1.0,2.0,2.0,0.0425,,,3.0,,,,1.0,1.0,,,,,,
11067493,away,Fortaleza,Marinho,,,marinho,Marinho,M,7,169,2296,M,,798127,EUR,643939200,M,12,12,False,10.0,7.0,2.0,2.0,1.0,2.0,8.0,12.0,,6.0,,,,,77.0,33.0,6.8,11.0,0.0732226,3,,,4.0,2.0,,6.0,7.0,1.0,4.0,3.0,,1.0,1.0,,,,4.0,,0.0815,3.0,,1.0,3.0,,1.0,,4.0,1.0,0.1083,,,,
11067493,away,Fortaleza,Lucas Crispim,,,lucas-crispim,L. Crispim,M,10,178,449,M,,795178,EUR,771984000,M,10,10,False,22.0,16.0,5.0,3.0,6.0,6.0,10.0,17.0,,7.0,,,,,69.0,31.0,6.7,10.0,0.0131286,1,,,1.0,,,4.0,2.0,,1.0,,,1.0,,1.0,1.0,1.0,2.0,1.0,0.0183,,,1.0,1.0,,,1.0,1.0,,,,,,
11067493,away,Fortaleza,Guilherme,,,guilherme,Guilherme,M,11,178,3515,M,,844605,EUR,797731200,M,29,29,False,20.0,17.0,2.0,2.0,6.0,7.0,11.0,14.0,,2.0,,,,,83.0,34.0,7.3,10.0,0.121156,2,,,1.0,,1.0,3.0,5.0,1.0,1.0,,,,,1.0,1.0,1.0,4.0,1.0,0.1158,1.0,,,,,,,3.0,2.0,0.4461,,1.0,,
11067493,away,Fortaleza,Juan Martín Lucero,,,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,,359024,EUR,691459200,F,9,9,False,11.0,9.0,1.0,,3.0,3.0,6.0,9.0,1.0,,,,,,83.0,21.0,6.7,7.0,0.00603402,2,,,1.0,,1.0,4.0,2.0,,,,,1.0,1.0,,1.0,,4.0,1.0,0.1028,,,3.0,,,,,,,,,,,1.0
11067493,away,Fortaleza,Caio Alexandre,,,caio-alexandre,C. Alexandre,M,19,174,1777,M,,1008832,EUR,919814400,M,8,8,True,9.0,7.0,2.0,1.0,2.0,2.0,5.0,7.0,1.0,,,,,,21.0,17.0,6.6,4.0,0.00133356,0,,,,,,4.0,3.0,1.0,,,,,,1.0,3.0,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,
11067493,away,Fortaleza,Calebe Gonçalves,Calebe,,calebe,Calebe,M,20,173,641,M,,1046796,EUR,957052800,M,27,27,True,8.0,7.0,,,5.0,5.0,2.0,3.0,,2.0,,,,,21.0,13.0,6.9,2.0,0.376592,1,,,,,,2.0,2.0,,1.0,,1.0,1.0,,,,,,,0.0632,1.0,,1.0,,,,,2.0,,,,,,
11067493,away,Fortaleza,Yago Pikachu,,,yago-pikachu,Y. Pikachu,M,22,170,1544,M,,363688,EUR,707702400,M,22,22,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,13.0,6.0,6.4,3.0,0.0003147,0,,,,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,
11067493,away,Fortaleza,Thiago Galhardo,,,thiago-galhardo,T. Galhardo,F,,182,1617,M,,165677,EUR,616896000,F,91,91,True,4.0,2.0,1.0,,,1.0,2.0,3.0,1.0,1.0,,,,,13.0,8.0,6.1,2.0,0.00027739,1,,,,,,1.0,,,,,,1.0,,,,,,,0.1839,,,1.0,,,,,,,,1.0,,,
11067493,away,Fortaleza,Pedro Rocha,Pedro,Rocha,pedro-rocha,Pedro Rocha,F,32,178,1163,M,,794930,EUR,780969600,F,32,32,True,2.0,2.0,,,,,2.0,3.0,,,,,,,13.0,7.0,6.4,2.0,0.00724148,0,,,1.0,,,3.0,1.0,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,
11067493,away,Fortaleza,Fernando Miguel,,,fernando-miguel,F. Miguel,G,16,191,318,M,,358418,EUR,476150400,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067493,away,Fortaleza,Marcelo Benevenuto,,,marcelo-benevenuto,Marcelo,D,14,180,199,M,,841808,EUR,820972800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067493,away,Fortaleza,Dudu,,,dudu,Dudu,D,53,175,147,M,,859083,EUR,864950400,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067493,away,Fortaleza,Gonzalo Escobar,,,gonzalo-escobar,G. Escobar,D,31,171,1242,M,,840500,EUR,858470400,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067493,away,Fortaleza,Tomás Pochettino,,,tomas-pochettino,T. Pochettino,M,7,178,994,M,,824626,EUR,823132800,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067493,away,Fortaleza,Lucas Sasha,,,lucas-sasha,L. Sasha,M,88,177,479,M,,123225,EUR,636249600,M,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067493,away,Fortaleza,Silvio Romero,,,silvio-romero,S. Romero,F,,175,133,M,,174937,EUR,585532800,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
