match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_aerialLost,stat_challengeLost,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_outfielderBlock
11450159,home,Antalyaspor,Helton Leite,,,helton-leite,H. Leite,G,23,196,372,M,329081,EUR,657504000,G,1,1,False,40.0,36.0,5.0,1.0,36.0,36.0,4.0,1.0,7.0,1.0,3.0,4.0,1.0,90.0,51.0,8.1,5.0,6.316e-05,0,0.8771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450159,home,Antalyaspor,Erdoğan Yeşilyurt,,,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,D,17,17,False,34.0,21.0,7.0,2.0,14.0,16.0,20.0,1.0,2.0,,,,,90.0,68.0,7.2,21.0,0.00747287,2,,7.0,2.0,2.0,3.0,6.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0496,,,,,,,,,,,,,,,
11450159,home,Antalyaspor,Veysel Sarı,,,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,69.0,62.0,10.0,4.0,51.0,51.0,18.0,4.0,8.0,,,,,90.0,75.0,7.0,7.0,0.00524672,0,,11.0,,,3.0,1.0,,,,,1.0,,,,1.0,,True,2.0,,,,,,,,,,,,,
11450159,home,Antalyaspor,Naldo,,,naldo,Naldo,D,5,188,74,M,243719,EUR,588470400,D,44,44,False,60.0,55.0,4.0,3.0,46.0,47.0,13.0,6.0,1.0,,,,,90.0,74.0,7.0,6.0,0.0055524,0,,9.0,,1.0,2.0,2.0,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,
11450159,home,Antalyaspor,Güray Vural,,,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,46.0,36.0,4.0,1.0,22.0,28.0,24.0,2.0,10.0,,,,,90.0,73.0,7.0,19.0,0.0568493,2,,15.0,6.0,1.0,2.0,2.0,,2.0,,3.0,1.0,,2.0,,1.0,0.0148,,,1.0,1.0,1.0,2.0,,,,,,,,,
11450159,home,Antalyaspor,Dario Šarić,,,dario-saric,D. Šarić,M,88,180,555,M,848385,EUR,864950400,M,8,8,False,21.0,16.0,,,5.0,7.0,14.0,,5.0,,,,,90.0,36.0,6.6,8.0,0.00632372,0,,11.0,,,9.0,8.0,1.0,,,1.0,4.0,3.0,,2.0,5.0,,,3.0,,,,,4.0,2.0,,,,,,,
11450159,home,Antalyaspor,Jakub Kałuziński,,,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,False,50.0,45.0,3.0,3.0,21.0,22.0,28.0,1.0,10.0,,,,,90.0,54.0,7.2,5.0,0.0258188,0,,24.0,,,2.0,1.0,,,,1.0,,,,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,
11450159,home,Antalyaspor,Erdal Rakip,,,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,False,13.0,7.0,2.0,1.0,2.0,3.0,10.0,,2.0,,,,,63.0,24.0,6.1,10.0,0.0029592,1,,5.0,,1.0,8.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,0.1278,,1.0,2.0,,,,2.0,,1.0,1.0,0.7385,,,,
11450159,home,Antalyaspor,Sagiv Jehezkel,Sagiv,Jehezkel,sagiv-jehezkel,S. Jehezkel,D,11,184,114,M,1513792,EUR,795744000,F,29,29,False,10.0,6.0,,,5.0,6.0,4.0,,2.0,,,,,74.0,20.0,6.2,8.0,0.00265699,3,,1.0,,,7.0,3.0,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,0.5982,,1.0,2.0,,,,1.0,,,1.0,0.1028,1.0,,,
11450159,home,Antalyaspor,Adam Buksa,,,adam-buksa,A. Buksa,F,18,191,3747,M,1138856,EUR,837129600,F,9,9,False,11.0,8.0,1.0,,4.0,4.0,7.0,1.0,1.0,,,,,74.0,24.0,6.4,9.0,0.00900746,1,,4.0,,1.0,10.0,3.0,3.0,1.0,,,,,3.0,2.0,4.0,0.0786,,1.0,2.0,,,,,,,,,,AdamBuksa,,
11450159,home,Antalyaspor,Zymer Bytyqi,,,zymer-bytyqi,Z. Bytyqi,M,,176,255,M,226784,EUR,842400000,F,77,77,False,25.0,16.0,1.0,1.0,9.0,11.0,24.0,,3.0,,,,,74.0,48.0,7.1,22.0,0.19787,0,,8.0,10.0,1.0,3.0,6.0,1.0,,,,2.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,,1.0,2.0,2.0,,,,,,,
11450159,home,Antalyaspor,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,True,8.0,6.0,,,1.0,2.0,6.0,,4.0,,,,,27.0,11.0,6.5,2.0,0.00235196,1,,5.0,,1.0,2.0,2.0,,,,,1.0,,,,,0.0598,,1.0,1.0,,,,,,,,,1.0,,,
11450159,home,Antalyaspor,Sam Larsson,,,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,F,10,10,True,3.0,2.0,,,,,6.0,,1.0,,,,,16.0,11.0,6.7,6.0,0.00166961,1,,2.0,3.0,,1.0,1.0,,1.0,,,,,1.0,,,0.0342,,,,,,,2.0,1.0,,,,,,,
11450159,home,Antalyaspor,Britt Assombalonga,,,britt-assombalonga,B. Assombalonga,F,27,177,240,M,151512,EUR,723600000,F,97,97,True,2.0,2.0,,,1.0,1.0,1.0,,1.0,,,,,16.0,5.0,6.3,3.0,0.00108964,0,,1.0,,,4.0,,2.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,
11450159,home,Antalyaspor,Gerrit Holtmann,,,gerrit-holtmann,G. Holtmann,F,17,183,242,M,253517,EUR,796089600,F,38,38,True,3.0,,,,,,4.0,,,,,,,16.0,5.0,6.5,5.0,,0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11450159,home,Antalyaspor,Ataberk Dadakdeniz,,,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450159,home,Antalyaspor,Bünyamin Balcı,,,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450159,home,Antalyaspor,Ömer Toprak,,,omer-toprak,Ö. Toprak,D,,187,127,M,39015,EUR,616982400,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450159,home,Antalyaspor,Emre Uzun,,,uzun-emre,E. Uzun,M,11,177,141,M,1212159,EUR,1119225600,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450159,home,Antalyaspor,Deni Milošević,Deni,Milošević,deni-milosevic,D. Milošević,M,27,182,153,M,190403,EUR,794707200,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450159,home,Antalyaspor,Ufuk Akyol,,,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450159,away,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,45.0,37.0,13.0,5.0,35.0,37.0,8.0,,9.0,1.0,2.0,3.0,,90.0,56.0,7.4,8.0,0.00030488,0,0.8413,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
