match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,captain,stat_aerialLost,stat_errorLeadToAGoal,stat_wonTackle,stat_bigChanceCreated,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_errorLeadToAShot
14025230,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,1,1,False,33.0,14.0,24.0,5.0,0.0,10.0,14.0,4.0,19.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,90.0,39.0,6.4,19.0,0.0038783,5.475161732771,1.0,2.31,2.31,0.4001,0,-0.7244,0.04,0.0,-0.22,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025230,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,29.0,21.0,5.0,,0.0,8.0,10.0,13.0,19.0,,4.0,3.0,6.0,,,,,,90.0,54.0,6.6,14.0,0.109574,18.520645058343,2.0,9.385,5.565,,2,,0.34,0.02,-0.32,,8.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0694,0.0438,2.0,0.01,,,,,,,,,,,,,,,,,
14025230,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,39.0,32.0,6.0,4.0,0.0,12.0,15.0,20.0,24.0,2.0,5.0,12.0,3.0,,,,,,90.0,61.0,6.1,8.0,0.012142,45.992830618033,7.0,41.37,10.29,,1,,0.16,0.14,-0.46,,,,3.0,1.0,,,1.0,,1.0,,2.0,1.0,1.0,,0.0095,,,0.0,,,True,2.0,1.0,,,,,,,,,,,,
14025230,home,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,32.0,27.0,2.0,1.0,0.0,19.0,22.0,8.0,10.0,2.0,3.0,5.0,3.0,,,,,,90.0,41.0,6.2,5.0,0.00560108,12.085062516194,2.0,4.83,2.73,,0,,0.06,0.04,-0.3,,,,4.0,,,,,,,,1.0,,,1.0,,,2.0,,,,,3.0,,1.0,,,,,,,,,,,
14025230,home,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,D,24,24,False,35.0,28.0,3.0,,0.0,11.0,15.0,17.0,20.0,1.0,4.0,2.0,6.0,,,,,,90.0,61.0,6.4,15.0,0.11673,102.89056784972,10.0,38.43,33.075,,1,,0.04,0.12,-0.26,,2.0,,2.0,,,,,1.0,,,2.0,4.0,1.0,1.0,0.0127,0.0165,1.0,-0.01,,,,1.0,,2.0,1.0,40.827536308232,1.0,,,,,,,,
14025230,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,40.0,32.0,5.0,2.0,0.0,17.0,18.0,15.0,22.0,1.0,4.0,2.0,7.0,,,,,,90.0,53.0,6.5,10.0,0.0098895,21.780522019173,4.0,-7.105427357601e-15,5.985,,1,,-0.17,0.17,0.15,,2.0,,6.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,,,2.0,0.0431,,1.0,-0.08,,,,3.0,,2.0,,,,,,,,,,,
14025230,home,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187,5627,M,ArchieGray06,1142335,EUR,1142121600,M,14,14,False,22.0,18.0,3.0,1.0,0.0,11.0,14.0,7.0,8.0,,,6.0,3.0,,,,,,71.0,34.0,6.7,4.0,0.00724608,32.373747093963,3.0,-5.25,6.51,,0,,0.03,0.1,0.19,,,,,,,,,,,2.0,,,,,,,1.0,,Archie Gray,,,,,,,,,,,,,,,,
14025230,home,Tottenham Hotspur,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,Kudus,905163,EUR,965174400,M,20,20,False,21.0,14.0,2.0,2.0,0.0,4.0,5.0,10.0,16.0,,1.0,,4.0,,,,,,58.0,31.0,6.6,11.0,0.0568626,69.363492781473,10.0,39.165,19.53,,1,,0.25,0.16,-0.04,,2.0,1.0,4.0,1.0,2.0,1.0,,,,1.0,,1.0,,1.0,0.0225,,,-0.06,,,,,,,,19.658495262863,1.0,1.0,1.0,1.0,,,,,
14025230,home,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186,9218,M,lucasbergvall,1391251,EUR,1138838400,M,15,15,False,18.0,15.0,1.0,,0.0,7.0,7.0,8.0,11.0,,1.0,1.0,2.0,,,,,,71.0,26.0,6.3,8.0,0.00859021,62.768241039896,7.0,15.225,8.82,,0,,0.03,0.04,-0.15,,,,3.0,1.0,,,,,,,,3.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,
14025230,home,Tottenham Hotspur,Xavi Simons,xavi-simons,X. Simons,M,7,179,51062,M,XaviSimons,997183,EUR,1050883200,F,7,7,False,19.0,16.0,2.0,2.0,0.0,3.0,4.0,13.0,15.0,,2.0,1.0,2.0,,,,,,33.0,23.0,5.5,4.0,0.0151544,3.5747616703775,1.0,-0.52499999999999,-0.52499999999999,,0,,-0.04,0.06,0.14,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
