match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_aerialWon,stat_errorLeadToAGoal,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalOffside,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_dispossessed
11406795,home,Salernitana,Benoît Costil,benoit-costil,B. Costil,G,188,146,M,26965,EUR,552268800,G,56,56,False,39.0,26.0,19.0,6.0,21.0,23.0,5.0,16.0,6.0,3.0,3.0,1.0,1.0,90.0,45.0,6.7,13.0,0.00079938,0,0.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Niccolò Pierozzi,niccolo-pierozzi,N. Pierozzi,M,184,211,M,970938,EUR,1000252800,D,27,27,False,32.0,26.0,3.0,,16.0,18.0,10.0,17.0,2.0,,,,,85.0,53.0,7.2,11.0,0.00409203,0,,,,27,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Konstantinos Manolas,konstantinos-manolas,K. Manolas,D,185,1080,M,41234,EUR,676771200,D,44,44,False,58.0,51.0,9.0,4.0,45.0,49.0,6.0,9.0,2.0,,,,,77.0,67.0,6.7,7.0,0.00939175,0,,Konstantinos,Manolas,44,,2.0,3.0,6.0,,1.0,1.0,3.0,1.0,,3.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,185,996,M,965014,EUR,1014163200,D,98,98,False,57.0,50.0,5.0,2.0,43.0,45.0,7.0,12.0,4.0,,,,,90.0,70.0,6.6,8.0,0.00186628,0,,,,5,,1.0,5.0,11.0,1.0,,,5.0,3.0,1.0,3.0,2.0,1.0,,3.0,,8.0,1.0,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,178,1470,M,897594,EUR,944784000,D,3,3,False,49.0,41.0,6.0,3.0,31.0,33.0,10.0,19.0,9.0,,,,,90.0,70.0,6.7,14.0,0.00660529,0,,,,12,3.0,2.0,4.0,5.0,1.0,3.0,2.0,3.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,183,2761,M,804621,EUR,829094400,M,18,18,False,56.0,50.0,2.0,2.0,25.0,26.0,25.0,30.0,6.0,,,,,90.0,65.0,6.9,6.0,0.0119304,1,,,,29,,3.0,5.0,4.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,,1.0,1.0,,,,1.0,0.0233,,,,,,,,,,,,,,,
11406795,home,Salernitana,Giulio Maggiore,giulio-maggiore,G. Maggiore,M,184,222,M,848185,EUR,889660800,M,25,25,False,48.0,35.0,9.0,4.0,22.0,27.0,13.0,21.0,8.0,,,,,90.0,61.0,7.3,16.0,0.0175762,1,,,,18,,2.0,3.0,3.0,,,,1.0,,2.0,1.0,,3.0,1.0,1.0,,1.0,,,0.3258,1.0,1.0,0.2948,1.0,,,,,,,,,,,
11406795,home,Salernitana,Iron Gomis,iron-gomis,I. Gomis,M,182,122,M,979593,EUR,942019200,M,11,11,False,16.0,14.0,,,5.0,6.0,9.0,10.0,2.0,,,,,45.0,21.0,6.6,3.0,0.00412559,0,,,,17,,,,2.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,
11406795,home,Salernitana,Loum Tchaouna,loum-tchaouna,L. Tchaouna,F,180,1357,M,1004505,EUR,1062979200,F,33,33,False,28.0,19.0,3.0,,7.0,7.0,12.0,22.0,,,,,,77.0,38.0,6.8,12.0,0.0122097,1,,,,17,1.0,2.0,2.0,5.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,2.0,,,0.0142,,,,,,1.0,,,,,,,,,
11406795,home,Salernitana,Chukwubuikem Ikwuemesi,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,195,414,M,1143547,EUR,996969600,F,22,22,False,10.0,8.0,,,4.0,4.0,4.0,6.0,,,,,,64.0,19.0,6.7,4.0,0.00166219,0,,,,19,,6.0,6.0,4.0,,2.0,2.0,,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Antonio Candreva,antonio-candreva,A. Candreva,F,180,936,M,27982,EUR,541468800,F,87,87,False,40.0,32.0,5.0,3.0,14.0,15.0,20.0,36.0,2.0,,,,,90.0,62.0,7.5,17.0,0.134328,1,,,,87,11.0,,,2.0,,,,2.0,,1.0,,,,2.0,,,,,,0.7884,1.0,1.0,0.9863,1.0,,,True,2.0,,,,,,,
11406795,home,Salernitana,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,186,923,M,922928,EUR,970531200,D,59,59,True,21.0,16.0,2.0,1.0,5.0,7.0,11.0,18.0,1.0,,,,,45.0,28.0,7.2,9.0,0.111195,0,,,,59,4.0,1.0,2.0,2.0,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,
11406795,home,Salernitana,Shon Weissman,shon-weissman,S.Weissman,F,174,695,M,790817,EUR,824256000,F,14,14,True,7.0,5.0,,,2.0,3.0,3.0,4.0,2.0,,,,,26.0,13.0,6.6,5.0,0.00656109,0,,,,18,,1.0,1.0,2.0,,,,1.0,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Jérôme Boateng,jerome-boateng,J. Boateng,D,192,1892,,19382,EUR,589248000,D,5,5,True,19.0,16.0,3.0,2.0,10.0,11.0,6.0,8.0,,,,,,13.0,19.0,6.7,3.0,0.0242036,0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Emanuel Vignato,emanuel-vignato,E. Vignato,F,175,267,M,862373,EUR,967075200,M,55,55,True,11.0,7.0,2.0,1.0,2.0,5.0,5.0,7.0,1.0,,,,,13.0,16.0,6.7,6.0,0.00459789,1,,Emanuel,Vignato,25,1.0,1.0,2.0,1.0,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,0.0269,,,,,,,,,,,,,,,
11406795,home,Salernitana,Simy,simy,Simy,F,198,516,M,170499,EUR,705196800,F,9,9,True,2.0,1.0,,,,,1.0,2.0,,,,,,13.0,3.0,6.6,1.0,0.00102766,0,,,,9,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Vincenzo Fiorillo,vincenzo-fiorillo,V. Fiorillo,G,190,54,M,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Pasquale Allocca,allocca-pasquale,P. Allocca,G,186,6,M,1498819,EUR,1115596800,G,62,62,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,189,301,M,224456,EUR,710121600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Triantafyllos Pasalidis,triantafyllos-pasalidis,T. Pasalidis,D,185,43,M,859266,EUR,837648000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,Triantafyllos,Pasalidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Marco Pellegrino,pellegrino-marco,M. Pellegrino,D,184,1270,M,1095023,EUR,1026950400,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,Marco Pellegrino,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Agustín Martegani,agustin-martegani,A. Martegani,M,183,565,M,984926,EUR,958780800,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406795,home,Salernitana,Junior Sambia,junior-sambia,J. Sambia,M,185,154,M,603738,EUR,842054400,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
