match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_accurateLongBalls,stat_totalCross,stat_aerialLost,stat_duelLost,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,captain,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_keyPass,stat_challengeLost,stat_errorLeadToAShot,stat_bigChanceCreated,stat_penaltyWon,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_penaltyFaced,stat_penaltyConceded
10408548,home,Sevilla,Bono,,,bono,Bono,G,37,195,54576,M,BonoY,360938,EUR,670809600,G,13,13,False,10.0,9.0,1.0,9.0,10.0,1.0,1.0,1.0,2.0,1.0,37.0,12.0,6.4,1.0,0.0,0.0,4.923e-05,0,-0.9479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408548,home,Sevilla,Tanguy Nianzou,,,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,,1003007,EUR,1023408000,D,14,14,False,32.0,29.0,,17.0,17.0,3.0,5.0,1.0,4.0,,52.0,38.0,6.7,3.0,0.0648,0.0,0.0206018,2,,12.0,15.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408548,home,Sevilla,Loïc Badé,,,loic-bade,L. Badé,D,5,191,3177,M,,1006489,EUR,955411200,D,22,22,False,56.0,53.0,5.0,35.0,37.0,2.0,5.0,3.0,9.0,,90.0,76.0,7.7,7.0,0.0,0.0,0.0100005,0,,18.0,20.0,1.0,1.0,,4.0,1.0,3.0,4.0,1.0,2.0,5.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408548,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,,68332,EUR,690249600,D,6,6,False,43.0,40.0,5.0,18.0,19.0,,4.0,1.0,3.0,,90.0,57.0,7.2,4.0,0.0877,0.2783,0.0140427,4,,22.0,24.0,,,1.0,2.0,,1.0,2.0,,1.0,2.0,,1.0,1.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
10408548,home,Sevilla,Jesús Navas,,,jesus-navas,J. Navas,D,16,170,1580,M,,11869,EUR,501379200,M,16,16,False,42.0,35.0,3.0,5.0,6.0,1.0,1.0,2.0,2.0,,90.0,61.0,7.2,16.0,0.0,0.0,0.321237,0,,32.0,46.0,,,,1.0,10.0,,1.0,,1.0,,,,,,,,,True,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,
10408548,home,Sevilla,Joan Jordán,,,joan-jordan,J. Jordán,M,8,184,752,M,,591750,EUR,773452800,M,8,8,False,56.0,51.0,12.0,17.0,18.0,2.0,3.0,1.0,3.0,,90.0,61.0,6.7,5.0,0.0273,0.0,0.110246,1,,34.0,38.0,,,,12.0,,,5.0,,,,,1.0,4.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10408548,home,Sevilla,Ivan Rakitić,,,ivan-rakitic,I. Rakitić,M,,184,13189,M,ivan_rakitic,7635,EUR,573955200,M,10,10,False,63.0,53.0,11.0,12.0,15.0,3.0,5.0,1.0,3.0,,90.0,83.0,7.9,18.0,0.125,0.0848,0.202662,3,,43.0,53.0,,,,9.0,5.0,,3.0,,,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,,2.0,3.0,1.0,3.0,,,1.0,,,,,,,,,,,
10408548,home,Sevilla,Alex Telles,,,alex-telles,A. Telles,D,13,181,7654,M,alextelles13,312110,EUR,724377600,M,3,3,False,31.0,28.0,4.0,10.0,11.0,,4.0,1.0,3.0,,63.0,55.0,7.6,9.0,0.1168,0.0,0.0385903,3,,20.0,26.0,2.0,1.0,1.0,3.0,6.0,,2.0,,,1.0,,2.0,1.0,2.0,,1.0,1.0,,2.0,,,1.0,,,,1.0,,,,,,,,,,
10408548,home,Sevilla,Suso,,,suso,Suso,M,11,176,1350,M,,96370,EUR,753667200,F,7,7,False,27.0,23.0,,,,,2.0,,1.0,,63.0,40.0,7.1,12.0,0.0646,0.0,0.259288,1,,24.0,33.0,3.0,2.0,1.0,,6.0,,3.0,,,,1.0,,,,,,,,1.0,1.0,,5.0,1.0,,,,,,,,,,,,,
10408548,home,Sevilla,Lucas Ocampos,,,lucas-ocampos,L. Ocampos,M,29,187,3431,M,Locampos15,155702,EUR,773884800,F,5,5,False,20.0,17.0,3.0,4.0,5.0,2.0,3.0,,2.0,,63.0,30.0,7.5,5.0,1.0627,0.9773,0.416839,5,,14.0,16.0,,,1.0,2.0,1.0,,1.0,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,
10408548,home,Sevilla,Youssef En-Nesyri,,,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,ennesyri15,846470,EUR,865123200,F,15,15,False,9.0,8.0,,3.0,3.0,4.0,8.0,,1.0,,90.0,23.0,7.2,2.0,0.7099,0.0,0.0537409,4,,5.0,6.0,1.0,1.0,,,,7.0,8.0,,,,1.0,2.0,,4.0,,1.0,,,,,2.0,3.0,1.0,,1.0,,,2.0,,,,,,,,
10408548,home,Sevilla,Marko Dmitrović,,,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,,94527,EUR,696211200,G,1,1,True,22.0,10.0,12.0,9.0,13.0,,,2.0,8.0,1.0,53.0,33.0,7.2,12.0,0.0,0.0,0.00032231,0,1.5309,1.0,9.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,1.0,1.0,,,
10408548,home,Sevilla,Bryan Gil,,,bryan-gil,B. Gil,M,21,176,3585,M,bryan11gil,910026,EUR,981849600,F,25,25,True,17.0,12.0,,3.0,4.0,,4.0,1.0,5.0,,38.0,29.0,6.8,7.0,0.3604,0.0,0.207345,2,,10.0,14.0,2.0,2.0,,,1.0,,4.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,,1.0,3.0,,,,,1.0,,,,,,1.0,,
10408548,home,Sevilla,Marcos Acuña,,,marcos-acuna,M. Acuña,D,21,172,8244,M,marcos.acuna10,578560,EUR,688608000,D,19,19,True,11.0,9.0,3.0,6.0,6.0,2.0,5.0,1.0,3.0,,27.0,21.0,6.7,6.0,0.0,0.0,0.00183215,0,,3.0,5.0,1.0,,,2.0,,2.0,4.0,,,,,,,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,
