match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_totalOffside
11409069,home,Portimonense SAD,Hildeberto Pereira,hildeberto-pereira,H. Pereira,F,14,175,109,M,352880,EUR,825724800,F,10,10,True,11.0,8.0,2.0,1.0,1.0,1.0,7.0,10.0,,2.0,,,,,35.0,21.0,6.4,8.0,0.0136593,0,,,,,,,4.0,2.0,1.0,,1.0,,,,,,2.0,,,3.0,2.0,1.0,,,,,,,,,,
11409069,home,Portimonense SAD,Midana Cassamá,midana-cassama,M. Cassamá,F,19,185,18,M,1520746,EUR,1029628800,F,85,85,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,13.0,5.0,6.4,3.0,0.00021644,0,,,,,,,2.0,,,,,,,,,,2.0,,,3.0,,,,,,,,,,,,
11409069,home,Portimonense SAD,Luan,luan,Luan,M,9,173,70,M,1199434,EUR,1016496000,F,28,28,True,8.0,7.0,1.0,1.0,2.0,2.0,5.0,6.0,,,,,,,22.0,10.0,6.6,2.0,0.00188953,0,,Luan,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
11409069,home,Portimonense SAD,Guga,guga,Guga,D,32,178,71,M,1515162,EUR,1066867200,D,27,27,True,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,9.0,4.0,6.3,,0.00091325,0,,Guga,,,1.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11409069,home,Portimonense SAD,Zinho Hoffmann,zinho-hoffmann,Z. Hoffmann,M,99,177,100,M,1385003,EUR,1052438400,M,99,99,True,4.0,2.0,,,1.0,3.0,1.0,1.0,,1.0,,,,,9.0,10.0,6.2,6.0,0.00145625,0,,,,,,,2.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,
11409069,home,Portimonense SAD,Vinicius Silvestre,vinicius-silvestre,Vinicius,G,25,195,226,M,559582,EUR,764812800,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409069,home,Portimonense SAD,Moustapha Seck,moustapha-seck,M. Seck,D,24,176,148,M,807292,EUR,825033600,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409069,home,Portimonense SAD,Paulo Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,Paulo,Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409069,home,Portimonense SAD,Ricardo Sousa,ricardo-sousa,R. Sousa,M,6,179,5,M,945099,EUR,947462400,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409069,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,28.0,20.0,15.0,7.0,18.0,20.0,2.0,8.0,1.0,4.0,,,,1.0,90.0,32.0,6.8,8.0,0.00042358,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409069,away,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,39.0,28.0,5.0,4.0,14.0,17.0,15.0,23.0,2.0,5.0,,,,,90.0,65.0,7.4,22.0,0.0533795,0,,Zé,Carlos,1.0,,2.0,2.0,6.0,,2.0,,,,1.0,1.0,1.0,,,,1.0,3.0,1.0,,1.0,,,,,,,,
11409069,away,Gil Vicente,Lipe,lipe,Lipe,D,44,190,177,M,1129191,EUR,1014076800,D,35,35,False,63.0,58.0,11.0,7.0,43.0,44.0,15.0,19.0,2.0,2.0,,,,,90.0,71.0,7.1,7.0,0.00310499,0,,Lipe,,,,1.0,2.0,4.0,,,,,,,2.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,,
11409069,away,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,61.0,51.0,17.0,11.0,36.0,38.0,15.0,23.0,2.0,2.0,,,,,90.0,69.0,7.6,10.0,0.0155386,0,,,,,,7.0,,10.0,,,1.0,1.0,,,1.0,1.0,,,,,2.0,,True,,,,,,,,,
11409069,away,Gil Vicente,Kiko Pereira,pereira-kiko,K. Pereira,D,5,177,18,M,1423627,EUR,936748800,D,5,5,False,19.0,13.0,2.0,2.0,5.0,6.0,8.0,13.0,1.0,1.0,,,,,65.0,36.0,6.2,15.0,0.018712,0,,Kiko Pereira,,,,,8.0,,1.0,,3.0,,,,,,4.0,,,1.0,,,,,,,,,,,,
11409069,away,Gil Vicente,Mory Gbane,gbane-mory,M. Gbane,M,24,188,509,M,1003400,EUR,977702400,M,24,24,False,43.0,39.0,2.0,,19.0,20.0,20.0,23.0,5.0,10.0,,,,,90.0,65.0,7.3,7.0,0.197199,2,,,,,2.0,4.0,7.0,5.0,,,1.0,,1.0,5.0,,,4.0,0.1625,,1.0,1.0,,,,1.0,0.028,,,,,,
11409069,away,Gil Vicente,Martim Neto,neto-martim,M. Neto,M,16,185,858,M,1100646,EUR,1042502400,M,76,76,False,42.0,33.0,1.0,1.0,15.0,17.0,18.0,25.0,,9.0,,,,,90.0,57.0,7.8,11.0,0.0343828,2,,,,,,,3.0,7.0,2.0,,5.0,4.0,1.0,2.0,2.0,2.0,,0.1545,,,1.0,,,,1.0,0.0523,,,,,,
11409069,away,Gil Vicente,Maxime Dominguez,maxime-dominguez,M. Dominguez,M,10,172,688,M,282233,EUR,823132800,M,8,8,False,52.0,33.0,6.0,1.0,11.0,12.0,24.0,50.0,,6.0,,,,,89.0,87.0,8.4,33.0,0.33629,3,,,,10.0,,,3.0,8.0,,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.1001,,4.0,4.0,4.0,,2.0,,,1.0,1.0,2.0,,,
11409069,away,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,44.0,34.0,1.0,1.0,11.0,13.0,23.0,31.0,,5.0,,,,,89.0,57.0,7.7,15.0,0.18427,3,,,,,1.0,2.0,3.0,4.0,,,3.0,1.0,,,,,,0.4501,,3.0,1.0,2.0,,,3.0,0.8218,1.0,1.0,,1.0,,
11409069,away,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,M,77,77,False,30.0,27.0,,,10.0,10.0,17.0,21.0,1.0,4.0,,,,,90.0,51.0,7.7,11.0,0.0318535,3,,,,1.0,1.0,2.0,8.0,8.0,1.0,3.0,6.0,3.0,,1.0,2.0,1.0,,0.282,,1.0,1.0,1.0,,,2.0,0.6903,,,1.0,,1.0,1.0
11409069,away,Gil Vicente,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,F,70,70,False,21.0,17.0,,,1.0,1.0,16.0,20.0,,1.0,,,,,85.0,37.0,7.7,11.0,0.154562,1,,,,,4.0,,9.0,5.0,,2.0,1.0,,,,2.0,1.0,2.0,0.3835,,4.0,3.0,2.0,,,1.0,0.9465,,1.0,,,1.0,1.0
11409069,away,Gil Vicente,Leonardo Buta,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,23,23,True,11.0,8.0,,,4.0,6.0,4.0,5.0,1.0,1.0,,,,,25.0,18.0,6.7,3.0,0.0330173,0,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,
11409069,away,Gil Vicente,Ali Alipour,ali-alipour,A. Alipourghara,F,9,181,1677,M,791368,EUR,816048000,F,9,9,True,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,13.0,5.0,6.6,2.0,0.00235115,0,,,,,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
11409069,away,Gil Vicente,Jesús Castillo,jesus-castillo,J. Castillo,M,6,183,642,M,978543,EUR,992217600,M,6,6,True,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409069,away,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,F,7,7,True,1.0,1.0,,,1.0,1.0,,,,2.0,,,,,1.0,4.0,,2.0,7.21e-06,0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11409069,away,Gil Vicente,Vinicius Dias,vinicius-dias,Vínicius,G,97,188,22,M,1010588,EUR,866678400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409069,away,Gil Vicente,Manuel Lopes,manuel-lopes,M. Lopes,D,4,185,50,M,1066691,EUR,959558400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,Manuel Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409069,away,Gil Vicente,Roan Wilson,roan-wilson,R. Wilson,M,14,180,138,M,1001806,EUR,1020211200,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409069,away,Gil Vicente,Marlon Maranhão,marlon-maranhao,M. Maranhão,M,,184,19,M,1645113,EUR,1028678400,F,99,99,True,,,,,,,,,,,,,,,,,,,,0,,Marlon Maranhão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409069,away,Gil Vicente,Miro,miro,Miro,F,11,184,174,M,1501056,EUR,1050969600,F,78,78,True,,,,,,,,,,,,,,,,,,,,0,,Miro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
