match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,player_firstName,player_lastName,stat_totalClearance,stat_blockedScoringAttempt,stat_keyPass,stat_challengeLost,stat_errorLeadToAShot,stat_fouls,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_totalOffside,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_punches,stat_outfielderBlock
12764151,home,PAOK,Dominik Kotarski,dominik-kotarski,D. Kotarski,G,1,188.0,2494,M,835678,EUR,950140800,G,42,42,False,52.0,39.0,23.0,10.0,0.0,34.0,37.0,5.0,15.0,7.0,1.0,3.0,4.0,90.0,58.0,7.2,14.0,0.0289428,0,0.7368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764151,home,PAOK,Joan Sastre,joan-sastre,J. Sastre,D,23,174.0,307,M,813738,EUR,862358400,D,23,23,False,48.0,41.0,3.0,2.0,0.0,20.0,25.0,21.0,24.0,2.0,,,,66.0,65.0,6.5,12.0,0.0176714,1,,1.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.062,,,,,,,,,,,,,,,,,,,,
12764151,home,PAOK,Tomasz Kędziora,tomasz-kedziora,T. Kędziora,D,16,184.0,1734,M,138595,EUR,771292800,D,16,16,False,85.0,79.0,9.0,6.0,0.0,54.0,55.0,25.0,30.0,3.0,,,,90.0,96.0,7.3,7.0,0.0308012,0,,,2.0,1.0,2.0,4.0,,,,3.0,3.0,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,
12764151,home,PAOK,Omar Colley,omar-colley,O. Colley,D,15,190.0,966,M,238408,EUR,719798400,D,15,15,False,75.0,71.0,9.0,5.0,0.0,42.0,43.0,29.0,32.0,4.0,,,,90.0,89.0,7.0,6.0,0.062093,2,,,2.0,,2.0,1.0,,,1.0,3.0,1.0,,1.0,,0.1289,,,3.0,1.0,1.0,,,,,,,,,,,,,,,
12764151,home,PAOK,Jonny Otto,jonny-otto,J. Otto,D,17,175.0,564,M,235648,EUR,762652800,D,19,19,False,46.0,41.0,6.0,6.0,0.0,24.0,28.0,17.0,20.0,2.0,,,,76.0,74.0,6.0,15.0,0.0316967,0,,2.0,,1.0,6.0,1.0,1.0,3.0,,1.0,,,3.0,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,
12764151,home,PAOK,Mady Camara,mady-camara,M. M. Camara,M,2,182.0,1763,M,867546,EUR,857088000,M,2,2,False,69.0,60.0,10.0,7.0,1.0,23.0,28.0,37.0,41.0,5.0,,,,90.0,89.0,7.8,13.0,0.521094,3,,,3.0,1.0,6.0,6.0,,4.0,1.0,1.0,3.0,1.0,2.0,,0.1593,,,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,0.5255,,,,,,,,
12764151,home,PAOK,Tiemoué Bakayoko,tiemoue-bakayoko,T. Bakayoko,M,,188.0,1232,M,149735,EUR,777081600,M,8,8,False,43.0,38.0,1.0,1.0,0.0,20.0,22.0,18.0,21.0,1.0,,,,59.0,53.0,6.8,6.0,0.0374264,1,,,1.0,1.0,2.0,3.0,,1.0,1.0,3.0,1.0,1.0,1.0,,0.0268,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,
12764151,home,PAOK,Andrija Živković,andrija-zivkovic,A. Živković,M,14,169.0,2702,M,188133,EUR,837043200,M,14,14,False,69.0,52.0,5.0,1.0,0.0,20.0,24.0,33.0,53.0,6.0,,,,90.0,93.0,7.0,30.0,0.202456,0,,8.0,,2.0,4.0,6.0,3.0,3.0,,,,,1.0,2.0,,,,,,3.0,,,,2.0,,,,True,1.0,,,,,,
12764151,home,PAOK,Giannis Konstantelias,konstantelias-giannis,G. Konstantelias,M,65,178.0,5460,M,1002007,EUR,1046822400,M,7,7,False,24.0,21.0,,,0.0,4.0,4.0,17.0,21.0,2.0,,,,90.0,42.0,6.8,13.0,0.0278909,2,,1.0,,,5.0,4.0,3.0,5.0,,,1.0,,4.0,,0.1655,,,,,,,,,3.0,,2.0,0.7406,,,,,,,,
12764151,home,PAOK,Taison,taison,Taison,M,11,172.0,1307,M,39661,EUR,569030400,M,11,11,False,35.0,32.0,1.0,1.0,0.0,15.0,16.0,17.0,22.0,2.0,,,,66.0,50.0,6.4,12.0,0.0366471,2,,3.0,1.0,1.0,8.0,2.0,3.0,4.0,,1.0,,,,,0.1626,,,,1.0,,1.0,,,1.0,,1.0,0.1013,,,1.0,,,,,
12764151,home,PAOK,Brandon Thomas,brandon-thomas,B. Thomas,F,23,173.0,493,M,288073,EUR,791856000,F,71,71,False,17.0,10.0,,,0.0,2.0,3.0,8.0,14.0,,,,,66.0,32.0,7.2,10.0,0.0512772,2,,,4.0,3.0,5.0,10.0,,2.0,1.0,,,,3.0,5.0,0.1185,,,,1.0,2.0,,,1.0,2.0,,,,,,3.0,,,,,
12764151,home,PAOK,Stefan Schwab,stefan-schwab,S. Schwab,M,22,183.0,393,M,48912,EUR,654393600,M,22,22,True,29.0,27.0,4.0,4.0,0.0,6.0,6.0,22.0,27.0,3.0,,,,31.0,40.0,7.3,6.0,0.0235394,1,,4.0,1.0,1.0,2.0,4.0,,,1.0,,2.0,2.0,1.0,1.0,0.1052,,,,,1.0,1.0,,,,,,,,1.0,,,,,,
12764151,home,PAOK,Abdul Rahman Baba,abdul-baba-rahman,A. R. Baba,D,21,179.0,1358,M,239632,EUR,773107200,D,21,21,True,18.0,15.0,1.0,1.0,0.0,3.0,4.0,12.0,15.0,1.0,,,,24.0,23.0,7.6,4.0,0.0703418,1,,1.0,,,,1.0,,,,,,,,1.0,0.3017,,,,,1.0,,,,,,1.0,0.8231,,,,1.0,,,,
12764151,home,PAOK,Kiril Despodov,kiril-despodov,K. Despodov,M,77,179.0,2486,M,226972,EUR,847670400,F,77,77,True,10.0,9.0,,,1.0,,1.0,12.0,19.0,,,,,24.0,23.0,7.3,10.0,0.223687,0,,10.0,,,2.0,,1.0,,,,,,1.0,,,,,,,2.0,,,1.0,,1.0,,,,3.0,,,,,,
12764151,home,PAOK,Tarik Tissoudali,tarik-tissoudali,T. Tissoudali,F,9,182.0,4093,M,584472,EUR,733708800,F,34,34,True,8.0,6.0,,,0.0,,,6.0,9.0,,,,,24.0,12.0,7.1,3.0,0.0811815,2,,1.0,1.0,,2.0,,,,1.0,,,,,,0.0881,,,,,1.0,,,1.0,,,1.0,0.4109,,,,1.0,tissoudali14,1.0,,
12764151,home,PAOK,Fedor Chalov,fedor-chalov,F. Chalov,F,63,180.0,1670,M,814599,EUR,892166400,F,9,9,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,,,,14.0,8.0,6.7,,0.0552757,2,,,,,,,,,,,,,,,0.2111,,,,,1.0,,,,,,2.0,0.3939,,,,,,1.0,,
12764151,home,PAOK,Konstantinos Balomenos,konstantinos-balomenos,K. Balomenos,G,54,187.0,136,M,947160,EUR,1015718400,G,54,54,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764151,home,PAOK,Dimitrios Monastirlis,monastirlis-dimitrios,D. Monastirlis,G,41,192.0,268,M,1146329,EUR,1079913600,G,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764151,home,PAOK,Ioannis Michailidis,ioannis-michailidis,I. Michailidis,D,5,188.0,643,M,947156,EUR,950832000,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764151,home,PAOK,Konstantinos Thymianis,thymianis-konstantinos,K. Thymianis,D,25,186.0,258,M,923046,EUR,983318400,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764151,home,PAOK,Magomed Ozdoev,magomed-ozdoev,M. Ozdoev,M,27,184.0,813,M,121185,EUR,720921600,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764151,away,FC Viktoria Plzeň,Martin Jedlička,martin-jedlicka,M. Jedlička,G,23,186.0,116,M,795155,EUR,885600000,G,16,16,False,28.0,8.0,26.0,7.0,0.0,1.0,4.0,7.0,24.0,13.0,3.0,3.0,7.0,90.0,44.0,8.0,21.0,0.00350219,0,0.9953,,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,
12764151,away,FC Viktoria Plzeň,Sampson Dweh,sampson-dweh,S. Dweh,D,40,186.0,1269,M,1125779,EUR,1002672000,D,40,40,False,16.0,12.0,4.0,2.0,0.0,9.0,9.0,3.0,7.0,2.0,,,,70.0,38.0,6.6,8.0,0.00280264,0,,,,2.0,2.0,3.0,,,,2.0,1.0,1.0,1.0,,,Sampson Dweh,,10.0,,,,,2.0,,,,,,,,,,,,
12764151,away,FC Viktoria Plzeň,Svetozar Marković,svetozar-markovic,S. Marković,D,15,184.0,277,M,890913,EUR,953769600,D,3,3,False,12.0,5.0,5.0,,0.0,3.0,4.0,2.0,8.0,2.0,,,,90.0,25.0,6.3,7.0,0.00035589,0,,,4.0,3.0,6.0,4.0,,,,,1.0,1.0,,,,,,10.0,,,,,2.0,,,,,,,,,,,,
12764151,away,FC Viktoria Plzeň,Václav Jemelka,vaclav-jemelka,V. Jemelka,D,21,186.0,199,M,802317,EUR,803865600,D,21,21,False,24.0,12.0,6.0,3.0,0.0,8.0,9.0,4.0,15.0,6.0,,,,90.0,36.0,6.8,12.0,0.00445807,0,,,1.0,3.0,2.0,6.0,,,,,2.0,1.0,,1.0,,,,8.0,,,,,1.0,,,,,,,,,,,,1.0
12764151,away,FC Viktoria Plzeň,Milan Havel,milan-havel,M. Havel,M,24,182.0,49,M,318045,EUR,776217600,M,24,24,False,14.0,5.0,1.0,,0.0,3.0,6.0,2.0,10.0,2.0,,,,90.0,35.0,7.5,14.0,0.00258529,1,,2.0,1.0,,1.0,3.0,,1.0,,1.0,2.0,1.0,2.0,,0.5182,,,3.0,,,,,,1.0,,1.0,0.9249,,,,1.0,,,,2.0
12764151,away,FC Viktoria Plzeň,Pavel Šulc,pavel-sulc,P. Šulc,M,10,177.0,3263,M,957604,EUR,978048000,M,31,31,False,21.0,15.0,1.0,,0.0,3.0,3.0,12.0,18.0,2.0,,,,90.0,42.0,7.2,9.0,0.500183,1,,,1.0,1.0,8.0,5.0,2.0,,,2.0,4.0,3.0,,,0.0562,,,3.0,,2.0,4.0,,1.0,,,1.0,0.169,,,,,,,,
12764151,away,FC Viktoria Plzeň,Lukáš Kalvach,lukas-kalvach,L. Kalvach,M,8,181.0,105,M,1006331,EUR,806112000,M,23,23,False,15.0,9.0,4.0,1.0,0.0,5.0,7.0,4.0,8.0,2.0,,,,90.0,32.0,6.6,8.0,0.0126536,0,,,1.0,1.0,7.0,8.0,,2.0,,1.0,7.0,3.0,,,,,,4.0,,,4.0,,,,,,,True,,,,,,,
12764151,away,FC Viktoria Plzeň,Alexandr Sojka,alexandr-sojka,A. Sojka,M,12,178.0,30,M,1403491,EUR,1049241600,M,12,12,False,17.0,12.0,1.0,1.0,0.0,3.0,5.0,11.0,18.0,1.0,,,,77.0,30.0,6.6,11.0,0.05017,0,,6.0,2.0,1.0,6.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,2.0,,,,,,
12764151,away,FC Viktoria Plzeň,Cadu,cadu,Cadu,M,20,177.0,241,M,1032956,EUR,870998400,M,22,22,False,24.0,20.0,1.0,,0.0,3.0,3.0,18.0,22.0,7.0,,,,90.0,43.0,7.9,6.0,0.459753,0,,1.0,,,2.0,6.0,,1.0,,,4.0,3.0,,1.0,,,,1.0,,5.0,,,2.0,1.0,1.0,,,,1.0,,,,,,
12764151,away,FC Viktoria Plzeň,Matěj Vydra,matej-vydra,M. Vydra,F,11,178.0,591,M,58488,EUR,704678400,F,11,11,False,21.0,16.0,1.0,,0.0,1.0,1.0,15.0,20.0,2.0,,,,61.0,34.0,7.6,8.0,0.0350023,3,,,2.0,4.0,6.0,6.0,,2.0,2.0,,1.0,,1.0,1.0,1.3881,,,,,2.0,2.0,,,,,1.0,0.9845,,,,1.0,,,,
12764151,away,FC Viktoria Plzeň,Prince Kwabena Adu,adu-prince-kwabena,P. K. Adu,F,80,179.0,1482,M,1472288,EUR,1064275200,F,80,80,False,13.0,10.0,1.0,1.0,1.0,,,10.0,13.0,3.0,,,,73.0,37.0,7.6,11.0,0.053657,5,,,,1.0,5.0,5.0,2.0,6.0,3.0,,1.0,1.0,2.0,,0.2874,,,,,1.0,,,,3.0,1.0,2.0,0.3259,,,2.0,,,,,
12764151,away,FC Viktoria Plzeň,Erik Jirka,erik-jirka,E. Jirka,M,97,184.0,151,M,562194,EUR,874627200,M,33,33,True,3.0,3.0,,,0.0,3.0,3.0,,,1.0,,,,29.0,10.0,6.3,,2.625e-05,1,,,,,1.0,1.0,,1.0,,,,,,,0.5146,,,3.0,,,,,1.0,1.0,,1.0,0.3326,,,1.0,,,1.0,,
12764151,away,FC Viktoria Plzeň,Lukáš Hejda,lukas-hejda,L. Hejda,D,2,191.0,35,M,58289,EUR,636940800,D,2,2,True,2.0,,2.0,,0.0,,,,2.0,,,,,17.0,5.0,6.2,2.0,,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0
12764151,away,FC Viktoria Plzeň,Lukáš Červ,lukas-cerv,L. Červ,M,6,182.0,289,M,952114,EUR,986860800,M,6,6,True,,,,,0.0,,,,,,,,,13.0,2.0,6.3,,,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12764151,away,FC Viktoria Plzeň,Florian Wiegele,florian-wiegele,F. Wiegele,G,44,204.0,84,M,869476,EUR,985132800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764151,away,FC Viktoria Plzeň,Marián Tvrdoň,marian-tvrdon,M. Tvrdoň,G,13,194.0,31,M,772347,EUR,777168000,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764151,away,FC Viktoria Plzeň,Jan Paluska,jan-paluska,J. Paluska,D,22,,65,M,1149234,EUR,1119484800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764151,away,FC Viktoria Plzeň,Matěj Valenta,matej-valenta,M. Valenta,M,32,181.0,45,M,941881,EUR,950054400,M,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764151,away,FC Viktoria Plzeň,Jiří Panoš,jiri-panos,J. Panoš,M,20,183.0,258,M,1489154,EUR,1195084800,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Jiri Panos,,,,,,,,,,,,,,,,,,,
12764151,away,FC Viktoria Plzeň,Jhon Mosquera,jhon-mosquera,J. Mosquera,M,,186.0,122,M,591682,EUR,644630400,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764151,away,FC Viktoria Plzeň,Jan Kopic,jan-kopic,J. Kopic,M,10,179.0,33,M,122185,EUR,644457600,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764151,away,FC Viktoria Plzeň,Cheick Souaré,cheick-souare,C. Souaré,M,19,185.0,344,M,1046473,EUR,1031011200,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764151,away,FC Viktoria Plzeň,Daniel Vašulín,daniel-vasulin,D. Vašulín,F,51,195.0,184,M,937325,EUR,897436800,F,51,51,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
