match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_outfielderBlock,player_firstName,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_accurateCross,player_lastName,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_blockedScoringAttempt
12437617,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183.0,223,M,848980,EUR,868406400,G,1,1,False,20.0,17.0,4.0,1.0,0.0,16.0,17.0,1.0,3.0,6.0,1.0,1.0,90.0,26.0,6.5,3.0,6.729e-05,0,-0.0228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437617,home,Celta Vigo,Javier Manquillo,javier-manquillo,J. Manquillo,D,2,180.0,210,M,210082,EUR,768096000,D,22,22,False,41.0,35.0,2.0,1.0,0.0,25.0,27.0,10.0,14.0,2.0,,,45.0,45.0,6.4,7.0,0.00231736,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437617,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185.0,781,M,360718,EUR,801964800,D,2,2,False,59.0,58.0,1.0,1.0,0.0,47.0,47.0,11.0,12.0,,,,45.0,63.0,6.7,1.0,0.00378475,0,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437617,home,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187.0,207,M,1069703,EUR,981849600,D,24,24,False,92.0,79.0,7.0,2.0,0.0,46.0,48.0,33.0,44.0,1.0,,,90.0,102.0,7.0,13.0,0.0154306,0,,1.0,7.0,1.0,7.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437617,home,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176.0,698,M,1154935,EUR,1057104000,M,30,30,False,43.0,32.0,3.0,1.0,1.0,10.0,13.0,22.0,32.0,10.0,,,90.0,75.0,6.9,20.0,0.0647193,0,,,1.0,7.0,8.0,2.0,,2.0,1.0,,Hugo Álvarez,2.0,1.0,6.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12437617,home,Celta Vigo,Damián Rodríguez,damian-rodriguez,D. Rodríguez,M,23,180.0,272,M,1216080,EUR,1047859200,M,28,28,False,49.0,44.0,4.0,3.0,0.0,18.0,19.0,26.0,32.0,7.0,,,90.0,59.0,6.8,8.0,0.0295585,0,,,,3.0,2.0,1.0,3.0,1.0,,,,2.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12437617,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170.0,770,M,835484,EUR,918000000,M,8,8,False,41.0,37.0,2.0,1.0,0.0,20.0,21.0,17.0,20.0,1.0,,,65.0,55.0,6.4,9.0,0.0107414,1,,1.0,,5.0,2.0,1.0,1.0,,,,,,3.0,,,2.0,2.0,1.0,,1.0,0.0263,,,,,,,,,,,,,,,,
12437617,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184.0,3812,M,859773,EUR,926553600,M,3,3,False,57.0,46.0,10.0,6.0,0.0,19.0,20.0,27.0,42.0,3.0,,,90.0,85.0,7.6,20.0,0.404599,1,,,,,4.0,1.0,1.0,,1.0,,,5.0,,1.0,1.0,3.0,1.0,,,,0.035,1.0,1.0,2.0,0.1075,,,,,,,,,,,,
12437617,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176.0,5000,M,19356,EUR,554774400,F,10,10,False,31.0,24.0,4.0,4.0,0.0,7.0,7.0,17.0,24.0,3.0,,,90.0,48.0,7.4,12.0,0.0781161,3,,,,4.0,4.0,2.0,,3.0,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.6993,,2.0,,1.1928,i.aspas10,True,1.0,1.0,1.0,,,,,,,
12437617,home,Celta Vigo,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175.0,1936,M,595576,EUR,827798400,F,17,17,False,19.0,16.0,1.0,,0.0,8.0,9.0,9.0,11.0,1.0,,,45.0,28.0,6.5,7.0,0.0341056,0,,,,1.0,3.0,1.0,,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,
12437617,home,Celta Vigo,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184.0,4342,M,894863,EUR,933552000,F,9,9,False,9.0,6.0,,,0.0,2.0,2.0,5.0,8.0,1.0,,,78.0,27.0,6.9,9.0,0.120681,0,,,1.0,2.0,11.0,1.0,,8.0,,,,1.0,,2.0,1.0,1.0,5.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,
12437617,home,Celta Vigo,Jailson,jailson,Jailson,D,,187.0,384,M,794861,EUR,810432000,M,16,16,True,34.0,30.0,2.0,1.0,0.0,14.0,16.0,16.0,18.0,2.0,,,45.0,49.0,6.8,6.0,0.00931891,0,,1.0,,3.0,3.0,4.0,2.0,1.0,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,
12437617,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178.0,597,M,1526627,EUR,1056585600,D,32,32,True,27.0,25.0,3.0,2.0,0.0,10.0,10.0,15.0,18.0,1.0,,,45.0,39.0,7.2,4.0,0.0105204,0,,,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12437617,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185.0,4221,M,1126779,EUR,1075593600,M,19,19,True,9.0,8.0,1.0,,1.0,1.0,1.0,7.0,8.0,1.0,,,45.0,17.0,8.0,5.0,0.171243,1,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,3.0,1.0,,,0.0699,1.0,1.0,,0.4369,,,,1.0,1.0,,,,,,,
12437617,home,Celta Vigo,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183.0,6577,M,962890,EUR,1042934400,M,6,6,True,15.0,12.0,,,0.0,3.0,5.0,10.0,11.0,,,,25.0,24.0,7.0,5.0,0.0641779,0,,1.0,1.0,3.0,6.0,,,1.0,1.0,,,1.0,,1.0,,4.0,1.0,,1.0,,,,,3.0,,ilaixmk,,,,,1.0,,,,,,
12437617,home,Celta Vigo,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187.0,4084,M,785989,EUR,727228800,F,7,7,True,5.0,2.0,,,0.0,,,2.0,5.0,,,,12.0,12.0,6.7,4.0,0.00355811,0,,,,,2.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,
12437617,home,Celta Vigo,Marc Vidal,marc-vidal,M. Vidal,G,25,183.0,125,M,905443,EUR,950486400,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437617,home,Celta Vigo,César Fernández,cesar-fernandez,C. Fernández,G,13,181.0,11,M,1191206,EUR,1075248000,G,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Cesar Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,
12437617,home,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184.0,857,M,796320,EUR,812332800,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437617,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180.0,632,M,1120669,EUR,1071792000,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Hugo Sotelo,,,,,,,,,,,,,,,,,,,,,,,,,,
12437617,home,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170.0,466,M,1002764,EUR,971395200,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437617,home,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176.0,741,M,1398524,EUR,990748800,F,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Pablo Durán,,,,,,,,,,,,,,,,,,,,,,,,,,
12437617,home,Celta Vigo,Alfon González,alfon-gonzalez,A. González,F,17,172.0,607,M,1468090,EUR,925776000,F,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437617,away,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,31.0,11.0,30.0,10.0,0.0,1.0,2.0,10.0,29.0,7.0,1.0,2.0,90.0,34.0,6.4,20.0,0.00438263,0,-0.2629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
12437617,away,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179.0,1926,M,1084399,EUR,924825600,D,7,7,False,34.0,31.0,3.0,2.0,0.0,14.0,14.0,19.0,24.0,4.0,,,90.0,61.0,6.7,10.0,0.0690504,0,,,,3.0,2.0,,2.0,,2.0,,,4.0,1.0,2.0,,2.0,1.0,,,,,,,2.0,,,,,,1.0,2.0,,,,,,
12437617,away,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,1101232,EUR,921024000,D,5,5,False,27.0,16.0,13.0,4.0,0.0,12.0,12.0,4.0,15.0,1.0,,,90.0,35.0,6.0,12.0,0.00133357,0,,,,8.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,8.0,,,,,,1.0,,abdel.abqar,,,,,,,,,,,
12437617,away,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,False,21.0,16.0,6.0,2.0,0.0,15.0,18.0,1.0,3.0,2.0,,,90.0,33.0,6.5,7.0,0.00034798,0,,1.0,,2.0,3.0,4.0,,,,,,,,1.0,,3.0,,,,,,,,3.0,,,,,,,,,,,,1.0,
